id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble,block,foul_committed,ball_recovery,substitution,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,pass_type_id,pass_type_name,related_events_2,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_end_location_2,shot_first_time,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,pass_switch,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball
c854f9d1-edfe-4c8e-a66a-a02d1abf7669,2179,2,00:06:00.199,51,0,42,Ball Receipt*,106,217,Barcelona,4,From Throw In,217,Barcelona,,,0df73d57-8bd8-4e87-877f-07e58558c989,4324,Daniel Alves da Silva,2,Right Back,93.9,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52a8ac4f-8539-4cad-b128-9d9473ba3e79,2180,2,00:06:00.199,51,0,30,Pass,106,217,Barcelona,4,From Throw In,217,Barcelona,0.6617,,32571dd3-4047-4b2e-83cf-dfbe733f5a9c,4324,Daniel Alves da Silva,2,Right Back,93.9,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.745433,2.1201708,1.0,Ground Pass,90.9,49.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32571dd3-4047-4b2e-83cf-dfbe733f5a9c,2181,2,00:06:00.860,51,0,42,Ball Receipt*,106,217,Barcelona,4,From Throw In,217,Barcelona,,,52a8ac4f-8539-4cad-b128-9d9473ba3e79,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,90.9,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb325810-f40c-407d-86a9-9881c29c0035,2182,2,00:06:00.860,51,0,43,Carry,106,217,Barcelona,4,From Throw In,217,Barcelona,1.015071,,32571dd3-4047-4b2e-83cf-dfbe733f5a9c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,90.9,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1393477-2a20-43eb-bec7-fa659738ddb0,90.1,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1393477-2a20-43eb-bec7-fa659738ddb0,2183,2,00:06:01.875,51,1,30,Pass,106,217,Barcelona,4,From Throw In,217,Barcelona,3.019829,,01522874-0f4c-4983-a8bc-f46a3671d7a4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,90.1,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,41.11508,-0.8249644,2.0,Low Pass,118.0,14.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01522874-0f4c-4983-a8bc-f46a3671d7a4,2184,2,00:06:04.895,51,4,42,Ball Receipt*,106,217,Barcelona,4,From Throw In,217,Barcelona,,,d1393477-2a20-43eb-bec7-fa659738ddb0,5211,Jordi Alba Ramos,6,Left Back,118.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930ec272-62d4-438e-8438-bd654965e5dd,2185,2,00:06:04.895,51,4,43,Carry,106,217,Barcelona,4,From Throw In,217,Barcelona,1.0352,,01522874-0f4c-4983-a8bc-f46a3671d7a4,5211,Jordi Alba Ramos,6,Left Back,118.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c752ce0-fcae-49f0-bc6d-b2b7af68d6a9,116.2,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c752ce0-fcae-49f0-bc6d-b2b7af68d6a9,2186,2,00:06:05.931,51,5,30,Pass,106,217,Barcelona,4,From Throw In,217,Barcelona,1.4082,,63aaaf8f-8451-4a0e-a410-c986fa923f24,5211,Jordi Alba Ramos,6,Left Back,116.2,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,21.388783,2.0679042,3.0,High Pass,106.0,35.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63aaaf8f-8451-4a0e-a410-c986fa923f24,2187,2,00:06:07.339,51,7,42,Ball Receipt*,106,217,Barcelona,4,From Throw In,217,Barcelona,,,7c752ce0-fcae-49f0-bc6d-b2b7af68d6a9,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,106.0,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4f821c9-ac04-4f2d-b22e-afc8ae9e14ef,2188,2,00:06:07.339,51,7,43,Carry,106,217,Barcelona,4,From Throw In,217,Barcelona,3.059937,,0d3cb5fc-29e3-4e58-8cae-19526a65e74d,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,106.0,35.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,63aaaf8f-8451-4a0e-a410-c986fa923f24,106.0,35.0,,,,,,,,,,,,,,,,,,799a957b-0265-471a-a8bf-174eede7dfb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799a957b-0265-471a-a8bf-174eede7dfb8,2189,2,00:06:08.856,51,8,17,Pressure,106,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.50008,,e4f821c9-ac04-4f2d-b22e-afc8ae9e14ef,6733,Pedro Mosquera Parada,10,Center Defensive Midfield,14.1,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d3cb5fc-29e3-4e58-8cae-19526a65e74d,2190,2,00:06:10.399,51,10,14,Dribble,106,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,bbe3864d-6210-467a-b568-403dfdcb6210,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,106.0,35.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,
48cc9a7e-240e-4e06-b5f5-4476de749e62,2212,2,00:06:26.667,51,26,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.2493,,aedf400d-4c4d-4d6b-bd36-8363ace79182,5506,Javier Alejandro Mascherano,5,Left Center Back,47.8,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3eece7c-5d21-403e-b51d-869e82009df5,,,5211.0,Jordi Alba Ramos,8.823265,-1.259798,3.0,High Pass,50.5,5.1,37.0,Head,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3eece7c-5d21-403e-b51d-869e82009df5,2213,2,00:06:27.917,51,27,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,48cc9a7e-240e-4e06-b5f5-4476de749e62,5211,Jordi Alba Ramos,6,Left Back,50.5,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db3314de-b666-4b06-8463-50e99f34364f,2214,2,00:06:27.917,51,27,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,0.6241,,814ad12e-38ee-4e39-8e2f-be848644751b,5211,Jordi Alba Ramos,6,Left Back,50.5,5.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,d3eece7c-5d21-403e-b51d-869e82009df5,48.0,6.6,,,,,,,,,,,,,,,,,,e9e3398f-6d3e-47e2-89a4-5e91d292447f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814ad12e-38ee-4e39-8e2f-be848644751b,2215,2,00:06:28.343,51,28,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.4522,,db3314de-b666-4b06-8463-50e99f34364f,27243,Oriol Riera Magem,22,Right Center Forward,69.6,72.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,e9e3398f-6d3e-47e2-89a4-5e91d292447f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9e3398f-6d3e-47e2-89a4-5e91d292447f,2216,2,00:06:28.541,51,28,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,2.1282,,814ad12e-38ee-4e39-8e2f-be848644751b,5211,Jordi Alba Ramos,6,Left Back,48.0,6.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,9fb53d39-8b18-4e64-a200-7e8d754bd6fe,,,7068.0,Marc Bartra Aregall,31.162317,2.226492,2.0,Low Pass,29.0,31.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fb53d39-8b18-4e64-a200-7e8d754bd6fe,2217,2,00:06:30.669,51,30,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,e9e3398f-6d3e-47e2-89a4-5e91d292447f,7068,Marc Bartra Aregall,3,Right Center Back,29.0,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51120576-a446-4618-a0a8-6f93b43ae880,2218,2,00:06:30.669,51,30,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,0.9864,,6fd1cc05-cbe8-457d-a9e9-a0ac1e149c46,7068,Marc Bartra Aregall,3,Right Center Back,29.0,31.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,9fb53d39-8b18-4e64-a200-7e8d754bd6fe,29.4,30.7,,,,,,,,,,,,,,,,,,eb6ecaf7-b455-4295-8640-a04acfe25d62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb6ecaf7-b455-4295-8640-a04acfe25d62,2219,2,00:06:31.366,51,31,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.554441,,51120576-a446-4618-a0a8-6f93b43ae880,6732,Lucas Pérez Martínez,24,Left Center Forward,87.2,44.3,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,6fd1cc05-cbe8-457d-a9e9-a0ac1e149c46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fd1cc05-cbe8-457d-a9e9-a0ac1e149c46,2220,2,00:06:31.655,51,31,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.5204,,59b68c51-59e6-4082-893e-d48221dfdf71,7068,Marc Bartra Aregall,3,Right Center Back,29.4,30.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,eb6ecaf7-b455-4295-8640-a04acfe25d62,,,5203.0,Sergio Busquets i Burgos,29.360006,-0.9279764,1.0,Ground Pass,47.0,7.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59b68c51-59e6-4082-893e-d48221dfdf71,2221,2,00:06:33.176,51,33,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,6fd1cc05-cbe8-457d-a9e9-a0ac1e149c46,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.0,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f3f583c-3f5f-4f58-a9ea-aee629b298c9,2222,2,00:06:33.176,51,33,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,5.6445,,177311df-ce27-4c31-b297-c853076f3838,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.0,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59b68c51-59e6-4082-893e-d48221dfdf71,62.5,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177311df-ce27-4c31-b297-c853076f3838,2223,2,00:06:38.820,51,38,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,2.8991,,ae9d1a3a-2994-4804-97e7-442baeff374c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.5,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,50.21434,1.5468965,3.0,High Pass,63.7,67.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
ae9d1a3a-2994-4804-97e7-442baeff374c,2224,2,00:06:41.719,51,41,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,177311df-ce27-4c31-b297-c853076f3838,5470,Ivan Rakitić,13,Right Center Midfield,63.7,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4935303-73f2-482f-a69f-e291dbd7215d,2225,2,00:06:41.719,51,41,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,1.8392,,9f0e1150-9495-461c-ab84-e3cff644a679,5470,Ivan Rakitić,13,Right Center Midfield,63.7,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae9d1a3a-2994-4804-97e7-442baeff374c,73.5,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f0e1150-9495-461c-ab84-e3cff644a679,2226,2,00:06:43.559,51,43,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.0265,,ef8343a0-c69f-4519-ba5d-a280c62a57ec,5470,Ivan Rakitić,13,Right Center Midfield,73.5,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,7.823043,0.07677189,1.0,Ground Pass,81.3,72.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef8343a0-c69f-4519-ba5d-a280c62a57ec,2227,2,00:06:44.585,51,44,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,9f0e1150-9495-461c-ab84-e3cff644a679,5246,Luis Alberto Suárez Díaz,23,Center Forward,81.3,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3641ea7-9b31-46b5-a0f0-fba9bfd2dadd,2228,2,00:06:44.585,51,44,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,1.0465,,712ae248-76e0-471e-93e4-da68bf4758b5,5246,Luis Alberto Suárez Díaz,23,Center Forward,81.3,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef8343a0-c69f-4519-ba5d-a280c62a57ec,81.1,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712ae248-76e0-471e-93e4-da68bf4758b5,2229,2,00:06:45.632,51,45,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.32,,d02b090b-1845-495e-afe5-1e54a52d8533,5246,Luis Alberto Suárez Díaz,23,Center Forward,81.1,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,21.759825,-1.8358392,1.0,Ground Pass,75.4,51.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02b090b-1845-495e-afe5-1e54a52d8533,2230,2,00:06:46.952,51,46,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,712ae248-76e0-471e-93e4-da68bf4758b5,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.4,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b96e334-4a1d-4180-bcae-a8c8acfeb8ba,2231,2,00:06:46.952,51,46,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,1.049946,,b640a6a8-60e9-4750-a007-c786596d4767,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.4,51.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,d02b090b-1845-495e-afe5-1e54a52d8533,76.2,51.3,,,,,,,,,,,,,,,,,,ec8cf6f7-a31b-4d06-afe6-713f3828ee58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
