id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,block_offensive,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_outcome_id,duel_outcome_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name
8d168926-7186-465f-a75e-a0af011d6a9c,913,1,00:20:14.466,20,14,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,406b822c-7530-4e28-a998-e133f781751b,10609,Jérémy Mathieu,5,Left Center Back,15.7,9.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,d9c06190-ed44-48cd-a582-3dde35ca982e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b8b9136-825b-4404-acc1-07150154f14f,914,1,00:20:14.466,20,14,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.880614,,406b822c-7530-4e28-a998-e133f781751b,10609,Jérémy Mathieu,5,Left Center Back,15.7,9.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,6a4a8844-d606-4435-bd05-1679fb52176d,15.7,6.6,8d168926-7186-465f-a75e-a0af011d6a9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a4a8844-d606-4435-bd05-1679fb52176d,915,1,00:20:15.347,20,15,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,0.787937,,9613fc7e-d98d-434b-b38f-d13f5fc736c4,10609,Jérémy Mathieu,5,Left Center Back,15.7,6.6,5211.0,Jordi Alba Ramos,10.547511,-0.37874582,1.0,Ground Pass,25.5,2.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9613fc7e-d98d-434b-b38f-d13f5fc736c4,916,1,00:20:16.135,20,16,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,6a4a8844-d606-4435-bd05-1679fb52176d,5211,Jordi Alba Ramos,6,Left Back,25.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975d9d8f-e7c9-4462-a412-f837d0b3d47e,917,1,00:20:16.135,20,16,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.040000003,,9613fc7e-d98d-434b-b38f-d13f5fc736c4,5211,Jordi Alba Ramos,6,Left Back,25.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6f7bfd3-cea6-4af2-9d47-fe66493005af,25.5,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6f7bfd3-cea6-4af2-9d47-fe66493005af,918,1,00:20:16.175,20,16,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.108915,,5319db30-a59c-4942-92c9-fc3e2aabc231,5211,Jordi Alba Ramos,6,Left Back,25.5,2.7,6379.0,Sergi Roberto Carnicer,11.696581,1.4421996,1.0,Ground Pass,27.0,14.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319db30-a59c-4942-92c9-fc3e2aabc231,919,1,00:20:17.284,20,17,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,c6f7bfd3-cea6-4af2-9d47-fe66493005af,6379,Sergi Roberto Carnicer,15,Left Center Midfield,27.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e46b7aa-96fe-470f-875b-19a0093a21a7,920,1,00:20:17.284,20,17,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,4.464882,,5319db30-a59c-4942-92c9-fc3e2aabc231,6379,Sergi Roberto Carnicer,15,Left Center Midfield,27.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a2bffc0-c960-458e-a003-c3ff0d90b2cf,62.5,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a2bffc0-c960-458e-a003-c3ff0d90b2cf,921,1,00:20:21.748,20,21,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,0.978136,,0dbcd885-7055-449c-93f4-6d387c1336e4,6379,Sergi Roberto Carnicer,15,Left Center Midfield,62.5,9.6,4320.0,Neymar da Silva Santos Junior,10.466136,-0.79891086,1.0,Ground Pass,69.8,2.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dbcd885-7055-449c-93f4-6d387c1336e4,922,1,00:20:22.727,20,22,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,9a2bffc0-c960-458e-a003-c3ff0d90b2cf,4320,Neymar da Silva Santos Junior,21,Left Wing,69.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aecb5588-68da-415d-833d-067bf0ddb71d,923,1,00:20:22.727,20,22,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.425889,,0dbcd885-7055-449c-93f4-6d387c1336e4,4320,Neymar da Silva Santos Junior,21,Left Wing,69.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70799c21-edd3-4777-b23e-e1e5e7ec0b8f,69.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70799c21-edd3-4777-b23e-e1e5e7ec0b8f,924,1,00:20:23.152,20,23,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,3.162247,,d3a91c79-de56-4e6a-99a2-d73ccd813ea5,4320,Neymar da Silva Santos Junior,21,Left Wing,69.8,2.1,6379.0,Sergi Roberto Carnicer,31.852158,0.12591262,1.0,Ground Pass,101.4,6.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3a91c79-de56-4e6a-99a2-d73ccd813ea5,925,1,00:20:26.315,20,26,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,70799c21-edd3-4777-b23e-e1e5e7ec0b8f,6379,Sergi Roberto Carnicer,15,Left Center Midfield,101.4,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edccb49d-5c5c-4791-84b4-72339dec68a3,926,1,00:20:26.315,20,26,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,1.988582,,5b5012ed-ac0f-4d04-ba6c-0b2bb074b05d,6379,Sergi Roberto Carnicer,15,Left Center Midfield,101.4,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3a91c79-de56-4e6a-99a2-d73ccd813ea5,110.2,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b5012ed-ac0f-4d04-ba6c-0b2bb074b05d,927,1,00:20:28.303,20,28,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,0.713348,,f57ba087-bd08-41ab-9088-f4da3bb3e4e7,6379,Sergi Roberto Carnicer,15,Left Center Midfield,110.2,10.6,5246.0,Luis Alberto Suárez Díaz,13.118689,2.160913,1.0,Ground Pass,102.9,21.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f57ba087-bd08-41ab-9088-f4da3bb3e4e7,928,1,00:20:29.017,20,29,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,5b5012ed-ac0f-4d04-ba6c-0b2bb074b05d,5246,Luis Alberto Suárez Díaz,23,Center Forward,102.9,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7a6ba16-af90-4b8f-8a9f-18edbfb4b1a4,929,1,00:20:29.017,20,29,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.782197,,940f3a1c-742f-4ae1-b295-56de23523706,5246,Luis Alberto Suárez Díaz,23,Center Forward,102.9,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f57ba087-bd08-41ab-9088-f4da3bb3e4e7,100.0,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940f3a1c-742f-4ae1-b295-56de23523706,930,1,00:20:29.799,20,29,30,Pass,49,217,Barcelona,1,Regular Play,217,Barcelona,1.055757,,f27ced89-f312-45a3-b4e7-f4b9e89bc73c,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.0,23.2,4320.0,Neymar da Silva Santos Junior,5.5027266,1.9040406,1.0,Ground Pass,98.2,28.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46797894-a848-4a97-926a-d55309607b2a,931,1,00:20:30.851,20,30,17,Pressure,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.464826,,84557fca-cb6f-4ca2-bb6a-f677b723096b,11298,José Ignacio Martínez García,2,Right Back,16.9,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27ced89-f312-45a3-b4e7-f4b9e89bc73c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f27ced89-f312-45a3-b4e7-f4b9e89bc73c,932,1,00:20:30.855,20,30,42,Ball Receipt*,49,217,Barcelona,1,Regular Play,217,Barcelona,,,46797894-a848-4a97-926a-d55309607b2a,4320,Neymar da Silva Santos Junior,21,Left Wing,98.2,28.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,940f3a1c-742f-4ae1-b295-56de23523706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84557fca-cb6f-4ca2-bb6a-f677b723096b,933,1,00:20:30.855,20,30,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,0.688616,,46797894-a848-4a97-926a-d55309607b2a,4320,Neymar da Silva Santos Junior,21,Left Wing,98.2,28.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,9848816c-5c4e-40f7-a1c4-953d2760e635,99.5,28.6,ba1ff933-d1b1-46fc-8c11-18d0cec864dc,,,,,,,,,,,,,,,,f27ced89-f312-45a3-b4e7-f4b9e89bc73c,,,,,,,,,,,,,,,,,,
9848816c-5c4e-40f7-a1c4-953d2760e635,934,1,00:20:31.543,20,31,39,Dribbled Past,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,84557fca-cb6f-4ca2-bb6a-f677b723096b,11298,José Ignacio Martínez García,2,Right Back,20.6,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba1ff933-d1b1-46fc-8c11-18d0cec864dc,,,c2df7eaa-aa10-45f1-8215-d2e39cb518bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba1ff933-d1b1-46fc-8c11-18d0cec864dc,935,1,00:20:31.543,20,31,14,Dribble,49,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,9848816c-5c4e-40f7-a1c4-953d2760e635,4320,Neymar da Silva Santos Junior,21,Left Wing,99.5,28.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,
c2df7eaa-aa10-45f1-8215-d2e39cb518bc,936,1,00:20:31.543,20,31,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,1.979221,,127649d0-1240-42dd-ba60-824231175d5f,4320,Neymar da Silva Santos Junior,21,Left Wing,99.5,28.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,9848816c-5c4e-40f7-a1c4-953d2760e635,111.1,27.7,ba1ff933-d1b1-46fc-8c11-18d0cec864dc,,,,,,,,,,,,,,,,da3a61a4-402a-4a10-8b27-03ecdd6fdbde,,,,,,,,,,,,,,,,,,
127649d0-1240-42dd-ba60-824231175d5f,937,1,00:20:32.035,20,32,17,Pressure,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.949008,,c2df7eaa-aa10-45f1-8215-d2e39cb518bc,23761,Alhassane Bangoura,17,Right Wing,19.5,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0486ba7a-e77d-4864-8265-0f2fba92ae46,938,1,00:20:32.975,20,32,17,Pressure,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.507517,,,6713,Diego Javier Llorente Ríos,3,Right Center Back,11.8,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da3a61a4-402a-4a10-8b27-03ecdd6fdbde,939,1,00:20:33.522,20,33,14,Dribble,49,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,38e2c27f-91dd-4186-8868-3841b986070f,4320,Neymar da Silva Santos Junior,21,Left Wing,111.1,27.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,
38e2c27f-91dd-4186-8868-3841b986070f,940,1,00:20:33.522,20,33,4,Duel,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,da3a61a4-402a-4a10-8b27-03ecdd6fdbde,6713,Diego Javier Llorente Ríos,3,Right Center Back,9.0,52.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,
56513e01-1407-48fa-8d2d-5907487d3cfc,941,1,00:20:35.949,20,35,2,Ball Recovery,49,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,4320,Neymar da Silva Santos Junior,21,Left Wing,113.4,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91f2bd2a-a5e6-44da-93b7-768beaa8bd15,942,1,00:20:35.949,20,35,43,Carry,49,217,Barcelona,1,Regular Play,217,Barcelona,2.213624,,4f0cdd15-a9b2-4fec-805c-9e02176e9c8a,4320,Neymar da Silva Santos Junior,21,Left Wing,113.4,19.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,56513e01-1407-48fa-8d2d-5907487d3cfc,116.8,21.8,a4ee3c0d-973e-4fb1-bf61-1e3c3d178cd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f0cdd15-a9b2-4fec-805c-9e02176e9c8a,943,1,00:20:37.108,20,37,17,Pressure,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.83143,,91f2bd2a-a5e6-44da-93b7-768beaa8bd15,6713,Diego Javier Llorente Ríos,3,Right Center Back,6.5,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34edd6dc-3fa1-46eb-8a7f-9c55e8e5b554,944,1,00:20:38.163,20,38,22,Foul Committed,49,217,Barcelona,1,Regular Play,360,Rayo Vallecano,0.0,,a4ee3c0d-973e-4fb1-bf61-1e3c3d178cd7,6713,Diego Javier Llorente Ríos,3,Right Center Back,3.3,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,7.0,Yellow Card,,,,,,,,,,,,,
a4ee3c0d-973e-4fb1-bf61-1e3c3d178cd7,945,1,00:20:38.163,20,38,21,Foul Won,49,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,34edd6dc-3fa1-46eb-8a7f-9c55e8e5b554,4320,Neymar da Silva Santos Junior,21,Left Wing,116.8,21.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
dcec0f46-2b2a-41df-a59e-4972ae39830d,946,1,00:21:38.584,21,38,16,Shot,50,217,Barcelona,5,Other,217,Barcelona,0.498177,,44d09e81-170a-4ee4-832b-6e6301206da8,4320,Neymar da Silva Santos Junior,21,Left Wing,107.5,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7835,120.0,37.5,0.0,40.0,Right Foot,93.0,Normal,88.0,Penalty,97.0,Goal
