id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,out,duel,clearance,shot,goalkeeper,counterpress,foul_committed,foul_won,dribble,off_camera,interception,ball_recovery,miscontrol,substitution,block,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,related_events_3,pass_switch,pass_deflected,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name
9b95451b-c738-4c55-8d22-092fca5efa3a,174,1,00:03:43.848,3,43,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.622947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,088c3f08-373e-4267-a6d4-cca52db36858,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,21.6,25.5,,,,,,,,,,,,,c628b82a-f228-4f78-8870-0e9addbc641c,20.7,23.3,,,,,,,,,,,,,,,,,,,,
088c3f08-373e-4267-a6d4-cca52db36858,175,1,00:03:44.471,3,44,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.192316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cef99cd-4471-487d-bca7-7762ea95b5dc,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,20.7,23.3,5213.0,Gerard Piqué Bernabéu,29.011032,1.5432171,1.0,Ground Pass,21.5,52.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
7cef99cd-4471-487d-bca7-7762ea95b5dc,176,1,00:03:46.663,3,46,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,088c3f08-373e-4267-a6d4-cca52db36858,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,21.5,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50e3ec9d-2336-42e8-bb45-ebebce294e4d,177,1,00:03:46.663,3,46,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.2787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161de738-fafb-4749-9b20-3560670a2b5f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,21.5,52.3,,,,,,,,,,,,,7cef99cd-4471-487d-bca7-7762ea95b5dc,21.5,52.6,,,,,,,,,,,,,,,,,,,,
161de738-fafb-4749-9b20-3560670a2b5f,178,1,00:03:46.942,3,46,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.9881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae129509-ce74-464f-abcd-06524347bf31,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,21.5,52.6,4691.0,Claudio Andrés Bravo Muñoz,15.121178,-2.4451609,1.0,Ground Pass,9.9,42.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
ae129509-ce74-464f-abcd-06524347bf31,179,1,00:03:48.930,3,48,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161de738-fafb-4749-9b20-3560670a2b5f,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,9.9,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7d8857c-7491-46e8-abb8-a6b7115736dd,180,1,00:03:48.930,3,48,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,1.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,241597ca-beea-4931-87ef-5eeaefc62ed5,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,9.9,42.9,,,,,,,,,,,,,869f6de0-f0ab-4b04-a577-651840e057c5,9.7,44.1,ae129509-ce74-464f-abcd-06524347bf31,,,,,,,,,,,,,,,,,,,
869f6de0-f0ab-4b04-a577-651840e057c5,181,1,00:03:49.052,3,49,17,Pressure,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.5673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241597ca-beea-4931-87ef-5eeaefc62ed5,5633.0,Yannick Ferreira Carrasco,24.0,Left Center Forward,106.1,35.0,,,,,,,,,,,,,d7d8857c-7491-46e8-abb8-a6b7115736dd,,,,,,,,,,,,,,,,,,,,,,
241597ca-beea-4931-87ef-5eeaefc62ed5,182,1,00:03:50.597,3,50,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.683473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,869f6de0-f0ab-4b04-a577-651840e057c5,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,9.7,44.1,5213.0,Gerard Piqué Bernabéu,18.233212,1.5104302,1.0,Ground Pass,10.8,62.3,,,38.0,Left Foot,e8b3e0e9-84de-4c21-b068-3d100543850a,,,,,,,,,,,,,,,,,,,,,,
30b6376e-02af-461c-9375-2631932f077d,183,1,00:03:52.996,3,52,17,Pressure,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8b3e0e9-84de-4c21-b068-3d100543850a,5633.0,Yannick Ferreira Carrasco,24.0,Left Center Forward,109.7,25.1,,,,,,,,,,,,,ebd2bb33-7de9-48b9-93f2-ba33a70895f8,,,,,,,,,,,,,,,,,,,,,,
e8b3e0e9-84de-4c21-b068-3d100543850a,184,1,00:03:53.280,3,53,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,241597ca-beea-4931-87ef-5eeaefc62ed5,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,10.8,62.3,,,,,,,,,,,,,30b6376e-02af-461c-9375-2631932f077d,,,,,,,,,,,,,,,,,,,,,,
ebd2bb33-7de9-48b9-93f2-ba33a70895f8,185,1,00:03:53.280,3,53,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,1.191633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1766cc1a-aafb-4570-a712-3c29962d6e3c,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,10.8,62.3,,,,,,,,,,,,,30b6376e-02af-461c-9375-2631932f077d,10.1,63.0,e8b3e0e9-84de-4c21-b068-3d100543850a,,,,,,,,,,,,,,,,,,,
1766cc1a-aafb-4570-a712-3c29962d6e3c,186,1,00:03:54.472,3,54,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.217494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05acc811-9761-442e-98a8-7034ac17a3b9,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,10.1,63.0,4324.0,Daniel Alves da Silva,14.860686,1.0650051,1.0,Ground Pass,17.3,76.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
05acc811-9761-442e-98a8-7034ac17a3b9,187,1,00:03:55.690,3,55,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1766cc1a-aafb-4570-a712-3c29962d6e3c,4324.0,Daniel Alves da Silva,2.0,Right Back,17.3,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307de946-ca0c-4135-9222-7b309a5c4353,188,1,00:03:55.690,3,55,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.8165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05acc811-9761-442e-98a8-7034ac17a3b9,4324.0,Daniel Alves da Silva,2.0,Right Back,17.3,76.0,,,,,,,,,,,,,f4b2603d-bb24-40a8-bda3-0fc4a4536074,17.2,76.2,,,,,,,,,,,,,,,,,,,,
f4b2603d-bb24-40a8-bda3-0fc4a4536074,189,1,00:03:56.506,3,56,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.4047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a523fc6-41d7-48d0-b3db-41ef27ce6521,4324.0,Daniel Alves da Silva,2.0,Right Back,17.2,76.2,5203.0,Sergio Busquets i Burgos,19.458931,-1.1301332,1.0,Ground Pass,25.5,58.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
3a523fc6-41d7-48d0-b3db-41ef27ce6521,190,1,00:03:57.911,3,57,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4b2603d-bb24-40a8-bda3-0fc4a4536074,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,25.5,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549e9b6c-40e1-4f1b-a8fd-a6fc1c637cb4,191,1,00:03:57.911,3,57,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,2.3761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3a523fc6-41d7-48d0-b3db-41ef27ce6521,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,25.5,58.6,,,,,,,,,,,,,77043605-0a7d-4505-806d-41a1581a53c2,26.4,49.8,e02128af-3595-4359-a78b-e2809f67068b,,,,,,,,,,,,,,,,,,,
e02128af-3595-4359-a78b-e2809f67068b,192,1,00:03:58.114,3,58,17,Pressure,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,1.170733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549e9b6c-40e1-4f1b-a8fd-a6fc1c637cb4,5633.0,Yannick Ferreira Carrasco,24.0,Left Center Forward,97.6,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77043605-0a7d-4505-806d-41a1581a53c2,193,1,00:04:00.287,4,0,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61e5d657-8c25-463e-9fd4-4b90e4e5aa66,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,26.4,49.8,5213.0,Gerard Piqué Bernabéu,14.39618,2.569003,1.0,Ground Pass,14.3,57.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
61e5d657-8c25-463e-9fd4-4b90e4e5aa66,194,1,00:04:01.781,4,1,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77043605-0a7d-4505-806d-41a1581a53c2,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,14.3,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca2e3670-1862-4570-9200-a81ca4474797,195,1,00:04:01.781,4,1,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,3.890954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61e5d657-8c25-463e-9fd4-4b90e4e5aa66,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,14.3,57.6,,,,,,,,,,,,,aa2209a1-2740-47f7-a85a-b80eba83de77,21.9,52.9,,,,,,,,,,,,,,,,,,,,
aa2209a1-2740-47f7-a85a-b80eba83de77,196,1,00:04:05.672,4,5,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.416117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187ca458-0520-422a-9cc9-f02cc7757cf9,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,21.9,52.9,5506.0,Javier Alejandro Mascherano,33.433666,-1.6156764,1.0,Ground Pass,20.4,19.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
187ca458-0520-422a-9cc9-f02cc7757cf9,197,1,00:04:08.088,4,8,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa2209a1-2740-47f7-a85a-b80eba83de77,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,20.4,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06964ec8-95ad-454e-a7db-05c6f4323320,198,1,00:04:08.088,4,8,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.699977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187ca458-0520-422a-9cc9-f02cc7757cf9,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,20.4,19.5,,,,,,,,,,,,,91cc1250-78df-480d-9554-a505cac35046,20.7,19.4,,,,,,,,,,,,,,,,,,,,
91cc1250-78df-480d-9554-a505cac35046,199,1,00:04:08.788,4,8,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.54975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de081b3-7430-4000-a959-7a0f05543f3b,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,20.7,19.4,5211.0,Jordi Alba Ramos,21.80023,-0.9318823,1.0,Ground Pass,33.7,1.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
1de081b3-7430-4000-a959-7a0f05543f3b,200,1,00:04:10.337,4,10,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91cc1250-78df-480d-9554-a505cac35046,5211.0,Jordi Alba Ramos,6.0,Left Back,33.7,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d35358b-2cc5-46ae-b3b8-3a80eb2917d3,201,1,00:04:10.337,4,10,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.6816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de081b3-7430-4000-a959-7a0f05543f3b,5211.0,Jordi Alba Ramos,6.0,Left Back,33.7,1.9,,,,,,,,,,,,,d9a8c5b9-e290-4949-9fcb-2f8bc2b6ef69,33.7,2.3,,,,,,,,,,,,,,,,,,,,
d9a8c5b9-e290-4949-9fcb-2f8bc2b6ef69,202,1,00:04:11.019,4,11,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.035102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c79fa8c-65c5-449a-b22f-677c4051acee,5211.0,Jordi Alba Ramos,6.0,Left Back,33.7,2.3,5203.0,Sergio Busquets i Burgos,20.362957,1.0059503,1.0,Ground Pass,44.6,19.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,
1c79fa8c-65c5-449a-b22f-677c4051acee,203,1,00:04:12.054,4,12,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a8c5b9-e290-4949-9fcb-2f8bc2b6ef69,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,44.6,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93dece36-f194-4e5f-a081-b68ddf6e87f7,204,1,00:04:12.054,4,12,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c79fa8c-65c5-449a-b22f-677c4051acee,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,44.6,19.5,,,,,,,,,,,,,b35cb662-8109-4abe-b77f-4120b59a8080,44.6,19.5,,,,,,,,,,,,,,,,,,,,
b35cb662-8109-4abe-b77f-4120b59a8080,205,1,00:04:12.134,4,12,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.305276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41f6d139-bc70-4d07-a98a-cb6c83c8733f,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,44.6,19.5,5213.0,Gerard Piqué Bernabéu,35.779884,2.352242,3.0,High Pass,19.4,44.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
41f6d139-bc70-4d07-a98a-cb6c83c8733f,206,1,00:04:14.439,4,14,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b35cb662-8109-4abe-b77f-4120b59a8080,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,19.4,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5951257f-732b-48d8-befd-2e89b650c6a0,207,1,00:04:14.439,4,14,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,5.937624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778ba11-978e-4b51-8345-8a4ce59cf335,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,19.4,44.9,,,,,,,,,,,,,41f6d139-bc70-4d07-a98a-cb6c83c8733f,41.0,51.5,,,,,,,,,,,,,,,,,,,,
3778ba11-978e-4b51-8345-8a4ce59cf335,208,1,00:04:20.377,4,20,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.081079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728c529c-1135-4ed7-a643-58ec597f0207,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,41.0,51.5,4324.0,Daniel Alves da Silva,24.020409,1.12763,1.0,Ground Pass,51.3,73.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
728c529c-1135-4ed7-a643-58ec597f0207,209,1,00:04:21.458,4,21,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778ba11-978e-4b51-8345-8a4ce59cf335,4324.0,Daniel Alves da Silva,2.0,Right Back,51.3,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7402baf3-22e0-47c0-9848-15d3dee14e9d,210,1,00:04:21.458,4,21,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,1.203721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c3c996e-051e-4a38-aba0-fc18c1e9b08b,4324.0,Daniel Alves da Silva,2.0,Right Back,51.3,73.2,,,,,,,,,,,,,728c529c-1135-4ed7-a643-58ec597f0207,52.8,72.6,,,,,,,,,,,,,,,,,,,,
4c3c996e-051e-4a38-aba0-fc18c1e9b08b,211,1,00:04:22.662,4,22,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,0.9643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27a76fc9-a4d4-46de-a395-3c84fde754eb,4324.0,Daniel Alves da Silva,2.0,Right Back,52.8,72.6,5470.0,Ivan Rakitić,8.766413,0.44834268,1.0,Ground Pass,60.7,76.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
27a76fc9-a4d4-46de-a395-3c84fde754eb,212,1,00:04:23.626,4,23,42,Ball Receipt*,8,217,Barcelona,1,Regular Play,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c3c996e-051e-4a38-aba0-fc18c1e9b08b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,60.7,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67569c4d-4b11-4eb7-8aa8-ec9f5afb1069,213,1,00:04:23.626,4,23,43,Carry,8,217,Barcelona,1,Regular Play,217,Barcelona,0.9647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,27a76fc9-a4d4-46de-a395-3c84fde754eb,5470.0,Ivan Rakitić,13.0,Right Center Midfield,60.7,76.4,,,,,,,,,,,,,8865bb13-1d1c-481b-ae0c-8192023e12a4,60.6,76.2,a2fff2a2-3169-4747-b63a-e734e52727a6,,,,,,,,,,,,,,,,,,,
8865bb13-1d1c-481b-ae0c-8192023e12a4,214,1,00:04:24.121,4,24,17,Pressure,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67569c4d-4b11-4eb7-8aa8-ec9f5afb1069,6320.0,Filipe Luís Kasmirski,6.0,Left Back,59.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2fff2a2-3169-4747-b63a-e734e52727a6,215,1,00:04:24.591,4,24,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,0.8954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c1d1caf-b65d-453a-bb56-7e8720a4dec1,5470.0,Ivan Rakitić,13.0,Right Center Midfield,60.6,76.2,5503.0,Lionel Andrés Messi Cuccittini,10.630146,-0.20846522,1.0,Ground Pass,71.0,74.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,
2f1074d5-ffb5-4c89-8bcc-24c234c5c797,216,1,00:04:25.396,4,25,17,Pressure,8,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.709978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c1d1caf-b65d-453a-bb56-7e8720a4dec1,5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,46.2,6.9,,,,,,,,,,,,,d372089b-925b-479e-8858-5d9fc507fa15,,,,,,,,,,,,,,,,,,,,,,
