id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,counterpress,duel,ball_receipt,out,ball_recovery,clearance,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception,block,foul_committed,foul_won,bad_behaviour,substitution,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events,pass_outcome_id,pass_outcome_name,foul_won_defensive,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,related_events_3,location,bad_behaviour_card_id,bad_behaviour_card_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_cross,pass_switch,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_head,pass_outswinging,pass_technique_id,pass_technique_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_deflected,block_deflection,ball_recovery_recovery_failure,pass_inswinging,foul_committed_type_id,foul_committed_type_name,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,block_offensive,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,player,position
d5ec2081-7e56-4a8c-b965-db86e4051eb2,2514,2,00:29:36.408,74,36,21,Foul Won,183,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,435f977f-dd75-4e04-b02c-5db2536a1d4c,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,72.9,23.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bccec1c4-bacb-4322-86a7-b94512c86867,2515,2,00:29:44.192,74,44,24,Bad Behaviour,183,217,Barcelona,3,From Free Kick,213,Sevilla,0.0,,,,3486.0,Fernando Llorente Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97ab2285-76f3-43c0-b3e4-0f279b4f73c0,2516,2,00:30:01.523,75,1,30,Pass,184,217,Barcelona,3,From Free Kick,217,Barcelona,5.357062,,1367a491-5e9f-4e4e-a2bb-4293b68d4adc,True,5211.0,Jordi Alba Ramos,6.0,Left Back,73.1,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,12.037026,2.161103,1.0,Ground Pass,66.4,30.2,38.0,Left Foot,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367a491-5e9f-4e4e-a2bb-4293b68d4adc,2517,2,00:30:06.880,75,6,42,Ball Receipt*,184,217,Barcelona,3,From Free Kick,217,Barcelona,,,97ab2285-76f3-43c0-b3e4-0f279b4f73c0,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,66.4,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b60c7503-dee7-468b-9c43-c3b07f50765f,2518,2,00:30:07.482,75,7,30,Pass,184,217,Barcelona,3,From Free Kick,217,Barcelona,1.914354,,1fea6489-2daa-4603-9350-780c1cb0c43e,True,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,64.7,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,26.200764,1.5784298,1.0,Ground Pass,64.5,58.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fea6489-2daa-4603-9350-780c1cb0c43e,2519,2,00:30:09.396,75,9,42,Ball Receipt*,184,217,Barcelona,3,From Free Kick,217,Barcelona,,,b60c7503-dee7-468b-9c43-c3b07f50765f,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,64.5,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c3a579b-3dbf-46ca-908d-c2c5e888ae55,2520,2,00:30:10.481,75,10,30,Pass,184,217,Barcelona,3,From Free Kick,217,Barcelona,1.547153,,b028f114-781f-43d3-8fec-e048d3476b81,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,65.2,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,14.405902,1.0792056,1.0,Ground Pass,72.0,77.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b028f114-781f-43d3-8fec-e048d3476b81,2521,2,00:30:12.028,75,12,42,Ball Receipt*,184,217,Barcelona,3,From Free Kick,217,Barcelona,,,9c3a579b-3dbf-46ca-908d-c2c5e888ae55,,4324.0,Daniel Alves da Silva,2.0,Right Back,72.0,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86d2cce9-c8b0-44fe-9e9d-b52cb1b94fd0,2522,2,00:30:12.028,75,12,43,Carry,184,217,Barcelona,3,From Free Kick,217,Barcelona,0.08,,b028f114-781f-43d3-8fec-e048d3476b81,,4324.0,Daniel Alves da Silva,2.0,Right Back,72.0,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcc401a3-377d-4431-90e8-7163201ead5e,,72.0,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcc401a3-377d-4431-90e8-7163201ead5e,2523,2,00:30:12.108,75,12,30,Pass,184,217,Barcelona,3,From Free Kick,217,Barcelona,1.011878,,95fbd03d-e5c3-41f4-a944-f4e2c32c450f,,4324.0,Daniel Alves da Silva,2.0,Right Back,72.0,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,8.229824,-1.0908458,1.0,Ground Pass,75.8,70.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f8fd1fd-badb-4b26-9ddb-1a516eedd7b3,2524,2,00:30:12.526,75,12,17,Pressure,184,217,Barcelona,3,From Free Kick,213,Sevilla,0.405739,,5523e628-8a6a-44a4-b4e1-81596aac7e07,,3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,42.6,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95fbd03d-e5c3-41f4-a944-f4e2c32c450f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95fbd03d-e5c3-41f4-a944-f4e2c32c450f,2525,2,00:30:12.932,75,12,42,Ball Receipt*,184,217,Barcelona,3,From Free Kick,217,Barcelona,,,7f8fd1fd-badb-4b26-9ddb-1a516eedd7b3,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,75.8,70.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,dcc401a3-377d-4431-90e8-7163201ead5e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5523e628-8a6a-44a4-b4e1-81596aac7e07,2526,2,00:30:12.932,75,12,3,Dispossessed,184,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,7f8fd1fd-badb-4b26-9ddb-1a516eedd7b3,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,77.2,71.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,e158a2f7-d522-444a-b7fd-64d4df568529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e158a2f7-d522-444a-b7fd-64d4df568529,2527,2,00:30:12.932,75,12,4,Duel,184,217,Barcelona,3,From Free Kick,213,Sevilla,0.0,,5523e628-8a6a-44a4-b4e1-81596aac7e07,,3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,42.9,8.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42953881-30e8-4471-a9f0-979077a71223,2528,2,00:30:12.932,75,12,43,Carry,184,217,Barcelona,3,From Free Kick,213,Sevilla,3.367847,,d012a8d2-2fe1-45d0-8b74-3ec92694a954,,3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,42.9,8.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,d22babaf-aa8a-4657-8560-630cf62785f7,e158a2f7-d522-444a-b7fd-64d4df568529,53.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d22babaf-aa8a-4657-8560-630cf62785f7,2529,2,00:30:16.296,75,16,17,Pressure,184,217,Barcelona,3,From Free Kick,217,Barcelona,0.078793,,42953881-30e8-4471-a9f0-979077a71223,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,67.2,65.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,d012a8d2-2fe1-45d0-8b74-3ec92694a954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d012a8d2-2fe1-45d0-8b74-3ec92694a954,2530,2,00:30:16.300,75,16,30,Pass,184,217,Barcelona,3,From Free Kick,213,Sevilla,1.962947,,c158fc44-71a1-4bcd-a18a-c04df5f804f2,,3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,53.3,12.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,d22babaf-aa8a-4657-8560-630cf62785f7,,,,3486.0,Fernando Llorente Torres,43.845753,-0.27485356,2.0,Low Pass,95.5,0.1,40.0,Right Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c158fc44-71a1-4bcd-a18a-c04df5f804f2,2531,2,00:30:18.263,75,18,42,Ball Receipt*,184,217,Barcelona,3,From Free Kick,213,Sevilla,,,d012a8d2-2fe1-45d0-8b74-3ec92694a954,,3486.0,Fernando Llorente Torres,23.0,Center Forward,83.9,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40d2dbc6-d106-4363-bb3d-ec324243c884,2532,2,00:30:27.452,75,27,30,Pass,185,217,Barcelona,4,From Throw In,217,Barcelona,1.399551,,aeed400c-a44b-42c4-b878-aed8ad1495bb,,4324.0,Daniel Alves da Silva,2.0,Right Back,28.3,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,12.944883,-2.7783012,2.0,Low Pass,16.2,75.4,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246a14a-0c97-4ba7-a731-0ed37dc5b745,2533,2,00:30:28.797,75,28,17,Pressure,185,217,Barcelona,4,From Throw In,213,Sevilla,0.93955,,aeed400c-a44b-42c4-b878-aed8ad1495bb,,3486.0,Fernando Llorente Torres,23.0,Center Forward,103.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f060ce4b-b46e-4a9b-a338-54858a2d3daa,f579779c-ab3d-4d8d-a514-5f485b5235b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeed400c-a44b-42c4-b878-aed8ad1495bb,2534,2,00:30:28.851,75,28,42,Ball Receipt*,185,217,Barcelona,4,From Throw In,217,Barcelona,,,40d2dbc6-d106-4363-bb3d-ec324243c884,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,16.2,75.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5246a14a-0c97-4ba7-a731-0ed37dc5b745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f579779c-ab3d-4d8d-a514-5f485b5235b0,2535,2,00:30:28.851,75,28,43,Carry,185,217,Barcelona,4,From Throw In,217,Barcelona,0.784173,,5246a14a-0c97-4ba7-a731-0ed37dc5b745,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,16.2,75.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,aeed400c-a44b-42c4-b878-aed8ad1495bb,f060ce4b-b46e-4a9b-a338-54858a2d3daa,15.8,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f060ce4b-b46e-4a9b-a338-54858a2d3daa,2536,2,00:30:29.636,75,29,30,Pass,185,217,Barcelona,4,From Throw In,217,Barcelona,1.70861,,5246a14a-0c97-4ba7-a731-0ed37dc5b745,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,15.8,78.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,d42a8ecb-bb05-4ed1-be46-dec584e6a1c7,,,,4691.0,Claudio Andrés Bravo Muñoz,26.347296,-2.0565116,2.0,Low Pass,3.5,55.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d42a8ecb-bb05-4ed1-be46-dec584e6a1c7,2537,2,00:30:31.344,75,31,42,Ball Receipt*,185,217,Barcelona,4,From Throw In,217,Barcelona,,,f060ce4b-b46e-4a9b-a338-54858a2d3daa,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,3.5,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e76448f-4835-48ad-87f3-6e378f4b1ca0,2538,2,00:30:31.344,75,31,43,Carry,185,217,Barcelona,4,From Throw In,217,Barcelona,1.171487,,d42a8ecb-bb05-4ed1-be46-dec584e6a1c7,,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,3.5,55.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,dae181e8-71a9-4c91-abab-72d578af9e84,f7f9bed4-79e2-4e6c-8583-c672636d8ded,5.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dae181e8-71a9-4c91-abab-72d578af9e84,2539,2,00:30:32.229,75,32,17,Pressure,185,217,Barcelona,4,From Throw In,213,Sevilla,0.516325,,2e76448f-4835-48ad-87f3-6e378f4b1ca0,,3486.0,Fernando Llorente Torres,23.0,Center Forward,111.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7f9bed4-79e2-4e6c-8583-c672636d8ded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
