id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,dribble,duel,shot,goalkeeper,off_camera,clearance,foul_committed,counterpress,ball_recovery,interception,foul_won,out,bad_behaviour,block,substitution,miscontrol,related_events_0,related_events_1,carry_end_location_0,carry_end_location_1,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,location,pass_recipient_id,pass_recipient_name,pass_switch,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_committed_type_id,foul_committed_type_name,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,clearance_head,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,clearance_left_foot,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,foul_committed_card_id,foul_committed_card_name,shot_first_time
df5d5773-5a5f-4826-a9b8-ec206e973737,608,1,00:14:02.777,14,2,43,Carry,23,217,Barcelona,3,From Free Kick,217,Barcelona,5.259987,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,44.1,71.1,,,,,,,,,,,,,,,,,,,,,6e722422-5f54-4f7b-bae7-c0b998b509ab,d5061751-e58a-4fbc-b856-31c7a1a887e4,52.2,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e722422-5f54-4f7b-bae7-c0b998b509ab,609,1,00:14:08.037,14,8,30,Pass,23,217,Barcelona,3,From Free Kick,217,Barcelona,0.9114,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,52.2,67.8,,,,,,,,,,,,,,,,,,,,,3039f587-ed03-4a11-a45a-c2d2d38ffb84,,,,17.701977,0.5597969,1.0,Ground Pass,67.2,77.2,40.0,Right Foot,,,,5503.0,Lionel Andrés Messi Cuccittini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039f587-ed03-4a11-a45a-c2d2d38ffb84,610,1,00:14:08.948,14,8,42,Ball Receipt*,23,217,Barcelona,3,From Free Kick,217,Barcelona,,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.2,77.2,,,,,,,,,,,,,,,,,,,,,6e722422-5f54-4f7b-bae7-c0b998b509ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df17a5ec-9b7c-477e-b54b-53fbcc43c9d7,611,1,00:14:08.948,14,8,30,Pass,23,217,Barcelona,3,From Free Kick,217,Barcelona,1.231155,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.2,77.2,,,,,,,,,,,,,,,,,,,,,633fb2f9-a2da-4fbc-9c7f-1108532629a2,,,,9.108787,3.0976648,1.0,Ground Pass,58.1,77.6,38.0,Left Foot,,,,6379.0,Sergi Roberto Carnicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633fb2f9-a2da-4fbc-9c7f-1108532629a2,612,1,00:14:10.179,14,10,42,Ball Receipt*,23,217,Barcelona,3,From Free Kick,217,Barcelona,,,,6379,Sergi Roberto Carnicer,2,Right Back,58.1,77.6,,,,,,,,,,,,,,,,,,,,,df17a5ec-9b7c-477e-b54b-53fbcc43c9d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e23179d3-541b-41e1-86fb-c3bfc27a563d,613,1,00:14:10.179,14,10,43,Carry,23,217,Barcelona,3,From Free Kick,217,Barcelona,0.647445,,,6379,Sergi Roberto Carnicer,2,Right Back,58.1,77.6,,,,,,,,,,,,,,,,,,,,,4e17f1ac-2f6c-47d0-8835-915ddcc3eca9,633fb2f9-a2da-4fbc-9c7f-1108532629a2,58.1,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e17f1ac-2f6c-47d0-8835-915ddcc3eca9,614,1,00:14:10.827,14,10,30,Pass,23,217,Barcelona,3,From Free Kick,217,Barcelona,0.6067,,,6379,Sergi Roberto Carnicer,2,Right Back,58.1,77.6,,,,,,,,,,,,,,,,,,,,,32a509b2-5f9b-43c6-ae45-05355a17939e,,,,6.5253353,0.26356387,1.0,Ground Pass,64.4,79.3,40.0,Right Foot,,,,5503.0,Lionel Andrés Messi Cuccittini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32a509b2-5f9b-43c6-ae45-05355a17939e,615,1,00:14:11.433,14,11,42,Ball Receipt*,23,217,Barcelona,3,From Free Kick,217,Barcelona,,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.4,79.3,,,,,,,,,,,,,,,,,,,,,4e17f1ac-2f6c-47d0-8835-915ddcc3eca9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07fa52c3-e03b-4672-a3c6-4937d0c86f04,616,1,00:14:11.433,14,11,30,Pass,23,217,Barcelona,3,From Free Kick,217,Barcelona,0.810538,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.4,79.3,,,,,,,,,,,,,,,,,,,,,e5659bd9-2dd4-43df-8b35-0740942c762e,,,,8.246211,-2.896614,1.0,Ground Pass,56.4,77.3,38.0,Left Foot,,,,6379.0,Sergi Roberto Carnicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5659bd9-2dd4-43df-8b35-0740942c762e,617,1,00:14:12.244,14,12,42,Ball Receipt*,23,217,Barcelona,3,From Free Kick,217,Barcelona,,,,6379,Sergi Roberto Carnicer,2,Right Back,56.4,77.3,,,,,,,,,,,,,,,,,,,,,07fa52c3-e03b-4672-a3c6-4937d0c86f04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a2d0dab-cbdb-4f87-b9a9-614ec77307bd,618,1,00:14:12.244,14,12,43,Carry,23,217,Barcelona,3,From Free Kick,217,Barcelona,1.149565,,,6379,Sergi Roberto Carnicer,2,Right Back,56.4,77.3,,,,,,,,,,,,,,,,,,,,,d8db2f99-0e6e-4249-8b56-df361a585363,e5659bd9-2dd4-43df-8b35-0740942c762e,56.4,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8db2f99-0e6e-4249-8b56-df361a585363,619,1,00:14:13.393,14,13,30,Pass,23,217,Barcelona,3,From Free Kick,217,Barcelona,0.958778,,,6379,Sergi Roberto Carnicer,2,Right Back,56.4,77.3,,,,,,,,,,,,,,,,,,,,,c835e014-1370-4bff-8180-7ebd26cf70f9,,,,12.432618,-2.6743479,1.0,Ground Pass,45.3,71.7,40.0,Right Foot,,,,5213.0,Gerard Piqué Bernabéu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c835e014-1370-4bff-8180-7ebd26cf70f9,620,1,00:14:14.352,14,14,42,Ball Receipt*,23,217,Barcelona,3,From Free Kick,217,Barcelona,,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,45.3,71.7,,,,,,,,,,,,,,,,,,,,,d8db2f99-0e6e-4249-8b56-df361a585363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca7f9d5d-5a18-45fa-90b4-a81bcc2f2ea6,621,1,00:14:14.352,14,14,43,Carry,23,217,Barcelona,3,From Free Kick,217,Barcelona,6.264719,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,45.3,71.7,,,,True,,,,,,,,,,,,,,,,,4390792a-a47d-4de8-8a98-ab80253a67f5,ae10ddab-5ab2-4a52-90cb-f4adadd7130c,52.2,61.4,,,,,,,,,,,,,,,c835e014-1370-4bff-8180-7ebd26cf70f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae10ddab-5ab2-4a52-90cb-f4adadd7130c,622,1,00:14:19.974,14,19,17,Pressure,23,217,Barcelona,3,From Free Kick,222,Villarreal,0.90014,,,6862,Cédric Bakambu,24,Left Center Forward,65.1,26.5,,,,,,,,,,,,,,,,,,,,,4390792a-a47d-4de8-8a98-ab80253a67f5,ca7f9d5d-5a18-45fa-90b4-a81bcc2f2ea6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4390792a-a47d-4de8-8a98-ab80253a67f5,623,1,00:14:20.617,14,20,30,Pass,23,217,Barcelona,3,From Free Kick,217,Barcelona,1.1534,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,52.2,61.4,,,,True,,,,,,,,,,,,,,,,,791f8ec0-b2a5-4d04-80ff-08bc2efff7a8,ae10ddab-5ab2-4a52-90cb-f4adadd7130c,,,26.034016,-0.29623967,2.0,Low Pass,77.1,53.8,40.0,Right Foot,9.0,Incomplete,,5246.0,Luis Alberto Suárez Díaz,,f9d67a3a-7279-432e-aae7-8f9784ece5a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9d67a3a-7279-432e-aae7-8f9784ece5a3,624,1,00:14:21.770,14,21,42,Ball Receipt*,23,217,Barcelona,3,From Free Kick,217,Barcelona,,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,77.4,51.7,,,,,,,,,,,,,,,,,,,,,4390792a-a47d-4de8-8a98-ab80253a67f5,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791f8ec0-b2a5-4d04-80ff-08bc2efff7a8,625,1,00:14:21.770,14,21,10,Interception,23,217,Barcelona,3,From Free Kick,222,Villarreal,0.0,,,6752,Víctor Ruíz Torre,5,Left Center Back,43.9,27.2,,,,,,,,,,,,,,,,,,,,,4390792a-a47d-4de8-8a98-ab80253a67f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,
21896c00-d433-4ef4-b826-646bdeebdef3,626,1,00:14:23.240,14,23,4,Duel,23,217,Barcelona,3,From Free Kick,222,Villarreal,0.0,,,6829,Samuel Castillejo Azuaga,16,Left Midfield,54.6,20.0,,,,True,,,,,,,,,,,,,,,,,d2a05042-f37f-40c7-8c80-d7ff0f413b76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2a05042-f37f-40c7-8c80-d7ff0f413b76,627,1,00:14:23.240,14,23,30,Pass,23,217,Barcelona,3,From Free Kick,217,Barcelona,1.4416,,,5470,Ivan Rakitić,13,Right Center Midfield,66.4,61.0,,,,True,,,,,,,,,,,,,,,,,21896c00-d433-4ef4-b826-646bdeebdef3,a4a053cd-d1dd-4146-b93d-c5952014c7dd,,,20.69686,-0.09678405,3.0,High Pass,87.0,59.0,,,9.0,Incomplete,,5246.0,Luis Alberto Suárez Díaz,,de1e7056-308a-4bb3-ade2-b247bcb5e9dd,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
de1e7056-308a-4bb3-ade2-b247bcb5e9dd,628,1,00:14:24.681,14,24,42,Ball Receipt*,23,217,Barcelona,3,From Free Kick,217,Barcelona,,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.1,58.9,,,,,,,,,,,,,,,,,,,,,d2a05042-f37f-40c7-8c80-d7ff0f413b76,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a053cd-d1dd-4146-b93d-c5952014c7dd,629,1,00:14:24.681,14,24,9,Clearance,23,217,Barcelona,3,From Free Kick,222,Villarreal,0.0,,,5588,Antonio Rukavina,6,Left Back,34.0,22.0,,,,True,,,,,,,,,,,,,,,,,d2a05042-f37f-40c7-8c80-d7ff0f413b76,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5059b95f-73cc-4c73-941b-bae0616f00ba,630,1,00:14:26.779,14,26,30,Pass,23,217,Barcelona,3,From Free Kick,217,Barcelona,0.958147,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.5,72.8,,,,,,,,,,,,,,,,,,,,,665b6e4e-af4e-4bea-b61a-5852b77c0cd5,,,,9.353609,2.639686,3.0,High Pass,85.3,77.3,37.0,Head,,,,5503.0,Lionel Andrés Messi Cuccittini,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665b6e4e-af4e-4bea-b61a-5852b77c0cd5,631,1,00:14:27.737,14,27,42,Ball Receipt*,23,217,Barcelona,3,From Free Kick,217,Barcelona,,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.3,77.3,,,,,,,,,,,,,,,,,,,,,5059b95f-73cc-4c73-941b-bae0616f00ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a0e0acf-44c9-4dc1-abe3-69071c11a357,632,1,00:14:27.737,14,27,43,Carry,23,217,Barcelona,3,From Free Kick,217,Barcelona,2.481703,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.3,77.3,,,,,,,,,,,,,,,,,,,,,665b6e4e-af4e-4bea-b61a-5852b77c0cd5,aaa925e4-087f-4836-b5ca-1ae3ed4fb04a,86.1,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaa925e4-087f-4836-b5ca-1ae3ed4fb04a,633,1,00:14:30.219,14,30,30,Pass,23,217,Barcelona,3,From Free Kick,217,Barcelona,2.23095,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,86.1,73.1,,,,,,,,,,,,,,,,,,,,,ff939fa5-baf1-46c7-bff1-2bbb0b3efae7,,,,34.002647,-0.3701299,3.0,High Pass,117.8,60.8,38.0,Left Foot,,,,5246.0,Luis Alberto Suárez Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,
d5a71595-7d5c-4c38-ae5a-332da3770318,634,1,00:14:31.855,14,31,17,Pressure,23,217,Barcelona,3,From Free Kick,222,Villarreal,1.097322,,,22819,Bruno Soriano Llido,11,Left Defensive Midfield,10.5,17.2,,,,,,,,,,,,,,,,,,,,,7b922d68-18f1-4679-ae6b-c19bd4692518,df999ba8-d914-41c8-8a8a-f4356ce4f9e1,,,,,,,,,,,,,,,,,ff939fa5-baf1-46c7-bff1-2bbb0b3efae7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff939fa5-baf1-46c7-bff1-2bbb0b3efae7,635,1,00:14:32.450,14,32,42,Ball Receipt*,23,217,Barcelona,3,From Free Kick,217,Barcelona,,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,117.8,60.8,,,,True,,,,,,,,,,,,,,,,,aaa925e4-087f-4836-b5ca-1ae3ed4fb04a,d5a71595-7d5c-4c38-ae5a-332da3770318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df999ba8-d914-41c8-8a8a-f4356ce4f9e1,636,1,00:14:32.450,14,32,43,Carry,23,217,Barcelona,3,From Free Kick,217,Barcelona,0.0644,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,117.8,60.8,,,,True,,,,,,,,,,,,,,,,,7b922d68-18f1-4679-ae6b-c19bd4692518,d5a71595-7d5c-4c38-ae5a-332da3770318,116.6,60.3,,,,,,,,,,,,,,,ff939fa5-baf1-46c7-bff1-2bbb0b3efae7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b922d68-18f1-4679-ae6b-c19bd4692518,637,1,00:14:32.514,14,32,30,Pass,23,217,Barcelona,3,From Free Kick,217,Barcelona,0.7157,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,116.6,60.3,,,,True,,,,,,,,,,,,,,,,,0745e1b7-d105-4103-bdaa-c9eb3b06cb80,47b7f298-a4f9-4605-9a98-6a0bec3a9802,,,17.538528,-1.6965657,2.0,Low Pass,114.4,42.9,40.0,Right Foot,9.0,Incomplete,,5470.0,Ivan Rakitić,,d5a71595-7d5c-4c38-ae5a-332da3770318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
