id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,related_events_5,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,player,position,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate
af6e133c-3d10-42a1-9a00-7d649964d3d0,3069,2,00:28:25.112,73,25,43,Carry,181,217,Barcelona,7,From Goal Kick,217,Barcelona,1.56275,,1df88edf-e1dc-4807-b704-c22bf2995009,10609.0,Jérémy Mathieu,5.0,Left Center Back,9.5,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b88a3c6-8713-4d0b-b81c-1a63c9c65b49,,8.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b88a3c6-8713-4d0b-b81c-1a63c9c65b49,3070,2,00:28:26.675,73,26,30,Pass,181,217,Barcelona,7,From Goal Kick,217,Barcelona,1.48676,,e606d09e-3b8e-4aa2-8b8a-fdc70eb35876,10609.0,Jérémy Mathieu,5.0,Left Center Back,8.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,13.555811,1.948563,1.0,Ground Pass,3.0,36.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e606d09e-3b8e-4aa2-8b8a-fdc70eb35876,3071,2,00:28:28.161,73,28,42,Ball Receipt*,181,217,Barcelona,7,From Goal Kick,217,Barcelona,,,3b88a3c6-8713-4d0b-b81c-1a63c9c65b49,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,3.0,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a615962-b1af-41cf-927c-466ee1998667,3072,2,00:28:28.161,73,28,43,Carry,181,217,Barcelona,7,From Goal Kick,217,Barcelona,1.220982,,0ee481b2-693e-435d-91ad-b5eb63291498,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,3.0,36.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20dab463-920e-42a0-9dd2-7d54c9240f60,e606d09e-3b8e-4aa2-8b8a-fdc70eb35876,3.7,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ee481b2-693e-435d-91ad-b5eb63291498,3073,2,00:28:28.673,73,28,17,Pressure,181,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.721335,,20dab463-920e-42a0-9dd2-7d54c9240f60,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,115.4,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a615962-b1af-41cf-927c-466ee1998667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20dab463-920e-42a0-9dd2-7d54c9240f60,3074,2,00:28:29.382,73,29,30,Pass,181,217,Barcelona,7,From Goal Kick,217,Barcelona,2.662016,,0ee481b2-693e-435d-91ad-b5eb63291498,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,3.7,35.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,55.254772,0.09606701,3.0,High Pass,58.7,41.2,,,40.0,Right Foot,d641fc06-0d87-4ae9-813b-4b359d7e1a75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d641fc06-0d87-4ae9-813b-4b359d7e1a75,3075,2,00:28:32.044,73,32,42,Ball Receipt*,181,217,Barcelona,7,From Goal Kick,217,Barcelona,,,20dab463-920e-42a0-9dd2-7d54c9240f60,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,58.7,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21a66cde-b44f-4a7b-a2bd-e5b2cf8e1b0d,3076,2,00:28:32.044,73,32,4,Duel,181,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.0,,5081f4d5-244e-4cd5-98a9-95daed04da67,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,61.7,38.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081f4d5-244e-4cd5-98a9-95daed04da67,3077,2,00:28:32.044,73,32,30,Pass,181,217,Barcelona,7,From Goal Kick,217,Barcelona,2.437336,,21a66cde-b44f-4a7b-a2bd-e5b2cf8e1b0d,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,58.4,41.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,22.004772,0.75004315,3.0,High Pass,74.5,56.2,,,,,f499ac2b-eede-40e6-b287-bbb2a10d12fa,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f499ac2b-eede-40e6-b287-bbb2a10d12fa,3078,2,00:28:34.482,73,34,42,Ball Receipt*,181,217,Barcelona,7,From Goal Kick,217,Barcelona,,,5081f4d5-244e-4cd5-98a9-95daed04da67,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,74.5,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30717809-b458-42d3-890b-89a6a3292390,3079,2,00:28:34.482,73,34,43,Carry,181,217,Barcelona,7,From Goal Kick,217,Barcelona,3.834713,,7345330d-de80-4240-ab2d-8bc7a3afe165,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,74.5,56.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3584fbe-be17-44c8-bad1-382e59004592,f499ac2b-eede-40e6-b287-bbb2a10d12fa,78.5,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3584fbe-be17-44c8-bad1-382e59004592,3080,2,00:28:36.763,73,36,17,Pressure,181,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,1.354276,,30717809-b458-42d3-890b-89a6a3292390,11543.0,José Antonio Dorado Ramírez,3.0,Right Center Back,39.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de26c42e-6b14-4564-97f3-9d1728f718c6,3081,2,00:28:37.916,73,37,17,Pressure,181,217,Barcelona,7,From Goal Kick,360,Rayo Vallecano,0.319998,,,6713.0,Diego Javier Llorente Ríos,2.0,Right Back,39.8,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7345330d-de80-4240-ab2d-8bc7a3afe165,3082,2,00:28:38.316,73,38,14,Dribble,181,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,8e77e500-98f2-430b-9b20-d4b8ca91cad6,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,78.5,37.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b900f583-f8f1-4caa-bcef-f3af08618ea4,3092,2,00:29:16.073,74,16,41,Referee Ball-Drop,183,217,Barcelona,5,Other,217,Barcelona,0.0,,,,,,,76.6,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a9e8c27-2ad9-439c-a647-71c6f14d31c3,3093,2,00:29:17.177,74,17,2,Ball Recovery,183,217,Barcelona,5,Other,217,Barcelona,0.0,,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,76.6,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c3ba238-bc71-409f-b712-ffdcb12a8203,3094,2,00:29:17.177,74,17,43,Carry,183,217,Barcelona,5,Other,217,Barcelona,1.159233,,2a9e8c27-2ad9-439c-a647-71c6f14d31c3,5470.0,Ivan Rakitić,13.0,Right Center Midfield,76.6,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a99df1b0-61ad-4684-b17e-888433e7c8af,,77.7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a99df1b0-61ad-4684-b17e-888433e7c8af,3095,2,00:29:18.336,74,18,30,Pass,183,217,Barcelona,5,Other,217,Barcelona,1.324093,,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,77.7,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.142842,0.07785649,1.0,Ground Pass,91.8,69.3,,,40.0,Right Foot,,,,,,,,,,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56316cac-0bfe-4309-8273-0e3057f2a1f2,3134,2,00:30:56.039,75,56,30,Pass,186,217,Barcelona,7,From Goal Kick,217,Barcelona,3.291931,,a9e3af2a-905e-487d-9e11-1a8172649392,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.0,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,73.72991,-0.028486187,3.0,High Pass,80.7,34.0,63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9e3af2a-905e-487d-9e11-1a8172649392,3135,2,00:30:59.331,75,59,42,Ball Receipt*,186,217,Barcelona,7,From Goal Kick,217,Barcelona,,,56316cac-0bfe-4309-8273-0e3057f2a1f2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,80.7,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b73ade9-d24e-4e1e-87b2-c5ad576a89eb,3136,2,00:30:59.331,75,59,30,Pass,186,217,Barcelona,7,From Goal Kick,217,Barcelona,3.398393,,9e5adf7c-40c0-423b-99ea-c96f0e169d5c,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,80.5,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,33.047997,-0.5367869,2.0,Low Pass,108.9,16.9,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e5adf7c-40c0-423b-99ea-c96f0e169d5c,3137,2,00:31:02.729,76,2,42,Ball Receipt*,186,217,Barcelona,7,From Goal Kick,217,Barcelona,,,0b73ade9-d24e-4e1e-87b2-c5ad576a89eb,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,108.9,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaf09b43-4eab-40d4-987e-38160a330157,3138,2,00:31:02.729,76,2,43,Carry,186,217,Barcelona,7,From Goal Kick,217,Barcelona,2.215807,,741e0ff9-2376-46fa-b0d4-d48ac0b8b113,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,108.9,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e5adf7c-40c0-423b-99ea-c96f0e169d5c,,108.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741e0ff9-2376-46fa-b0d4-d48ac0b8b113,3139,2,00:31:04.945,76,4,30,Pass,186,217,Barcelona,7,From Goal Kick,217,Barcelona,1.405369,,15d2981e-86b0-4ab5-a210-f29b6455479e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,108.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,29.883942,1.3412385,3.0,High Pass,115.5,48.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,True,dbe80427-359d-497a-80e0-b1a607930973,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15d2981e-86b0-4ab5-a210-f29b6455479e,3140,2,00:31:06.351,76,6,42,Ball Receipt*,186,217,Barcelona,7,From Goal Kick,217,Barcelona,,,741e0ff9-2376-46fa-b0d4-d48ac0b8b113,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,115.5,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbe80427-359d-497a-80e0-b1a607930973,3141,2,00:31:06.351,76,6,16,Shot,186,217,Barcelona,7,From Goal Kick,217,Barcelona,0.344195,,1b5de9f2-9139-4cb6-930f-ba63fe387757,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,113.7,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22583093,120.0,41.8,0.2,741e0ff9-2376-46fa-b0d4-d48ac0b8b113,True,97.0,Goal,95.0,Volley,40.0,Right Foot,87.0,Open Play,113.4,37.8,10727.0,Răzvan Dincă Raț,6.0,Left Back,False,118.9,41.5,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,False,100.7,32.9,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,False,97.4,21.6,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,False,113.3,44.2,11543.0,José Antonio Dorado Ramírez,3.0,Right Center Back,False,108.0,26.6,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,False,108.9,22.4,6713.0,Diego Javier Llorente Ríos,2.0,Right Back,False,106.0,47.9,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,111.0,35.4,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,True,109.0,17.4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True
