id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,duel,shot,goalkeeper,off_camera,dribble,interception,out,clearance,foul_committed,foul_won,block,substitution,ball_recovery,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,pass_aerial_won,related_events,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate
c00983d2-b5b4-485d-bb39-65a13d80be1b,2297,2,00:08:11.516,53,11,42,Ball Receipt*,109,217,Barcelona,4,From Throw In,217,Barcelona,,,5ef8a079-dda1-4b3a-96ed-91e75470ca4f,6998,Rafael Alcântara do Nascimento,17,Right Wing,80.2,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c2c6265-fab4-4679-b994-a6a067bca322,2298,2,00:08:11.516,53,11,43,Carry,109,217,Barcelona,4,From Throw In,217,Barcelona,1.370877,,4cb8d72e-c0cb-460e-b8cf-0ace443e0dce,6998,Rafael Alcântara do Nascimento,17,Right Wing,80.2,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c00983d2-b5b4-485d-bb39-65a13d80be1b,,82.0,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cb8d72e-c0cb-460e-b8cf-0ace443e0dce,2299,2,00:08:12.887,53,12,30,Pass,109,217,Barcelona,4,From Throw In,217,Barcelona,1.102303,,fc4b7762-7063-4994-a996-0176998c187a,6998,Rafael Alcântara do Nascimento,17,Right Wing,82.0,56.9,5216.0,Andrés Iniesta Luján,19.300259,-1.8597717,1.0,Ground Pass,76.5,38.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc4b7762-7063-4994-a996-0176998c187a,2300,2,00:08:13.989,53,13,42,Ball Receipt*,109,217,Barcelona,4,From Throw In,217,Barcelona,,,4cb8d72e-c0cb-460e-b8cf-0ace443e0dce,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.5,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80faaaf2-58bc-4d02-8d3d-0ada7dd56eef,2301,2,00:08:13.989,53,13,43,Carry,109,217,Barcelona,4,From Throw In,217,Barcelona,1.119834,,dd134650-4cad-47ad-97c7-6625074872bc,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.5,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc4b7762-7063-4994-a996-0176998c187a,,78.7,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd134650-4cad-47ad-97c7-6625074872bc,2302,2,00:08:15.109,53,15,30,Pass,109,217,Barcelona,4,From Throw In,217,Barcelona,0.5503,,e869b020-0783-415c-841e-30858b298314,5216,Andrés Iniesta Luján,15,Left Center Midfield,78.7,38.4,4320.0,Neymar da Silva Santos Junior,13.68247,-0.62449753,1.0,Ground Pass,89.8,30.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52def412-b426-4b15-9cd9-71e38400ebbf,2303,2,00:08:15.659,53,15,17,Pressure,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,1.039484,,81385cba-17e5-4366-8b09-3a01dd07979b,5487,Antoine Griezmann,24,Left Center Forward,32.2,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e869b020-0783-415c-841e-30858b298314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e869b020-0783-415c-841e-30858b298314,2304,2,00:08:15.659,53,15,42,Ball Receipt*,109,217,Barcelona,4,From Throw In,217,Barcelona,,,52def412-b426-4b15-9cd9-71e38400ebbf,4320,Neymar da Silva Santos Junior,21,Left Wing,89.8,30.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,dd134650-4cad-47ad-97c7-6625074872bc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81385cba-17e5-4366-8b09-3a01dd07979b,2305,2,00:08:15.659,53,15,43,Carry,109,217,Barcelona,4,From Throw In,217,Barcelona,1.1738,,52def412-b426-4b15-9cd9-71e38400ebbf,4320,Neymar da Silva Santos Junior,21,Left Wing,89.8,30.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,710ea0f7-07fc-44e8-8528-5c53ebc3e64a,e869b020-0783-415c-841e-30858b298314,90.7,32.5,,,,,,,,,,,,e8a80d6d-7684-4b41-88e2-866586fbd972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710ea0f7-07fc-44e8-8528-5c53ebc3e64a,2306,2,00:08:16.833,53,16,22,Foul Committed,109,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.0,,81385cba-17e5-4366-8b09-3a01dd07979b,5487,Antoine Griezmann,24,Left Center Forward,29.4,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a80d6d-7684-4b41-88e2-866586fbd972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8a80d6d-7684-4b41-88e2-866586fbd972,2307,2,00:08:16.833,53,16,21,Foul Won,109,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,710ea0f7-07fc-44e8-8528-5c53ebc3e64a,4320,Neymar da Silva Santos Junior,21,Left Wing,90.7,32.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7c9c017-4254-42bf-b07f-1064272d2616,2308,2,00:09:21.042,54,21,16,Shot,110,217,Barcelona,3,From Free Kick,217,Barcelona,0.971597,,aaa4e413-1ab3-46a4-81f0-0006c9ad1d84,4320,Neymar da Silva Santos Junior,21,Left Wing,94.2,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059940357,120.0,36.9,2.4,40.0,Right Foot,62.0,Free Kick,97.0,Goal,93.0,Normal,93.2,31.2,10609.0,Jérémy Mathieu,5.0,Left Center Back,True,93.5,44.4,6379.0,Sergi Roberto Carnicer,2.0,Right Back,True,119.0,41.3,6378.0,Jan Oblak,1.0,Goalkeeper,False,106.3,46.0,6320.0,Filipe Luís Kasmirski,6.0,Left Back,False,106.4,42.8,5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,False,106.1,40.9,20669.0,Tiago Cardoso Mendes,11.0,Left Defensive Midfield,False,105.8,38.5,6375.0,Juan Francisco Torres Belén,2.0,Right Back,False,103.6,29.6,6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,False,103.6,30.7,5259.0,José María Giménez de Vargas,3.0,Right Center Back,False,103.5,31.3,6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,False,103.5,32.0,5487.0,Antoine Griezmann,24.0,Left Center Forward,False,103.8,33.0,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,True,104.2,33.9,5199.0,Jorge Resurrección Merodio,16.0,Left Midfield,False,105.3,37.5,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,103.9,27.6,12021.0,Óliver Torres Muñoz,12.0,Right Midfield,False,103.6,24.0,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,True,103.5,33.9,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,105.1,46.6,6998.0,Rafael Alcântara do Nascimento,17.0,Right Wing,True
