id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,dribble,ball_receipt,50_50,counterpress,off_camera,out,duel,interception,shot,goalkeeper,ball_recovery,clearance,block,foul_committed,foul_won,miscontrol,substitution,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,50_50_outcome_id,50_50_outcome_name,related_events_3,related_events_4,pass_through_ball,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,pass_cut_back,block_offensive,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_end_location_2,shot_key_pass_id,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_inswinging,clearance_head,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,foul_committed_offensive,foul_won_defensive
f087c0ca-67cd-4ab2-992a-523c04fd2469,638,1,00:11:47.262,11,47,30,Pass,29,217,Barcelona,8,From Keeper,217,Barcelona,1.207761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42bdcbaa-f62c-4937-a3dd-20707a4996de,5211.0,Jordi Alba Ramos,6.0,Left Back,13.6,52.4,10609.0,Jérémy Mathieu,25.057734,-1.3083944,1.0,Ground Pass,20.1,28.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42bdcbaa-f62c-4937-a3dd-20707a4996de,639,1,00:11:48.469,11,48,42,Ball Receipt*,29,217,Barcelona,8,From Keeper,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f087c0ca-67cd-4ab2-992a-523c04fd2469,10609.0,Jérémy Mathieu,5.0,Left Center Back,20.1,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6da864e5-b42e-42c0-8c06-b4e0def94f74,640,1,00:11:48.469,11,48,43,Carry,29,217,Barcelona,8,From Keeper,217,Barcelona,7.240039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16245fe1-f699-4c3a-b815-3291c8749638,10609.0,Jérémy Mathieu,5.0,Left Center Back,20.1,28.2,,,,,,,,,,,,,42bdcbaa-f62c-4937-a3dd-20707a4996de,62.5,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16245fe1-f699-4c3a-b815-3291c8749638,641,1,00:11:55.709,11,55,30,Pass,29,217,Barcelona,8,From Keeper,217,Barcelona,1.587998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcf0d0b8-d216-4bab-929f-e3d756d77ad8,10609.0,Jérémy Mathieu,5.0,Left Center Back,62.5,17.6,4320.0,Neymar da Silva Santos Junior,14.816545,-1.5235343,1.0,Ground Pass,63.2,2.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcf0d0b8-d216-4bab-929f-e3d756d77ad8,642,1,00:11:57.297,11,57,42,Ball Receipt*,29,217,Barcelona,8,From Keeper,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16245fe1-f699-4c3a-b815-3291c8749638,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,63.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceffbbfc-9dc1-4961-b320-cd6f1d230651,643,1,00:11:57.297,11,57,43,Carry,29,217,Barcelona,8,From Keeper,217,Barcelona,5.600002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299d1b47-ef37-4e44-8c89-cfe350177a65,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,63.2,2.8,,,,,,,,,,,,,bcf0d0b8-d216-4bab-929f-e3d756d77ad8,68.5,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299d1b47-ef37-4e44-8c89-cfe350177a65,644,1,00:12:02.897,12,2,30,Pass,29,217,Barcelona,8,From Keeper,217,Barcelona,2.227411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c94c2e1-7961-4311-8127-542df492a28b,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,68.5,25.8,5213.0,Gerard Piqué Bernabéu,27.378824,2.008306,1.0,Ground Pass,56.9,50.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c94c2e1-7961-4311-8127-542df492a28b,645,1,00:12:05.125,12,5,42,Ball Receipt*,29,217,Barcelona,8,From Keeper,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299d1b47-ef37-4e44-8c89-cfe350177a65,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,56.9,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343341f-1743-4b0f-a194-7ed09c9231b6,646,1,00:12:05.125,12,5,43,Carry,29,217,Barcelona,8,From Keeper,217,Barcelona,1.627489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c94c2e1-7961-4311-8127-542df492a28b,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,56.9,50.6,,,,,,,,,,,,,feba7c84-b66d-4423-a1c7-d0a4435b50d1,63.3,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feba7c84-b66d-4423-a1c7-d0a4435b50d1,647,1,00:12:06.752,12,6,30,Pass,29,217,Barcelona,8,From Keeper,217,Barcelona,1.397796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c82f66e3-ee12-458c-937a-dbf6cf89b975,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,63.3,53.3,6400.0,Aleix Vidal Parreu,26.320524,0.98279375,1.0,Ground Pass,77.9,75.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c82f66e3-ee12-458c-937a-dbf6cf89b975,648,1,00:12:08.150,12,8,42,Ball Receipt*,29,217,Barcelona,8,From Keeper,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feba7c84-b66d-4423-a1c7-d0a4435b50d1,6400.0,Aleix Vidal Parreu,2.0,Right Back,77.9,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f7fb1f2-d565-4f08-acc7-33a0f2eb64dd,649,1,00:12:08.150,12,8,43,Carry,29,217,Barcelona,8,From Keeper,217,Barcelona,2.074204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8efa234e-05bb-4246-80b4-c044e11e1623,6400.0,Aleix Vidal Parreu,2.0,Right Back,77.9,75.2,,,,,,,,,,,,,c82f66e3-ee12-458c-937a-dbf6cf89b975,86.1,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8efa234e-05bb-4246-80b4-c044e11e1623,650,1,00:12:10.224,12,10,30,Pass,29,217,Barcelona,8,From Keeper,217,Barcelona,2.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ad5d122-4e77-4172-903f-c0a577f01151,6400.0,Aleix Vidal Parreu,2.0,Right Back,86.1,71.5,5246.0,Luis Alberto Suárez Díaz,30.461123,-0.7250066,1.0,Ground Pass,108.9,51.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b047083-b595-40f1-9e5c-ffd6d5a80891,True,,,,,,,,,,,,,,,,,,,,
2a172bef-f4e1-43c6-8d43-99c797343ddc,651,1,00:12:11.662,12,11,17,Pressure,29,217,Barcelona,8,From Keeper,213,Sevilla,0.794871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b047083-b595-40f1-9e5c-ffd6d5a80891,10476.0,Timothée Kolodziejczak,5.0,Left Center Back,14.9,32.3,,,,,,,,,,,,,9ad5d122-4e77-4172-903f-c0a577f01151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ad5d122-4e77-4172-903f-c0a577f01151,652,1,00:12:12.357,12,12,42,Ball Receipt*,29,217,Barcelona,8,From Keeper,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2a172bef-f4e1-43c6-8d43-99c797343ddc,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,108.9,51.3,,,,,,,,,,,,,8efa234e-05bb-4246-80b4-c044e11e1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b047083-b595-40f1-9e5c-ffd6d5a80891,653,1,00:12:12.385,12,12,16,Shot,29,217,Barcelona,8,From Keeper,217,Barcelona,0.4091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2a172bef-f4e1-43c6-8d43-99c797343ddc,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,108.6,52.9,,,,,,,,,,,,,a1dec233-abc4-4f7d-b2c1-01a5e4ec7134,,,,,,,,,,,,,,,,,,,,,,0.025850605,119.2,42.9,93.0,Normal,True,40.0,Right Foot,87.0,Open Play,100.0,Saved,109.6,52.0,3253.0,Adil Rami,3.0,Right Center Back,False,107.7,52.1,10476.0,Timothée Kolodziejczak,5.0,Left Center Back,False,101.0,57.7,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,15.0,Left Center Midfield,False,101.2,32.8,6672.0,Jorge Andújar Moreno,2.0,Right Back,False,94.7,46.0,7154.0,Sebastián Carlos Cristóforo Pepe,13.0,Right Center Midfield,False,88.8,59.0,6400.0,Aleix Vidal Parreu,2.0,Right Back,True,95.5,62.9,27483.0,Benoît Trémoulinas,6.0,Left Back,False,118.0,43.6,6823.0,Sergio Rico González,1.0,Goalkeeper,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,8efa234e-05bb-4246-80b4-c044e11e1623,,,,,,,,,,,,,,,,,,
a1dec233-abc4-4f7d-b2c1-01a5e4ec7134,654,1,00:12:12.794,12,12,23,Goal Keeper,29,217,Barcelona,8,From Keeper,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b047083-b595-40f1-9e5c-ffd6d5a80891,6823.0,Sergio Rico González,1.0,Goalkeeper,2.1,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,52.0,In Play Danger,,,,,35.0,Both Hands,46.0,Standing,,,,,,,,,,,,,,
6338efbd-6f19-4781-b255-3c132ea13838,655,1,00:12:14.514,12,14,9,Clearance,29,217,Barcelona,8,From Keeper,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,3253.0,Adil Rami,3.0,Right Center Back,2.5,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,
d39dee2d-8b1c-449f-baf0-5328f1754edd,656,1,00:12:43.765,12,43,30,Pass,30,217,Barcelona,2,From Corner,217,Barcelona,1.2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6140b9ce-1515-4556-a699-0614f6031e53,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,120.0,80.0,5203.0,Sergio Busquets i Burgos,35.30099,-1.7014759,3.0,High Pass,115.4,45.0,38.0,Left Foot,61.0,Corner,af43a6c0-9cc8-4dc3-bda9-f74bb34d4c88,,,,,,,9.0,Incomplete,,,,,,,,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
af43a6c0-9cc8-4dc3-bda9-f74bb34d4c88,657,1,00:12:44.998,12,44,42,Ball Receipt*,30,217,Barcelona,2,From Corner,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d39dee2d-8b1c-449f-baf0-5328f1754edd,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,114.4,41.3,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6140b9ce-1515-4556-a699-0614f6031e53,658,1,00:12:44.998,12,44,9,Clearance,30,217,Barcelona,2,From Corner,213,Sevilla,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d39dee2d-8b1c-449f-baf0-5328f1754edd,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,15.0,Left Center Midfield,4.7,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,True,,,,,,,,,
30eea8b8-29cc-44a5-8d8f-413aeb2a009d,659,1,00:12:46.802,12,46,2,Ball Recovery,30,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,103.4,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
