id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,ball_receipt,counterpress,dribble,off_camera,interception,shot,goalkeeper,out,clearance,foul_committed,50_50,foul_won,ball_recovery,bad_behaviour,substitution,half_end,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_inswinging,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_aerial_won,related_events,dribble_overrun,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,dribble_no_touch,foul_committed_card_id,foul_committed_card_name,related_events_3,pass_cross,shot_end_location_2,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_won_defensive,location,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name
c05fe992-fac5-4d5b-af60-2b3e7ffa9522,1614,1,00:40:44.994,40,44,42,Ball Receipt*,77,217,Barcelona,4,From Throw In,217,Barcelona,,,87258cf1-e8d4-417b-8190-9e9ebec5317d,5506,Javier Alejandro Mascherano,5,Left Center Back,62.1,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03b96759-7933-45f3-a27b-c5b16a4d8316,1615,1,00:40:44.994,40,44,43,Carry,77,217,Barcelona,4,From Throw In,217,Barcelona,1.599986,,097f926f-483e-445e-b19b-2b8186ce0211,5506,Javier Alejandro Mascherano,5,Left Center Back,62.1,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c05fe992-fac5-4d5b-af60-2b3e7ffa9522,67.6,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
097f926f-483e-445e-b19b-2b8186ce0211,1616,1,00:40:46.594,40,46,30,Pass,77,217,Barcelona,4,From Throw In,217,Barcelona,1.281164,,5387fae3-7655-4d07-b850-83e372942965,5506,Javier Alejandro Mascherano,5,Left Center Back,67.6,29.7,5211.0,Jordi Alba Ramos,31.060102,-1.0408679,1.0,Ground Pass,83.3,2.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387fae3-7655-4d07-b850-83e372942965,1617,1,00:40:47.875,40,47,42,Ball Receipt*,77,217,Barcelona,4,From Throw In,217,Barcelona,,,097f926f-483e-445e-b19b-2b8186ce0211,5211,Jordi Alba Ramos,6,Left Back,83.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa0d0429-2525-4dda-bc7f-43172c5accdc,1618,1,00:40:47.875,40,47,43,Carry,77,217,Barcelona,4,From Throw In,217,Barcelona,0.573836,,5387fae3-7655-4d07-b850-83e372942965,5211,Jordi Alba Ramos,6,Left Back,83.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9cc3182-55ab-4ca5-99e1-40bcd446104a,82.5,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9cc3182-55ab-4ca5-99e1-40bcd446104a,1619,1,00:40:48.449,40,48,30,Pass,77,217,Barcelona,4,From Throw In,217,Barcelona,1.365958,,ed0827f2-3fb4-4547-bb4c-f658d0d1e392,5211,Jordi Alba Ramos,6,Left Back,82.5,3.7,4320.0,Neymar da Silva Santos Junior,12.425779,-0.06442684,1.0,Ground Pass,94.9,2.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed0827f2-3fb4-4547-bb4c-f658d0d1e392,1620,1,00:40:49.815,40,49,42,Ball Receipt*,77,217,Barcelona,4,From Throw In,217,Barcelona,,,e9cc3182-55ab-4ca5-99e1-40bcd446104a,4320,Neymar da Silva Santos Junior,21,Left Wing,94.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b043f59c-d2c2-4efd-85da-7cb4560b2b9e,1621,1,00:40:49.815,40,49,43,Carry,77,217,Barcelona,4,From Throw In,217,Barcelona,0.649742,,bb080245-76b7-42b7-a040-478f7d6cb211,4320,Neymar da Silva Santos Junior,21,Left Wing,94.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed0827f2-3fb4-4547-bb4c-f658d0d1e392,93.0,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb080245-76b7-42b7-a040-478f7d6cb211,1622,1,00:40:50.465,40,50,30,Pass,77,217,Barcelona,4,From Throw In,217,Barcelona,1.138267,,d97be1a6-b4a8-43ac-8a2b-026384a802e8,4320,Neymar da Silva Santos Junior,21,Left Wing,93.0,3.9,5211.0,Jordi Alba Ramos,11.696581,1.4421996,1.0,Ground Pass,94.5,15.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d97be1a6-b4a8-43ac-8a2b-026384a802e8,1623,1,00:40:51.603,40,51,42,Ball Receipt*,77,217,Barcelona,4,From Throw In,217,Barcelona,,,bb080245-76b7-42b7-a040-478f7d6cb211,5211,Jordi Alba Ramos,6,Left Back,94.5,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14a2c0a8-b305-45cf-bb30-002db0ca1770,1624,1,00:40:51.603,40,51,43,Carry,77,217,Barcelona,4,From Throw In,217,Barcelona,2.541033,,c9ddbf7b-5e15-4190-90c1-b17edb994ccd,5211,Jordi Alba Ramos,6,Left Back,94.5,15.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d6c6a4d3-bbdd-4fa1-8b7a-6af5e93a7b1d,104.3,5.8,d97be1a6-b4a8-43ac-8a2b-026384a802e8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6c6a4d3-bbdd-4fa1-8b7a-6af5e93a7b1d,1625,1,00:40:53.652,40,53,17,Pressure,77,217,Barcelona,4,From Throw In,207,Valencia,1.227216,,14a2c0a8-b305-45cf-bb30-002db0ca1770,6663,Antonio Barragán Fernández,2,Right Back,13.0,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9ddbf7b-5e15-4190-90c1-b17edb994ccd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9ddbf7b-5e15-4190-90c1-b17edb994ccd,1626,1,00:40:54.144,40,54,30,Pass,77,217,Barcelona,4,From Throw In,217,Barcelona,1.178865,,828a516c-6ecb-4724-a583-b06bcfc4a43e,5211,Jordi Alba Ramos,6,Left Back,104.3,5.8,4320.0,Neymar da Silva Santos Junior,15.355129,3.056829,1.0,Ground Pass,89.0,7.1,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,d6c6a4d3-bbdd-4fa1-8b7a-6af5e93a7b1d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828a516c-6ecb-4724-a583-b06bcfc4a43e,1627,1,00:40:55.323,40,55,42,Ball Receipt*,77,217,Barcelona,4,From Throw In,217,Barcelona,,,c9ddbf7b-5e15-4190-90c1-b17edb994ccd,4320,Neymar da Silva Santos Junior,21,Left Wing,89.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491f02f8-14d3-4ba3-be2e-b6dd12367174,1628,1,00:40:55.323,40,55,43,Carry,77,217,Barcelona,4,From Throw In,217,Barcelona,1.085535,,828a516c-6ecb-4724-a583-b06bcfc4a43e,4320,Neymar da Silva Santos Junior,21,Left Wing,89.0,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc281d17-cac2-4eb2-87ae-8a865754bcc0,87.7,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc281d17-cac2-4eb2-87ae-8a865754bcc0,1629,1,00:40:56.408,40,56,30,Pass,77,217,Barcelona,4,From Throw In,217,Barcelona,1.376698,,b96f4287-750f-4945-99b5-5647e0dcb920,4320,Neymar da Silva Santos Junior,21,Left Wing,87.7,7.3,5216.0,Andrés Iniesta Luján,9.097252,2.1527014,1.0,Ground Pass,82.7,14.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b96f4287-750f-4945-99b5-5647e0dcb920,1630,1,00:40:57.785,40,57,42,Ball Receipt*,77,217,Barcelona,4,From Throw In,217,Barcelona,,,dc281d17-cac2-4eb2-87ae-8a865754bcc0,5216,Andrés Iniesta Luján,15,Left Center Midfield,82.7,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c10d4483-aeb3-4927-adc9-af03bc462a29,1631,1,00:40:57.785,40,57,43,Carry,77,217,Barcelona,4,From Throw In,217,Barcelona,2.716502,,27b2b312-9858-42a1-8143-3b06eba175ac,5216,Andrés Iniesta Luján,15,Left Center Midfield,82.7,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b96f4287-750f-4945-99b5-5647e0dcb920,96.1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27b2b312-9858-42a1-8143-3b06eba175ac,1632,1,00:41:00.502,41,0,30,Pass,77,217,Barcelona,4,From Throw In,217,Barcelona,1.3906,,d8afe51b-e3be-407a-ad15-b572ab4544e7,5216,Andrés Iniesta Luján,15,Left Center Midfield,96.1,11.7,4320.0,Neymar da Silva Santos Junior,11.1830225,1.0150406,1.0,Ground Pass,102.0,21.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,f7993609-92d3-4ba5-857c-487501eb12fa,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7993609-92d3-4ba5-857c-487501eb12fa,1633,1,00:41:01.892,41,1,42,Ball Receipt*,77,217,Barcelona,4,From Throw In,217,Barcelona,,,27b2b312-9858-42a1-8143-3b06eba175ac,4320,Neymar da Silva Santos Junior,21,Left Wing,96.8,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ffe2f02-b2e0-4607-ae9e-7aaf81d9aafe,1661,1,00:41:25.406,41,25,2,Ball Recovery,79,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,114.5,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b520438-3e6f-459a-9ee8-560fb54355aa,1662,1,00:41:25.406,41,25,43,Carry,79,217,Barcelona,1,Regular Play,217,Barcelona,3.160762,,2d775c94-8f90-447c-8e95-439d9cc07f18,5246,Luis Alberto Suárez Díaz,23,Center Forward,114.5,11.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6ffe2f02-b2e0-4607-ae9e-7aaf81d9aafe,115.3,20.9,a4cb197a-2876-47e7-81ce-f0bec8a0b6cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4cb197a-2876-47e7-81ce-f0bec8a0b6cd,1663,1,00:41:25.945,41,25,17,Pressure,79,217,Barcelona,1,Regular Play,207,Valencia,1.390792,,2b520438-3e6f-459a-9ee8-560fb54355aa,3638,Shkodran Mustafi,3,Right Center Back,6.5,67.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808c2295-532c-4ce6-b7b4-02556c3bd180,1664,1,00:41:28.567,41,28,39,Dribbled Past,79,217,Barcelona,1,Regular Play,207,Valencia,0.0,,246e61ad-ceeb-4cf3-ac99-ca465cf02f24,4406,Aymen Abdennour,5,Left Center Back,4.8,59.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,2d775c94-8f90-447c-8e95-439d9cc07f18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d775c94-8f90-447c-8e95-439d9cc07f18,1665,1,00:41:28.567,41,28,14,Dribble,79,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,808c2295-532c-4ce6-b7b4-02556c3bd180,5246,Luis Alberto Suárez Díaz,23,Center Forward,115.3,20.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
246e61ad-ceeb-4cf3-ac99-ca465cf02f24,1666,1,00:41:28.567,41,28,43,Carry,79,217,Barcelona,1,Regular Play,217,Barcelona,0.43,,2d775c94-8f90-447c-8e95-439d9cc07f18,5246,Luis Alberto Suárez Díaz,23,Center Forward,115.3,20.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,7b4e2004-ed17-4886-b677-a12cd759d614,114.6,19.5,808c2295-532c-4ce6-b7b4-02556c3bd180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b4e2004-ed17-4886-b677-a12cd759d614,1667,1,00:41:28.997,41,28,38,Miscontrol,79,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,114.6,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a924d0b0-4062-4f95-8705-3984e9355bb1,1668,1,00:41:30.061,41,30,9,Clearance,79,217,Barcelona,1,Regular Play,207,Valencia,0.0,,,6663,Antonio Barragán Fernández,2,Right Back,9.2,52.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
