id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,counterpress,duel,ball_receipt,block,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble,clearance,shot,interception,foul_won,off_camera,ball_recovery,foul_committed,50_50,substitution,bad_behaviour,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,foul_committed_advantage,foul_won_advantage,related_events_3,related_events_4,related_events_5,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_type_id,pass_type_name,pass_through_ball,pass_technique_id,pass_technique_name,clearance_other,clearance_body_part_id,clearance_body_part_name,foul_committed_type_id,foul_committed_type_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_overrun,pass_switch,pass_cross,clearance_head,pass_aerial_won,clearance_left_foot,clearance_right_foot,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id
5f947311-a21e-4706-958d-0022f3588d41,848,1,00:27:37.221,27,37,30,Pass,50,217,Barcelona,4,From Throw In,217,Barcelona,0.4471,,70748043-145e-4321-b819-31df5caf4428,5246,Luis Alberto Suárez Díaz,23,Center Forward,55.2,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbd9f710-6fe9-4c42-95aa-81fd9f033e19,,,,,,,,,5216.0,Andrés Iniesta Luján,8.062258,1.9789454,1.0,Ground Pass,52.0,11.7,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70748043-145e-4321-b819-31df5caf4428,849,1,00:27:37.668,27,37,42,Ball Receipt*,50,217,Barcelona,4,From Throw In,217,Barcelona,,,5f947311-a21e-4706-958d-0022f3588d41,5216,Andrés Iniesta Luján,15,Left Center Midfield,43.2,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f12dc3a-b946-4e63-9fe8-d10e7797f561,862,1,00:27:50.630,27,50,2,Ball Recovery,52,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,6f6cb7b7-9a84-4a43-aaaf-09d6ee209e95,5213,Gerard Piqué Bernabéu,3,Right Center Back,13.6,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccbb2e0e-783d-48c6-81dc-0404537c2898,863,1,00:27:50.630,27,50,43,Carry,52,217,Barcelona,1,Regular Play,217,Barcelona,1.839164,,21fd183c-adf5-4f49-a5ab-61a7abf03c61,5213,Gerard Piqué Bernabéu,3,Right Center Back,13.6,33.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f3937e7-704b-421a-bc2c-c115bb41aef0,3f12dc3a-b946-4e63-9fe8-d10e7797f561,17.5,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f3937e7-704b-421a-bc2c-c115bb41aef0,864,1,00:27:51.611,27,51,17,Pressure,52,217,Barcelona,1,Regular Play,1049,Granada,0.6554,,ccbb2e0e-783d-48c6-81dc-0404537c2898,27109,Youssef El-Arabi,23,Center Forward,102.6,54.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21fd183c-adf5-4f49-a5ab-61a7abf03c61,865,1,00:27:52.469,27,52,30,Pass,52,217,Barcelona,1,Regular Play,217,Barcelona,2.147327,,cfb88707-9eb9-4d85-8d41-ed3bd614d9f7,5213,Gerard Piqué Bernabéu,3,Right Center Back,17.5,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,27.06326,-1.0227724,3.0,High Pass,31.6,2.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfb88707-9eb9-4d85-8d41-ed3bd614d9f7,866,1,00:27:54.617,27,54,42,Ball Receipt*,52,217,Barcelona,1,Regular Play,217,Barcelona,,,21fd183c-adf5-4f49-a5ab-61a7abf03c61,5246,Luis Alberto Suárez Díaz,23,Center Forward,31.6,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be420e04-a5cb-4216-aea6-903fa4e2be93,867,1,00:27:54.617,27,54,43,Carry,52,217,Barcelona,1,Regular Play,217,Barcelona,1.100773,,b36ae20d-ea77-4e77-a7ee-3bdfaf6b1e03,5246,Luis Alberto Suárez Díaz,23,Center Forward,31.6,2.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb435730-2d25-4fcf-b412-adb00a9249a3,cfb88707-9eb9-4d85-8d41-ed3bd614d9f7,32.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb435730-2d25-4fcf-b412-adb00a9249a3,868,1,00:27:54.782,27,54,17,Pressure,52,217,Barcelona,1,Regular Play,1049,Granada,1.253151,,b36ae20d-ea77-4e77-a7ee-3bdfaf6b1e03,6702,David Rodríguez Lombán,2,Right Back,88.7,75.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be420e04-a5cb-4216-aea6-903fa4e2be93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b36ae20d-ea77-4e77-a7ee-3bdfaf6b1e03,869,1,00:27:55.717,27,55,14,Dribble,52,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,57e5812d-5a15-48ae-9815-e503b112de37,5246,Luis Alberto Suárez Díaz,23,Center Forward,32.7,2.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb435730-2d25-4fcf-b412-adb00a9249a3,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57e5812d-5a15-48ae-9815-e503b112de37,870,1,00:27:55.717,27,55,4,Duel,52,217,Barcelona,1,Regular Play,1049,Granada,0.0,,b36ae20d-ea77-4e77-a7ee-3bdfaf6b1e03,6702,David Rodríguez Lombán,2,Right Back,87.4,77.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fc03b9c-5479-41ad-a580-d5568a44b71f,871,1,00:28:14.265,28,14,30,Pass,53,217,Barcelona,4,From Throw In,217,Barcelona,0.955847,,0225bda1-1ea3-4721-a271-83071db6b608,5211,Jordi Alba Ramos,6,Left Back,42.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.062305,0.4636476,2.0,Low Pass,51.8,4.6,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d192242d-d5e7-4740-860e-ef17ceba1ae2,872,1,00:28:15.032,28,15,17,Pressure,53,217,Barcelona,4,From Throw In,1049,Granada,1.80114,,0225bda1-1ea3-4721-a271-83071db6b608,6847,Adalberto Peñaranda Maestre,21,Left Wing,70.4,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a1b5995-5eed-42cd-9adf-f67c1e48a472,f60355cb-97a0-4cb2-94a7-41853dbb5393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0225bda1-1ea3-4721-a271-83071db6b608,873,1,00:28:15.220,28,15,42,Ball Receipt*,53,217,Barcelona,4,From Throw In,217,Barcelona,,,9fc03b9c-5479-41ad-a580-d5568a44b71f,4320,Neymar da Silva Santos Junior,21,Left Wing,51.8,4.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d192242d-d5e7-4740-860e-ef17ceba1ae2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a1b5995-5eed-42cd-9adf-f67c1e48a472,874,1,00:28:15.220,28,15,43,Carry,53,217,Barcelona,4,From Throw In,217,Barcelona,0.50285,,0225bda1-1ea3-4721-a271-83071db6b608,4320,Neymar da Silva Santos Junior,21,Left Wing,51.8,4.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d192242d-d5e7-4740-860e-ef17ceba1ae2,e1f3b1aa-e1bb-4d6c-9242-f2997ca65610,50.5,3.5,,,f60355cb-97a0-4cb2-94a7-41853dbb5393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1f3b1aa-e1bb-4d6c-9242-f2997ca65610,875,1,00:28:15.723,28,15,22,Foul Committed,53,217,Barcelona,4,From Throw In,1049,Granada,0.0,,8a1b5995-5eed-42cd-9adf-f67c1e48a472,6847,Adalberto Peñaranda Maestre,21,Left Wing,69.6,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f60355cb-97a0-4cb2-94a7-41853dbb5393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f60355cb-97a0-4cb2-94a7-41853dbb5393,876,1,00:28:15.723,28,15,21,Foul Won,53,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,d192242d-d5e7-4740-860e-ef17ceba1ae2,4320,Neymar da Silva Santos Junior,21,Left Wing,50.5,3.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1f3b1aa-e1bb-4d6c-9242-f2997ca65610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6101dbc-5c26-44eb-b372-1637998173a1,877,1,00:28:30.766,28,30,30,Pass,54,217,Barcelona,3,From Free Kick,217,Barcelona,0.880189,,68c3f6e8-3aab-4cb1-9cdf-7932214a9eb9,5211,Jordi Alba Ramos,6,Left Back,52.0,2.9,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,7.368175,1.7069353,1.0,Ground Pass,51.0,10.2,40.0,Right Foot,,,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68c3f6e8-3aab-4cb1-9cdf-7932214a9eb9,878,1,00:28:31.647,28,31,42,Ball Receipt*,54,217,Barcelona,3,From Free Kick,217,Barcelona,,,d6101dbc-5c26-44eb-b372-1637998173a1,5216,Andrés Iniesta Luján,15,Left Center Midfield,51.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
070184d2-2e97-4cf5-8a13-7b307ca51847,879,1,00:28:32.060,28,32,22,Foul Committed,54,217,Barcelona,3,From Free Kick,1049,Granada,0.0,,83f50c7b-f9c4-4f44-bf79-a8eb4a30a733,6680,Rubén Rochina Naixes,17,Right Wing,67.2,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e91aa060-3b05-4210-8172-b4a30bd878f7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e91aa060-3b05-4210-8172-b4a30bd878f7,880,1,00:28:32.060,28,32,21,Foul Won,54,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,070184d2-2e97-4cf5-8a13-7b307ca51847,5216,Andrés Iniesta Luján,15,Left Center Midfield,52.9,10.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83f50c7b-f9c4-4f44-bf79-a8eb4a30a733,881,1,00:28:32.060,28,32,43,Carry,54,217,Barcelona,3,From Free Kick,217,Barcelona,1.04405,,070184d2-2e97-4cf5-8a13-7b307ca51847,5216,Andrés Iniesta Luján,15,Left Center Midfield,52.9,10.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cddf2f47-8df5-4c85-bec2-4d47101ed960,e91aa060-3b05-4210-8172-b4a30bd878f7,47.6,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cddf2f47-8df5-4c85-bec2-4d47101ed960,882,1,00:28:33.104,28,33,30,Pass,54,217,Barcelona,3,From Free Kick,217,Barcelona,0.660363,,c712e3d1-f3eb-4764-8f03-6f8b0b48e4a5,5216,Andrés Iniesta Luján,15,Left Center Midfield,47.6,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,15.2712145,1.1598856,1.0,Ground Pass,53.7,29.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c712e3d1-f3eb-4764-8f03-6f8b0b48e4a5,883,1,00:28:33.764,28,33,42,Ball Receipt*,54,217,Barcelona,3,From Free Kick,217,Barcelona,,,cddf2f47-8df5-4c85-bec2-4d47101ed960,5470,Ivan Rakitić,13,Right Center Midfield,53.7,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceb56c39-9108-4cb9-b413-41df09b828dc,884,1,00:28:33.764,28,33,43,Carry,54,217,Barcelona,3,From Free Kick,217,Barcelona,1.673874,,7d278501-6e51-4ad6-be3a-383a7d67cf7d,5470,Ivan Rakitić,13,Right Center Midfield,53.7,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c712e3d1-f3eb-4764-8f03-6f8b0b48e4a5,,54.5,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d278501-6e51-4ad6-be3a-383a7d67cf7d,885,1,00:28:35.438,28,35,30,Pass,54,217,Barcelona,3,From Free Kick,217,Barcelona,1.887187,,cc31d586-eea1-46b4-acb0-b2ff3343fb1c,5470,Ivan Rakitić,13,Right Center Midfield,54.5,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f59e2bc7-0554-4f94-b244-7ecc8abcd7a4,,,,,,,,,4324.0,Daniel Alves da Silva,35.352654,0.8474427,3.0,High Pass,77.9,57.7,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f59e2bc7-0554-4f94-b244-7ecc8abcd7a4,886,1,00:28:37.325,28,37,42,Ball Receipt*,54,217,Barcelona,3,From Free Kick,217,Barcelona,,,7d278501-6e51-4ad6-be3a-383a7d67cf7d,4324,Daniel Alves da Silva,2,Right Back,73.0,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d37b5d3b-e868-435c-a728-359049cf7c03,903,1,00:28:49.790,28,49,2,Ball Recovery,56,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5211,Jordi Alba Ramos,6,Left Back,33.7,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8314c881-15c4-4fdc-90c5-2f23dd463a34,904,1,00:28:49.790,28,49,43,Carry,56,217,Barcelona,1,Regular Play,217,Barcelona,1.333783,,62a87d90-c9c7-4f28-a331-ab134702c907,5211,Jordi Alba Ramos,6,Left Back,33.7,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d37b5d3b-e868-435c-a728-359049cf7c03,,36.0,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
