id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,interception,dribble,duel,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance,miscontrol,out,foul_committed,foul_won,ball_recovery,block,substitution,bad_behaviour,related_events,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_cross,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,location,bad_behaviour_card_id,bad_behaviour_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name
55595109-832d-44df-945a-40f4718d04c2,3351,2,00:38:05.365,83,5,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.491797,,38808e24-f35d-4577-bbc2-08847cf33ffb,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,72.9,54.3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,7ef313a9-4be7-46ad-ad09-0f9216960540,ab2fd267-0171-4d70-a2cf-3c6175900800,75.0,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab2fd267-0171-4d70-a2cf-3c6175900800,3352,2,00:38:05.857,83,5,39,Dribbled Past,141,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,0.0,,55595109-832d-44df-945a-40f4718d04c2,,18398,Omar Mascarell González,9,Right Defensive Midfield,45.1,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573a8ad5-8ebe-44e2-8ad7-9a0e7d22b491,7ef313a9-4be7-46ad-ad09-0f9216960540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef313a9-4be7-46ad-ad09-0f9216960540,3353,2,00:38:05.857,83,5,14,Dribble,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,ab2fd267-0171-4d70-a2cf-3c6175900800,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.0,53.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,
573a8ad5-8ebe-44e2-8ad7-9a0e7d22b491,3354,2,00:38:05.857,83,5,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,2.635879,,28708042-706e-4643-8c0d-ca8ab4e5c1f9,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.0,53.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,7ef313a9-4be7-46ad-ad09-0f9216960540,ab2fd267-0171-4d70-a2cf-3c6175900800,89.7,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b853fe3f-c95f-466b-b489-4677a7e13461,,,,,,,,,,,,,,,,,,,,
b853fe3f-c95f-466b-b489-4677a7e13461,3355,2,00:38:07.058,83,7,17,Pressure,141,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,1.098831,,573a8ad5-8ebe-44e2-8ad7-9a0e7d22b491,,27526,Rachid Aït-Atmane,11,Left Defensive Midfield,40.2,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28708042-706e-4643-8c0d-ca8ab4e5c1f9,3356,2,00:38:08.493,83,8,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.679646,,1dcc68f2-797e-43c7-8c15-8c31ab91bfa2,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,89.7,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,12.5004,-1.1680053,1.0,Ground Pass,94.6,39.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dcc68f2-797e-43c7-8c15-8c31ab91bfa2,3357,2,00:38:09.172,83,9,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,28708042-706e-4643-8c0d-ca8ab4e5c1f9,,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.6,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae95edf6-3b3e-4d85-a3b3-518317c032e3,3358,2,00:38:09.172,83,9,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.039954,,1dcc68f2-797e-43c7-8c15-8c31ab91bfa2,,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.6,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31202212-dc7c-4d7d-8724-43f294d22431,,94.6,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31202212-dc7c-4d7d-8724-43f294d22431,3359,2,00:38:09.212,83,9,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.2954,,cca2d7bf-1aec-4650-a302-1f215c0fcd76,,5246,Luis Alberto Suárez Díaz,23,Center Forward,94.6,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe4e729b-91a0-4ce9-b4f6-27cfb09049f5,,,,5503.0,Lionel Andrés Messi Cuccittini,4.3011627,0.6202495,1.0,Ground Pass,98.1,41.5,40.0,Right Foot,9.0,Incomplete,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe4e729b-91a0-4ce9-b4f6-27cfb09049f5,3360,2,00:38:09.508,83,9,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,31202212-dc7c-4d7d-8724-43f294d22431,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,104.0,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cca2d7bf-1aec-4650-a302-1f215c0fcd76,3361,2,00:38:09.508,83,9,6,Block,141,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,0.0,,31202212-dc7c-4d7d-8724-43f294d22431,,6561,Luis Hernández Rodríguez,3,Right Center Back,22.0,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00afd4ec-ca30-45e5-8136-c880b2374d52,3362,2,00:38:10.637,83,10,2,Ball Recovery,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,99.8,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530774eb-9fa3-4fe6-8c93-60eaa3ed79b5,3363,2,00:38:10.637,83,10,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.630784,,00afd4ec-ca30-45e5-8136-c880b2374d52,,5246,Luis Alberto Suárez Díaz,23,Center Forward,99.8,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678e81f6-4cab-4b27-8fc2-9c2c380573d9,,102.6,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678e81f6-4cab-4b27-8fc2-9c2c380573d9,3364,2,00:38:11.268,83,11,14,Dribble,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,91798c5e-4d23-4a32-ba8b-f6d2d814a1f5,,5246,Luis Alberto Suárez Díaz,23,Center Forward,102.6,48.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,
e90be85d-7c92-4008-91d9-5cb38a898420,3391,2,00:38:28.114,83,28,2,Ball Recovery,143,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,2c74e47d-14cf-42bb-9c0f-3c14f0403631,,4320,Neymar da Silva Santos Junior,21,Left Wing,54.8,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b532bac-3e79-43e3-bce1-c261ce5646bc,3392,2,00:38:28.114,83,28,43,Carry,143,217,Barcelona,1,Regular Play,217,Barcelona,5.515553,,a1764f2f-7fcb-41ca-a9bf-7aec83bcdcc2,,4320,Neymar da Silva Santos Junior,21,Left Wing,54.8,26.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,ccaba63d-4845-4eb5-b17c-26641a38ea21,e90be85d-7c92-4008-91d9-5cb38a898420,84.5,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1764f2f-7fcb-41ca-a9bf-7aec83bcdcc2,3393,2,00:38:31.497,83,31,17,Pressure,143,217,Barcelona,1,Regular Play,1041,Sporting Gijón,2.224217,,56a7fe4e-6344-4d4e-9b21-bbffc4dd60a0,,18398,Omar Mascarell González,9,Right Defensive Midfield,41.1,51.2,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,5b532bac-3e79-43e3-bce1-c261ce5646bc,ccaba63d-4845-4eb5-b17c-26641a38ea21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecc78fbf-c763-46e8-8ea1-1ea423997d9d,3394,2,00:38:33.630,83,33,39,Dribbled Past,143,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.0,,56a7fe4e-6344-4d4e-9b21-bbffc4dd60a0,,18398,Omar Mascarell González,9,Right Defensive Midfield,35.6,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccaba63d-4845-4eb5-b17c-26641a38ea21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccaba63d-4845-4eb5-b17c-26641a38ea21,3395,2,00:38:33.630,83,33,14,Dribble,143,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,a1764f2f-7fcb-41ca-a9bf-7aec83bcdcc2,,4320,Neymar da Silva Santos Junior,21,Left Wing,84.5,26.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,ecc78fbf-c763-46e8-8ea1-1ea423997d9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,
56a7fe4e-6344-4d4e-9b21-bbffc4dd60a0,3396,2,00:38:33.630,83,33,43,Carry,143,217,Barcelona,1,Regular Play,217,Barcelona,4.414754,,a1764f2f-7fcb-41ca-a9bf-7aec83bcdcc2,,4320,Neymar da Silva Santos Junior,21,Left Wing,84.5,26.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,ccaba63d-4845-4eb5-b17c-26641a38ea21,e1287f20-1737-4728-979e-a28fd64f5623,106.5,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecc78fbf-c763-46e8-8ea1-1ea423997d9d,,,,,,,,,,,,,,,,,,,,
e1287f20-1737-4728-979e-a28fd64f5623,3397,2,00:38:38.045,83,38,30,Pass,143,217,Barcelona,1,Regular Play,217,Barcelona,0.956591,,d64eb99f-f10f-48cc-81bc-b1b773d4f83a,,4320,Neymar da Silva Santos Junior,21,Left Wing,106.5,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.756175,2.4227626,1.0,Ground Pass,96.9,31.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d64eb99f-f10f-48cc-81bc-b1b773d4f83a,3398,2,00:38:39.001,83,39,42,Ball Receipt*,143,217,Barcelona,1,Regular Play,217,Barcelona,,,e1287f20-1737-4728-979e-a28fd64f5623,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,96.9,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673adc12-5c7b-46ca-9a8a-f38d1768af7c,3399,2,00:38:39.001,83,39,43,Carry,143,217,Barcelona,1,Regular Play,217,Barcelona,0.570043,,b170431b-d802-4891-ac48-0d287634811f,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,96.9,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d64eb99f-f10f-48cc-81bc-b1b773d4f83a,,96.9,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b170431b-d802-4891-ac48-0d287634811f,3400,2,00:38:39.571,83,39,30,Pass,143,217,Barcelona,1,Regular Play,217,Barcelona,1.166924,,6839a868-2335-4c76-a09c-456c44ddc2d3,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,96.9,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,6.332456,2.7698836,1.0,Ground Pass,91.0,33.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6839a868-2335-4c76-a09c-456c44ddc2d3,3401,2,00:38:40.738,83,40,42,Ball Receipt*,143,217,Barcelona,1,Regular Play,217,Barcelona,,,b170431b-d802-4891-ac48-0d287634811f,,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ff30f79-6d99-41d3-99c5-6d1c06784c87,3402,2,00:38:40.738,83,40,43,Carry,143,217,Barcelona,1,Regular Play,217,Barcelona,0.833442,,3ac51c78-0005-49ab-9f33-01e65a11b495,,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6839a868-2335-4c76-a09c-456c44ddc2d3,,91.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ac51c78-0005-49ab-9f33-01e65a11b495,3403,2,00:38:41.572,83,41,30,Pass,143,217,Barcelona,1,Regular Play,217,Barcelona,1.71052,,c8ba9672-fce8-4681-9c9d-173b0cc2a0a9,,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,33.943775,1.1031961,1.0,Ground Pass,106.3,63.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8ba9672-fce8-4681-9c9d-173b0cc2a0a9,3404,2,00:38:43.282,83,43,42,Ball Receipt*,143,217,Barcelona,1,Regular Play,217,Barcelona,,,3ac51c78-0005-49ab-9f33-01e65a11b495,,4324,Daniel Alves da Silva,2,Right Back,106.3,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dad089c-3158-438b-b10e-4684a32219ab,3405,2,00:38:43.282,83,43,43,Carry,143,217,Barcelona,1,Regular Play,217,Barcelona,1.462839,,56317ff9-673d-4966-b366-9ecfb990b2ba,,4324,Daniel Alves da Silva,2,Right Back,106.3,63.6,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,b9046c8b-691b-452d-8bae-1b1c57d8e35a,c8ba9672-fce8-4681-9c9d-173b0cc2a0a9,113.3,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9046c8b-691b-452d-8bae-1b1c57d8e35a,3406,2,00:38:44.269,83,44,17,Pressure,143,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.702493,,3dad089c-3158-438b-b10e-4684a32219ab,,23994,Alejandro Menéndez Díez,21,Left Wing,8.5,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56317ff9-673d-4966-b366-9ecfb990b2ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56317ff9-673d-4966-b366-9ecfb990b2ba,3407,2,00:38:44.745,83,44,30,Pass,143,217,Barcelona,1,Regular Play,217,Barcelona,1.421941,,95c43fcd-8a6b-462a-8cdd-5b03c1dfe53a,,4324,Daniel Alves da Silva,2,Right Back,113.3,65.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,b9046c8b-691b-452d-8bae-1b1c57d8e35a,,,,4320.0,Neymar da Silva Santos Junior,26.891077,-1.6900775,3.0,High Pass,110.1,38.3,40.0,Right Foot,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
95c43fcd-8a6b-462a-8cdd-5b03c1dfe53a,3408,2,00:38:46.167,83,46,42,Ball Receipt*,143,217,Barcelona,1,Regular Play,217,Barcelona,,,56317ff9-673d-4966-b366-9ecfb990b2ba,,4320,Neymar da Silva Santos Junior,21,Left Wing,110.5,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843091e6-4678-4515-828b-e20b8a46f76c,3409,2,00:38:46.247,83,46,22,Foul Committed,143,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.0,,c94fb563-5f61-40a2-8f19-e33afb7d9832,,16332,Ognjen Vranješ,2,Right Back,9.6,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,Second Yellow,True,,,,,,,,,,,,,,,,
c94fb563-5f61-40a2-8f19-e33afb7d9832,3410,2,00:38:46.247,83,46,21,Foul Won,143,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,843091e6-4678-4515-828b-e20b8a46f76c,,4320,Neymar da Silva Santos Junior,21,Left Wing,110.5,38.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,
389f710a-1cc1-4f9b-808b-749b8b2c92e8,3411,2,00:39:17.966,84,17,24,Bad Behaviour,143,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.0,,,True,6926,Alen Halilović,17,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,
6943634e-e4ee-4bf4-a9e9-19c17521a0ad,3412,2,00:40:06.145,85,6,16,Shot,144,217,Barcelona,5,Other,217,Barcelona,0.411,,99eddebe-e07e-43ce-b6d1-36e23c56d045,,4320,Neymar da Silva Santos Junior,21,Left Wing,108.1,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7835,120.0,38.6,0.4,88.0,Penalty,97.0,Goal,93.0,Normal,40.0,Right Foot
