id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,block,ball_recovery,substitution,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_other,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_aerial_won,clearance_head,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_assisted_shot_id,pass_goal_assist,shot_end_location_2,shot_key_pass_id,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate
cfc8b9de-b681-4c64-a7e3-3149c99514a4,2924,2,00:36:51.676,81,51,16,Shot,164,217,Barcelona,3,From Free Kick,217,Barcelona,0.800246,,7393d59d-df25-4cad-bacf-ff1db7592e8b,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,117.3,29.5,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bacf7a1b-2e05-4933-b329-767035a4875c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.027470373,117.5,80.0,93.0,Normal,38.0,Left Foot,87.0,Open Play,101.0,Wayward,108.0,33.8,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,True,113.8,24.2,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,False,101.4,50.5,11539.0,Adrián Embarba Blázquez,13.0,Right Center Midfield,False,115.8,31.8,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,False,112.5,32.8,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,False,106.7,50.0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,113.0,44.4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,113.5,39.0,6914.0,Roberto Román Triguero,6.0,Left Back,False,115.6,29.6,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,False,119.5,36.0,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,False,,,,,,,,,,,,,,,,,,,,
bacf7a1b-2e05-4933-b329-767035a4875c,2925,2,00:36:52.476,81,52,23,Goal Keeper,164,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,0.0,,cfc8b9de-b681-4c64-a7e3-3149c99514a4,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,0.6,44.1,,,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,44.1,,,,,,,,,,,,,,,,,,
1ceb49db-7f7a-4386-93aa-40bfbcb307e5,2980,2,00:38:32.082,83,32,30,Pass,168,217,Barcelona,7,From Goal Kick,217,Barcelona,1.739239,,14a9d686-f4f1-4aaa-8c0e-8a7f0dae844c,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,25.703114,1.5552334,1.0,Ground Pass,6.4,61.7,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14a9d686-f4f1-4aaa-8c0e-8a7f0dae844c,2981,2,00:38:33.822,83,33,42,Ball Receipt*,168,217,Barcelona,7,From Goal Kick,217,Barcelona,,,1ceb49db-7f7a-4386-93aa-40bfbcb307e5,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,6.4,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dccadb5-88ca-45af-a2d5-5c51bb2ded80,2982,2,00:38:33.822,83,33,43,Carry,168,217,Barcelona,7,From Goal Kick,217,Barcelona,3.312675,,14a9d686-f4f1-4aaa-8c0e-8a7f0dae844c,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,6.4,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abd62d06-02f2-40ea-ab09-fa4851fec809,6.4,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abd62d06-02f2-40ea-ab09-fa4851fec809,2983,2,00:38:37.134,83,37,30,Pass,168,217,Barcelona,7,From Goal Kick,217,Barcelona,1.914245,,f166d531-341c-4514-9dcd-072284e22bb1,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,6.4,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,23.300858,-1.5622128,1.0,Ground Pass,6.6,38.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f166d531-341c-4514-9dcd-072284e22bb1,2984,2,00:38:39.049,83,39,42,Ball Receipt*,168,217,Barcelona,7,From Goal Kick,217,Barcelona,,,abd62d06-02f2-40ea-ab09-fa4851fec809,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.6,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c738b813-c725-42da-86ba-dbbf8ddb76ee,2985,2,00:38:39.049,83,39,43,Carry,168,217,Barcelona,7,From Goal Kick,217,Barcelona,0.902041,,7da48780-c7b4-41ed-9379-0ee78943d08c,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.6,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f166d531-341c-4514-9dcd-072284e22bb1,6.6,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7da48780-c7b4-41ed-9379-0ee78943d08c,2986,2,00:38:39.951,83,39,30,Pass,168,217,Barcelona,7,From Goal Kick,217,Barcelona,2.1097,,6fa6bdbe-1d09-4500-b3e4-d75fee7f512c,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.6,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6332.0,Thomas Vermaelen,24.328789,-1.4678557,1.0,Ground Pass,9.1,14.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fa6bdbe-1d09-4500-b3e4-d75fee7f512c,2987,2,00:38:42.060,83,42,42,Ball Receipt*,168,217,Barcelona,7,From Goal Kick,217,Barcelona,,,7da48780-c7b4-41ed-9379-0ee78943d08c,6332.0,Thomas Vermaelen,5.0,Left Center Back,9.1,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43377104-adfc-411d-a009-e238a8bf6fb6,2988,2,00:38:42.060,83,42,43,Carry,168,217,Barcelona,7,From Goal Kick,217,Barcelona,4.0,,37f6438c-f29f-4d2e-88b9-7836d0f3195d,6332.0,Thomas Vermaelen,5.0,Left Center Back,9.1,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fa6bdbe-1d09-4500-b3e4-d75fee7f512c,36.9,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37f6438c-f29f-4d2e-88b9-7836d0f3195d,2989,2,00:38:46.060,83,46,30,Pass,168,217,Barcelona,7,From Goal Kick,217,Barcelona,1.293272,,63f15635-d1d1-476b-912d-e0487c4b9a5a,6332.0,Thomas Vermaelen,5.0,Left Center Back,36.9,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,19.40541,1.7995265,1.0,Ground Pass,32.5,29.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63f15635-d1d1-476b-912d-e0487c4b9a5a,2990,2,00:38:47.354,83,47,42,Ball Receipt*,168,217,Barcelona,7,From Goal Kick,217,Barcelona,,,37f6438c-f29f-4d2e-88b9-7836d0f3195d,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,32.5,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99e34f74-5399-412b-b15f-fa48e1611fa5,2991,2,00:38:47.354,83,47,43,Carry,168,217,Barcelona,7,From Goal Kick,217,Barcelona,2.018628,,3b7d34a1-2a67-4888-af6a-ef9e7d1b96e5,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,32.5,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f15635-d1d1-476b-912d-e0487c4b9a5a,38.1,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b7d34a1-2a67-4888-af6a-ef9e7d1b96e5,2992,2,00:38:49.372,83,49,30,Pass,168,217,Barcelona,7,From Goal Kick,217,Barcelona,2.9357,,4484dafe-1787-4dc7-987c-14f5ca993c05,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,38.1,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,24.259638,1.375826,1.0,Ground Pass,42.8,54.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4484dafe-1787-4dc7-987c-14f5ca993c05,2993,2,00:38:52.308,83,52,42,Ball Receipt*,168,217,Barcelona,7,From Goal Kick,217,Barcelona,,,3b7d34a1-2a67-4888-af6a-ef9e7d1b96e5,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,42.8,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6134947a-450e-43ee-ac79-5c25e3d33f7a,2994,2,00:38:52.308,83,52,43,Carry,168,217,Barcelona,7,From Goal Kick,217,Barcelona,2.32,,4484dafe-1787-4dc7-987c-14f5ca993c05,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,42.8,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f45ce0d-6acc-4da0-9847-386ee50dd37f,53.9,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f45ce0d-6acc-4da0-9847-386ee50dd37f,2995,2,00:38:54.628,83,54,30,Pass,168,217,Barcelona,7,From Goal Kick,217,Barcelona,1.366844,,adefb031-c91c-4bc2-ae65-a79ca37065ba,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,53.9,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,20.927494,0.67026335,1.0,Ground Pass,70.3,74.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adefb031-c91c-4bc2-ae65-a79ca37065ba,2996,2,00:38:55.995,83,55,42,Ball Receipt*,168,217,Barcelona,7,From Goal Kick,217,Barcelona,,,9f45ce0d-6acc-4da0-9847-386ee50dd37f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,70.3,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f139676-ec69-4fa9-95f7-428257189133,2997,2,00:38:55.995,83,55,43,Carry,168,217,Barcelona,7,From Goal Kick,217,Barcelona,2.148428,,adefb031-c91c-4bc2-ae65-a79ca37065ba,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,70.3,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bea7486b-dd03-4f67-bc40-b9c5803a22f3,62.9,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bea7486b-dd03-4f67-bc40-b9c5803a22f3,2998,2,00:38:58.143,83,58,30,Pass,168,217,Barcelona,7,From Goal Kick,217,Barcelona,1.773928,,85ba2d09-c6a0-4403-986f-f2a3672ff6f5,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,62.9,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,12.944883,2.7783012,1.0,Ground Pass,50.8,68.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85ba2d09-c6a0-4403-986f-f2a3672ff6f5,2999,2,00:38:59.917,83,59,42,Ball Receipt*,168,217,Barcelona,7,From Goal Kick,217,Barcelona,,,bea7486b-dd03-4f67-bc40-b9c5803a22f3,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,50.8,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52aab65a-7a5e-4e5e-9b93-83046443e09f,3000,2,00:38:59.917,83,59,43,Carry,168,217,Barcelona,7,From Goal Kick,217,Barcelona,0.8,,85ba2d09-c6a0-4403-986f-f2a3672ff6f5,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,50.8,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b49021a7-9980-4bee-8ad8-3a1eb32640d7,50.8,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b49021a7-9980-4bee-8ad8-3a1eb32640d7,3001,2,00:39:00.717,84,0,30,Pass,168,217,Barcelona,7,From Goal Kick,217,Barcelona,0.986385,,f65bad5f-5b30-4118-befc-d8e2df82a9ed,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,50.8,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,18.944656,-0.6656728,1.0,Ground Pass,65.7,56.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f65bad5f-5b30-4118-befc-d8e2df82a9ed,3002,2,00:39:01.703,84,1,42,Ball Receipt*,168,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b49021a7-9980-4bee-8ad8-3a1eb32640d7,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,65.7,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e86147bc-a131-40c0-99a0-4fb48d9cc793,3003,2,00:39:01.703,84,1,43,Carry,168,217,Barcelona,7,From Goal Kick,217,Barcelona,2.225506,,0ada7719-6c41-486f-aef6-961649598fc2,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,65.7,56.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbac780d-0818-463e-8045-9694e111923f,74.9,48.9,,f65bad5f-5b30-4118-befc-d8e2df82a9ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
