id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,foul_committed,foul_won,off_camera,ball_receipt,counterpress,interception,dribble,clearance,duel,out,bad_behaviour,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,block,substitution,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,ball_recovery_recovery_failure,pass_deflected,block_deflection
fdc3cb33-64b8-421a-9722-a7e40374b1f4,2380,2,00:14:54.036,59,54,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,2.086349,,d2fdc7ba-2d98-4a75-8c66-414590285b34,4324,Daniel Alves da Silva,2,Right Back,63.5,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,27.613403,-2.5887513,1.0,Ground Pass,40.0,62.9,40.0,Right Foot,,,,,,,,,,,,,,,,
d2fdc7ba-2d98-4a75-8c66-414590285b34,2381,2,00:14:56.122,59,56,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,fdc3cb33-64b8-421a-9722-a7e40374b1f4,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.0,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568a8cbe-f41e-46e9-9e26-0d7384bcc70f,2382,2,00:14:56.122,59,56,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,1.331787,,b5d6db43-1938-4220-93b7-bf7f3412e77b,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.0,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2fdc7ba-2d98-4a75-8c66-414590285b34,40.4,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,
b5d6db43-1938-4220-93b7-bf7f3412e77b,2383,2,00:14:57.454,59,57,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,2.2245,,d0ec9a07-b7cd-44c0-8cbb-c92e0c78525f,5213,Gerard Piqué Bernabéu,3,Right Center Back,40.4,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,36.653103,-1.6883832,1.0,Ground Pass,36.1,23.7,40.0,Right Foot,,,,,,,,,,,,,,,,
d0ec9a07-b7cd-44c0-8cbb-c92e0c78525f,2384,2,00:14:59.679,59,59,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,b5d6db43-1938-4220-93b7-bf7f3412e77b,5506,Javier Alejandro Mascherano,5,Left Center Back,36.1,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78810f09-1830-4a45-a150-15507949b0b3,2385,2,00:14:59.679,59,59,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,2.178974,,b381f323-f5d3-4c92-b47e-f83f1b670731,5506,Javier Alejandro Mascherano,5,Left Center Back,36.1,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0ec9a07-b7cd-44c0-8cbb-c92e0c78525f,39.3,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,
b381f323-f5d3-4c92-b47e-f83f1b670731,2386,2,00:15:01.858,60,1,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.8149,,9630a698-df6a-4f2f-9af2-8616369dd4bd,5506,Javier Alejandro Mascherano,5,Left Center Back,39.3,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faacc12f-5da1-44ca-9911-6145edca0336,,,4320.0,Neymar da Silva Santos Junior,32.231815,-0.29918325,3.0,High Pass,70.1,13.7,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,
faacc12f-5da1-44ca-9911-6145edca0336,2387,2,00:15:03.672,60,3,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,b381f323-f5d3-4c92-b47e-f83f1b670731,4320,Neymar da Silva Santos Junior,21,Left Wing,69.3,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
9630a698-df6a-4f2f-9af2-8616369dd4bd,2388,2,00:15:03.672,60,3,30,Pass,112,217,Barcelona,4,From Throw In,220,Real Madrid,2.0764,,3d8b9cfa-f043-4a54-9738-4092a57b45dd,5721,Daniel Carvajal Ramos,2,Right Back,50.0,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3b86613-da99-4523-a72f-615d5a1228ad,,,6399.0,Gareth Frank Bale,19.716236,0.040586837,3.0,High Pass,69.7,67.2,37.0,Head,b381f323-f5d3-4c92-b47e-f83f1b670731,,,,,,,9.0,Incomplete,,,66.0,Recovery,,,
a3b86613-da99-4523-a72f-615d5a1228ad,2389,2,00:15:05.749,60,5,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,220,Real Madrid,,,9630a698-df6a-4f2f-9af2-8616369dd4bd,6399,Gareth Frank Bale,17,Right Wing,67.1,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
3d8b9cfa-f043-4a54-9738-4092a57b45dd,2390,2,00:15:05.749,60,5,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.0783,,9630a698-df6a-4f2f-9af2-8616369dd4bd,5211,Jordi Alba Ramos,6,Left Back,50.4,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca0df379-47fb-4c21-b5f8-27b1dace5c87,,,4320.0,Neymar da Silva Santos Junior,12.813274,0.13306727,2.0,Low Pass,63.1,14.6,37.0,Head,,,,,,,,,,,,66.0,Recovery,,,
131222fd-64c8-448c-b4ec-f84f674af3f9,2391,2,00:15:06.057,60,6,17,Pressure,112,217,Barcelona,4,From Throw In,220,Real Madrid,0.790485,,9671530f-c9d1-4f11-8444-1b302f0d4ab1,5721,Daniel Carvajal Ramos,2,Right Back,55.7,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca0df379-47fb-4c21-b5f8-27b1dace5c87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca0df379-47fb-4c21-b5f8-27b1dace5c87,2392,2,00:15:06.827,60,6,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,131222fd-64c8-448c-b4ec-f84f674af3f9,4320,Neymar da Silva Santos Junior,21,Left Wing,63.1,14.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d8b9cfa-f043-4a54-9738-4092a57b45dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9671530f-c9d1-4f11-8444-1b302f0d4ab1,2393,2,00:15:06.827,60,6,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.08,,131222fd-64c8-448c-b4ec-f84f674af3f9,4320,Neymar da Silva Santos Junior,21,Left Wing,63.1,14.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b084cf6-c5e6-4dc7-86d1-a062da6d4149,63.5,15.6,,,,,,,,,,,ca0df379-47fb-4c21-b5f8-27b1dace5c87,,,,,,,,,,,,,,,
2b084cf6-c5e6-4dc7-86d1-a062da6d4149,2394,2,00:15:06.907,60,6,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,2.1874,,b24ef92e-ff1c-46fc-a5f2-d09779686d7e,4320,Neymar da Silva Santos Junior,21,Left Wing,63.5,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,16.609034,2.080234,2.0,Low Pass,55.4,30.1,70.0,Other,,,,,,,,,,,,,,,,
b24ef92e-ff1c-46fc-a5f2-d09779686d7e,2395,2,00:15:09.095,60,9,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,2b084cf6-c5e6-4dc7-86d1-a062da6d4149,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,55.4,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eb4e4ec-a8cb-4752-a758-410501631f8b,2396,2,00:15:09.095,60,9,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.092281,,87c5aefb-312e-4aa6-a556-83fffd8167ca,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,55.4,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b24ef92e-ff1c-46fc-a5f2-d09779686d7e,55.8,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,
87c5aefb-312e-4aa6-a556-83fffd8167ca,2397,2,00:15:09.187,60,9,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.147919,,20bbc9c4-2fba-4ec9-8838-6fb2ddfb2253,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,55.8,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,21.064188,0.18622284,1.0,Ground Pass,76.5,34.0,40.0,Right Foot,,,,,,,,,,,,,,,,
20bbc9c4-2fba-4ec9-8838-6fb2ddfb2253,2398,2,00:15:10.335,60,10,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,87c5aefb-312e-4aa6-a556-83fffd8167ca,5246,Luis Alberto Suárez Díaz,17,Right Wing,76.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
028be813-1003-449e-84c1-a71df7946ef0,2399,2,00:15:10.335,60,10,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.04,,20bbc9c4-2fba-4ec9-8838-6fb2ddfb2253,5246,Luis Alberto Suárez Díaz,17,Right Wing,76.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6960eb76-7334-4ddb-832e-88852abc9d67,76.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6960eb76-7334-4ddb-832e-88852abc9d67,2400,2,00:15:10.375,60,10,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.854963,,5670cf44-9eb7-4b53-b47f-17d2bd1ff38f,5246,Luis Alberto Suárez Díaz,17,Right Wing,76.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,13.879842,2.0827932,1.0,Ground Pass,69.7,46.1,40.0,Right Foot,,,,,,,,,,,,,,,,
5670cf44-9eb7-4b53-b47f-17d2bd1ff38f,2401,2,00:15:12.230,60,12,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,6960eb76-7334-4ddb-832e-88852abc9d67,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,69.7,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a750d7e-5eb2-4e41-b55e-9d1ad46f5bc6,2402,2,00:15:12.230,60,12,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,3.711637,,5670cf44-9eb7-4b53-b47f-17d2bd1ff38f,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,69.7,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9376b6fa-fe49-44ae-91df-f5c02bbc3e48,80.4,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,
9376b6fa-fe49-44ae-91df-f5c02bbc3e48,2403,2,00:15:15.941,60,15,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,1.038234,,de6237bd-eecb-4e92-ae44-834f43a8543c,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,80.4,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,14.449913,-0.844154,2.0,Low Pass,90.0,36.8,38.0,Left Foot,,,,,,,,,,,,,,,,
de6237bd-eecb-4e92-ae44-834f43a8543c,2404,2,00:15:16.980,60,16,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,9376b6fa-fe49-44ae-91df-f5c02bbc3e48,5246,Luis Alberto Suárez Díaz,17,Right Wing,90.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78fb56ca-3d41-4723-b2ec-06001bbca228,2405,2,00:15:16.980,60,16,43,Carry,112,217,Barcelona,4,From Throw In,217,Barcelona,0.947166,,dbee078a-9ad3-412f-8a20-3b4e69f5a209,5246,Luis Alberto Suárez Díaz,17,Right Wing,90.0,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de6237bd-eecb-4e92-ae44-834f43a8543c,92.0,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,
dbee078a-9ad3-412f-8a20-3b4e69f5a209,2406,2,00:15:17.927,60,17,30,Pass,112,217,Barcelona,4,From Throw In,217,Barcelona,0.9795,,b65448ed-4fbf-43bb-bb7d-42ff2c30350a,5246,Luis Alberto Suárez Díaz,17,Right Wing,92.0,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7622022-db35-4430-8e40-27f0ef6140dd,,,5503.0,Lionel Andrés Messi Cuccittini,12.037026,0.59030676,2.0,Low Pass,102.0,44.0,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,
b65448ed-4fbf-43bb-bb7d-42ff2c30350a,2407,2,00:15:18.906,60,18,42,Ball Receipt*,112,217,Barcelona,4,From Throw In,217,Barcelona,,,dbee078a-9ad3-412f-8a20-3b4e69f5a209,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,104.8,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,
9eef707d-7337-48dc-b722-a4b31369bd68,2447,2,00:15:55.283,60,55,2,Ball Recovery,115,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5211,Jordi Alba Ramos,6,Left Back,27.9,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b29d42e-cf46-45fd-9b66-e2a6921ccf77,2448,2,00:15:55.283,60,55,43,Carry,115,217,Barcelona,1,Regular Play,217,Barcelona,1.280303,,3b843efe-1004-4e48-9ccf-2934c1b51969,5211,Jordi Alba Ramos,6,Left Back,27.9,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eef707d-7337-48dc-b722-a4b31369bd68,20.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3b843efe-1004-4e48-9ccf-2934c1b51969,2449,2,00:15:56.563,60,56,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,0.995163,,336ee51a-cdd0-45a3-884e-c9a1d08b6baf,5211,Jordi Alba Ramos,6,Left Back,20.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,14.610955,0.33473682,1.0,Ground Pass,34.1,10.8,38.0,Left Foot,,,,,,,,,,,,,,,,
336ee51a-cdd0-45a3-884e-c9a1d08b6baf,2450,2,00:15:57.558,60,57,42,Ball Receipt*,115,217,Barcelona,1,Regular Play,217,Barcelona,,,3b843efe-1004-4e48-9ccf-2934c1b51969,5216,Andrés Iniesta Luján,15,Left Center Midfield,34.1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45250709-17b5-45c4-aa59-2748b0e24657,2451,2,00:15:57.558,60,57,43,Carry,115,217,Barcelona,1,Regular Play,217,Barcelona,4.128417,,336ee51a-cdd0-45a3-884e-c9a1d08b6baf,5216,Andrés Iniesta Luján,15,Left Center Midfield,34.1,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f13aa25e-d57a-41f6-9aeb-9b65db62a8b2,57.3,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,
f13aa25e-d57a-41f6-9aeb-9b65db62a8b2,2452,2,00:16:01.687,61,1,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,0.73977,,7c91ab63-e69d-4b7d-b429-db9116ad24d6,5216,Andrés Iniesta Luján,15,Left Center Midfield,57.3,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.611786,1.6179312,1.0,Ground Pass,56.8,22.9,38.0,Left Foot,,,,,,,,,,,,,,,,
7c91ab63-e69d-4b7d-b429-db9116ad24d6,2453,2,00:16:02.426,61,2,42,Ball Receipt*,115,217,Barcelona,1,Regular Play,217,Barcelona,,,f13aa25e-d57a-41f6-9aeb-9b65db62a8b2,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,56.8,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018eb03-1220-4fa4-8abd-e2fac1c510db,2454,2,00:16:02.426,61,2,43,Carry,115,217,Barcelona,1,Regular Play,217,Barcelona,0.120013,,7c91ab63-e69d-4b7d-b429-db9116ad24d6,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,56.8,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985e2c78-d288-42ca-a0d8-d481c4da1fbe,56.8,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,
985e2c78-d288-42ca-a0d8-d481c4da1fbe,2455,2,00:16:02.546,61,2,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,0.011072,,8ddf8b79-d500-4cfb-9b9c-60fec273e5d6,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,56.8,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,6.8,-1.5707964,1.0,Ground Pass,56.8,16.1,38.0,Left Foot,,,,,,,,,,,,,,,,
8ddf8b79-d500-4cfb-9b9c-60fec273e5d6,2456,2,00:16:02.557,61,2,42,Ball Receipt*,115,217,Barcelona,1,Regular Play,217,Barcelona,,,985e2c78-d288-42ca-a0d8-d481c4da1fbe,5216,Andrés Iniesta Luján,15,Left Center Midfield,56.8,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7df20b7d-9950-44d1-a1c1-d10423326df6,2457,2,00:16:02.557,61,2,43,Carry,115,217,Barcelona,1,Regular Play,217,Barcelona,0.922028,,8ddf8b79-d500-4cfb-9b9c-60fec273e5d6,5216,Andrés Iniesta Luján,15,Left Center Midfield,56.8,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f432f7df-84a9-4168-a4fd-ec34c6e9711c,56.8,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,
f432f7df-84a9-4168-a4fd-ec34c6e9711c,2458,2,00:16:03.480,61,3,30,Pass,115,217,Barcelona,1,Regular Play,217,Barcelona,0.8,,51f0d120-c0af-4c2c-8971-d3c89266b132,5216,Andrés Iniesta Luján,15,Left Center Midfield,56.8,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,8.937561,2.4353936,1.0,Ground Pass,50.0,23.5,40.0,Right Foot,,,,,,,,,,,,,,,,
51f0d120-c0af-4c2c-8971-d3c89266b132,2459,2,00:16:04.280,61,4,42,Ball Receipt*,115,217,Barcelona,1,Regular Play,217,Barcelona,,,f432f7df-84a9-4168-a4fd-ec34c6e9711c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,50.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
