id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,out,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance,dribble,duel,50_50,interception,ball_recovery,foul_committed,foul_won,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,pass_outcome_id,pass_outcome_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,ball_recovery_recovery_failure,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate
f309abc6-b145-4322-a7c3-271a62b7ca88,473,1,00:11:46.703,11,46,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,1.9428,,c5d42332-62e1-4939-b438-6597dc6ef65c,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.6,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,37.322514,-1.420184,1.0,Ground Pass,28.2,11.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5d42332-62e1-4939-b438-6597dc6ef65c,474,1,00:11:48.646,11,48,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,f309abc6-b145-4322-a7c3-271a62b7ca88,5211,Jordi Alba Ramos,6,Left Back,28.2,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675b92b-efc0-4bac-90c3-e8886f487dc1,475,1,00:11:48.646,11,48,43,Carry,28,217,Barcelona,3,From Free Kick,217,Barcelona,2.0041,,5294a473-3b80-46b9-b1dd-4f5b879ee9a6,5211,Jordi Alba Ramos,6,Left Back,28.2,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5d42332-62e1-4939-b438-6597dc6ef65c,33.6,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294a473-3b80-46b9-b1dd-4f5b879ee9a6,476,1,00:11:50.650,11,50,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,1.032357,,44fe19aa-51f8-4ada-9b56-2d2f39bcd40a,5211,Jordi Alba Ramos,6,Left Back,33.6,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,10.912378,-0.8502422,1.0,Ground Pass,40.8,2.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44fe19aa-51f8-4ada-9b56-2d2f39bcd40a,477,1,00:11:51.682,11,51,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,5294a473-3b80-46b9-b1dd-4f5b879ee9a6,11094,Arda Turan,15,Left Center Midfield,40.8,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4df10c9-234e-4f3b-adb4-99126e5102b1,478,1,00:11:51.682,11,51,43,Carry,28,217,Barcelona,3,From Free Kick,217,Barcelona,4.594443,,0d34a620-7bda-44db-aa5f-f11879083620,11094,Arda Turan,15,Left Center Midfield,40.8,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44fe19aa-51f8-4ada-9b56-2d2f39bcd40a,51.0,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d34a620-7bda-44db-aa5f-f11879083620,479,1,00:11:56.276,11,56,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,1.6,,70c8253e-8a10-4716-bcfc-dc7a0e1a3b47,11094,Arda Turan,15,Left Center Midfield,51.0,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,13.28533,2.152536,1.0,Ground Pass,43.7,25.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70c8253e-8a10-4716-bcfc-dc7a0e1a3b47,480,1,00:11:57.876,11,57,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,0d34a620-7bda-44db-aa5f-f11879083620,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,43.7,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b663b4e3-c485-4d7a-b1f4-21fd7e53159e,481,1,00:11:57.876,11,57,43,Carry,28,217,Barcelona,3,From Free Kick,217,Barcelona,1.04,,6165a63d-f73e-4f70-86d0-1b79b3209ab0,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,43.7,25.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70c8253e-8a10-4716-bcfc-dc7a0e1a3b47,43.7,29.0,81ccac36-90ae-43c9-8dd7-f9b9e73f1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165a63d-f73e-4f70-86d0-1b79b3209ab0,482,1,00:11:58.027,11,58,17,Pressure,28,217,Barcelona,3,From Free Kick,1049,Granada,0.727875,,b663b4e3-c485-4d7a-b1f4-21fd7e53159e,6680,Rubén Rochina Naixes,10,Center Defensive Midfield,70.7,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81ccac36-90ae-43c9-8dd7-f9b9e73f1386,483,1,00:11:58.916,11,58,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,1.8027,,9a6a1d65-ef3b-46c5-9bdf-98f157ca8ecc,6379,Sergi Roberto Carnicer,10,Center Defensive Midfield,43.7,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,26.85554,1.8383547,1.0,Ground Pass,36.6,54.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a6a1d65-ef3b-46c5-9bdf-98f157ca8ecc,484,1,00:12:00.719,12,0,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,81ccac36-90ae-43c9-8dd7-f9b9e73f1386,5213,Gerard Piqué Bernabéu,3,Right Center Back,36.6,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ccd6118-8563-46db-a348-23bfe503ada7,485,1,00:12:00.719,12,0,43,Carry,28,217,Barcelona,3,From Free Kick,217,Barcelona,0.6449,,17cb9b9b-69fe-4bd6-bf60-7d311d9f87e1,5213,Gerard Piqué Bernabéu,3,Right Center Back,36.6,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a6a1d65-ef3b-46c5-9bdf-98f157ca8ecc,34.3,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17cb9b9b-69fe-4bd6-bf60-7d311d9f87e1,486,1,00:12:01.364,12,1,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,2.0,,c89fa062-7d67-4ff0-86a4-2286df1d040d,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.3,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,21.868927,-2.682035,1.0,Ground Pass,14.7,45.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c89fa062-7d67-4ff0-86a4-2286df1d040d,487,1,00:12:03.364,12,3,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,17cb9b9b-69fe-4bd6-bf60-7d311d9f87e1,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.7,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c568e671-4dfd-4b2b-ae05-b45b0cd58bf7,488,1,00:12:03.364,12,3,43,Carry,28,217,Barcelona,3,From Free Kick,217,Barcelona,4.9088,,45e856db-241d-4941-896d-7d3cba1f69a5,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.7,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c89fa062-7d67-4ff0-86a4-2286df1d040d,14.7,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45e856db-241d-4941-896d-7d3cba1f69a5,489,1,00:12:08.273,12,8,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,2.4203,,0869fd1d-65b6-4df4-8b41-391b2e912b6e,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.7,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,48.210476,-0.09347678,3.0,High Pass,62.7,40.7,40.0,Right Foot,,,,68bb4c5b-3ff9-4930-9da6-2273bd06aed1,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68bb4c5b-3ff9-4930-9da6-2273bd06aed1,490,1,00:12:10.693,12,10,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,45e856db-241d-4941-896d-7d3cba1f69a5,5246,Luis Alberto Suárez Díaz,23,Center Forward,61.9,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45b80ddc-e4e9-4a0b-b8a7-619dc32b96b7,491,1,00:12:10.693,12,10,4,Duel,28,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,0869fd1d-65b6-4df4-8b41-391b2e912b6e,5246,Luis Alberto Suárez Díaz,23,Center Forward,62.7,40.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0869fd1d-65b6-4df4-8b41-391b2e912b6e,492,1,00:12:10.693,12,10,9,Clearance,28,217,Barcelona,3,From Free Kick,1049,Granada,0.0,,45b80ddc-e4e9-4a0b-b8a7-619dc32b96b7,6702,David Rodríguez Lombán,4,Center Back,57.4,39.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45e856db-241d-4941-896d-7d3cba1f69a5,,,,,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a289651-0dab-4574-accd-743907e976fd,493,1,00:12:11.576,12,11,17,Pressure,28,217,Barcelona,3,From Free Kick,1049,Granada,0.598434,,,6599,Rubén Salvador Pérez Del Mármol,15,Left Center Midfield,66.8,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a33ad2a1-ae8f-4a7f-9797-0349253e1064,494,1,00:12:12.450,12,12,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,1.265,,aba9ec5d-40f6-4593-a5cc-dd3972417442,11094,Arda Turan,15,Left Center Midfield,52.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,8.022469,-0.07485985,3.0,High Pass,60.4,40.4,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aba9ec5d-40f6-4593-a5cc-dd3972417442,495,1,00:12:13.715,12,13,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,a33ad2a1-ae8f-4a7f-9797-0349253e1064,5246,Luis Alberto Suárez Díaz,23,Center Forward,60.4,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f577c5f-45ee-4175-a206-e09bb66c1460,496,1,00:12:13.721,12,13,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,0.934068,,6d44f583-90cc-48f1-b014-087f2e0eb353,5246,Luis Alberto Suárez Díaz,23,Center Forward,60.4,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,8.099382,1.217806,2.0,Low Pass,63.2,48.0,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d44f583-90cc-48f1-b014-087f2e0eb353,497,1,00:12:14.655,12,14,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,2f577c5f-45ee-4175-a206-e09bb66c1460,11094,Arda Turan,15,Left Center Midfield,63.2,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a695a155-c36c-4a0f-b07f-6505e3768823,498,1,00:12:14.706,12,14,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,0.852288,,2eb6df27-d13b-4934-b1ce-fda09587f055,11094,Arda Turan,15,Left Center Midfield,63.2,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,7.3171034,-1.6391827,2.0,Low Pass,62.7,40.7,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eb6df27-d13b-4934-b1ce-fda09587f055,499,1,00:12:15.559,12,15,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,a695a155-c36c-4a0f-b07f-6505e3768823,5246,Luis Alberto Suárez Díaz,23,Center Forward,62.7,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13b68eb0-e4fe-4efc-9f82-ed219245237e,500,1,00:12:15.559,12,15,43,Carry,28,217,Barcelona,3,From Free Kick,217,Barcelona,0.174812,,2eb6df27-d13b-4934-b1ce-fda09587f055,5246,Luis Alberto Suárez Díaz,23,Center Forward,62.7,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95a4e11e-8fc5-41e1-97da-5fec945ec8c0,63.0,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95a4e11e-8fc5-41e1-97da-5fec945ec8c0,501,1,00:12:15.734,12,15,30,Pass,28,217,Barcelona,3,From Free Kick,217,Barcelona,3.6477,,d9eaac0f-4866-45fe-98a5-f7582b1dfffe,5246,Luis Alberto Suárez Díaz,23,Center Forward,63.0,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,43.668297,0.22164956,2.0,Low Pass,105.6,50.3,40.0,Right Foot,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f96ea82-9080-48c1-ac90-2f8a651f9b03,502,1,00:12:17.669,12,17,17,Pressure,28,217,Barcelona,3,From Free Kick,1049,Granada,1.372591,,,4418,Matheus Dória Macedo,5,Left Center Back,31.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9eaac0f-4866-45fe-98a5-f7582b1dfffe,503,1,00:12:19.381,12,19,42,Ball Receipt*,28,217,Barcelona,3,From Free Kick,217,Barcelona,,,95a4e11e-8fc5-41e1-97da-5fec945ec8c0,11094,Arda Turan,15,Left Center Midfield,105.6,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6aadbf9-1e2f-4ac5-9578-b9cb7d101878,504,1,00:12:19.381,12,19,43,Carry,28,217,Barcelona,3,From Free Kick,217,Barcelona,0.0914,,1faded3a-66f4-476c-aad5-70365a19aff6,11094,Arda Turan,15,Left Center Midfield,105.6,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9eaac0f-4866-45fe-98a5-f7582b1dfffe,107.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1faded3a-66f4-476c-aad5-70365a19aff6,505,1,00:12:19.473,12,19,3,Dispossessed,28,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,16cf2c6d-6278-4cd2-b9ea-bb0d66623729,11094,Arda Turan,15,Left Center Midfield,107.0,50.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16cf2c6d-6278-4cd2-b9ea-bb0d66623729,506,1,00:12:19.473,12,19,4,Duel,28,217,Barcelona,3,From Free Kick,1049,Granada,0.0,,1faded3a-66f4-476c-aad5-70365a19aff6,4418,Matheus Dória Macedo,5,Left Center Back,13.1,30.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,17.0,Success Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7761fe2-ef06-448e-9372-48cd6b6e0002,509,1,00:12:54.144,12,54,30,Pass,30,217,Barcelona,4,From Throw In,217,Barcelona,3.382557,,8dc2a50b-76fd-4daa-ad9c-2a07fce880b9,6400,Aleix Vidal Parreu,2,Right Back,64.2,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,41.353718,-0.23676771,2.0,Low Pass,104.4,70.3,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dc2a50b-76fd-4daa-ad9c-2a07fce880b9,510,1,00:12:57.526,12,57,42,Ball Receipt*,30,217,Barcelona,4,From Throw In,217,Barcelona,,,a7761fe2-ef06-448e-9372-48cd6b6e0002,5246,Luis Alberto Suárez Díaz,23,Center Forward,104.4,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c7242a6-ad7e-43dd-a085-922812cec28d,511,1,00:12:57.526,12,57,43,Carry,30,217,Barcelona,4,From Throw In,217,Barcelona,0.385905,,1e2303e6-bb25-42c2-bbfa-3d3d5693496c,5246,Luis Alberto Suárez Díaz,23,Center Forward,104.4,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dc2a50b-76fd-4daa-ad9c-2a07fce880b9,105.6,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e2303e6-bb25-42c2-bbfa-3d3d5693496c,512,1,00:12:57.912,12,57,30,Pass,30,217,Barcelona,4,From Throw In,217,Barcelona,1.323444,,9b6b2981-ef4a-4f4e-90ad-35b34a82bed7,5246,Luis Alberto Suárez Díaz,23,Center Forward,105.6,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,17.293062,-1.9749289,2.0,Low Pass,98.8,53.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916dbc4e-6ec2-474e-b80b-c7f166334269,513,1,00:12:58.530,12,58,17,Pressure,30,217,Barcelona,4,From Throw In,1049,Granada,1.236448,,9b6b2981-ef4a-4f4e-90ad-35b34a82bed7,6599,Rubén Salvador Pérez Del Mármol,15,Left Center Midfield,26.1,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2cbdb2d-76f4-426d-8bef-f1b02b2e6ec0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
