id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,counterpress,duel,foul_won,interception,clearance,dribble,foul_committed,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,miscontrol,ball_recovery,block,bad_behaviour,injury_stoppage,substitution,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,foul_committed_card_id,foul_committed_card_name,pass_switch,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_won_defensive,related_events_3,foul_committed_advantage,foul_won_advantage,goalkeeper_end_location_0,goalkeeper_end_location_1,miscontrol_aerial_won,shot_first_time,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist
7249bd92-51af-4f93-8522-6d0ca539c885,2723,2,00:27:31.283,72,31,43,Carry,158,217,Barcelona,4,From Throw In,217,Barcelona,3.042198,,5d3a2438-af51-4755-b217-a21641e324f1,,4320,Neymar da Silva Santos Junior,21,Left Wing,91.4,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5fc392-3bd7-4b11-aca8-efdcc249b175,103.8,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d3a2438-af51-4755-b217-a21641e324f1,2724,2,00:27:34.325,72,34,30,Pass,158,217,Barcelona,4,From Throw In,217,Barcelona,0.686518,,9ef250f8-3388-40e4-88e3-669c15ce3ab0,,4320,Neymar da Silva Santos Junior,21,Left Wing,103.8,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,9.070832,1.815775,1.0,Ground Pass,101.6,33.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef250f8-3388-40e4-88e3-669c15ce3ab0,2725,2,00:27:35.011,72,35,42,Ball Receipt*,158,217,Barcelona,4,From Throw In,217,Barcelona,,,5d3a2438-af51-4755-b217-a21641e324f1,,5216,Andrés Iniesta Luján,15,Left Center Midfield,101.6,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5fca93a-73e8-4084-bd8a-ad87f0e2833b,2726,2,00:27:35.011,72,35,43,Carry,158,217,Barcelona,4,From Throw In,217,Barcelona,0.620894,,503706f2-00a2-490a-a633-d7c15eff2e41,,5216,Andrés Iniesta Luján,15,Left Center Midfield,101.6,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ef250f8-3388-40e4-88e3-669c15ce3ab0,101.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503706f2-00a2-490a-a633-d7c15eff2e41,2727,2,00:27:35.632,72,35,14,Dribble,158,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,0a73bd1c-6b52-4ab7-b29a-bc800d8c28d4,,5216,Andrés Iniesta Luján,15,Left Center Midfield,101.4,27.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a49ea85-cc24-4800-a0af-4481d0d7dea4,2772,2,00:28:30.523,73,30,2,Ball Recovery,161,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,15.9,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bce15c07-9648-4fbb-be0b-f9b50a174eae,2773,2,00:28:35.574,73,35,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,2.286812,,958c17ed-fd67-4851-bb5e-ae204b3cb650,True,5216,Andrés Iniesta Luján,15,Left Center Midfield,13.5,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,31.11736,1.8142161,1.0,Ground Pass,6.0,36.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958c17ed-fd67-4851-bb5e-ae204b3cb650,2774,2,00:28:37.861,73,37,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,bce15c07-9648-4fbb-be0b-f9b50a174eae,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849f13bf-3f41-4762-991f-a77b94914bc9,2775,2,00:28:39.284,73,39,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,1.264385,,80806224-badb-4fa3-bb32-05e3820b821f,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.7,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,15.533191,1.3633001,1.0,Ground Pass,6.9,54.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80806224-badb-4fa3-bb32-05e3820b821f,2776,2,00:28:40.549,73,40,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,849f13bf-3f41-4762-991f-a77b94914bc9,,5213,Gerard Piqué Bernabéu,3,Right Center Back,6.9,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bddf529-c6b3-4bb7-a9fe-2fa84b020eec,2777,2,00:28:40.549,73,40,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.961486,,80806224-badb-4fa3-bb32-05e3820b821f,,5213,Gerard Piqué Bernabéu,3,Right Center Back,6.9,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6393db0-8c4a-4353-a230-ed467e6099ae,11.2,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6393db0-8c4a-4353-a230-ed467e6099ae,2778,2,00:28:41.510,73,41,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,1.119354,,1afe778a-2a7a-4cf4-90e4-af0065e201b5,,5213,Gerard Piqué Bernabéu,3,Right Center Back,11.2,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,13.480727,-2.2246828,1.0,Ground Pass,3.0,43.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1afe778a-2a7a-4cf4-90e4-af0065e201b5,2779,2,00:28:42.630,73,42,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,a6393db0-8c4a-4353-a230-ed467e6099ae,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.0,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a81d465-4191-47cd-880a-60d94c909c61,2780,2,00:28:42.630,73,42,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,1.576016,,1afe778a-2a7a-4cf4-90e4-af0065e201b5,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,3.0,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7141f321-779c-4de2-a8f8-58434970723f,4.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141f321-779c-4de2-a8f8-58434970723f,2781,2,00:28:44.206,73,44,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,3.567878,,35dce359-542b-4d34-8ac9-0a0aec7eb23a,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,4.5,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,18.736061,1.2895641,1.0,Ground Pass,9.7,62.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35dce359-542b-4d34-8ac9-0a0aec7eb23a,2782,2,00:28:47.773,73,47,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,7141f321-779c-4de2-a8f8-58434970723f,,5213,Gerard Piqué Bernabéu,3,Right Center Back,9.7,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2288e2f-b7d1-47e2-b779-f3d1456016ff,2783,2,00:28:47.773,73,47,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,2.224013,,2e4efd1a-a3a8-487d-b6b8-7eaf5d1ce510,,5213,Gerard Piqué Bernabéu,3,Right Center Back,9.9,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc1c8142-05c4-4f68-b815-3059533aece8,,,6616.0,Munir El Haddadi Mohamed,40.05359,0.11258719,3.0,High Pass,49.7,71.2,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e4efd1a-a3a8-487d-b6b8-7eaf5d1ce510,2784,2,00:28:49.998,73,49,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,f2288e2f-b7d1-47e2-b779-f3d1456016ff,,6616,Munir El Haddadi Mohamed,17,Right Wing,48.2,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393a6d4-45a2-4ac9-a490-3918e08d755f,2785,2,00:28:49.998,73,49,4,Duel,161,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,fc1c8142-05c4-4f68-b815-3059533aece8,,6616,Munir El Haddadi Mohamed,17,Right Wing,49.7,71.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a3a41dc-ba66-4bb5-b844-6c12a7acdb06,2826,2,00:29:16.088,74,16,4,Duel,163,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,110c6708-e34f-4ac6-9e48-56fb8ff36e73,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,25.1,59.4,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6341cbf-a50a-4758-a7b0-c063870abd80,2827,2,00:29:16.533,74,16,2,Ball Recovery,163,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,6616,Munir El Haddadi Mohamed,17,Right Wing,27.0,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630d3713-28a4-4944-a310-eabe17e8107d,2828,2,00:29:16.533,74,16,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.902909,,48e2065c-fe4b-4e54-9c4c-406f86991b5d,,6616,Munir El Haddadi Mohamed,17,Right Wing,27.0,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6341cbf-a50a-4758-a7b0-c063870abd80,30.0,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48e2065c-fe4b-4e54-9c4c-406f86991b5d,2829,2,00:29:18.435,74,18,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,2.050951,,ba6aa129-3afd-4965-9a3a-2bb99c3ba255,,6616,Munir El Haddadi Mohamed,17,Right Wing,30.0,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,25.882233,0.6566379,1.0,Ground Pass,50.5,73.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba6aa129-3afd-4965-9a3a-2bb99c3ba255,2830,2,00:29:20.486,74,20,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,48e2065c-fe4b-4e54-9c4c-406f86991b5d,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,50.5,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8ff161e-129f-4e94-8f9c-9c9dc45c7fcd,2831,2,00:29:20.486,74,20,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.894696,,ba6aa129-3afd-4965-9a3a-2bb99c3ba255,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,50.5,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9626d3a-76c8-46a8-b76f-f7ef8d1dd5bd,67.2,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9626d3a-76c8-46a8-b76f-f7ef8d1dd5bd,2832,2,00:29:22.381,74,22,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.320193,,499899e3-b9d2-475a-bffc-48562cd2441f,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,67.2,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,33.169865,-1.2070857,1.0,Ground Pass,79.0,42.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499899e3-b9d2-475a-bffc-48562cd2441f,2833,2,00:29:23.701,74,23,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,f9626d3a-76c8-46a8-b76f-f7ef8d1dd5bd,,5246,Luis Alberto Suárez Díaz,23,Center Forward,79.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ad16c9c-52c0-4c63-af68-234648bd9611,2834,2,00:29:23.701,74,23,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.464401,,499899e3-b9d2-475a-bffc-48562cd2441f,,5246,Luis Alberto Suárez Díaz,23,Center Forward,79.0,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746dee94-f583-4ca5-8454-1c19c88557ab,79.0,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746dee94-f583-4ca5-8454-1c19c88557ab,2835,2,00:29:25.166,74,25,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.438755,,b1d939cb-5a5b-4625-954e-25f5f81561cd,,5246,Luis Alberto Suárez Díaz,23,Center Forward,79.0,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,22.588715,2.0146446,2.0,Low Pass,69.3,63.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1d939cb-5a5b-4625-954e-25f5f81561cd,2836,2,00:29:26.604,74,26,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,746dee94-f583-4ca5-8454-1c19c88557ab,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,69.3,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711d375d-a410-40f8-9eca-45e5644967e4,2837,2,00:29:26.604,74,26,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.541859,,77b4d51e-a58d-4d92-a36b-a3b817fa0b92,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,69.3,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,21.203773,0.6246354,1.0,Ground Pass,86.5,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77b4d51e-a58d-4d92-a36b-a3b817fa0b92,2838,2,00:29:28.146,74,28,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,711d375d-a410-40f8-9eca-45e5644967e4,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,86.5,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
