id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,off_camera,duel,ball_receipt,clearance,interception,counterpress,dribble,foul_committed,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,out,block,miscontrol,foul_won,50_50,ball_recovery,substitution,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_type_id,pass_type_name,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cut_back,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate
350154f0-bc08-4285-9325-c022e6d09152,3685,2,00:42:30.856,87,30,43,Carry,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.911,,3bfb1182-c8a9-4aea-b91b-6469dbf9c341,4324.0,Daniel Alves da Silva,2.0,Right Back,40.9,75.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e83007-4233-416c-a958-809d4c9ee6b7,40.9,77.3,,,,,,,,,,,ea43ebdc-97d2-4a07-81f3-57756bbcb3ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea43ebdc-97d2-4a07-81f3-57756bbcb3ba,3686,2,00:42:31.286,87,31,17,Pressure,188,217,Barcelona,7,From Goal Kick,322,Eibar,0.82811,,350154f0-bc08-4285-9325-c022e6d09152,9403.0,Izet Hajrović,21.0,Left Wing,75.3,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e83007-4233-416c-a958-809d4c9ee6b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98e83007-4233-416c-a958-809d4c9ee6b7,3687,2,00:42:31.767,87,31,30,Pass,188,217,Barcelona,7,From Goal Kick,217,Barcelona,1.8341,,2f54c0d7-b1a4-4cfb-a119-c413d302f7aa,4324.0,Daniel Alves da Silva,2.0,Right Back,40.9,77.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea43ebdc-97d2-4a07-81f3-57756bbcb3ba,,,5503.0,Lionel Andrés Messi Cuccittini,20.982374,-1.0794373,1.0,Ground Pass,50.8,58.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f54c0d7-b1a4-4cfb-a119-c413d302f7aa,3688,2,00:42:33.601,87,33,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,217,Barcelona,,,98e83007-4233-416c-a958-809d4c9ee6b7,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,50.8,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804ca43-3c7d-4832-bbee-6a47deb4092f,3689,2,00:42:33.601,87,33,43,Carry,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.08,,2f54c0d7-b1a4-4cfb-a119-c413d302f7aa,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,50.8,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efca9be3-a148-4970-9629-123c10ec8ba9,50.8,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efca9be3-a148-4970-9629-123c10ec8ba9,3690,2,00:42:33.681,87,33,30,Pass,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.9975,,9fff6a6e-b9f7-45a7-ba6f-d8c85cd2e341,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,50.8,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,9.617692,-2.7011967,1.0,Ground Pass,42.1,54.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fff6a6e-b9f7-45a7-ba6f-d8c85cd2e341,3691,2,00:42:34.679,87,34,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,217,Barcelona,,,efca9be3-a148-4970-9629-123c10ec8ba9,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,42.1,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ecba8b8-c66e-4726-b49f-bcc0dc683ec9,3692,2,00:42:34.679,87,34,43,Carry,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.040000003,,9fff6a6e-b9f7-45a7-ba6f-d8c85cd2e341,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,42.1,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b59eb60c-51fd-4ea2-acf6-df8d10c3259c,42.1,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b59eb60c-51fd-4ea2-acf6-df8d10c3259c,3693,2,00:42:34.719,87,34,30,Pass,188,217,Barcelona,7,From Goal Kick,217,Barcelona,1.3727,,05c0989b-7a45-4afc-872b-dadb8225ad8d,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,42.1,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,21.920311,-0.7853982,2.0,Low Pass,57.6,39.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05c0989b-7a45-4afc-872b-dadb8225ad8d,3694,2,00:42:36.091,87,36,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,217,Barcelona,,,b59eb60c-51fd-4ea2-acf6-df8d10c3259c,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,57.6,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fa8e002-8ff7-4370-934e-312b8e1a479d,3695,2,00:42:36.091,87,36,43,Carry,188,217,Barcelona,7,From Goal Kick,217,Barcelona,1.8025,,05c0989b-7a45-4afc-872b-dadb8225ad8d,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,57.6,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a46d66-73d6-4f05-a3c6-834b5c355089,67.8,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84a46d66-73d6-4f05-a3c6-834b5c355089,3696,2,00:42:37.894,87,37,30,Pass,188,217,Barcelona,7,From Goal Kick,217,Barcelona,2.1097,,7bcc2234-31f6-4be6-b307-d21d10a1e8a6,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,67.8,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,29.871893,-0.97350895,1.0,Ground Pass,84.6,10.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bcc2234-31f6-4be6-b307-d21d10a1e8a6,3697,2,00:42:40.003,87,40,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,217,Barcelona,,,84a46d66-73d6-4f05-a3c6-834b5c355089,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,84.6,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716b058-269d-43cc-8939-21b2419208c0,3698,2,00:42:40.003,87,40,43,Carry,188,217,Barcelona,7,From Goal Kick,217,Barcelona,2.0002,,4d8f8268-4914-4e88-bf9d-289140a46553,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,84.6,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bcc2234-31f6-4be6-b307-d21d10a1e8a6,95.7,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d8f8268-4914-4e88-bf9d-289140a46553,3699,2,00:42:42.004,87,42,30,Pass,188,217,Barcelona,7,From Goal Kick,217,Barcelona,2.0575,,430499a1-5948-416e-9c9b-906a9e3ee824,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,95.7,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,23.114714,0.09966865,1.0,Ground Pass,118.7,24.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430499a1-5948-416e-9c9b-906a9e3ee824,3700,2,00:42:44.061,87,44,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,217,Barcelona,,,4d8f8268-4914-4e88-bf9d-289140a46553,5211.0,Jordi Alba Ramos,6.0,Left Back,118.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72f5ae72-5eda-4033-ab6d-39a40a7dbf0b,3701,2,00:42:44.061,87,44,43,Carry,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.08,,430499a1-5948-416e-9c9b-906a9e3ee824,5211.0,Jordi Alba Ramos,6.0,Left Back,118.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e1f8922-3a10-4354-a296-347e7480da43,118.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e1f8922-3a10-4354-a296-347e7480da43,3702,2,00:42:44.141,87,44,30,Pass,188,217,Barcelona,7,From Goal Kick,217,Barcelona,0.9579,,0a07d22b-e4d7-44c2-a50b-e671998102a4,5211.0,Jordi Alba Ramos,6.0,Left Back,118.7,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511bd01c-bb16-4596-a5e6-d2b23e1e481f,,,6379.0,Sergi Roberto Carnicer,10.538027,1.7328249,3.0,High Pass,117.0,35.3,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a07d22b-e4d7-44c2-a50b-e671998102a4,3703,2,00:42:45.099,87,45,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,217,Barcelona,,,7e1f8922-3a10-4354-a296-347e7480da43,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,118.7,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511bd01c-bb16-4596-a5e6-d2b23e1e481f,3704,2,00:42:45.099,87,45,2,Ball Recovery,188,217,Barcelona,7,From Goal Kick,322,Eibar,0.0,,7e1f8922-3a10-4354-a296-347e7480da43,10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,3.1,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db141216-6130-4513-a8ad-43404108ab94,3705,2,00:42:45.099,87,45,43,Carry,188,217,Barcelona,7,From Goal Kick,322,Eibar,1.6016,,511bd01c-bb16-4596-a5e6-d2b23e1e481f,10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,3.1,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f92b6604-77e9-4256-bb4c-87640c032035,5.8,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f92b6604-77e9-4256-bb4c-87640c032035,3706,2,00:42:46.701,87,46,30,Pass,188,217,Barcelona,7,From Goal Kick,322,Eibar,2.3764,,c299a113-d221-4378-9fb3-fdadf4dd596b,10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,5.8,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24070.0,Saúl Berjón Pérez,42.714516,0.5769641,2.0,Low Pass,41.6,68.5,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c299a113-d221-4378-9fb3-fdadf4dd596b,3707,2,00:42:49.077,87,49,42,Ball Receipt*,188,217,Barcelona,7,From Goal Kick,322,Eibar,,,f92b6604-77e9-4256-bb4c-87640c032035,24070.0,Saúl Berjón Pérez,17.0,Right Wing,41.6,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99273427-d469-4cd3-9237-370ed3fec5a4,3708,2,00:42:49.077,87,49,43,Carry,188,217,Barcelona,7,From Goal Kick,322,Eibar,6.6212,,603811c1-33ce-4128-88c4-f92cbc79fefd,24070.0,Saúl Berjón Pérez,17.0,Right Wing,41.6,68.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beb29a17-1557-4fc1-b3a5-b7efe6231c07,41.6,63.7,,,,,,,,,,,c299a113-d221-4378-9fb3-fdadf4dd596b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beb29a17-1557-4fc1-b3a5-b7efe6231c07,3709,2,00:42:50.183,87,50,17,Pressure,188,217,Barcelona,7,From Goal Kick,217,Barcelona,2.658522,,99273427-d469-4cd3-9237-370ed3fec5a4,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,80.5,15.4,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
