id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,ball_receipt,clearance,off_camera,interception,out,shot,goalkeeper,counterpress,dribble,foul_won,foul_committed,ball_recovery,block,injury_stoppage,bad_behaviour,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,clearance_right_foot,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,related_events_3,clearance_head,pass_cross,dribble_outcome_id,dribble_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,foul_won_defensive,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_aerial_won,location,player,position,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_outswinging,foul_committed_advantage,foul_won_advantage,pass_goal_assist
2b95595d-e8ff-4b3a-be41-0ead67e6bf9a,169,1,00:03:45.016,3,45,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,1.63636,,8edc2dc9-c38a-4659-80ab-c5de43621485,5470.0,Ivan Rakitić,13.0,Right Center Midfield,55.5,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcdfaaae-e378-49b4-82d9-f8a9d9b6989d,,57.3,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8edc2dc9-c38a-4659-80ab-c5de43621485,170,1,00:03:46.652,3,46,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,2.626176,,4677ed32-2a09-44c3-bc8b-1228aad8329a,5470.0,Ivan Rakitić,13.0,Right Center Midfield,57.3,45.0,22102.0,Adriano Correia Claro,48.373547,-1.0516502,3.0,High Pass,81.3,3.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677ed32-2a09-44c3-bc8b-1228aad8329a,171,1,00:03:49.278,3,49,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,8edc2dc9-c38a-4659-80ab-c5de43621485,22102.0,Adriano Correia Claro,6.0,Left Back,81.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1d57932-a168-45de-b823-ad282acab39d,172,1,00:03:49.278,3,49,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,0.86954,,4677ed32-2a09-44c3-bc8b-1228aad8329a,22102.0,Adriano Correia Claro,6.0,Left Back,81.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63eff756-e53f-48af-bfd9-9be9e5d495fd,,78.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63eff756-e53f-48af-bfd9-9be9e5d495fd,173,1,00:03:50.148,3,50,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,0.908944,,22632c87-bfbb-4bae-9aaa-266c8929af73,22102.0,Adriano Correia Claro,6.0,Left Back,78.5,7.0,4320.0,Neymar da Silva Santos Junior,13.18484,1.1818395,1.0,Ground Pass,83.5,19.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22632c87-bfbb-4bae-9aaa-266c8929af73,174,1,00:03:51.057,3,51,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,63eff756-e53f-48af-bfd9-9be9e5d495fd,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,83.5,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7adf57e9-24c7-4c0b-b7c5-435470a8c214,175,1,00:03:51.057,3,51,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,0.505088,,22632c87-bfbb-4bae-9aaa-266c8929af73,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,83.5,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b81064e-d350-41bd-b4bc-859af91bb3ce,,83.5,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b81064e-d350-41bd-b4bc-859af91bb3ce,176,1,00:03:51.562,3,51,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,0.85435,,cf199e47-28e2-4a45-9e01-ae3abf8ef8d4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,83.5,19.2,11094.0,Arda Turan,11.601724,-2.1970577,1.0,Ground Pass,76.7,9.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf199e47-28e2-4a45-9e01-ae3abf8ef8d4,177,1,00:03:52.416,3,52,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,9b81064e-d350-41bd-b4bc-859af91bb3ce,11094.0,Arda Turan,15.0,Left Center Midfield,76.7,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9f102e6-2767-40f7-8b90-e850b0abcf5e,178,1,00:03:52.416,3,52,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,0.458015,,bf2614e2-ef32-4d17-af7d-84f444acc512,11094.0,Arda Turan,15.0,Left Center Midfield,76.7,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf199e47-28e2-4a45-9e01-ae3abf8ef8d4,,76.7,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf2614e2-ef32-4d17-af7d-84f444acc512,179,1,00:03:52.874,3,52,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,0.593749,,16513d8c-c146-47bc-8151-b12c286f3000,11094.0,Arda Turan,15.0,Left Center Midfield,76.7,9.8,22102.0,Adriano Correia Claro,7.7897367,-0.83988965,1.0,Ground Pass,81.9,4.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16513d8c-c146-47bc-8151-b12c286f3000,180,1,00:03:53.468,3,53,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,bf2614e2-ef32-4d17-af7d-84f444acc512,22102.0,Adriano Correia Claro,6.0,Left Back,81.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42a6a186-f6b8-4a28-8bda-d29376c32099,181,1,00:03:53.468,3,53,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,0.596218,,16513d8c-c146-47bc-8151-b12c286f3000,22102.0,Adriano Correia Claro,6.0,Left Back,81.9,4.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,452db346-0722-456c-b502-24bd65de906d,55bca46f-3b05-45d7-b1ca-2171b733b076,79.1,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55bca46f-3b05-45d7-b1ca-2171b733b076,182,1,00:03:53.540,3,53,17,Pressure,6,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.52539,,42a6a186-f6b8-4a28-8bda-d29376c32099,23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,37.0,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452db346-0722-456c-b502-24bd65de906d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452db346-0722-456c-b502-24bd65de906d,183,1,00:03:54.064,3,54,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,1.475669,,189acc8f-4c80-434b-9b78-e8a812da125b,22102.0,Adriano Correia Claro,6.0,Left Back,79.1,2.6,10609.0,Jérémy Mathieu,27.424988,2.6143055,3.0,High Pass,55.4,16.4,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,55bca46f-3b05-45d7-b1ca-2171b733b076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189acc8f-4c80-434b-9b78-e8a812da125b,184,1,00:03:55.540,3,55,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,452db346-0722-456c-b502-24bd65de906d,10609.0,Jérémy Mathieu,5.0,Left Center Back,55.4,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2f8ec31-2356-4ebf-95d1-3fc557cd41dd,185,1,00:03:55.540,3,55,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,2.034764,,189acc8f-4c80-434b-9b78-e8a812da125b,10609.0,Jérémy Mathieu,5.0,Left Center Back,55.4,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71e3fe10-221e-4606-bd6c-c80f426d49dc,,56.9,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71e3fe10-221e-4606-bd6c-c80f426d49dc,186,1,00:03:57.574,3,57,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,2.445525,,6a50eccb-0a23-4842-b31e-374531476f75,10609.0,Jérémy Mathieu,5.0,Left Center Back,56.9,21.2,5213.0,Gerard Piqué Bernabéu,35.638462,1.4328675,1.0,Ground Pass,61.8,56.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a50eccb-0a23-4842-b31e-374531476f75,187,1,00:04:00.020,4,0,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,71e3fe10-221e-4606-bd6c-c80f426d49dc,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,61.8,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee5f724e-b062-48d2-83c8-4ae54bbd1a57,188,1,00:04:00.020,4,0,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,3.392961,,0989e2e4-a262-494b-9ba0-2105b08bde07,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,61.8,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a50eccb-0a23-4842-b31e-374531476f75,,72.0,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0989e2e4-a262-494b-9ba0-2105b08bde07,189,1,00:04:03.413,4,3,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,1.043884,,395b33aa-9ce2-40e6-aeb8-08bcad2e8b2e,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,72.0,65.6,5503.0,Lionel Andrés Messi Cuccittini,12.180722,-0.11519028,1.0,Ground Pass,84.1,64.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f725fb54-f9d8-4905-ac7d-baf8f421cc68,190,1,00:04:04.311,4,4,17,Pressure,6,217,Barcelona,4,From Throw In,1041,Sporting Gijón,1.403763,,01b36fe9-0651-4c82-ab09-3bd9b1976d63,24686.0,Roberto Canella Suárez,6.0,Left Back,33.8,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d22d886-2542-407b-90d1-82ef9d754c4a,395b33aa-9ce2-40e6-aeb8-08bcad2e8b2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395b33aa-9ce2-40e6-aeb8-08bcad2e8b2e,191,1,00:04:04.457,4,4,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,0989e2e4-a262-494b-9ba0-2105b08bde07,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,84.1,64.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,f725fb54-f9d8-4905-ac7d-baf8f421cc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d22d886-2542-407b-90d1-82ef9d754c4a,192,1,00:04:04.457,4,4,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,0.896411,,01b36fe9-0651-4c82-ab09-3bd9b1976d63,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,84.1,64.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,395b33aa-9ce2-40e6-aeb8-08bcad2e8b2e,bc1766c0-d682-4ad1-8240-0a708760a920,82.7,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f725fb54-f9d8-4905-ac7d-baf8f421cc68,,,,,,,,,,,,,,,,,,,,,,,,,
bc1766c0-d682-4ad1-8240-0a708760a920,193,1,00:04:04.983,4,4,17,Pressure,6,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.417688,,01b36fe9-0651-4c82-ab09-3bd9b1976d63,24173.0,Carlos Castro García,23.0,Center Forward,40.6,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d22d886-2542-407b-90d1-82ef9d754c4a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01b36fe9-0651-4c82-ab09-3bd9b1976d63,194,1,00:04:05.353,4,5,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,0.755614,,8447944f-12ba-483a-a022-e4492a55636e,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,82.7,62.5,5470.0,Ivan Rakitić,9.5692215,-2.1703925,1.0,Ground Pass,77.3,54.6,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,bc1766c0-d682-4ad1-8240-0a708760a920,f725fb54-f9d8-4905-ac7d-baf8f421cc68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8447944f-12ba-483a-a022-e4492a55636e,195,1,00:04:06.109,4,6,42,Ball Receipt*,6,217,Barcelona,4,From Throw In,217,Barcelona,,,01b36fe9-0651-4c82-ab09-3bd9b1976d63,5470.0,Ivan Rakitić,13.0,Right Center Midfield,77.3,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4b350a9-8f70-42ff-92ce-fefcc30775e5,196,1,00:04:06.109,4,6,43,Carry,6,217,Barcelona,4,From Throw In,217,Barcelona,0.067973,,8447944f-12ba-483a-a022-e4492a55636e,5470.0,Ivan Rakitić,13.0,Right Center Midfield,77.3,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0168e47-f35c-418d-ae6a-7063e43496cb,,77.3,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
