id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,related_events,pass_switch,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,pass_no_touch,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_aerial_won,clearance_head,shot_first_time,related_events_3,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,pass_cut_back,interception_outcome_id,interception_outcome_name,pass_goal_assist
fd734cc7-a05f-4791-9ab9-35ddc57f5692,1716,1,00:44:19.112,44,19,42,Ball Receipt*,67,217,Barcelona,4,From Throw In,217,Barcelona,,,e21705a7-5552-4177-b625-70bfd561a9b1,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.2,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86041f3e-48eb-4208-bf65-2df7694eccc1,1717,1,00:44:19.112,44,19,43,Carry,67,217,Barcelona,4,From Throw In,217,Barcelona,1.372929,,14188dca-99b9-4636-9778-423723c5352a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.2,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd734cc7-a05f-4791-9ab9-35ddc57f5692,45.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14188dca-99b9-4636-9778-423723c5352a,1718,1,00:44:20.485,44,20,30,Pass,67,217,Barcelona,4,From Throw In,217,Barcelona,3.439123,,a876aaef-7ea3-4c20-bcb4-cb88de6ffa41,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,45.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,54.022404,1.2291421,3.0,High Pass,63.8,70.7,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a876aaef-7ea3-4c20-bcb4-cb88de6ffa41,1719,1,00:44:23.924,44,23,42,Ball Receipt*,67,217,Barcelona,4,From Throw In,217,Barcelona,,,14188dca-99b9-4636-9778-423723c5352a,6400,Aleix Vidal Parreu,2,Right Back,63.8,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494a1d6c-6dc3-455f-9898-8ce447801efd,1720,1,00:44:23.924,44,23,43,Carry,67,217,Barcelona,4,From Throw In,217,Barcelona,2.494777,,a876aaef-7ea3-4c20-bcb4-cb88de6ffa41,6400,Aleix Vidal Parreu,2,Right Back,63.8,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8ac5867-7d04-4ca4-9eed-380dc8abe395,77.8,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8ac5867-7d04-4ca4-9eed-380dc8abe395,1721,1,00:44:26.418,44,26,30,Pass,67,217,Barcelona,4,From Throw In,217,Barcelona,0.3539,,9ceabaa5-d70c-44f6-a74e-56679618cf3d,6400,Aleix Vidal Parreu,2,Right Back,77.8,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4698830-c341-442b-ab95-f41339272d1d,,,5246.0,Luis Alberto Suárez Díaz,9.664885,-0.49604368,2.0,Low Pass,86.3,65.9,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4698830-c341-442b-ab95-f41339272d1d,1722,1,00:44:26.772,44,26,42,Ball Receipt*,67,217,Barcelona,4,From Throw In,217,Barcelona,,,d8ac5867-7d04-4ca4-9eed-380dc8abe395,5246,Luis Alberto Suárez Díaz,23,Center Forward,99.1,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ceabaa5-d70c-44f6-a74e-56679618cf3d,1723,1,00:44:26.772,44,26,6,Block,67,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,d8ac5867-7d04-4ca4-9eed-380dc8abe395,6606,Javier Eraso Goñi,16,Left Midfield,33.8,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d5f733e-ccd8-4e98-a0d7-dcce9e98b16f,1724,1,00:44:28.465,44,28,2,Ball Recovery,67,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,,6389,Mikel San José Domínguez,9,Right Defensive Midfield,40.3,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e524ce1-81fc-4225-9d4a-fe0a99a9c0e8,1725,1,00:44:28.465,44,28,43,Carry,67,217,Barcelona,4,From Throw In,215,Athletic Club,0.320023,,5d5f733e-ccd8-4e98-a0d7-dcce9e98b16f,6389,Mikel San José Domínguez,9,Right Defensive Midfield,40.3,17.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6361e6b6-87b6-44b8-9ec5-9ede45f76004,43.5,17.8,,,,,,,,,,,,,,,,,,df9a89ea-8fdb-4b9d-b5c5-0368f01a40cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df9a89ea-8fdb-4b9d-b5c5-0368f01a40cd,1726,1,00:44:28.785,44,28,39,Dribbled Past,67,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,6361e6b6-87b6-44b8-9ec5-9ede45f76004,5470,Ivan Rakitić,13,Right Center Midfield,76.6,62.3,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,8e524ce1-81fc-4225-9d4a-fe0a99a9c0e8,,,,,,,,,,,,,,,,,,,,e2d2c820-594e-4487-87f1-1be6cb98f602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361e6b6-87b6-44b8-9ec5-9ede45f76004,1727,1,00:44:28.785,44,28,14,Dribble,67,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,df9a89ea-8fdb-4b9d-b5c5-0368f01a40cd,6389,Mikel San José Domínguez,9,Right Defensive Midfield,43.5,17.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2d2c820-594e-4487-87f1-1be6cb98f602,1728,1,00:44:28.785,44,28,43,Carry,67,217,Barcelona,4,From Throw In,215,Athletic Club,2.712054,,6361e6b6-87b6-44b8-9ec5-9ede45f76004,6389,Mikel San José Domínguez,9,Right Defensive Midfield,43.5,17.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,9a660549-d4c6-48c2-8ea7-44123ef8f88a,57.4,15.2,,,,,,,,,,,,,,,,,,c81dea74-a5f0-4d02-9dd0-d031d4f0e692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df9a89ea-8fdb-4b9d-b5c5-0368f01a40cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c81dea74-a5f0-4d02-9dd0-d031d4f0e692,1729,1,00:44:29.455,44,29,17,Pressure,67,217,Barcelona,4,From Throw In,217,Barcelona,1.426319,,e2d2c820-594e-4487-87f1-1be6cb98f602,5470,Ivan Rakitić,13,Right Center Midfield,72.8,59.6,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a660549-d4c6-48c2-8ea7-44123ef8f88a,1730,1,00:44:31.497,44,31,3,Dispossessed,67,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,b613e1ce-b528-434b-ad85-b4adb19e7a7d,6389,Mikel San José Domínguez,9,Right Defensive Midfield,57.4,15.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b613e1ce-b528-434b-ad85-b4adb19e7a7d,1731,1,00:44:31.497,44,31,4,Duel,67,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,9a660549-d4c6-48c2-8ea7-44123ef8f88a,5470,Ivan Rakitić,13,Right Center Midfield,62.7,64.9,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1b8e697-1a06-47c3-b30e-24fce352e44f,1732,1,00:44:31.497,44,31,43,Carry,67,217,Barcelona,4,From Throw In,217,Barcelona,2.620946,,32bb4667-5a5a-43bd-9645-e70a4ac2e7b7,5470,Ivan Rakitić,13,Right Center Midfield,62.7,64.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,b613e1ce-b528-434b-ad85-b4adb19e7a7d,70.9,62.7,,,,,,,,,,,,,,,,,,ce8565da-2210-4a98-b623-85c473461e0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32bb4667-5a5a-43bd-9645-e70a4ac2e7b7,1733,1,00:44:33.517,44,33,17,Pressure,67,217,Barcelona,4,From Throw In,215,Athletic Club,0.571664,,f1b8e697-1a06-47c3-b30e-24fce352e44f,6606,Javier Eraso Goñi,16,Left Midfield,51.9,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce8565da-2210-4a98-b623-85c473461e0f,1734,1,00:44:34.118,44,34,30,Pass,67,217,Barcelona,4,From Throw In,217,Barcelona,0.2643,,2b35af41-7ab6-4462-85b5-210e73bcd414,5470,Ivan Rakitić,13,Right Center Midfield,70.9,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d9e66bf-1a79-48de-85f5-49b16eba1cfa,,,5503.0,Lionel Andrés Messi Cuccittini,4.4687805,-0.7061991,1.0,Ground Pass,74.3,59.8,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d9e66bf-1a79-48de-85f5-49b16eba1cfa,1735,1,00:44:34.382,44,34,42,Ball Receipt*,67,217,Barcelona,4,From Throw In,217,Barcelona,,,ce8565da-2210-4a98-b623-85c473461e0f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.7,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b35af41-7ab6-4462-85b5-210e73bcd414,1736,1,00:44:34.382,44,34,6,Block,67,217,Barcelona,4,From Throw In,215,Athletic Club,0.0,,ce8565da-2210-4a98-b623-85c473461e0f,6606,Javier Eraso Goñi,16,Left Midfield,45.8,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c1864a5-06db-424d-a7cd-b8f544ae9554,1737,1,00:44:35.417,44,35,30,Pass,67,217,Barcelona,4,From Throw In,217,Barcelona,2.024391,,be2af6ff-0296-498f-a91d-20fd5b5c809c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.7,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,2.7073972,1.6447353,2.0,Low Pass,75.5,61.3,38.0,Left Foot,,,,,,,,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be2af6ff-0296-498f-a91d-20fd5b5c809c,1738,1,00:44:37.442,44,37,42,Ball Receipt*,67,217,Barcelona,4,From Throw In,217,Barcelona,,,8c1864a5-06db-424d-a7cd-b8f544ae9554,6400,Aleix Vidal Parreu,2,Right Back,75.5,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3daf15db-8c02-4409-b4f2-d6b4ff7f54c8,1739,1,00:44:37.442,44,37,43,Carry,67,217,Barcelona,4,From Throw In,217,Barcelona,1.592809,,82acd7e2-7407-412b-b539-4e1627395b14,6400,Aleix Vidal Parreu,2,Right Back,75.5,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be2af6ff-0296-498f-a91d-20fd5b5c809c,67.2,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82acd7e2-7407-412b-b539-4e1627395b14,1740,1,00:44:39.035,44,39,30,Pass,67,217,Barcelona,4,From Throw In,217,Barcelona,0.997102,,03264afc-8f3b-409e-92ec-0866ba4dd352,6400,Aleix Vidal Parreu,2,Right Back,67.2,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.307077,-1.6061798,1.0,Ground Pass,66.8,59.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03264afc-8f3b-409e-92ec-0866ba4dd352,1741,1,00:44:40.032,44,40,42,Ball Receipt*,67,217,Barcelona,4,From Throw In,217,Barcelona,,,82acd7e2-7407-412b-b539-4e1627395b14,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.8,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc5a2af6-45ce-461f-a05b-eaaa3285d55c,1742,1,00:44:40.032,44,40,43,Carry,67,217,Barcelona,4,From Throw In,217,Barcelona,0.987698,,03264afc-8f3b-409e-92ec-0866ba4dd352,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.8,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38dee9e7-18d6-45ea-bb39-ce8eace793ee,67.7,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38dee9e7-18d6-45ea-bb39-ce8eace793ee,1743,1,00:44:41.019,44,41,30,Pass,67,217,Barcelona,4,From Throw In,217,Barcelona,1.139401,,a4f64bfc-ace6-4772-b2a0-73a94d4a8050,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.7,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.977839,-1.8834974,1.0,Ground Pass,63.4,45.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
