id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,duel,carry,ball_receipt,interception,counterpress,goalkeeper,dribble,clearance,out,miscontrol,foul_committed,foul_won,shot,ball_recovery,block,substitution,pass,related_events_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,carry_end_location_0,carry_end_location_1,related_events_2,related_events,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,pass_switch,related_events_3,related_events_4,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,foul_committed_penalty,foul_won_penalty,foul_won_defensive,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,goalkeeper_position_id,goalkeeper_position_name,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_left_foot,dribble_nutmeg,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id
55b7a060-9017-4660-9942-b23b0aa28dd9,3489,2,00:39:11.199,84,11,17,Pressure,182,217,Barcelona,3,From Free Kick,221,Levante UD,1.155651,,7804c540-b009-4d7b-a987-256d2b91f3a7,,26023,Juan Francisco García García,5,Left Center Back,76.4,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822f416e-ef11-42b2-a8c4-2b256b3165f0,3490,2,00:39:12.920,84,12,30,Pass,182,217,Barcelona,3,From Free Kick,217,Barcelona,1.15418,,939d0212-cac7-49f5-8f7d-377abc2a05ed,,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,39.6,66.8,6834.0,Gerard Gumbau Garriga,27.070278,-0.97459716,1.0,Ground Pass,54.8,44.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939d0212-cac7-49f5-8f7d-377abc2a05ed,3491,2,00:39:14.074,84,14,42,Ball Receipt*,182,217,Barcelona,3,From Free Kick,217,Barcelona,,,822f416e-ef11-42b2-a8c4-2b256b3165f0,,6834,Gerard Gumbau Garriga,11,Left Defensive Midfield,54.8,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8beb66fe-c01b-4529-ac52-482c8a0f3509,3492,2,00:39:14.074,84,14,43,Carry,182,217,Barcelona,3,From Free Kick,217,Barcelona,1.59962,,939d0212-cac7-49f5-8f7d-377abc2a05ed,,6834,Gerard Gumbau Garriga,11,Left Defensive Midfield,54.8,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a65a8362-fed9-40e1-b3b3-7206f03225aa,,,,,,,62.0,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a65a8362-fed9-40e1-b3b3-7206f03225aa,3493,2,00:39:15.674,84,15,30,Pass,182,217,Barcelona,3,From Free Kick,217,Barcelona,1.185488,,0c393959-30ed-441c-b51d-602562dfbd9f,,6834,Gerard Gumbau Garriga,11,Left Defensive Midfield,62.0,47.3,4320.0,Neymar da Silva Santos Junior,18.094198,-1.1615504,1.0,Ground Pass,69.2,30.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c393959-30ed-441c-b51d-602562dfbd9f,3494,2,00:39:16.859,84,16,42,Ball Receipt*,182,217,Barcelona,3,From Free Kick,217,Barcelona,,,a65a8362-fed9-40e1-b3b3-7206f03225aa,,4320,Neymar da Silva Santos Junior,21,Left Wing,69.2,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc345352-34f5-469d-95f2-3c0bc6b86a9d,3495,2,00:39:16.859,84,16,43,Carry,182,217,Barcelona,3,From Free Kick,217,Barcelona,6.762212,,0c393959-30ed-441c-b51d-602562dfbd9f,,4320,Neymar da Silva Santos Junior,21,Left Wing,69.2,30.7,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1c6ed352-a3f1-4b9c-996d-5482e4352640,,,,,,,95.8,29.7,810101e6-215f-40ea-ab98-42d2b90f896b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c6ed352-a3f1-4b9c-996d-5482e4352640,3496,2,00:39:22.678,84,22,17,Pressure,182,217,Barcelona,3,From Free Kick,221,Levante UD,0.58578,,bc345352-34f5-469d-95f2-3c0bc6b86a9d,,5678,Jefferson Andrés Lerma Solís,15,Left Center Midfield,20.0,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810101e6-215f-40ea-ab98-42d2b90f896b,3497,2,00:39:23.621,84,23,30,Pass,182,217,Barcelona,3,From Free Kick,217,Barcelona,0.6797,,0056177a-a837-4d00-be26-a30d050e180a,,4320,Neymar da Silva Santos Junior,21,Left Wing,95.8,29.7,5503.0,Lionel Andrés Messi Cuccittini,12.453513,0.9738853,1.0,Ground Pass,102.8,40.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,70de4932-0ab6-4dd0-ac3d-db9a54daf956,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70de4932-0ab6-4dd0-ac3d-db9a54daf956,3498,2,00:39:24.301,84,24,42,Ball Receipt*,182,217,Barcelona,3,From Free Kick,217,Barcelona,,,810101e6-215f-40ea-ab98-42d2b90f896b,,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,101.4,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5163901-7e0e-4cc7-90d8-d954c9aca81b,3511,2,00:39:36.261,84,36,30,Pass,184,217,Barcelona,1,Regular Play,217,Barcelona,1.52398,,0adb4abd-6020-4ddf-a618-aac5fb523d69,,7068,Marc Bartra Aregall,3,Right Center Back,9.4,21.5,20055.0,Marc-André ter Stegen,17.62413,1.8584487,1.0,Ground Pass,4.4,38.4,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,11ebb03b-cce7-49be-bf0c-86feb0ed996e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143e51b7-3755-47d2-91ff-4ba541d5c317,3512,2,00:39:36.613,84,36,17,Pressure,184,217,Barcelona,1,Regular Play,221,Levante UD,1.963654,,0adb4abd-6020-4ddf-a618-aac5fb523d69,,25134,Deyverson Brum Silva Acosta,24,Left Center Forward,110.4,57.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,ccb666b8-42e1-4d1f-851a-99e7f90983f2,,,,,,,,,d0558224-c394-4737-9d0f-a900064f3c42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0adb4abd-6020-4ddf-a618-aac5fb523d69,3513,2,00:39:37.785,84,37,42,Ball Receipt*,184,217,Barcelona,1,Regular Play,217,Barcelona,,,143e51b7-3755-47d2-91ff-4ba541d5c317,,20055,Marc-André ter Stegen,1,Goalkeeper,4.4,38.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,f5163901-7e0e-4cc7-90d8-d954c9aca81b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccb666b8-42e1-4d1f-851a-99e7f90983f2,3514,2,00:39:37.785,84,37,43,Carry,184,217,Barcelona,1,Regular Play,217,Barcelona,0.04002,,0adb4abd-6020-4ddf-a618-aac5fb523d69,,20055,Marc-André ter Stegen,1,Goalkeeper,4.4,38.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,143e51b7-3755-47d2-91ff-4ba541d5c317,,,,,,,5.8,37.9,d0558224-c394-4737-9d0f-a900064f3c42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0558224-c394-4737-9d0f-a900064f3c42,3515,2,00:39:37.825,84,37,30,Pass,184,217,Barcelona,1,Regular Play,217,Barcelona,3.592951,,143e51b7-3755-47d2-91ff-4ba541d5c317,,20055,Marc-André ter Stegen,1,Goalkeeper,5.8,37.9,7068.0,Marc Bartra Aregall,28.584785,-1.6478366,3.0,High Pass,3.6,9.4,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,31531d63-6f95-49c2-8283-cbbfdf9d3bdc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02b8391a-70ca-4127-9ff0-a37f11914105,3516,2,00:39:40.117,84,40,17,Pressure,184,217,Barcelona,1,Regular Play,221,Levante UD,2.137692,,0ee7f30a-fcbb-4060-babd-43e92b2f1039,,23791,Víctor Casadesús Castaño,22,Right Center Forward,104.2,71.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,31531d63-6f95-49c2-8283-cbbfdf9d3bdc,,,,,,,,,f881e260-1924-48c9-b28f-3cc60f09e1cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31531d63-6f95-49c2-8283-cbbfdf9d3bdc,3517,2,00:39:41.418,84,41,42,Ball Receipt*,184,217,Barcelona,1,Regular Play,217,Barcelona,,,02b8391a-70ca-4127-9ff0-a37f11914105,,7068,Marc Bartra Aregall,3,Right Center Back,3.6,9.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,d0558224-c394-4737-9d0f-a900064f3c42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ee7f30a-fcbb-4060-babd-43e92b2f1039,3518,2,00:39:41.418,84,41,43,Carry,184,217,Barcelona,1,Regular Play,217,Barcelona,0.795249,,02b8391a-70ca-4127-9ff0-a37f11914105,,7068,Marc Bartra Aregall,3,Right Center Back,3.6,9.4,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,31531d63-6f95-49c2-8283-cbbfdf9d3bdc,,,,,,,5.3,12.6,f881e260-1924-48c9-b28f-3cc60f09e1cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f881e260-1924-48c9-b28f-3cc60f09e1cb,3519,2,00:39:42.214,84,42,30,Pass,184,217,Barcelona,1,Regular Play,217,Barcelona,4.3834,,02b8391a-70ca-4127-9ff0-a37f11914105,,7068,Marc Bartra Aregall,3,Right Center Back,5.3,12.6,,,38.215443,-0.12857439,3.0,High Pass,43.2,7.7,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c7b5663-3d6a-4204-99ac-7ec2824ae40d,3520,2,00:39:47.061,84,47,22,Foul Committed,184,217,Barcelona,1,Regular Play,221,Levante UD,0.0,,1c1c1588-d050-4f2a-b5e4-907f08cfe945,,8801,Iván López Mendoza,7,Right Wing Back,76.9,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c1c1588-d050-4f2a-b5e4-907f08cfe945,3521,2,00:39:47.061,84,47,21,Foul Won,184,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,8c7b5663-3d6a-4204-99ac-7ec2824ae40d,,22102,Adriano Correia Claro,6,Left Back,43.2,7.7,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97e44d2f-d638-4230-8b2d-7d727a74de87,3522,2,00:40:52.677,85,52,30,Pass,185,217,Barcelona,3,From Free Kick,217,Barcelona,4.185517,,27ac2e98-acd2-49fe-8e56-771b6b696cc0,True,5506,Javier Alejandro Mascherano,5,Left Center Back,44.4,7.5,3508.0,Sandro Ramírez Castillo,33.8851,-0.07088694,3.0,High Pass,78.2,5.1,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27ac2e98-acd2-49fe-8e56-771b6b696cc0,3523,2,00:40:56.863,85,56,42,Ball Receipt*,185,217,Barcelona,3,From Free Kick,217,Barcelona,,,97e44d2f-d638-4230-8b2d-7d727a74de87,,3508,Sandro Ramírez Castillo,23,Center Forward,78.2,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e78a6c6-2b52-4b68-b102-5c32a244e782,3524,2,00:40:58.615,85,58,17,Pressure,185,217,Barcelona,3,From Free Kick,221,Levante UD,1.236318,,,,5678,Jefferson Andrés Lerma Solís,15,Left Center Midfield,48.0,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7f60648-2657-4fee-a147-fa385ee0f290,3525,2,00:41:00.803,86,0,22,Foul Committed,185,217,Barcelona,3,From Free Kick,221,Levante UD,0.0,,3e8f269d-9ed5-4e7c-a8b2-97c5aea57543,,25134,Deyverson Brum Silva Acosta,24,Left Center Forward,36.4,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e8f269d-9ed5-4e7c-a8b2-97c5aea57543,3526,2,00:41:00.803,86,0,21,Foul Won,185,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,b7f60648-2657-4fee-a147-fa385ee0f290,,3508,Sandro Ramírez Castillo,23,Center Forward,83.7,7.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baf25671-ee07-483d-9966-2c26a20d60d2,3527,2,00:41:24.550,86,24,30,Pass,186,217,Barcelona,3,From Free Kick,217,Barcelona,4.193057,,1af358f4-e41d-4cde-b9a6-5b3067d88e51,True,22102,Adriano Correia Claro,6,Left Back,83.7,6.0,4324.0,Daniel Alves da Silva,71.435844,1.6520776,3.0,High Pass,77.9,77.2,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1af358f4-e41d-4cde-b9a6-5b3067d88e51,3528,2,00:41:28.743,86,28,42,Ball Receipt*,186,217,Barcelona,3,From Free Kick,217,Barcelona,,,baf25671-ee07-483d-9966-2c26a20d60d2,,4324,Daniel Alves da Silva,2,Right Back,77.9,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fb884a6-8412-4e0f-af38-f1f9e25b7fdd,3529,2,00:41:31.257,86,31,30,Pass,186,217,Barcelona,3,From Free Kick,217,Barcelona,1.178849,,12b9e368-b081-49f3-87e5-abfb4038434e,,4324,Daniel Alves da Silva,2,Right Back,84.0,70.0,6616.0,Munir El Haddadi Mohamed,11.063454,0.7086263,1.0,Ground Pass,92.4,77.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12b9e368-b081-49f3-87e5-abfb4038434e,3530,2,00:41:32.435,86,32,42,Ball Receipt*,186,217,Barcelona,3,From Free Kick,217,Barcelona,,,4fb884a6-8412-4e0f-af38-f1f9e25b7fdd,,6616,Munir El Haddadi Mohamed,17,Right Wing,92.4,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d02343b8-93e8-4689-99f2-284066f8a065,3531,2,00:41:32.435,86,32,43,Carry,186,217,Barcelona,3,From Free Kick,217,Barcelona,0.039983,,12b9e368-b081-49f3-87e5-abfb4038434e,,6616,Munir El Haddadi Mohamed,17,Right Wing,92.4,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc3e0bf6-a1b8-4517-9040-edf5e6cf9264,,,,,,,91.7,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
