id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,duel,counterpress,out,ball_recovery,off_camera,dribble,interception,miscontrol,50_50,foul_won,shot,goalkeeper,block,substitution,foul_committed,bad_behaviour,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_3,pass_switch,interception_outcome_id,interception_outcome_name,pass_miscommunication,dribble_outcome_id,dribble_outcome_name,miscontrol_aerial_won,location,pass_aerial_won,pass_no_touch,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,clearance_right_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cross,clearance_head,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,foul_committed_penalty,foul_won_penalty,shot_end_location_2,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,foul_won_defensive,bad_behaviour_card_id,bad_behaviour_card_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_outswinging,related_events_4,block_deflection,player,position,pass_through_ball,pass_deflected,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,foul_committed_advantage,foul_won_advantage,pass_goal_assist
d9f55eee-7933-43e7-97f8-90f618a29a95,1607,1,00:41:16.007,41,16,30,Pass,66,217,Barcelona,8,From Keeper,217,Barcelona,2.006,,944f5d09-3c91-47cf-8af4-6353ae5b838b,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,14.8,44.1,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,21.064663,0.2104302,1.0,Ground Pass,35.4,48.5,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944f5d09-3c91-47cf-8af4-6353ae5b838b,1608,1,00:41:18.013,41,18,42,Ball Receipt*,66,217,Barcelona,8,From Keeper,217,Barcelona,,,d9f55eee-7933-43e7-97f8-90f618a29a95,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,35.4,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16b1c802-ef64-4109-8611-ba2259cd8f19,1609,1,00:41:18.013,41,18,43,Carry,66,217,Barcelona,8,From Keeper,217,Barcelona,0.517,,15d2e32a-5164-4600-8a92-bfc5536fce5f,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,35.4,48.5,,,True,,,,,,,,,,,,,,,,,,,8745a7e7-71df-44ec-8e0a-3ecc3a2f5564,41.5,49.7,,,,,,,,,,,944f5d09-3c91-47cf-8af4-6353ae5b838b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8745a7e7-71df-44ec-8e0a-3ecc3a2f5564,1610,1,00:41:18.124,41,18,17,Pressure,66,217,Barcelona,8,From Keeper,215,Athletic Club,0.8445,,15d2e32a-5164-4600-8a92-bfc5536fce5f,6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,74.8,35.4,,,,,,,True,,,,,,,,,,,,,,,16b1c802-ef64-4109-8611-ba2259cd8f19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15d2e32a-5164-4600-8a92-bfc5536fce5f,1611,1,00:41:18.530,41,18,30,Pass,66,217,Barcelona,8,From Keeper,217,Barcelona,2.7695,,8745a7e7-71df-44ec-8e0a-3ecc3a2f5564,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,41.5,49.7,,,True,,,,,,,,,,,,,,,,,,,af99e45d-0dde-4a96-b3bc-430a1414db78,,,5216.0,Andrés Iniesta Luján,24.066574,-1.1964628,1.0,Ground Pass,50.3,27.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4f88913-6344-4a4d-bee5-583db2342beb,1612,1,00:41:20.677,41,20,17,Pressure,66,217,Barcelona,8,From Keeper,215,Athletic Club,0.9527,,50b275ea-3f03-4101-b12d-1665b2977dfa,12191.0,Gorka Elustondo Urkola,3.0,Right Center Back,66.2,47.8,,,,,,,,,,,,,,,,,,,,,,af99e45d-0dde-4a96-b3bc-430a1414db78,,,,,,,,,,,,,d3e05f27-2db9-4ba7-a9e5-db075c24f24e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af99e45d-0dde-4a96-b3bc-430a1414db78,1613,1,00:41:21.299,41,21,42,Ball Receipt*,66,217,Barcelona,8,From Keeper,217,Barcelona,,,15d2e32a-5164-4600-8a92-bfc5536fce5f,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,50.3,27.3,,,True,,,,,,,,,,,,,,,,,,,a4f88913-6344-4a4d-bee5-583db2342beb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50b275ea-3f03-4101-b12d-1665b2977dfa,1614,1,00:41:21.299,41,21,43,Carry,66,217,Barcelona,8,From Keeper,217,Barcelona,0.04,,a4f88913-6344-4a4d-bee5-583db2342beb,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,50.3,27.3,,,True,,,,,,,,,,,,,,,,,,,af99e45d-0dde-4a96-b3bc-430a1414db78,48.9,25.4,,,,,,,,,,,d3e05f27-2db9-4ba7-a9e5-db075c24f24e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3e05f27-2db9-4ba7-a9e5-db075c24f24e,1615,1,00:41:21.339,41,21,30,Pass,66,217,Barcelona,8,From Keeper,217,Barcelona,2.9118,,16486cc7-89bf-4449-8d7f-20e4d9dfcc86,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,48.9,25.4,,,True,,,,,,,,,,,,,,,,,,,a4f88913-6344-4a4d-bee5-583db2342beb,,,5503.0,Lionel Andrés Messi Cuccittini,49.317036,0.7495455,3.0,High Pass,85.0,59.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16486cc7-89bf-4449-8d7f-20e4d9dfcc86,1616,1,00:41:24.251,41,24,42,Ball Receipt*,66,217,Barcelona,8,From Keeper,217,Barcelona,,,d3e05f27-2db9-4ba7-a9e5-db075c24f24e,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,85.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634bf095-eb54-4169-8a55-b4961c8e4e25,1617,1,00:41:24.251,41,24,43,Carry,66,217,Barcelona,8,From Keeper,217,Barcelona,1.8207,,16486cc7-89bf-4449-8d7f-20e4d9dfcc86,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,85.0,59.0,,,True,,,,,,,,,,,,,,,,,,,27e05022-ae52-4971-95b4-878d0ec8281d,91.1,57.9,,,,,,,,,,,ae7a7952-9c83-42bf-897b-09c05ae4274a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27e05022-ae52-4971-95b4-878d0ec8281d,1618,1,00:41:25.249,41,25,17,Pressure,66,217,Barcelona,8,From Keeper,215,Athletic Club,0.921786,,634bf095-eb54-4169-8a55-b4961c8e4e25,6390.0,Markel Susaeta Laskurain,17.0,Right Wing,35.5,25.5,,,,,,,,,,,,,,,,,,,,,,ae7a7952-9c83-42bf-897b-09c05ae4274a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae7a7952-9c83-42bf-897b-09c05ae4274a,1619,1,00:41:26.072,41,26,30,Pass,66,217,Barcelona,8,From Keeper,217,Barcelona,1.4984,,27e05022-ae52-4971-95b4-878d0ec8281d,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,91.1,57.9,,,True,,,,,,,,,,,,,,,,,,,fc805569-c48d-4072-86be-797624831e38,,,5246.0,Luis Alberto Suárez Díaz,22.092533,-0.45959905,3.0,High Pass,110.9,48.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9b0c42e-4dba-4636-8498-9bfc7ef4ed4c,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9208047d-02a6-4821-a45a-93589ef1681d,1620,1,00:41:27.550,41,27,17,Pressure,66,217,Barcelona,8,From Keeper,215,Athletic Club,1.1903,,5b9ba024-53ce-4b76-bb95-39f2fa94d968,6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,11.6,30.6,,,,,,,,,,,,,,,,,,,,,,fc805569-c48d-4072-86be-797624831e38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc805569-c48d-4072-86be-797624831e38,1621,1,00:41:27.570,41,27,42,Ball Receipt*,66,217,Barcelona,8,From Keeper,217,Barcelona,,,9208047d-02a6-4821-a45a-93589ef1681d,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,110.9,48.1,,,True,,,,,,,,,,,,,,,,,,,ae7a7952-9c83-42bf-897b-09c05ae4274a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b9ba024-53ce-4b76-bb95-39f2fa94d968,1622,1,00:41:27.570,41,27,43,Carry,66,217,Barcelona,8,From Keeper,217,Barcelona,1.2088,,9208047d-02a6-4821-a45a-93589ef1681d,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,110.9,48.1,,,True,,,,,,,,,,,,,,,,,,,d9b0c42e-4dba-4636-8498-9bfc7ef4ed4c,113.6,50.6,,,,,,,,,,,fc805569-c48d-4072-86be-797624831e38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9b0c42e-4dba-4636-8498-9bfc7ef4ed4c,1623,1,00:41:28.779,41,28,16,Shot,66,217,Barcelona,8,From Keeper,217,Barcelona,0.0812,,43fe4684-7aca-482d-823b-45d96e464041,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,113.6,50.6,,,,,,,,,,,,,,,,,,,,,,eec3a218-d320-4025-a465-ba415ea2c951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051640365,114.2,49.6,ae7a7952-9c83-42bf-897b-09c05ae4274a,93.0,Normal,40.0,Right Foot,87.0,Open Play,96.0,Blocked,,114.8,49.0,6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,False,93.9,61.6,6390.0,Markel Susaeta Laskurain,17.0,Right Wing,False,110.4,33.8,6649.0,Óscar de Marcos Arana,2.0,Right Back,False,99.7,57.4,6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,False,119.1,43.1,6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,False,107.4,47.0,6656.0,Mikel Rico Moreno,13.0,Right Center Midfield,False,102.0,58.8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,107.8,32.7,6379.0,Sergi Roberto Carnicer,2.0,Right Back,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eec3a218-d320-4025-a465-ba415ea2c951,1624,1,00:41:28.860,41,28,6,Block,66,217,Barcelona,8,From Keeper,215,Athletic Club,0.0,,d9b0c42e-4dba-4636-8498-9bfc7ef4ed4c,6606.0,Javier Eraso Goñi,19.0,Center Attacking Midfield,5.9,30.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43fe4684-7aca-482d-823b-45d96e464041,1625,1,00:41:29.049,41,29,23,Goal Keeper,66,217,Barcelona,8,From Keeper,215,Athletic Club,0.0,,d9b0c42e-4dba-4636-8498-9bfc7ef4ed4c,6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,1.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
