id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,out,clearance,duel,ball_receipt,counterpress,miscontrol,off_camera,interception,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed,foul_won,substitution,block,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_deflected,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events,pass_type_id,pass_type_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_advantage,foul_won_advantage,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_committed_card_id,foul_committed_card_name,pass_cross,clearance_head,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,clearance_left_foot,miscontrol_aerial_won,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,dribble_overrun,pass_aerial_won,foul_won_defensive
2ff0977b-c4ae-4abb-bef4-3f22055fdee3,3568,2,00:38:07.327,83,7,30,Pass,183,217,Barcelona,3,From Free Kick,217,Barcelona,1.5955,,2855ab2c-c005-437f-844a-de0ddf12782b,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,87.4,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,607204e5-4b44-4dcc-a1a7-efd1b4813dbc,,,5213.0,Gerard Piqué Bernabéu,35.967346,0.8660904,3.0,High Pass,110.7,38.5,38.0,Left Foot,,,9.0,Incomplete,,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607204e5-4b44-4dcc-a1a7-efd1b4813dbc,3569,2,00:38:08.923,83,8,42,Ball Receipt*,183,217,Barcelona,3,From Free Kick,217,Barcelona,,,2ff0977b-c4ae-4abb-bef4-3f22055fdee3,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,110.2,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855ab2c-c005-437f-844a-de0ddf12782b,3570,2,00:38:08.923,83,8,9,Clearance,183,217,Barcelona,3,From Free Kick,220,Real Madrid,0.0,,2ff0977b-c4ae-4abb-bef4-3f22055fdee3,5201.0,Sergio Ramos García,5.0,Left Center Back,9.4,41.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bf0af3c-0558-4528-8b9d-d240342862d4,3571,2,00:38:11.258,83,11,9,Clearance,183,217,Barcelona,3,From Free Kick,220,Real Madrid,0.0,,,5201.0,Sergio Ramos García,5.0,Left Center Back,3.5,55.0,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6548e086-c548-414b-87dc-1606dac20bbb,3572,2,00:38:24.909,83,24,30,Pass,184,217,Barcelona,4,From Throw In,217,Barcelona,1.253112,,2aed600c-8d91-4376-9b44-9f28914d3058,5211.0,Jordi Alba Ramos,6.0,Left Back,111.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.312129,2.7953072,2.0,Low Pass,101.3,3.6,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2aed600c-8d91-4376-9b44-9f28914d3058,3573,2,00:38:26.163,83,26,42,Ball Receipt*,184,217,Barcelona,4,From Throw In,217,Barcelona,,,6548e086-c548-414b-87dc-1606dac20bbb,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,101.3,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa4ddc80-5811-4065-99a2-4c023d58740a,3574,2,00:38:26.163,83,26,43,Carry,184,217,Barcelona,4,From Throw In,217,Barcelona,2.328988,,2aed600c-8d91-4376-9b44-9f28914d3058,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,101.3,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f08bb4f-ede0-43a0-ad4b-e49fac59d921,91.1,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f08bb4f-ede0-43a0-ad4b-e49fac59d921,3575,2,00:38:28.492,83,28,30,Pass,184,217,Barcelona,4,From Throw In,217,Barcelona,1.045688,,98b80c5f-0045-45a5-b87a-b1a3d33de033,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,91.1,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.332456,-2.8698006,1.0,Ground Pass,85.0,3.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98b80c5f-0045-45a5-b87a-b1a3d33de033,3576,2,00:38:29.537,83,29,42,Ball Receipt*,184,217,Barcelona,4,From Throw In,217,Barcelona,,,4f08bb4f-ede0-43a0-ad4b-e49fac59d921,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,85.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32daacc8-124b-47ca-ba2b-6d41edfbcdc3,3577,2,00:38:29.537,83,29,43,Carry,184,217,Barcelona,4,From Throw In,217,Barcelona,0.612712,,05917b21-8325-4f83-b50a-8de049e5d406,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,85.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,98b80c5f-0045-45a5-b87a-b1a3d33de033,88.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05917b21-8325-4f83-b50a-8de049e5d406,3578,2,00:38:30.150,83,30,30,Pass,184,217,Barcelona,4,From Throw In,217,Barcelona,0.7991,,43575237-d9f9-4f52-b461-1562aae55c65,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,88.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,9.483143,1.815775,1.0,Ground Pass,85.8,12.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43575237-d9f9-4f52-b461-1562aae55c65,3579,2,00:38:30.949,83,30,42,Ball Receipt*,184,217,Barcelona,4,From Throw In,217,Barcelona,,,05917b21-8325-4f83-b50a-8de049e5d406,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,85.8,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2922cc3f-3f93-40db-922b-9b18b8594001,3580,2,00:38:30.949,83,30,43,Carry,184,217,Barcelona,4,From Throw In,217,Barcelona,1.0534,,43575237-d9f9-4f52-b461-1562aae55c65,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,85.8,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,f315ea30-3c67-4b9e-9f4c-2eeff08005b3,83.6,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f315ea30-3c67-4b9e-9f4c-2eeff08005b3,3581,2,00:38:32.002,83,32,30,Pass,184,217,Barcelona,4,From Throw In,217,Barcelona,1.261811,,c0962d78-860f-437e-a206-c6e3d3509ede,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,83.6,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,19.811613,-2.9639964,1.0,Ground Pass,64.1,8.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0962d78-860f-437e-a206-c6e3d3509ede,3582,2,00:38:33.264,83,33,42,Ball Receipt*,184,217,Barcelona,4,From Throw In,217,Barcelona,,,f315ea30-3c67-4b9e-9f4c-2eeff08005b3,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20c55f1d-b90a-4da4-8783-3f78ae17df45,3583,2,00:38:33.264,83,33,43,Carry,184,217,Barcelona,4,From Throw In,217,Barcelona,0.886189,,20b0d440-0683-42f9-a5b6-d8d2bcb437e3,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0962d78-860f-437e-a206-c6e3d3509ede,64.1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20b0d440-0683-42f9-a5b6-d8d2bcb437e3,3584,2,00:38:34.150,83,34,30,Pass,184,217,Barcelona,4,From Throw In,217,Barcelona,1.749132,,51729eee-35d7-49d2-8972-09fc82edfde1,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,36.46601,1.7891679,1.0,Ground Pass,56.2,44.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51729eee-35d7-49d2-8972-09fc82edfde1,3585,2,00:38:35.900,83,35,42,Ball Receipt*,184,217,Barcelona,4,From Throw In,217,Barcelona,,,20b0d440-0683-42f9-a5b6-d8d2bcb437e3,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,56.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b5653b5-8a8e-41ff-ab1f-65992ee9ba38,3586,2,00:38:35.900,83,35,43,Carry,184,217,Barcelona,4,From Throw In,217,Barcelona,2.799968,,01eec618-662c-4972-8ddb-5a07cabaae4f,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,56.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,51729eee-35d7-49d2-8972-09fc82edfde1,56.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01eec618-662c-4972-8ddb-5a07cabaae4f,3587,2,00:38:38.700,83,38,30,Pass,184,217,Barcelona,4,From Throw In,217,Barcelona,2.683,,3c3d75a7-bae1-4633-9db5-888338ae9b31,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,56.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,43.100464,-1.0188373,3.0,High Pass,78.8,7.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c3d75a7-bae1-4633-9db5-888338ae9b31,3588,2,00:38:41.383,83,41,42,Ball Receipt*,184,217,Barcelona,4,From Throw In,217,Barcelona,,,01eec618-662c-4972-8ddb-5a07cabaae4f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.8,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7895d32-278e-4cf8-bc30-aab1b9ec68e7,3589,2,00:38:41.383,83,41,43,Carry,184,217,Barcelona,4,From Throw In,217,Barcelona,1.435833,,3c3d75a7-bae1-4633-9db5-888338ae9b31,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.8,7.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,a2c77614-fd49-4fd0-ae53-8eaf71c6a7b4,77.9,2.5,,,,,,,,,,,ed908680-d7cb-444c-8174-a22823f98cc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed908680-d7cb-444c-8174-a22823f98cc7,3590,2,00:38:42.050,83,42,17,Pressure,184,217,Barcelona,4,From Throw In,220,Real Madrid,0.5458,,c7895d32-278e-4cf8-bc30-aab1b9ec68e7,6399.0,Gareth Frank Bale,19.0,Center Attacking Midfield,40.8,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2c77614-fd49-4fd0-ae53-8eaf71c6a7b4,3591,2,00:38:42.818,83,42,30,Pass,184,217,Barcelona,4,From Throw In,217,Barcelona,0.430667,,778e513a-92c8-4cfd-8aa2-7e31f3d55dd8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,77.9,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.920113,0.64726996,1.0,Ground Pass,90.6,12.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
