id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,out,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance,dribble,duel,50_50,interception,ball_recovery,foul_committed,foul_won,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,pass_body_part_id,pass_body_part_name,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,related_events_2,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,dribble_outcome_id,dribble_outcome_name,related_events_3,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_head,pass_outswinging,clearance_aerial_won,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_card_id,foul_committed_card_name,location,pass_cut_back,shot_first_time,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,pass_aerial_won,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,foul_won_defensive,player,position,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,dribble_overrun,pass_no_touch,shot_one_on_one,shot_saved_to_post,goalkeeper_shot_saved_to_post
9b504495-20c4-400b-bb7c-930186419c66,2093,2,00:04:29.223,49,29,30,Pass,116,217,Barcelona,4,From Throw In,217,Barcelona,1.5056,,573aac4a-d4db-4bfb-aeb5-5e172ad127a9,5211.0,Jordi Alba Ramos,6.0,Left Back,37.5,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,7.9259067,-0.5144513,3.0,High Pass,44.4,6.2,66.0,Recovery,,a1797cfc-ae0c-4923-a200-cacd4492839c,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573aac4a-d4db-4bfb-aeb5-5e172ad127a9,2094,2,00:04:30.729,49,30,42,Ball Receipt*,116,217,Barcelona,4,From Throw In,217,Barcelona,,,9b504495-20c4-400b-bb7c-930186419c66,11094.0,Arda Turan,15.0,Left Center Midfield,44.4,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47a3a2a3-549e-4fc3-b74f-377e937b1cce,2095,2,00:04:30.729,49,30,43,Carry,116,217,Barcelona,4,From Throw In,217,Barcelona,0.040000003,,573aac4a-d4db-4bfb-aeb5-5e172ad127a9,11094.0,Arda Turan,15.0,Left Center Midfield,44.4,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4be2ad3-a10f-4acb-a142-0a48061a33dc,,,44.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4be2ad3-a10f-4acb-a142-0a48061a33dc,2096,2,00:04:30.769,49,30,38,Miscontrol,116,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,11094.0,Arda Turan,15.0,Left Center Midfield,44.0,6.8,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca4c067f-ec68-444e-93c5-7a4c9442094a,2097,2,00:04:30.780,49,30,2,Ball Recovery,116,217,Barcelona,4,From Throw In,1049,Granada,0.0,,,26387.0,Edgar Antonio Méndez Ortega,7.0,Right Wing Back,76.1,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea709da7-7945-4e10-8129-ca962db0e064,2151,2,00:05:59.971,50,59,30,Pass,119,217,Barcelona,7,From Goal Kick,217,Barcelona,3.44727,,7393f617-faec-40d1-b2f9-d17b275b3859,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,74.70609,-0.4875951,3.0,High Pass,73.0,9.1,63.0,Goal Kick,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7393f617-faec-40d1-b2f9-d17b275b3859,2152,2,00:06:03.418,51,3,42,Ball Receipt*,119,217,Barcelona,7,From Goal Kick,217,Barcelona,,,ea709da7-7945-4e10-8129-ca962db0e064,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,73.0,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e580f3d-952f-431d-b9ab-0a5929db8715,2153,2,00:06:03.418,51,3,43,Carry,119,217,Barcelona,7,From Goal Kick,217,Barcelona,1.349914,,333ad840-ccbf-431b-b127-5656d261271e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,73.0,9.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7393f617-faec-40d1-b2f9-d17b275b3859,,,77.4,4.5,,,,,,e18582fa-2970-4f88-8d98-549eb6be6554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333ad840-ccbf-431b-b127-5656d261271e,2154,2,00:06:03.501,51,3,17,Pressure,119,217,Barcelona,7,From Goal Kick,1049,Granada,0.8294,,0e580f3d-952f-431d-b9ab-0a5929db8715,26387.0,Edgar Antonio Méndez Ortega,7.0,Right Wing Back,53.6,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18582fa-2970-4f88-8d98-549eb6be6554,2155,2,00:06:04.768,51,4,38,Miscontrol,119,217,Barcelona,7,From Goal Kick,217,Barcelona,0.0,,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,77.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e39dbaca-fe6b-4624-bf85-dc363d528bc4,2156,2,00:06:05.691,51,5,17,Pressure,119,217,Barcelona,7,From Goal Kick,217,Barcelona,1.3246,,37807c3b-eff7-4fb0-82b4-921544e5c6aa,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,78.8,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a63949b-1e4b-4a7e-90eb-630fcf4aa892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ebbf3e0-2f4d-4c28-9307-ed2076567f31,2195,2,00:06:41.941,51,41,30,Pass,121,217,Barcelona,4,From Throw In,217,Barcelona,2.535567,,f20c9648-542b-45c8-ad23-e09e40f93dd0,5211.0,Jordi Alba Ramos,6.0,Left Back,35.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,30.411346,2.5836904,2.0,Low Pass,10.0,16.2,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fdcec8f-0bbe-48a3-8a36-65ae1f142919,2196,2,00:06:44.047,51,44,17,Pressure,121,217,Barcelona,4,From Throw In,1049,Granada,0.773792,,7a5c5820-547c-4044-8fc5-0a9238ec873e,6918.0,Isaac Ajayi Success,22.0,Right Center Forward,102.7,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f20c9648-542b-45c8-ad23-e09e40f93dd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f20c9648-542b-45c8-ad23-e09e40f93dd0,2197,2,00:06:44.477,51,44,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,217,Barcelona,,,4fdcec8f-0bbe-48a3-8a36-65ae1f142919,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,10.0,16.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ebbf3e0-2f4d-4c28-9307-ed2076567f31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a5c5820-547c-4044-8fc5-0a9238ec873e,2198,2,00:06:44.477,51,44,43,Carry,121,217,Barcelona,4,From Throw In,217,Barcelona,0.657133,,4fdcec8f-0bbe-48a3-8a36-65ae1f142919,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,10.0,16.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6b80863-57b9-45ae-9b4b-479622f70a8a,,,10.0,15.9,,,,,,f20c9648-542b-45c8-ad23-e09e40f93dd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6b80863-57b9-45ae-9b4b-479622f70a8a,2199,2,00:06:45.134,51,45,30,Pass,121,217,Barcelona,4,From Throw In,217,Barcelona,1.2688,,e14381e1-14bc-4d1e-95fb-5981b6ea836e,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,10.0,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,19.265772,1.9204543,1.0,Ground Pass,3.4,34.0,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7287da45-f54e-4475-b3a3-bdbb974feabf,2200,2,00:06:45.686,51,45,17,Pressure,121,217,Barcelona,4,From Throw In,1049,Granada,0.601157,,,6918.0,Isaac Ajayi Success,22.0,Right Center Forward,112.7,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e14381e1-14bc-4d1e-95fb-5981b6ea836e,2201,2,00:06:46.403,51,46,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,217,Barcelona,,,e6b80863-57b9-45ae-9b4b-479622f70a8a,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,3.4,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d9038ec-bb19-4954-a933-65f7da5ebf8d,2202,2,00:06:46.403,51,46,43,Carry,121,217,Barcelona,4,From Throw In,217,Barcelona,0.028684,,b98fc86a-5908-434d-9efd-66854d3d8f9c,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,3.4,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e14381e1-14bc-4d1e-95fb-5981b6ea836e,,,4.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b98fc86a-5908-434d-9efd-66854d3d8f9c,2203,2,00:06:46.431,51,46,30,Pass,121,217,Barcelona,4,From Throw In,217,Barcelona,1.901316,,deee7f77-dcc9-4125-b2a9-197a18b05bdb,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,4.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,24.70081,-1.5788933,3.0,High Pass,4.0,8.8,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deee7f77-dcc9-4125-b2a9-197a18b05bdb,2204,2,00:06:48.333,51,48,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,217,Barcelona,,,b98fc86a-5908-434d-9efd-66854d3d8f9c,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4.0,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dd2181c-1b19-48ca-af1e-ec3b7893a7eb,2205,2,00:06:48.333,51,48,43,Carry,121,217,Barcelona,4,From Throw In,217,Barcelona,2.6979,,19d59e13-12b0-4d29-85e3-1a008665a8b7,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4.0,8.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a11ff5bc-5ea4-48e4-a8b4-55dd2ff22a9a,,,4.2,10.4,,,,,,deee7f77-dcc9-4125-b2a9-197a18b05bdb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a11ff5bc-5ea4-48e4-a8b4-55dd2ff22a9a,2206,2,00:06:49.955,51,49,17,Pressure,121,217,Barcelona,4,From Throw In,1049,Granada,0.941023,,1dd2181c-1b19-48ca-af1e-ec3b7893a7eb,6847.0,Adalberto Peñaranda Maestre,24.0,Left Center Forward,110.2,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19d59e13-12b0-4d29-85e3-1a008665a8b7,2207,2,00:06:51.031,51,51,30,Pass,121,217,Barcelona,4,From Throw In,217,Barcelona,3.2183,,cb80bbe7-e09c-4bf7-b253-e5a582b3f8d1,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,4.2,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,49.332848,1.2125001,3.0,High Pass,21.5,56.6,,,,,40.0,Right Foot,,,77.0,Unknown,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb80bbe7-e09c-4bf7-b253-e5a582b3f8d1,2208,2,00:06:54.206,51,54,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,217,Barcelona,,,19d59e13-12b0-4d29-85e3-1a008665a8b7,6400.0,Aleix Vidal Parreu,2.0,Right Back,20.7,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba8ff68b-314d-49ff-9619-9593025d016c,2209,2,00:06:54.206,51,54,30,Pass,121,217,Barcelona,4,From Throw In,1049,Granada,2.2122,,4e64d7cb-2bdc-4087-bf38-415ac2a69857,6847.0,Adalberto Peñaranda Maestre,24.0,Left Center Forward,99.3,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,6680.0,Rubén Rochina Naixes,14.746186,1.967674,3.0,High Pass,93.6,36.9,66.0,Recovery,,,37.0,Head,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e64d7cb-2bdc-4087-bf38-415ac2a69857,2210,2,00:06:55.557,51,55,42,Ball Receipt*,121,217,Barcelona,4,From Throw In,1049,Granada,,,ba8ff68b-314d-49ff-9619-9593025d016c,6680.0,Rubén Rochina Naixes,13.0,Right Center Midfield,94.0,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfa66e05-7eb9-4449-9c3f-595b771d17cd,2211,2,00:06:55.557,51,55,22,Foul Committed,121,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,68f60dbf-be5a-474c-8f64-ff9c789a96cc,6400.0,Aleix Vidal Parreu,2.0,Right Back,20.7,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68f60dbf-be5a-474c-8f64-ff9c789a96cc,2212,2,00:06:55.557,51,55,21,Foul Won,121,217,Barcelona,4,From Throw In,1049,Granada,0.0,,cfa66e05-7eb9-4449-9c3f-595b771d17cd,6847.0,Adalberto Peñaranda Maestre,24.0,Left Center Forward,99.4,23.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
