id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,shot,goalkeeper,ball_receipt,foul_won,off_camera,duel,dribble,clearance,out,interception,foul_committed,ball_recovery,block,miscontrol,substitution,50_50,related_events_1,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_punched_out,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,ball_recovery_recovery_failure,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,block_offensive,pass_cross,clearance_head,pass_straight,related_events_4,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,pass_no_touch,pass_cut_back,miscontrol_aerial_won,player,position,location
e5012283-927a-4799-a81a-35cbcc8506b5,139,1,00:03:58.129,3,58,43,Carry,12,39,Manchester United,4,From Throw In,39,Manchester United,0.204328,,5590ea52-7e69-43ed-b9be-ef09e43ef5fd,20175.0,Ryan Giggs,16.0,Left Midfield,80.1,32.0,,,,,,,,,,,,,,,,,,,,,7937d4c0-64ef-4739-9814-efc40a9e5c85,,,82.2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5590ea52-7e69-43ed-b9be-ef09e43ef5fd,140,1,00:03:58.333,3,58,30,Pass,12,39,Manchester United,4,From Throw In,39,Manchester United,0.843413,,bdef065c-e4aa-4d7f-8837-18c166ce2460,20175.0,Ryan Giggs,16.0,Left Midfield,82.2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,15666.0,Paul Scholes,4.365776,-1.2200683,2.0,Low Pass,83.7,29.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdef065c-e4aa-4d7f-8837-18c166ce2460,141,1,00:03:59.177,3,59,42,Ball Receipt*,12,39,Manchester United,4,From Throw In,39,Manchester United,,,5590ea52-7e69-43ed-b9be-ef09e43ef5fd,15666.0,Paul Scholes,19.0,Center Attacking Midfield,83.7,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8a4fc8c-94d3-4853-9a52-a57c476c0818,142,1,00:03:59.177,3,59,43,Carry,12,39,Manchester United,4,From Throw In,39,Manchester United,0.040000003,,87713178-6946-4c2f-b0d2-0590db496321,15666.0,Paul Scholes,19.0,Center Attacking Midfield,83.7,29.9,,,,,,,,,,,,,,,,,,,,,bdef065c-e4aa-4d7f-8837-18c166ce2460,,,85.2,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87713178-6946-4c2f-b0d2-0590db496321,143,1,00:03:59.217,3,59,30,Pass,12,39,Manchester United,4,From Throw In,39,Manchester United,0.306643,,adf139b6-7bcd-4b52-bd11-a73518e9b367,15666.0,Paul Scholes,19.0,Center Attacking Midfield,85.2,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,20175.0,Ryan Giggs,5.6044626,1.8417432,1.0,Ground Pass,83.7,34.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adf139b6-7bcd-4b52-bd11-a73518e9b367,144,1,00:03:59.270,3,59,42,Ball Receipt*,12,39,Manchester United,4,From Throw In,39,Manchester United,,,87713178-6946-4c2f-b0d2-0590db496321,20175.0,Ryan Giggs,16.0,Left Midfield,83.7,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42a3b15b-642c-4730-8ee0-53a878f14fe1,145,1,00:03:59.270,3,59,43,Carry,12,39,Manchester United,4,From Throw In,39,Manchester United,0.84274,,2d2d6084-8db5-4711-950b-8e219184e0ad,20175.0,Ryan Giggs,16.0,Left Midfield,83.7,34.3,,,True,,,,,,,,,,,,,,,,,,95f58ed2-700b-4ac3-b6e1-a2fa2c753249,adf139b6-7bcd-4b52-bd11-a73518e9b367,,83.2,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d2d6084-8db5-4711-950b-8e219184e0ad,146,1,00:03:59.270,3,59,10,Interception,12,39,Manchester United,4,From Throw In,1,Arsenal,0.0,,42a3b15b-642c-4730-8ee0-53a878f14fe1,38412.0,Kolo Habib Touré,3.0,Right Center Back,35.3,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95f58ed2-700b-4ac3-b6e1-a2fa2c753249,147,1,00:04:00.113,4,0,38,Miscontrol,12,39,Manchester United,4,From Throw In,39,Manchester United,0.0,,,20175.0,Ryan Giggs,16.0,Left Midfield,83.2,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a62a1d2a-1082-4599-9820-07c97899f2c1,159,1,00:04:25.216,4,25,30,Pass,14,39,Manchester United,4,From Throw In,39,Manchester United,0.848561,,e3adc2d1-f94e-4168-8901-ce752c3382fb,16890.0,John O''Shea,6.0,Left Back,21.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,24805.0,Roy Keane,10.903669,1.4327903,2.0,Low Pass,23.4,10.9,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3adc2d1-f94e-4168-8901-ce752c3382fb,160,1,00:04:26.064,4,26,42,Ball Receipt*,14,39,Manchester United,4,From Throw In,39,Manchester United,,,a62a1d2a-1082-4599-9820-07c97899f2c1,24805.0,Roy Keane,15.0,Left Center Midfield,23.4,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b1f8ebe-d032-442f-b2b9-553dc294d51b,161,1,00:04:26.064,4,26,30,Pass,14,39,Manchester United,4,From Throw In,39,Manchester United,0.717304,,5813eef0-a293-4337-a701-81a990887de4,24805.0,Roy Keane,15.0,Left Center Midfield,23.4,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,16890.0,John O''Shea,7.5504966,-1.7707893,2.0,Low Pass,21.9,3.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5813eef0-a293-4337-a701-81a990887de4,162,1,00:04:26.782,4,26,42,Ball Receipt*,14,39,Manchester United,4,From Throw In,39,Manchester United,,,8b1f8ebe-d032-442f-b2b9-553dc294d51b,16890.0,John O''Shea,6.0,Left Back,21.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e08869b-7c98-4ad0-84ae-3bf83d5960ab,163,1,00:04:26.782,4,26,30,Pass,14,39,Manchester United,4,From Throw In,39,Manchester United,4.420258,,35d15a8f-6dd7-4966-b81a-8384c824e163,16890.0,John O''Shea,6.0,Left Back,21.6,4.3,,,,,,,,,,,,,,,,,,,,,4535d94d-3d90-48e1-aec2-67a65b02d4ac,,,,,19729.0,Ruud van Nistelrooy,62.96896,0.45725566,3.0,High Pass,78.1,32.1,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35d15a8f-6dd7-4966-b81a-8384c824e163,164,1,00:04:31.202,4,31,42,Ball Receipt*,14,39,Manchester United,4,From Throw In,39,Manchester United,,,6e08869b-7c98-4ad0-84ae-3bf83d5960ab,19729.0,Ruud van Nistelrooy,23.0,Center Forward,67.6,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535d94d-3d90-48e1-aec2-67a65b02d4ac,165,1,00:04:31.202,4,31,2,Ball Recovery,14,39,Manchester United,4,From Throw In,1,Arsenal,0.0,,6e08869b-7c98-4ad0-84ae-3bf83d5960ab,20302.0,Gaël Clichy,6.0,Left Back,42.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52b07c19-7e62-4c3d-99ce-1956ee8c323f,166,1,00:04:31.202,4,31,43,Carry,14,39,Manchester United,4,From Throw In,1,Arsenal,3.994279,,4535d94d-3d90-48e1-aec2-67a65b02d4ac,20302.0,Gaël Clichy,6.0,Left Back,42.0,48.0,,,True,,,,,,,,,,,,,,,,,,5dc8a611-4b64-44d4-ba8c-9dfb8938f551,f3ebc5c1-cf24-4cc9-a7d2-cf49f249b4bb,,37.6,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dc8a611-4b64-44d4-ba8c-9dfb8938f551,167,1,00:04:34.066,4,34,17,Pressure,14,39,Manchester United,4,From Throw In,39,Manchester United,1.354738,,52b07c19-7e62-4c3d-99ce-1956ee8c323f,19729.0,Ruud van Nistelrooy,23.0,Center Forward,78.6,44.6,,,,True,,,,,,,,,,,,,,,,,f3ebc5c1-cf24-4cc9-a7d2-cf49f249b4bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3ebc5c1-cf24-4cc9-a7d2-cf49f249b4bb,168,1,00:04:35.196,4,35,30,Pass,14,39,Manchester United,4,From Throw In,1,Arsenal,3.55235,,12bd89b3-60da-4db5-96c0-e38f4f578cfa,20302.0,Gaël Clichy,6.0,Left Back,37.6,30.8,,,True,,,,,,,,,,,,,,,,,,5dc8a611-4b64-44d4-ba8c-9dfb8938f551,9d61acce-934f-40ee-b569-65d4687ad307,,,,19312.0,Robert Pirès,47.220757,-0.6138488,1.0,Ground Pass,76.2,3.6,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12bd89b3-60da-4db5-96c0-e38f4f578cfa,169,1,00:04:38.748,4,38,42,Ball Receipt*,14,39,Manchester United,4,From Throw In,1,Arsenal,,,f3ebc5c1-cf24-4cc9-a7d2-cf49f249b4bb,19312.0,Robert Pirès,16.0,Left Midfield,70.1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d61acce-934f-40ee-b569-65d4687ad307,170,1,00:04:38.748,4,38,30,Pass,14,39,Manchester United,4,From Throw In,39,Manchester United,2.275339,,59b3989b-1bf3-48ce-855e-b2e75657e40c,15402.0,Gary Neville,2.0,Right Back,43.9,76.5,,,,,,,,,,,,,,,,,,,,,f3ebc5c1-cf24-4cc9-a7d2-cf49f249b4bb,,,,,40364.0,Roy Carroll,35.595085,-2.5785265,2.0,Low Pass,13.8,57.5,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59b3989b-1bf3-48ce-855e-b2e75657e40c,171,1,00:04:41.024,4,41,42,Ball Receipt*,14,39,Manchester United,4,From Throw In,39,Manchester United,,,9d61acce-934f-40ee-b569-65d4687ad307,40364.0,Roy Carroll,1.0,Goalkeeper,13.8,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204493c0-c263-43a6-8c85-cd2c2463b8a5,172,1,00:04:41.024,4,41,43,Carry,14,39,Manchester United,4,From Throw In,39,Manchester United,1.368831,,59b3989b-1bf3-48ce-855e-b2e75657e40c,40364.0,Roy Carroll,1.0,Goalkeeper,13.8,57.5,,,,,,,,,,,,,,,,,,,,,d8280455-ef9b-419e-ab62-bb10bbeee340,,,14.2,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8280455-ef9b-419e-ab62-bb10bbeee340,173,1,00:04:42.393,4,42,30,Pass,14,39,Manchester United,4,From Throw In,39,Manchester United,1.528569,,b65ff49d-87bb-467d-995e-4408627a3a43,40364.0,Roy Carroll,1.0,Goalkeeper,14.2,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,40366.0,Wes Brown,12.248265,0.15575299,1.0,Ground Pass,26.3,58.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b65ff49d-87bb-467d-995e-4408627a3a43,174,1,00:04:43.921,4,43,42,Ball Receipt*,14,39,Manchester United,4,From Throw In,39,Manchester United,,,d8280455-ef9b-419e-ab62-bb10bbeee340,40366.0,Wes Brown,3.0,Right Center Back,26.3,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755927ce-2d0a-43e8-a581-001205f32274,175,1,00:04:43.921,4,43,43,Carry,14,39,Manchester United,4,From Throw In,39,Manchester United,4.598495,,2ee05504-1b06-4716-975a-464c25487de4,40366.0,Wes Brown,3.0,Right Center Back,26.3,58.2,,,,,,,,,,,,,,,,,,,,,b65ff49d-87bb-467d-995e-4408627a3a43,,,37.8,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ee05504-1b06-4716-975a-464c25487de4,176,1,00:04:48.520,4,48,30,Pass,14,39,Manchester United,4,From Throw In,39,Manchester United,1.807448,,4d0e02ce-59d7-45d4-bf2b-da22453748a0,40366.0,Wes Brown,3.0,Right Center Back,37.8,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,15666.0,Paul Scholes,36.15356,-0.49581474,3.0,High Pass,69.6,39.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d0e02ce-59d7-45d4-bf2b-da22453748a0,177,1,00:04:50.327,4,50,42,Ball Receipt*,14,39,Manchester United,4,From Throw In,39,Manchester United,,,2ee05504-1b06-4716-975a-464c25487de4,15666.0,Paul Scholes,19.0,Center Attacking Midfield,69.6,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
