id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,counterpress,out,foul_committed,foul_won,shot,goalkeeper,interception,ball_recovery,dribble,clearance,bad_behaviour,miscontrol,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events_2,related_events,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,clearance_right_foot,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_technique_id,pass_technique_name,pass_outswinging,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,shot_aerial_won,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,ball_recovery_recovery_failure,clearance_aerial_won,related_events_4,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_through_ball
7ed83bb8-2a28-4ad7-90cf-49859b47a2ae,2480,2,00:11:33.005,56,33,42,Ball Receipt*,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,9e29225a-15f1-4764-965f-efdea3cd20a2,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,48.8,58.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,ca17cf64-a1fd-4b1b-be3f-ddf6d10fb336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86bf84a9-e674-4c53-a255-7f6141f0fcee,2481,2,00:11:33.005,56,33,43,Carry,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.159999,,5df93f27-ecc4-48c3-97bd-1ab414413a5b,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,48.8,58.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,7ed83bb8-2a28-4ad7-90cf-49859b47a2ae,48.3,58.2,,,,,,,9e29225a-15f1-4764-965f-efdea3cd20a2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5df93f27-ecc4-48c3-97bd-1ab414413a5b,2482,2,00:11:33.165,56,33,38,Miscontrol,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,9e29225a-15f1-4764-965f-efdea3cd20a2,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,48.3,58.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d33c4e7-9127-4134-9d76-4a74410bc2ee,2483,2,00:11:33.649,56,33,30,Pass,148,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,2.271258,,2fb84d1b-ffa0-442e-83a4-48aee96599e8,,6788.0,Xabier Etxeita Gorritxategi,5.0,Left Center Back,71.3,20.9,6649.0,Óscar de Marcos Arana,31.780497,1.3487145,3.0,High Pass,78.3,51.9,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,9f1d7e05-07d4-420a-9c38-575ba25f5aec,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fb84d1b-ffa0-442e-83a4-48aee96599e8,2484,2,00:11:35.920,56,35,42,Ball Receipt*,148,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,3d33c4e7-9127-4134-9d76-4a74410bc2ee,,6649.0,Óscar de Marcos Arana,2.0,Right Back,71.7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f1d7e05-07d4-420a-9c38-575ba25f5aec,2485,2,00:11:35.920,56,35,2,Ball Recovery,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,3d33c4e7-9127-4134-9d76-4a74410bc2ee,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,41.8,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4371a29c-7f3b-4ec9-92ef-1ec014cd97de,2486,2,00:11:35.920,56,35,43,Carry,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.044114,,9f1d7e05-07d4-420a-9c38-575ba25f5aec,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,41.8,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3836172-ef97-48ef-b3a8-88d6bf8aa212,48.8,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3836172-ef97-48ef-b3a8-88d6bf8aa212,2487,2,00:11:37.964,56,37,30,Pass,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.390154,,4be77d5f-5171-4ae9-8350-7ac1182b0593,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,48.8,29.9,11298.0,José Ignacio Martínez García,28.991722,-0.79027617,1.0,Ground Pass,69.2,9.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4be77d5f-5171-4ae9-8350-7ac1182b0593,2488,2,00:11:40.355,56,40,42,Ball Receipt*,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d3836172-ef97-48ef-b3a8-88d6bf8aa212,,11298.0,José Ignacio Martínez García,6.0,Left Back,69.2,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079008c-1e3c-4657-93ef-d3f1f503cb4c,2489,2,00:11:40.355,56,40,43,Carry,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.119999,,2a976f8a-319a-4257-91ce-75e6f2e05f76,,11298.0,José Ignacio Martínez García,6.0,Left Back,69.2,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4be77d5f-5171-4ae9-8350-7ac1182b0593,69.6,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a976f8a-319a-4257-91ce-75e6f2e05f76,2490,2,00:11:40.475,56,40,30,Pass,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.26795,,222e8199-9641-48c5-926f-1ee12311828f,,11298.0,José Ignacio Martínez García,6.0,Left Back,69.6,11.5,11542.0,Javier Guerra Rodríguez,39.10307,0.7003047,1.0,Ground Pass,99.5,36.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,d373a905-ebd4-48b3-903b-ded480365cf9,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67f318b4-7525-4f69-9770-95c17a9bee13,2491,2,00:11:42.330,56,42,17,Pressure,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.468208,,d373a905-ebd4-48b3-903b-ded480365cf9,,11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,96.1,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222e8199-9641-48c5-926f-1ee12311828f,2492,2,00:11:42.742,56,42,42,Ball Receipt*,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,2a976f8a-319a-4257-91ce-75e6f2e05f76,,11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,95.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d373a905-ebd4-48b3-903b-ded480365cf9,2493,2,00:11:42.742,56,42,23,Goal Keeper,148,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.0,,2a976f8a-319a-4257-91ce-75e6f2e05f76,,6576.0,Gorka Iraizoz Moreno,1.0,Goalkeeper,20.6,43.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,67f318b4-7525-4f69-9770-95c17a9bee13,,,,,,,,,,,48.0,Clear,,,,,40.0,Right Foot,27.0,Keeper Sweeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63e13aae-0830-4222-b130-5e7cc7b8daec,2494,2,00:11:44.527,56,44,17,Pressure,148,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,1.150006,,531c9e5b-c829-41b2-b99a-4407829082b0,,6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,42.4,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531c9e5b-c829-41b2-b99a-4407829082b0,2495,2,00:11:44.700,56,44,30,Pass,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.352536,,0b0c3c8a-4a95-4108-be36-5e09d04dfc88,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,77.9,33.1,26685.0,Nicolás Ladislao Fedor Flores,8.072174,-0.7328151,2.0,Low Pass,83.9,27.7,40.0,Right Foot,66.0,Recovery,,,True,,,,,,,,,,,,,,,,42b32356-4228-49eb-9d13-9399af0453ea,,,9.0,Incomplete,,,,,63e13aae-0830-4222-b130-5e7cc7b8daec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de104f42-ffa6-4015-85dd-b113da9623dc,2496,2,00:11:45.780,56,45,17,Pressure,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.462565,,42b32356-4228-49eb-9d13-9399af0453ea,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,82.4,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b0c3c8a-4a95-4108-be36-5e09d04dfc88,2497,2,00:11:46.053,56,46,42,Ball Receipt*,148,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,531c9e5b-c829-41b2-b99a-4407829082b0,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,80.3,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47894cc6-5566-422b-a911-2a574278cee6,2503,2,00:12:11.535,57,11,30,Pass,150,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.548602,,,True,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,6.0,36.0,,,88.524124,0.50205135,3.0,High Pass,83.6,78.6,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1604efb-0fcb-4893-8fb9-74ab68123982,2546,2,00:13:07.590,58,7,4,Duel,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,1e83235b-5e56-4b53-b9c9-5190d1724ce1,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,35.6,48.1,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359e26e8-71a9-47a2-90ab-22511b4baac1,2547,2,00:13:08.804,58,8,17,Pressure,152,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.467705,,ff70c6da-94bd-4036-8dee-bf8db612f01a,,6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,84.7,31.2,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff70c6da-94bd-4036-8dee-bf8db612f01a,2548,2,00:13:08.956,58,8,30,Pass,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.072903,,359e26e8-71a9-47a2-90ab-22511b4baac1,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,35.6,50.8,26848.0,Roberto Trashorras Gayoso,10.012492,-1.6207547,1.0,Ground Pass,35.1,40.8,38.0,Left Foot,66.0,Recovery,,,True,,,,,,,,,,,,,,,,4458f8dc-eb90-44cd-909c-f24760f80579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
