id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events_1,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_2,carry_end_location_0,carry_end_location_1,interception_outcome_id,interception_outcome_name,related_events,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
243fd06b-7ead-43ba-96e6-e9fee2440f71,199,1,00:05:40.827,5,40,43,Carry,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.456935,,28e56726-093c-46eb-a2fe-0d31ba99bfb9,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,38.9,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94e1dd03-386f-4963-b5c1-a58df12d2767,,,,,,,,,,,42.9,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28e56726-093c-46eb-a2fe-0d31ba99bfb9,200,1,00:05:43.284,5,43,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.245582,,18e0b3bb-d412-4c58-a36d-d117ec869b68,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,42.9,52.6,26848.0,Roberto Trashorras Gayoso,15.498387,-1.2286404,1.0,Ground Pass,48.1,38.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18e0b3bb-d412-4c58-a36d-d117ec869b68,201,1,00:05:44.530,5,44,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,28e56726-093c-46eb-a2fe-0d31ba99bfb9,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,48.1,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45656506-91be-4930-9f01-d4df2d5ba029,202,1,00:05:44.530,5,44,43,Carry,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.921283,,18e0b3bb-d412-4c58-a36d-d117ec869b68,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,48.1,38.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a513237b-edaa-4b59-b01b-e9525dd68eca,,,,,,,,,,fc4b3a54-38c3-4cc8-b113-d13c2a27d8ce,47.3,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a513237b-edaa-4b59-b01b-e9525dd68eca,203,1,00:05:45.070,5,45,17,Pressure,16,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.347998,,45656506-91be-4930-9f01-d4df2d5ba029,5574,Toni Kroos,10,Center Defensive Midfield,67.8,41.4,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc4b3a54-38c3-4cc8-b113-d13c2a27d8ce,204,1,00:05:46.451,5,46,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.391163,,4257ade0-92a8-4ad1-a263-f71221bb16a1,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,47.3,40.5,10612.0,Yoel Rodríguez Oterino,34.975563,-3.041355,1.0,Ground Pass,12.5,37.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4257ade0-92a8-4ad1-a263-f71221bb16a1,205,1,00:05:48.842,5,48,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fc4b3a54-38c3-4cc8-b113-d13c2a27d8ce,10612,Yoel Rodríguez Oterino,1,Goalkeeper,12.5,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346a4b78-572d-43c4-82a5-4736ef4fd3ff,206,1,00:05:48.842,5,48,43,Carry,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.075873,,1b22a446-bb4f-47f3-9bd9-e5b2dc35886e,10612,Yoel Rodríguez Oterino,1,Goalkeeper,12.5,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4257ade0-92a8-4ad1-a263-f71221bb16a1,,,,,,,,,,,12.5,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b22a446-bb4f-47f3-9bd9-e5b2dc35886e,207,1,00:05:49.918,5,49,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.566574,,08af97c2-8945-46c9-9784-052f3cfdedda,10612,Yoel Rodríguez Oterino,1,Goalkeeper,12.5,37.0,26222.0,José Eduardo Rosa Vale de Castro,13.164346,-0.82838243,1.0,Ground Pass,21.4,27.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08af97c2-8945-46c9-9784-052f3cfdedda,208,1,00:05:51.484,5,51,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1b22a446-bb4f-47f3-9bd9-e5b2dc35886e,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,21.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63bf49a9-bae4-4776-9ac4-faf1204448a7,209,1,00:05:51.484,5,51,43,Carry,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.832629,,08af97c2-8945-46c9-9784-052f3cfdedda,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,21.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8b256ed-3a0a-4c31-aa63-2e0e3ffe22a7,,,,,,,,,,,21.4,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8b256ed-3a0a-4c31-aa63-2e0e3ffe22a7,210,1,00:05:52.317,5,52,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.119283,,b08694ac-a622-46d5-87b2-3a2fe445f5fd,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,21.4,27.3,26848.0,Roberto Trashorras Gayoso,9.0824,-0.36005932,1.0,Ground Pass,29.9,24.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b08694ac-a622-46d5-87b2-3a2fe445f5fd,211,1,00:05:53.436,5,53,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f8b256ed-3a0a-4c31-aa63-2e0e3ffe22a7,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,29.9,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9957d64a-3da9-4b3a-accb-b11f2c92a1fd,212,1,00:05:53.436,5,53,43,Carry,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.036206,,1c0e0550-560e-42f5-971f-2a2f2e624762,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,29.9,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b08694ac-a622-46d5-87b2-3a2fe445f5fd,,,,,,,,,,,29.9,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c0e0550-560e-42f5-971f-2a2f2e624762,213,1,00:05:54.473,5,54,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.621899,,70263382-f3f7-40ac-835d-38586607e552,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,29.9,24.1,11298.0,José Ignacio Martínez García,19.602295,-0.7457078,1.0,Ground Pass,44.3,10.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,eb82d6ec-64d9-45e3-9b4f-bba4e94ae254,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70263382-f3f7-40ac-835d-38586607e552,214,1,00:05:55.094,5,55,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1c0e0550-560e-42f5-971f-2a2f2e624762,11298,José Ignacio Martínez García,6,Left Back,51.2,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb82d6ec-64d9-45e3-9b4f-bba4e94ae254,215,1,00:05:55.094,5,55,10,Interception,16,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,1c0e0550-560e-42f5-971f-2a2f2e624762,6399,Gareth Frank Bale,17,Right Wing,75.8,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a04c3d9-1548-4312-973d-93190827652e,216,1,00:06:03.853,6,3,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.000367,,f328026c-7ff2-4813-96ff-327c9c375d35,11298,José Ignacio Martínez García,6,Left Back,36.2,0.1,26222.0,José Eduardo Rosa Vale de Castro,12.647924,2.5645545,3.0,High Pass,25.6,7.0,,,67.0,Throw-in,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f328026c-7ff2-4813-96ff-327c9c375d35,217,1,00:06:03.853,6,3,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3a04c3d9-1548-4312-973d-93190827652e,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,25.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778300ce-51e5-4282-9211-b25283d1b14c,218,1,00:06:04.378,6,4,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.888666,,cdfa5974-bd5b-4bb4-9294-64c9d668c5ca,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,25.6,7.0,26607.0,José Raúl Baena Urdiales,14.732278,0.72776973,1.0,Ground Pass,36.6,16.8,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdfa5974-bd5b-4bb4-9294-64c9d668c5ca,219,1,00:06:06.267,6,6,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,778300ce-51e5-4282-9211-b25283d1b14c,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,36.6,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea9a341a-8c6b-4b74-bde3-053f6fa93cb1,220,1,00:06:06.299,6,6,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.251748,,8c272fac-c494-49f6-a34c-9c70b6f29729,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,36.6,16.8,26222.0,José Eduardo Rosa Vale de Castro,14.354442,-2.3611205,1.0,Ground Pass,26.4,6.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c272fac-c494-49f6-a34c-9c70b6f29729,221,1,00:06:07.551,6,7,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,ea9a341a-8c6b-4b74-bde3-053f6fa93cb1,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,26.4,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed00ba78-37b1-4d25-9bba-e39ab580d37f,222,1,00:06:07.551,6,7,43,Carry,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.589624,,4f3e654c-f884-4620-9d8c-972c61f9fe47,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,26.4,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c272fac-c494-49f6-a34c-9c70b6f29729,,,,,,,,,,,30.9,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f3e654c-f884-4620-9d8c-972c61f9fe47,223,1,00:06:09.141,6,9,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.665814,,65f41c49-9936-445c-9ae2-57cfc4450112,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,30.9,7.2,26607.0,José Raúl Baena Urdiales,35.91239,0.108812205,1.0,Ground Pass,66.6,11.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,7c6aa69f-93b3-4e55-b432-69fe717a6648,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d333328b-a3af-4eeb-a127-e4d1ea99d69d,224,1,00:06:11.748,6,11,17,Pressure,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.097019,,1e72cd1f-b45c-412c-b2d0-be69fa701962,4711,Pablo Hernández Domínguez,21,Left Wing,62.0,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40129c83-9c00-45e7-8717-522d7e831aa6,,,,,,,,,,65f41c49-9936-445c-9ae2-57cfc4450112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c6aa69f-93b3-4e55-b432-69fe717a6648,225,1,00:06:11.807,6,11,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4f3e654c-f884-4620-9d8c-972c61f9fe47,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,54.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74b48ba5-f286-4803-b0ba-9106e91e8665,252,1,00:06:45.063,6,45,2,Ball Recovery,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,23761,Alhassane Bangoura,17,Right Wing,34.7,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a801c92f-40f8-43cb-99cc-f0709f632d1f,253,1,00:06:45.063,6,45,43,Carry,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.173117,,5353972d-a12a-4eb3-b405-1aa6690637c0,23761,Alhassane Bangoura,17,Right Wing,34.7,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74b48ba5-f286-4803-b0ba-9106e91e8665,,,,,,,,,,,34.7,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353972d-a12a-4eb3-b405-1aa6690637c0,254,1,00:06:46.236,6,46,30,Pass,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.235183,,7f5e9d95-fd7c-4125-9674-e7bca11fc38f,23761,Alhassane Bangoura,17,Right Wing,34.7,78.4,26607.0,José Raúl Baena Urdiales,7.306162,-1.6118691,1.0,Ground Pass,34.4,71.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f5e9d95-fd7c-4125-9674-e7bca11fc38f,255,1,00:06:47.471,6,47,42,Ball Receipt*,20,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,5353972d-a12a-4eb3-b405-1aa6690637c0,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,34.4,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
