id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,foul_won,dribble,duel,counterpress,out,clearance,interception,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,block,substitution,foul_committed,ball_recovery,miscontrol,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_cross,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_3,shot_first_time,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,shot_one_on_one
224a1e33-2f06-47ee-b9e8-dade83e31614,1363,1,00:40:56.823,40,56,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.460969,,a2486f56-e230-4f32-a775-a2c915596044,,10727,Răzvan Dincă Raț,6,Left Back,105.4,9.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,4.661545,2.1885521,1.0,Ground Pass,102.7,13.7,38.0,Left Foot,66.0,Recovery,,d4b8fc2d-5c89-4114-9505-a9b09ea7ae6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2486f56-e230-4f32-a775-a2c915596044,1364,1,00:40:57.284,40,57,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,224a1e33-2f06-47ee-b9e8-dade83e31614,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,102.7,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d62cc207-2172-4f61-af8d-0d4c854f275e,1365,1,00:40:57.284,40,57,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.47636,,a2486f56-e230-4f32-a775-a2c915596044,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,102.7,13.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c046a519-2c94-47f4-b9e9-9d7a3581c89f,117.8,22.6,c56d0de7-c832-4b2c-8a72-7fa29cb17f11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c046a519-2c94-47f4-b9e9-9d7a3581c89f,1366,1,00:41:01.439,41,1,17,Pressure,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.5,,d62cc207-2172-4f61-af8d-0d4c854f275e,,18398,Omar Mascarell González,9,Right Defensive Midfield,2.5,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4795b4e-f62b-456d-85b1-f8015280939d,1367,1,00:41:01.854,41,1,17,Pressure,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.833193,,,,18398,Omar Mascarell González,9,Right Defensive Midfield,2.1,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014684cb-7be6-41a8-b662-72840835c071,1368,1,00:41:02.760,41,2,39,Dribbled Past,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,2a3c13d4-18f4-4a0f-93a5-1ba219219dfd,,18398,Omar Mascarell González,9,Right Defensive Midfield,2.3,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c56d0de7-c832-4b2c-8a72-7fa29cb17f11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c56d0de7-c832-4b2c-8a72-7fa29cb17f11,1369,1,00:41:02.760,41,2,14,Dribble,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,014684cb-7be6-41a8-b662-72840835c071,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,117.8,22.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a3c13d4-18f4-4a0f-93a5-1ba219219dfd,1370,1,00:41:02.760,41,2,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.617672,,014684cb-7be6-41a8-b662-72840835c071,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,117.8,22.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63a49364-1467-41cc-a056-8098ad1d3a4f,117.4,30.8,c56d0de7-c832-4b2c-8a72-7fa29cb17f11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63a49364-1467-41cc-a056-8098ad1d3a4f,1371,1,00:41:04.378,41,4,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.337978,,ea5a6e14-bef3-4c6a-b58c-10aa06c58c56,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,117.4,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,4.3011627,2.1910458,1.0,Ground Pass,114.9,34.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,3a296a85-b1b8-4e04-b17c-b880b3aa17ba,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea5a6e14-bef3-4c6a-b58c-10aa06c58c56,1372,1,00:41:04.716,41,4,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,63a49364-1467-41cc-a056-8098ad1d3a4f,,11542,Javier Guerra Rodríguez,23,Center Forward,114.9,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f4ebf35-14e4-4723-9bf0-412137d0092d,1373,1,00:41:04.716,41,4,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.107946,,3a296a85-b1b8-4e04-b17c-b880b3aa17ba,,11542,Javier Guerra Rodríguez,23,Center Forward,114.9,34.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58e1d53d-6604-4211-888c-2f2be2530d87,110.9,31.2,ea5a6e14-bef3-4c6a-b58c-10aa06c58c56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58e1d53d-6604-4211-888c-2f2be2530d87,1374,1,00:41:04.874,41,4,17,Pressure,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,1.610963,,4f4ebf35-14e4-4723-9bf0-412137d0092d,,6602,Miguel Ángel Guerrero Martín,22,Right Center Forward,4.7,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a296a85-b1b8-4e04-b17c-b880b3aa17ba,1375,1,00:41:06.824,41,6,16,Shot,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.711954,,f31ea26f-9213-4c4c-abc2-43486d3ea40f,,11542,Javier Guerra Rodríguez,23,Center Forward,110.9,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052446254,120.0,36.4,4.1,63a49364-1467-41cc-a056-8098ad1d3a4f,98.0,Off T,87.0,Open Play,94.0,Overhead Kick,40.0,Right Foot,109.1,16.5,10727.0,Răzvan Dincă Raț,6.0,Left Back,True,117.2,33.6,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,100.4,14.4,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,True,98.4,29.7,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,True,104.1,32.6,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,True,118.9,34.0,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,True,104.0,45.2,11298.0,José Ignacio Martínez García,2.0,Right Back,True,101.8,13.6,6926.0,Alen Halilović,12.0,Right Midfield,False,107.6,26.0,27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,False,113.1,33.8,6561.0,Luis Hernández Rodríguez,2.0,Right Back,False,111.7,31.6,6602.0,Miguel Ángel Guerrero Martín,22.0,Right Center Forward,False,113.5,32.1,18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,False,119.8,38.9,11537.0,Alberto García Cabrera,1.0,Goalkeeper,False,112.4,41.3,24686.0,Roberto Canella Suárez,6.0,Left Back,False,105.9,34.3,6581.0,Jonathan Rodríguez Menéndez,16.0,Left Midfield,False,108.0,35.2,8818.0,Jorge Meré Pérez,3.0,Right Center Back,False,,,,,,,,,,,,,,,,,,,,,,,
f31ea26f-9213-4c4c-abc2-43486d3ea40f,1376,1,00:41:07.536,41,7,23,Goal Keeper,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,3a296a85-b1b8-4e04-b17c-b880b3aa17ba,,11537,Alberto García Cabrera,1,Goalkeeper,0.3,41.2,,,,,,,,,,,,,32.0,Shot Faced,,,,,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,41.2,,,,,,,,,,,,,,,,,,,,,
c58b74ce-f4b5-4751-87d3-660c4b0420d6,1385,1,00:43:04.577,43,4,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.438315,,1cf505ea-7d5e-44cf-8d89-6d3dd8566072,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,28.492981,1.2568147,1.0,Ground Pass,15.8,71.2,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cf505ea-7d5e-44cf-8d89-6d3dd8566072,1386,1,00:43:07.015,43,7,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,c58b74ce-f4b5-4751-87d3-660c4b0420d6,,6713,Diego Javier Llorente Ríos,5,Left Center Back,15.8,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22ca2a8e-6a13-46d6-8ed5-f1d4f48494ce,1387,1,00:43:07.015,43,7,43,Carry,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.753906,,1cf505ea-7d5e-44cf-8d89-6d3dd8566072,,6713,Diego Javier Llorente Ríos,5,Left Center Back,15.8,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2356320a-2457-45e9-bd4a-6f3eafa049dc,29.3,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356320a-2457-45e9-bd4a-6f3eafa049dc,1388,1,00:43:10.769,43,10,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.188112,,158e5985-ff3e-49de-ac9e-2ba82889b1cb,,6713,Diego Javier Llorente Ríos,5,Left Center Back,29.3,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,13.473678,-1.1503112,1.0,Ground Pass,34.8,62.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158e5985-ff3e-49de-ac9e-2ba82889b1cb,1389,1,00:43:11.957,43,11,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,2356320a-2457-45e9-bd4a-6f3eafa049dc,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,34.8,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1dec7ac-bbaa-492e-a6dc-e411f1f4cff3,1390,1,00:43:11.957,43,11,43,Carry,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.799055,,158e5985-ff3e-49de-ac9e-2ba82889b1cb,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,34.8,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f68f1760-566a-4d0c-b0b1-9550485ab3ff,44.1,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f68f1760-566a-4d0c-b0b1-9550485ab3ff,1391,1,00:43:13.757,43,13,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.391019,,f9a0dfff-07b6-418e-8c20-9b0ae39cb4ec,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,44.1,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,33.109665,-1.5949608,1.0,Ground Pass,43.3,27.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9a0dfff-07b6-418e-8c20-9b0ae39cb4ec,1392,1,00:43:16.148,43,16,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,f68f1760-566a-4d0c-b0b1-9550485ab3ff,,27144,Antonio Amaya Carazo,3,Right Center Back,43.3,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12e47aac-fc35-4b74-bc9a-5f82e0dc48ae,1393,1,00:43:16.148,43,16,43,Carry,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.825866,,d4861756-2add-4b9d-b495-9d1eacb8219b,,27144,Antonio Amaya Carazo,3,Right Center Back,43.3,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9a0dfff-07b6-418e-8c20-9b0ae39cb4ec,44.5,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4861756-2add-4b9d-b495-9d1eacb8219b,1394,1,00:43:16.973,43,16,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.324663,,6df967bf-9352-422a-bdb6-2401f2991bb3,,27144,Antonio Amaya Carazo,3,Right Center Back,44.5,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,26.386549,-0.7559161,1.0,Ground Pass,63.7,5.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6df967bf-9352-422a-bdb6-2401f2991bb3,1395,1,00:43:18.298,43,18,42,Ball Receipt*,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,d4861756-2add-4b9d-b495-9d1eacb8219b,,10727,Răzvan Dincă Raț,6,Left Back,63.7,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e147288d-244d-441e-a7b3-0a81257605d6,1396,1,00:43:18.298,43,18,43,Carry,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.047435,,6ac3b9aa-0717-48d0-8565-a42658382d63,,10727,Răzvan Dincă Raț,6,Left Back,63.7,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6df967bf-9352-422a-bdb6-2401f2991bb3,57.2,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ac3b9aa-0717-48d0-8565-a42658382d63,1397,1,00:43:19.346,43,19,30,Pass,88,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.209398,,741c36c2-b005-4afd-85f7-68979cbf7f18,,10727,Răzvan Dincă Raț,6,Left Back,57.2,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,14.445068,2.674849,1.0,Ground Pass,44.3,15.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
