id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,counterpress,ball_receipt,foul_won,shot,block,goalkeeper,off_camera,out,clearance,interception,foul_committed,dribble,ball_recovery,substitution,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,related_events_3,pass_aerial_won,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,related_events,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,player,position,location
a1a572e1-87fa-49ef-ad87-0c7563fe88b5,3162,2,00:43:59.440,88,59,4,Duel,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,32e2877e-e225-4721-b91e-63611a428e7d,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,11.1,77.9,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1d3c33f-6115-485c-9406-8e32701249c9,3163,2,00:44:00.464,89,0,17,Pressure,209,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.457465,,c80134b0-219b-4347-b9ed-6d0d63a9ce0c,26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,110.4,3.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c80134b0-219b-4347-b9ed-6d0d63a9ce0c,3164,2,00:44:00.586,89,0,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.73076,,6d88a7af-4f5c-44d5-88b2-bfd6f21c1761,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,10.8,77.0,6852.0,Jozabed Sánchez Ruiz,7.955501,-1.3166716,1.0,Ground Pass,12.8,69.3,40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,e1d3c33f-6115-485c-9406-8e32701249c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d88a7af-4f5c-44d5-88b2-bfd6f21c1761,3165,2,00:44:01.316,89,1,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c80134b0-219b-4347-b9ed-6d0d63a9ce0c,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,12.8,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b3457e0-32e7-4e58-91c1-c00fcfa81cc4,3166,2,00:44:01.316,89,1,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.721648,,64b1f9a5-103b-4d8e-b7a8-b10e3857374e,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,12.8,69.3,6713.0,Diego Javier Llorente Ríos,5.8077536,3.0899146,1.0,Ground Pass,7.0,69.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64b1f9a5-103b-4d8e-b7a8-b10e3857374e,3167,2,00:44:02.038,89,2,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3b3457e0-32e7-4e58-91c1-c00fcfa81cc4,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,7.0,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b72bc89a-fabc-46a8-b500-fa6b34e66c7d,3168,2,00:44:02.038,89,2,43,Carry,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.572144,,20df1de2-8ae1-474a-b511-3b8a15d81859,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,7.0,69.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3baf605c-a282-4e78-a8dd-31f70cd53654,7.0,69.1,,,,,64b1f9a5-103b-4d8e-b7a8-b10e3857374e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3baf605c-a282-4e78-a8dd-31f70cd53654,3169,2,00:44:02.341,89,2,17,Pressure,209,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.334478,,20df1de2-8ae1-474a-b511-3b8a15d81859,26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,111.1,11.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,b72bc89a-fabc-46a8-b500-fa6b34e66c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20df1de2-8ae1-474a-b511-3b8a15d81859,3170,2,00:44:02.610,89,2,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.078765,,313221ab-72b8-4a68-a0aa-102ba003e4f0,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,7.0,69.1,24138.0,Joaquín José Marín Ruiz,10.526158,0.89308804,1.0,Ground Pass,13.6,77.3,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,3baf605c-a282-4e78-a8dd-31f70cd53654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313221ab-72b8-4a68-a0aa-102ba003e4f0,3171,2,00:44:03.689,89,3,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,20df1de2-8ae1-474a-b511-3b8a15d81859,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,13.6,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f633197-d0c8-4a1b-a21e-f53c8c230612,3172,2,00:44:03.689,89,3,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.850207,,69b0559e-1db8-478d-bd93-b5ec470d6559,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,13.6,77.3,6852.0,Jozabed Sánchez Ruiz,9.932271,-1.4901634,1.0,Ground Pass,14.4,67.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69b0559e-1db8-478d-bd93-b5ec470d6559,3173,2,00:44:04.539,89,4,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6f633197-d0c8-4a1b-a21e-f53c8c230612,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,14.4,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14b33b18-9936-49b5-a25a-88fafe4fed93,3174,2,00:44:04.539,89,4,43,Carry,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.236307,,69b0559e-1db8-478d-bd93-b5ec470d6559,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,14.4,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c11992dd-aca5-464b-b397-b55be3d0c7c8,26.1,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c11992dd-aca5-464b-b397-b55be3d0c7c8,3175,2,00:44:06.775,89,6,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.920012,,e2eca8cc-3a73-4590-9dc4-95e8b35383be,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,26.1,60.7,26222.0,José Eduardo Rosa Vale de Castro,29.377712,-1.9582558,1.0,Ground Pass,15.0,33.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2eca8cc-3a73-4590-9dc4-95e8b35383be,3176,2,00:44:08.695,89,8,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c11992dd-aca5-464b-b397-b55be3d0c7c8,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,15.0,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01eb3240-fd3a-4d29-84cc-62b3ebf3f316,3177,2,00:44:08.695,89,8,43,Carry,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.007147,,de98ed4d-74a4-44a2-b4e3-79d070a495bb,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,15.0,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2eca8cc-3a73-4590-9dc4-95e8b35383be,28.6,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de98ed4d-74a4-44a2-b4e3-79d070a495bb,3178,2,00:44:10.703,89,10,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.007904,,957ef1ab-fa9f-4c6a-8c11-f7a10fba3428,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,28.6,24.8,6914.0,Roberto Román Triguero,34.327976,-0.6219427,1.0,Ground Pass,56.5,4.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957ef1ab-fa9f-4c6a-8c11-f7a10fba3428,3179,2,00:44:12.710,89,12,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,de98ed4d-74a4-44a2-b4e3-79d070a495bb,6914.0,Roberto Román Triguero,6.0,Left Back,56.5,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208f8cad-5e2e-4cc7-a8d8-798129d7e065,3180,2,00:44:12.710,89,12,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.954052,,05255939-ec04-4ff2-903d-50fa9db8bc5c,6914.0,Roberto Román Triguero,6.0,Left Back,55.8,5.2,26222.0,José Eduardo Rosa Vale de Castro,19.461758,2.4508016,1.0,Ground Pass,40.8,17.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05255939-ec04-4ff2-903d-50fa9db8bc5c,3181,2,00:44:14.664,89,14,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,208f8cad-5e2e-4cc7-a8d8-798129d7e065,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,40.8,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854c1ded-ea0a-42b5-9c01-d8040b2df47c,3182,2,00:44:14.664,89,14,30,Pass,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.175856,,72831b32-10e7-45ae-ac40-f26adca170c4,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,42.2,17.1,26690.0,Alberto Mateus Contreiras Gonçalves,53.28574,0.12039784,3.0,High Pass,95.1,23.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72831b32-10e7-45ae-ac40-f26adca170c4,3183,2,00:44:17.840,89,17,42,Ball Receipt*,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,854c1ded-ea0a-42b5-9c01-d8040b2df47c,26690.0,Alberto Mateus Contreiras Gonçalves,17.0,Right Wing,95.1,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e6c94f9-3d49-4287-8009-3165acaeca20,3184,2,00:44:17.840,89,17,4,Duel,209,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,f7f90681-f22f-478f-b14a-3d8b9111effb,7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,22.6,56.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7f90681-f22f-478f-b14a-3d8b9111effb,3185,2,00:44:17.840,89,17,38,Miscontrol,209,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,0e6c94f9-3d49-4287-8009-3165acaeca20,26690.0,Alberto Mateus Contreiras Gonçalves,17.0,Right Wing,97.5,24.0,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f45e5254-3868-4470-817a-7f25ee30d269,3187,2,00:44:54.045,89,54,30,Pass,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.957769,,d136378c-31c5-4210-921a-1bbac4a280ce,6914.0,Roberto Román Triguero,6.0,Left Back,42.6,0.1,26222.0,José Eduardo Rosa Vale de Castro,24.147879,2.2623532,2.0,Low Pass,27.2,18.7,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d136378c-31c5-4210-921a-1bbac4a280ce,3188,2,00:44:56.002,89,56,42,Ball Receipt*,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,f45e5254-3868-4470-817a-7f25ee30d269,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,27.2,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e3b548c-79c5-41d0-a671-450a699e8d70,3189,2,00:44:56.002,89,56,43,Carry,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.298884,,ce3018ff-a061-44a8-9abb-8f8089aea1a8,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,27.2,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d136378c-31c5-4210-921a-1bbac4a280ce,27.2,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce3018ff-a061-44a8-9abb-8f8089aea1a8,3190,2,00:44:57.301,89,57,30,Pass,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.974945,,3112ca54-c55d-41c1-a61d-65c004a55d0e,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,27.2,18.7,6914.0,Roberto Román Triguero,18.840382,-0.64987046,1.0,Ground Pass,42.2,7.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112ca54-c55d-41c1-a61d-65c004a55d0e,3191,2,00:44:58.276,89,58,42,Ball Receipt*,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,ce3018ff-a061-44a8-9abb-8f8089aea1a8,6914.0,Roberto Román Triguero,6.0,Left Back,42.2,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a95c353d-1798-4a96-906c-0ccf993e0d33,3192,2,00:44:58.276,89,58,43,Carry,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.390715,,0719b3b5-e37e-4b05-9d2b-81be9aa906d5,6914.0,Roberto Román Triguero,6.0,Left Back,42.2,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3112ca54-c55d-41c1-a61d-65c004a55d0e,42.2,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0719b3b5-e37e-4b05-9d2b-81be9aa906d5,3193,2,00:44:58.667,89,58,30,Pass,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.737907,,e1feda2f-2a9d-426c-8ed7-7623689604f7,6914.0,Roberto Román Triguero,6.0,Left Back,42.2,7.3,26607.0,José Raúl Baena Urdiales,14.228493,1.5075008,1.0,Ground Pass,43.1,21.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
