id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,interception,duel,counterpress,goalkeeper,shot,clearance,out,foul_committed,foul_won,dribble,ball_recovery,block,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_cross,related_events_3,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_recovery_recovery_failure,clearance_aerial_won,clearance_head,foul_won_defensive,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,pass_goal_assist,shot_one_on_one
f8fc93b9-610f-48c8-b7fa-67da9a2185df,849,1,00:21:49.936,21,49,42,Ball Receipt*,47,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,63e13f57-5310-4e66-9fdb-08c5dd9d796a,,5724,Fayçal Fajr,15,Left Center Midfield,56.1,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075a2b3-2acd-4fb6-b3e1-1c1740b96f95,850,1,00:21:49.936,21,49,30,Pass,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.56894,,0bbc8bb6-8e60-4554-ae5f-bc5db3dc2917,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,65.4,59.5,9246.0,Patrick Ebert,4.6010866,2.3100734,2.0,Low Pass,62.3,62.9,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,63e13f57-5310-4e66-9fdb-08c5dd9d796a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bbc8bb6-8e60-4554-ae5f-bc5db3dc2917,851,1,00:21:50.505,21,50,42,Ball Receipt*,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4075a2b3-2acd-4fb6-b3e1-1c1740b96f95,,9246,Patrick Ebert,17,Right Wing,62.3,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8038f9ab-552a-47e3-80d1-0a7b88e8b492,852,1,00:21:50.505,21,50,43,Carry,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.197323,,0bbc8bb6-8e60-4554-ae5f-bc5db3dc2917,,9246,Patrick Ebert,17,Right Wing,62.3,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337cf9c1-1dfe-45cd-affc-1eef3423e01c,62.1,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337cf9c1-1dfe-45cd-affc-1eef3423e01c,853,1,00:21:50.703,21,50,30,Pass,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.740348,,314bf30c-1d1b-4534-85c5-20c0d4a4c958,,9246,Patrick Ebert,17,Right Wing,62.1,61.9,26607.0,José Raúl Baena Urdiales,4.438468,-1.9638543,1.0,Ground Pass,60.4,57.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314bf30c-1d1b-4534-85c5-20c0d4a4c958,854,1,00:21:51.443,21,51,42,Ball Receipt*,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,337cf9c1-1dfe-45cd-affc-1eef3423e01c,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,60.4,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d649eb73-b4a0-41c7-8d40-446411bf70f8,855,1,00:21:51.443,21,51,43,Carry,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.684588,,314bf30c-1d1b-4534-85c5-20c0d4a4c958,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,60.4,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39f91450-2775-45d9-a7b8-33a46bd58735,58.9,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39f91450-2775-45d9-a7b8-33a46bd58735,856,1,00:21:52.128,21,52,30,Pass,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.993536,,967be609-ed5a-47d3-acf5-75b441688a00,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,58.9,56.3,26848.0,Roberto Trashorras Gayoso,13.800363,-1.9728338,1.0,Ground Pass,53.5,43.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967be609-ed5a-47d3-acf5-75b441688a00,857,1,00:21:53.121,21,53,42,Ball Receipt*,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,39f91450-2775-45d9-a7b8-33a46bd58735,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,53.5,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff3d58a8-3096-44a9-a81e-6aa356f139d5,858,1,00:21:53.121,21,53,43,Carry,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.467696,,71ac8dee-d69f-493d-8fb8-934d0939ccc8,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,53.5,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967be609-ed5a-47d3-acf5-75b441688a00,54.3,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71ac8dee-d69f-493d-8fb8-934d0939ccc8,859,1,00:21:53.589,21,53,30,Pass,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.505682,,ff68a66c-4fa5-4960-b8c5-7b8b828e4f79,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,54.3,42.9,6713.0,Diego Javier Llorente Ríos,11.085576,-2.9141176,1.0,Ground Pass,43.5,40.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff68a66c-4fa5-4960-b8c5-7b8b828e4f79,860,1,00:21:54.094,21,54,42,Ball Receipt*,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,71ac8dee-d69f-493d-8fb8-934d0939ccc8,,6713,Diego Javier Llorente Ríos,5,Left Center Back,43.5,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b197cb6-cf3f-4fe2-80d3-b2ffe9b35f21,861,1,00:21:54.094,21,54,43,Carry,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,4.314823,,c9ad1ab2-46d5-42fe-b953-9f3825dba71c,,6713,Diego Javier Llorente Ríos,5,Left Center Back,43.5,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff68a66c-4fa5-4960-b8c5-7b8b828e4f79,49.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9ad1ab2-46d5-42fe-b953-9f3825dba71c,862,1,00:21:58.409,21,58,30,Pass,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.480012,,a2e1daff-0f06-4ca8-8274-fd2f5b3c354a,,6713,Diego Javier Llorente Ríos,5,Left Center Back,49.0,30.0,11298.0,José Ignacio Martínez García,27.874182,-0.9768236,1.0,Ground Pass,64.6,6.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2e1daff-0f06-4ca8-8274-fd2f5b3c354a,863,1,00:21:59.889,21,59,42,Ball Receipt*,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c9ad1ab2-46d5-42fe-b953-9f3825dba71c,,11298,José Ignacio Martínez García,6,Left Back,64.6,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
befa52a5-901c-413f-9800-faa245bd070c,864,1,00:21:59.889,21,59,43,Carry,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.18454,,a2e1daff-0f06-4ca8-8274-fd2f5b3c354a,,11298,José Ignacio Martínez García,6,Left Back,64.6,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc780eed-01c0-441f-8e50-81a682655c57,65.1,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc780eed-01c0-441f-8e50-81a682655c57,865,1,00:22:02.074,22,2,30,Pass,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.00053,,be1305ff-c247-49c2-831a-22e99bc590f8,,11298,José Ignacio Martínez García,6,Left Back,65.1,6.4,6713.0,Diego Javier Llorente Ríos,11.827087,2.8144946,1.0,Ground Pass,53.9,10.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be1305ff-c247-49c2-831a-22e99bc590f8,866,1,00:22:03.074,22,3,42,Ball Receipt*,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,cc780eed-01c0-441f-8e50-81a682655c57,,6713,Diego Javier Llorente Ríos,5,Left Center Back,53.9,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc9014f-d44e-452c-9046-3cb2b7a564be,867,1,00:22:03.074,22,3,43,Carry,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.580581,,be1305ff-c247-49c2-831a-22e99bc590f8,,6713,Diego Javier Llorente Ríos,5,Left Center Back,53.9,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e60eecf8-00d5-4d5f-9f2c-25c39146746c,52.6,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e60eecf8-00d5-4d5f-9f2c-25c39146746c,868,1,00:22:05.655,22,5,30,Pass,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,4.094073,,f57ca5f4-42e0-402e-a3e1-80d79b922ae1,,6713,Diego Javier Llorente Ríos,5,Left Center Back,52.6,14.4,24138.0,Joaquín José Marín Ruiz,82.39053,0.8592738,3.0,High Pass,106.4,76.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f57ca5f4-42e0-402e-a3e1-80d79b922ae1,869,1,00:22:09.749,22,9,42,Ball Receipt*,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e60eecf8-00d5-4d5f-9f2c-25c39146746c,,24138,Joaquín José Marín Ruiz,2,Right Back,106.4,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
034c9018-b6d3-4204-96f2-e238fe8b8ffd,870,1,00:22:09.749,22,9,43,Carry,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.96706,,dbb03f9c-4957-4315-9ae2-2a32ac4b41ab,,24138,Joaquín José Marín Ruiz,2,Right Back,106.4,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f57ca5f4-42e0-402e-a3e1-80d79b922ae1,113.7,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbb03f9c-4957-4315-9ae2-2a32ac4b41ab,871,1,00:22:11.716,22,11,30,Pass,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.560325,,374c9001-9b67-47a7-92d4-8e8521a7d817,,24138,Joaquín José Marín Ruiz,2,Right Back,113.7,74.5,9246.0,Patrick Ebert,15.461565,-2.2000682,1.0,Ground Pass,104.6,62.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374c9001-9b67-47a7-92d4-8e8521a7d817,872,1,00:22:13.276,22,13,42,Ball Receipt*,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,dbb03f9c-4957-4315-9ae2-2a32ac4b41ab,,9246,Patrick Ebert,17,Right Wing,104.6,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42454db4-4b62-42a9-8a26-4d93d89341cc,873,1,00:22:13.276,22,13,43,Carry,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.998698,,374c9001-9b67-47a7-92d4-8e8521a7d817,,9246,Patrick Ebert,17,Right Wing,104.6,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49cafe5f-c8a4-4262-b60e-da18e139a582,114.1,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49cafe5f-c8a4-4262-b60e-da18e139a582,874,1,00:22:15.275,22,15,30,Pass,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.486191,,07c74d8d-a2dd-466e-b648-53c83b8c2c5a,,9246,Patrick Ebert,17,Right Wing,114.1,70.2,11542.0,Javier Guerra Rodríguez,29.091064,-1.4916517,3.0,High Pass,116.4,41.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,1657be51-ad8e-4a17-81cd-23fa6a20e0ff,,,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07c74d8d-a2dd-466e-b648-53c83b8c2c5a,875,1,00:22:16.761,22,16,42,Ball Receipt*,47,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,49cafe5f-c8a4-4262-b60e-da18e139a582,,11542,Javier Guerra Rodríguez,23,Center Forward,113.7,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657be51-ad8e-4a17-81cd-23fa6a20e0ff,876,1,00:22:16.761,22,16,9,Clearance,47,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,49cafe5f-c8a4-4262-b60e-da18e139a582,,6869,Alejandro Arribas Garrido,3,Right Center Back,3.7,38.9,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dfe68ad-1b92-46d8-b9bf-c66a2ff8ff6f,877,1,00:22:38.337,22,38,30,Pass,48,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.102401,,67e2eaf4-15ac-4772-9da9-7c9d070b84e1,,9246,Patrick Ebert,17,Right Wing,120.0,80.0,11542.0,Javier Guerra Rodríguez,32.3736,-1.7008984,3.0,High Pass,115.8,47.9,61.0,Corner,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67e2eaf4-15ac-4772-9da9-7c9d070b84e1,878,1,00:22:39.439,22,39,42,Ball Receipt*,48,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,4dfe68ad-1b92-46d8-b9bf-c66a2ff8ff6f,,11542,Javier Guerra Rodríguez,23,Center Forward,115.8,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f12c7ba-6cf5-4096-969a-0e9f46e59b9e,879,1,00:22:39.511,22,39,4,Duel,48,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,0.0,,a8fb957c-3291-4efd-858c-008b6bf06a02,,6733,Pedro Mosquera Parada,10,Center Defensive Midfield,4.3,32.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
