id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,out,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,miscontrol,block,clearance,foul_won,50_50,foul_committed,substitution,bad_behaviour,pass,related_events_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events_2,related_events_3,pass_aerial_won,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,carry_end_location_0,carry_end_location_1,pass_cross,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,foul_won_defensive,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,duel_outcome_id,duel_outcome_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,foul_committed_advantage,foul_won_advantage,pass_through_ball,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_one_on_one
539848d8-593b-4a27-bcaf-628b10d111fa,2731,2,00:27:08.331,72,8,30,Pass,172,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.060595,,d506f606-8324-47cf-8477-efee139fb7ef,6914.0,Roberto Román Triguero,6.0,Left Back,86.3,6.0,26848.0,Roberto Trashorras Gayoso,8.374366,2.9371715,1.0,Ground Pass,78.1,7.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d506f606-8324-47cf-8477-efee139fb7ef,2732,2,00:27:09.391,72,9,42,Ball Receipt*,172,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,539848d8-593b-4a27-bcaf-628b10d111fa,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,78.1,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591aa3fc-b587-4e6b-b22a-0daa9cd300e1,2733,2,00:27:09.391,72,9,43,Carry,172,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.607667,,26cfd40f-5cae-4fb4-9159-ece0b7dcceaf,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,78.1,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d506f606-8324-47cf-8477-efee139fb7ef,,,,,,,,,,,,,,,79.2,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26cfd40f-5cae-4fb4-9159-ece0b7dcceaf,2734,2,00:27:09.999,72,9,30,Pass,172,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.940709,,4ab3c7a7-103d-4bea-8165-7b89cf73460b,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,79.2,7.8,11539.0,Adrián Embarba Blázquez,8.091971,0.6979028,1.0,Ground Pass,85.4,13.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ab3c7a7-103d-4bea-8165-7b89cf73460b,2735,2,00:27:10.940,72,10,42,Ball Receipt*,172,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,26cfd40f-5cae-4fb4-9159-ece0b7dcceaf,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,85.4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66904456-a9b6-42f2-a737-b79edb9c4c5d,2736,2,00:27:10.940,72,10,30,Pass,172,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.979945,,c890b02f-c29d-4450-adc1-3bc3bc6d7c78,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,85.4,13.2,26685.0,Nicolás Ladislao Fedor Flores,10.707941,-1.7681919,1.0,Ground Pass,83.3,2.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c890b02f-c29d-4450-adc1-3bc3bc6d7c78,2737,2,00:27:11.920,72,11,42,Ball Receipt*,172,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,66904456-a9b6-42f2-a737-b79edb9c4c5d,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,83.3,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bc575f3-3331-473c-a61e-5ea94b10d686,2738,2,00:27:11.920,72,11,30,Pass,172,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.280551,,2cb85912-7f6d-4756-bfb0-167dfaef48db,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,83.3,2.7,26848.0,Roberto Trashorras Gayoso,3.6055512,2.158799,1.0,Ground Pass,81.3,5.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,540a91e4-fa57-4cbc-a91c-42aa6b634ff2,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540a91e4-fa57-4cbc-a91c-42aa6b634ff2,2739,2,00:27:12.200,72,12,42,Ball Receipt*,172,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4bc575f3-3331-473c-a61e-5ea94b10d686,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,77.9,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47e604b2-cc47-4d5d-a50d-6ec7b117bab0,2796,2,00:28:23.125,73,23,4,Duel,175,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,ec33afc7-a1af-4193-9302-50e9c93584d9,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,19.3,51.4,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d88b9b56-7df0-4fb0-a975-b4ba93e6eb4a,2797,2,00:28:23.125,73,23,43,Carry,175,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.146456,,47e604b2-cc47-4d5d-a50d-6ec7b117bab0,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,19.3,51.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5225affc-dbee-4c08-9659-c967319cebd1,,,,,,,a00c814f-cc51-47ad-812b-daf7539a3bb7,,,,,,,,29.8,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225affc-dbee-4c08-9659-c967319cebd1,2798,2,00:28:23.601,73,23,17,Pressure,175,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.366293,,d88b9b56-7df0-4fb0-a975-b4ba93e6eb4a,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,98.7,28.7,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00c814f-cc51-47ad-812b-daf7539a3bb7,2799,2,00:28:25.271,73,25,30,Pass,175,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.515817,,a4c0a658-5767-4d70-9c3b-c5e87892bbd7,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,29.8,51.6,11539.0,Adrián Embarba Blázquez,25.456825,1.2428347,1.0,Ground Pass,38.0,75.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4c0a658-5767-4d70-9c3b-c5e87892bbd7,2800,2,00:28:26.787,73,26,42,Ball Receipt*,175,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a00c814f-cc51-47ad-812b-daf7539a3bb7,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,38.0,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bae273a-11ac-4342-a460-770dd34eb531,2801,2,00:28:26.787,73,26,43,Carry,175,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.224569,,7f05ae0b-f9fb-45cc-b0ca-920dda1758b3,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,38.0,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4c0a658-5767-4d70-9c3b-c5e87892bbd7,,,,,,,,,,,,,,,51.4,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f05ae0b-f9fb-45cc-b0ca-920dda1758b3,2802,2,00:28:29.012,73,29,30,Pass,175,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.349631,,29dd54f7-b54e-4d98-aba2-678978764581,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,51.4,78.1,6743.0,Manuel Rolando Iturra Urrutia,32.644295,-0.052100047,1.0,Ground Pass,84.0,76.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72070816-675d-4f33-9a2d-72f909a8743b,2803,2,00:28:31.025,73,31,17,Pressure,175,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.524524,,29dd54f7-b54e-4d98-aba2-678978764581,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,35.3,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310dd0bb-e964-4b56-8ab6-4ec35f5f8c47,,,,,,,fae85ace-ef6c-4646-a985-54a34c4d8ff0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29dd54f7-b54e-4d98-aba2-678978764581,2804,2,00:28:31.361,73,31,42,Ball Receipt*,175,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,72070816-675d-4f33-9a2d-72f909a8743b,6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,84.0,76.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,7f05ae0b-f9fb-45cc-b0ca-920dda1758b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fae85ace-ef6c-4646-a985-54a34c4d8ff0,2805,2,00:28:31.361,73,31,30,Pass,175,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.188401,,310dd0bb-e964-4b56-8ab6-4ec35f5f8c47,6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,83.3,76.6,11542.0,Javier Guerra Rodríguez,1.360147,-1.2722974,1.0,Ground Pass,83.7,75.3,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,72070816-675d-4f33-9a2d-72f909a8743b,9.0,Incomplete,,,,,b72b9dd7-4d88-493a-8b41-f41af386426a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310dd0bb-e964-4b56-8ab6-4ec35f5f8c47,2806,2,00:28:31.550,73,31,42,Ball Receipt*,175,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,72070816-675d-4f33-9a2d-72f909a8743b,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,86.1,46.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,fae85ace-ef6c-4646-a985-54a34c4d8ff0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b72b9dd7-4d88-493a-8b41-f41af386426a,2807,2,00:28:31.550,73,31,6,Block,175,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,fae85ace-ef6c-4646-a985-54a34c4d8ff0,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,36.4,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c181155a-6305-43bf-8d3f-e62252d63186,2821,2,00:28:49.473,73,49,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.258631,,93e1f31b-6cf4-47a8-a983-d812b0d7485e,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,26.8,19.1,7900.0,Tiago Manuel Dias Correia,3.6055512,-2.158799,1.0,Ground Pass,24.8,16.1,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93e1f31b-6cf4-47a8-a983-d812b0d7485e,2822,2,00:28:50.732,73,50,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c181155a-6305-43bf-8d3f-e62252d63186,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,24.8,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bee0bae-5c1f-4430-ad67-f865fd61bb9d,2823,2,00:28:50.732,73,50,43,Carry,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.716023,,706f6666-a497-47e8-ae49-2c5a5981b343,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,24.8,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93e1f31b-6cf4-47a8-a983-d812b0d7485e,,,,,,,,,,,,,,,28.1,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706f6666-a497-47e8-ae49-2c5a5981b343,2824,2,00:28:51.448,73,51,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.832019,,d513a772-b400-42e5-a6cc-080610195ce3,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,28.1,14.5,26685.0,Nicolás Ladislao Fedor Flores,6.512296,1.6322572,1.0,Ground Pass,27.7,21.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d513a772-b400-42e5-a6cc-080610195ce3,2825,2,00:28:52.280,73,52,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,706f6666-a497-47e8-ae49-2c5a5981b343,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,27.7,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c2f8f31-85ee-4b42-b6d6-c24e40349178,2826,2,00:28:52.280,73,52,43,Carry,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.648783,,0283d7b0-a432-4f6b-9cb5-8777523871c2,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,27.7,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d513a772-b400-42e5-a6cc-080610195ce3,,,,,,,,,,,,,,,31.7,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0283d7b0-a432-4f6b-9cb5-8777523871c2,2827,2,00:28:53.929,73,53,30,Pass,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.273176,,80f4447b-06f0-436d-acff-b38f844d4a04,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,31.7,19.1,7900.0,Tiago Manuel Dias Correia,16.1149,-0.9931204,1.0,Ground Pass,40.5,5.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80f4447b-06f0-436d-acff-b38f844d4a04,2828,2,00:28:55.202,73,55,42,Ball Receipt*,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0283d7b0-a432-4f6b-9cb5-8777523871c2,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,40.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
