id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,counterpress,under_pressure,dribble,interception,off_camera,duel,shot,goalkeeper,out,ball_recovery,clearance,foul_committed,foul_won,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,pass_aerial_won,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,ball_recovery_recovery_failure,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,related_events_4,foul_committed_advantage,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_goal_assist,shot_one_on_one
c65a12fa-7d9d-44c7-adf6-85dc442dd322,1248,1,00:36:16.454,36,16,30,Pass,87,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.961111,,1ecfa781-e103-4511-b7cd-9c2146ffdb73,6914,Roberto Román Triguero,6,Left Back,94.2,1.8,23761.0,Alhassane Bangoura,10.558883,2.0640962,1.0,Ground Pass,89.2,11.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ecfa781-e103-4511-b7cd-9c2146ffdb73,1249,1,00:36:17.415,36,17,42,Ball Receipt*,87,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,c65a12fa-7d9d-44c7-adf6-85dc442dd322,23761,Alhassane Bangoura,17,Right Wing,89.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4624ed69-a35c-4b72-b1e2-acc61c9b2f52,1250,1,00:36:17.415,36,17,43,Carry,87,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.156788,,1ecfa781-e103-4511-b7cd-9c2146ffdb73,23761,Alhassane Bangoura,17,Right Wing,89.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796aa8de-184f-41e0-838e-8b330b1291cd,88.5,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796aa8de-184f-41e0-838e-8b330b1291cd,1251,1,00:36:19.572,36,19,30,Pass,87,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.734053,,f7d3759d-4496-4203-ba70-d8c548a74c08,23761,Alhassane Bangoura,17,Right Wing,88.5,14.8,11539.0,Adrián Embarba Blázquez,35.810753,1.299401,2.0,Low Pass,98.1,49.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7d3759d-4496-4203-ba70-d8c548a74c08,1252,1,00:36:21.306,36,21,42,Ball Receipt*,87,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,796aa8de-184f-41e0-838e-8b330b1291cd,11539,Adrián Embarba Blázquez,21,Left Wing,98.1,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b92b8dbc-29bd-4cf0-8ee3-8354bde2915a,1253,1,00:36:21.306,36,21,43,Carry,87,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.398629,,acc1a629-5283-4d1e-8329-021eaf59a67d,11539,Adrián Embarba Blázquez,21,Left Wing,98.1,49.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,e6909b9c-72be-4e5d-9060-65c473ae564c,96.4,45.3,f7d3759d-4496-4203-ba70-d8c548a74c08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc1a629-5283-4d1e-8329-021eaf59a67d,1254,1,00:36:22.675,36,22,17,Pressure,87,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,0.347631,,b92b8dbc-29bd-4cf0-8ee3-8354bde2915a,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,23.7,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6909b9c-72be-4e5d-9060-65c473ae564c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6909b9c-72be-4e5d-9060-65c473ae564c,1255,1,00:36:22.705,36,22,30,Pass,87,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.45212,,acc1a629-5283-4d1e-8329-021eaf59a67d,11539,Adrián Embarba Blázquez,21,Left Wing,96.4,45.3,11542.0,Javier Guerra Rodríguez,6.926038,-0.30805278,1.0,Ground Pass,103.0,43.2,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,f92f6168-725f-4610-bf82-f6032d80c666,,,,,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,
f92f6168-725f-4610-bf82-f6032d80c666,1256,1,00:36:23.157,36,23,42,Ball Receipt*,87,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e6909b9c-72be-4e5d-9060-65c473ae564c,11542,Javier Guerra Rodríguez,23,Center Forward,103.0,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed78c8cc-528e-4fc4-a8dd-532aa7445ea5,1258,1,00:37:22.114,37,22,30,Pass,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.212853,,0fae6c3f-77e7-45f5-9e14-584e25393187,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,48.1,58.4,11542.0,Javier Guerra Rodríguez,19.81237,-0.03533882,2.0,Low Pass,67.9,57.7,38.0,Left Foot,66.0,Recovery,,,,,,,True,,,,,,,,,,,,e0fb3d74-a59c-4676-8d67-2636280a2494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fae6c3f-77e7-45f5-9e14-584e25393187,1259,1,00:37:23.326,37,23,42,Ball Receipt*,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ed78c8cc-528e-4fc4-a8dd-532aa7445ea5,11542,Javier Guerra Rodríguez,23,Center Forward,67.9,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d14a0dc7-3dfd-48a2-91d2-ebf538b699d3,1260,1,00:37:23.993,37,23,30,Pass,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.73082,,872a179b-90bb-43a9-ba91-4bdaeb89bbcd,11542,Javier Guerra Rodríguez,23,Center Forward,66.4,61.1,26607.0,José Raúl Baena Urdiales,9.202173,-3.1198568,2.0,Low Pass,57.2,60.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872a179b-90bb-43a9-ba91-4bdaeb89bbcd,1261,1,00:37:24.724,37,24,42,Ball Receipt*,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d14a0dc7-3dfd-48a2-91d2-ebf538b699d3,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,57.2,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc56e113-ac7c-4b93-81ea-02828fb53b4c,1262,1,00:37:24.724,37,24,43,Carry,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.105967,,6f34b041-6411-47e1-8467-0e73ffaae9b8,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,57.2,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872a179b-90bb-43a9-ba91-4bdaeb89bbcd,56.9,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f34b041-6411-47e1-8467-0e73ffaae9b8,1263,1,00:37:24.830,37,24,30,Pass,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.613236,,c0a3ad15-157d-47ad-940e-5ff299d696d4,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,56.9,60.9,11542.0,Javier Guerra Rodríguez,12.571794,0.20831557,2.0,Low Pass,69.2,63.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0a3ad15-157d-47ad-940e-5ff299d696d4,1264,1,00:37:25.443,37,25,42,Ball Receipt*,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6f34b041-6411-47e1-8467-0e73ffaae9b8,11542,Javier Guerra Rodríguez,23,Center Forward,69.2,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635ce7f1-2abb-4d33-b4a4-67465bab32c5,1265,1,00:37:25.483,37,25,30,Pass,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.7187,,ce023c5f-8e4f-4985-811f-cba7c5fef25c,11542,Javier Guerra Rodríguez,23,Center Forward,69.3,63.5,11539.0,Adrián Embarba Blázquez,17.984716,1.134505,2.0,Low Pass,76.9,79.8,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce023c5f-8e4f-4985-811f-cba7c5fef25c,1266,1,00:37:27.202,37,27,42,Ball Receipt*,89,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,635ce7f1-2abb-4d33-b4a4-67465bab32c5,11539,Adrián Embarba Blázquez,21,Left Wing,78.5,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7065b9f4-ae76-4072-bd1f-747955a3c6d8,1276,1,00:37:51.478,37,51,30,Pass,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.67132,,56da2c8f-2c6b-4548-95c7-e22ffa9ecb0a,24138,Joaquín José Marín Ruiz,2,Right Back,56.4,80.0,11542.0,Javier Guerra Rodríguez,29.0429,-0.37730947,3.0,High Pass,83.4,69.3,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56da2c8f-2c6b-4548-95c7-e22ffa9ecb0a,1277,1,00:37:53.149,37,53,42,Ball Receipt*,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,7065b9f4-ae76-4072-bd1f-747955a3c6d8,11542,Javier Guerra Rodríguez,23,Center Forward,83.4,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95775aac-bcbf-448e-88e8-bf2e161ee779,1278,1,00:37:53.189,37,53,30,Pass,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.19921,,61b4be7f-e015-4d17-bbf2-a99f203b5661,11542,Javier Guerra Rodríguez,23,Center Forward,83.4,69.0,11539.0,Adrián Embarba Blázquez,24.274471,-0.5651494,2.0,Low Pass,103.9,56.0,,,,,,,,True,,,,,,,,,,,,,,,7a5f6775-5c6b-4fc8-b7da-168626f0e459,,,a6a44441-c3fa-467d-a33e-bcfb2695d2a8,,True,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a5f6775-5c6b-4fc8-b7da-168626f0e459,1279,1,00:37:53.189,37,53,4,Duel,91,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.0,,95775aac-bcbf-448e-88e8-bf2e161ee779,3023,Yuri Berchiche Izeta,6,Left Back,36.7,11.1,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61b4be7f-e015-4d17-bbf2-a99f203b5661,1280,1,00:37:56.388,37,56,42,Ball Receipt*,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,95775aac-bcbf-448e-88e8-bf2e161ee779,11539,Adrián Embarba Blázquez,21,Left Wing,98.1,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b27f53b-09dd-44db-837e-0c000c103306,1314,1,00:38:57.882,38,57,30,Pass,94,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.270851,,a5827a1d-c0cf-4f55-b5d2-80193cf61bfb,10612,Yoel Rodríguez Oterino,1,Goalkeeper,6.0,36.0,26848.0,Roberto Trashorras Gayoso,23.101948,-0.9143089,1.0,Ground Pass,20.1,17.7,40.0,Right Foot,63.0,Goal Kick,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5827a1d-c0cf-4f55-b5d2-80193cf61bfb,1315,1,00:38:59.153,38,59,42,Ball Receipt*,94,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,3b27f53b-09dd-44db-837e-0c000c103306,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,20.1,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78ecd0e4-48f3-40b2-b9f4-0aec56d22623,1316,1,00:38:59.760,38,59,30,Pass,94,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.513244,,41fe702a-1037-4143-b044-f9de5a478916,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,23.4,17.7,26222.0,José Eduardo Rosa Vale de Castro,21.325102,1.9251763,1.0,Ground Pass,16.0,37.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41fe702a-1037-4143-b044-f9de5a478916,1317,1,00:39:01.273,39,1,42,Ball Receipt*,94,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,78ecd0e4-48f3-40b2-b9f4-0aec56d22623,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,16.0,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cddff41-39d0-4f31-9246-588ffcad08ef,1318,1,00:39:01.273,39,1,43,Carry,94,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.196917,,41fe702a-1037-4143-b044-f9de5a478916,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,16.0,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce4b40a1-d251-4c72-85b5-16b263719458,19.7,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
