id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,related_events,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,foul_committed_type_id,foul_committed_type_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,pass_switch,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,related_events_3
ae03c0e3-8a26-4e4c-baa3-a80fc8aa3bd3,847,1,00:19:10.330,19,10,42,Ball Receipt*,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,df98358a-c0d4-41e1-b6f3-2b0a390bb8c9,11298,José Ignacio Martínez García,2,Right Back,43.9,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b78a44dd-a4b2-47a7-b8de-419104545548,848,1,00:19:10.330,19,10,43,Carry,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.259433,,02ca008c-f0c7-4468-8c0e-bc113b3ba670,11298,José Ignacio Martínez García,2,Right Back,43.9,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae03c0e3-8a26-4e4c-baa3-a80fc8aa3bd3,47.3,63.3,,,,,,,,,,,,,,,,,,
02ca008c-f0c7-4468-8c0e-bc113b3ba670,849,1,00:19:11.589,19,11,30,Pass,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.162864,,8535884c-9b3b-4456-87a0-53e3967dd5cd,11298,José Ignacio Martínez García,2,Right Back,47.3,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23761.0,Alhassane Bangoura,17.55705,0.99227214,1.0,Ground Pass,56.9,78.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,
8535884c-9b3b-4456-87a0-53e3967dd5cd,850,1,00:19:12.752,19,12,42,Ball Receipt*,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,02ca008c-f0c7-4468-8c0e-bc113b3ba670,23761,Alhassane Bangoura,17,Right Wing,56.9,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413bfc9-4263-484e-a077-ad0eaa34d533,851,1,00:19:12.752,19,12,43,Carry,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.963859,,8535884c-9b3b-4456-87a0-53e3967dd5cd,23761,Alhassane Bangoura,17,Right Wing,56.9,78.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90428cfd-a9e9-4bc4-98a2-34b150298594,68.7,64.8,cf1f394b-02f5-40ab-985c-e46c3ca35ef1,,,,,,,,,,,,,,,,,
90428cfd-a9e9-4bc4-98a2-34b150298594,852,1,00:19:16.073,19,16,17,Pressure,48,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.603085,,5413bfc9-4263-484e-a077-ad0eaa34d533,5211,Jordi Alba Ramos,6,Left Back,54.2,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf1f394b-02f5-40ab-985c-e46c3ca35ef1,853,1,00:19:16.716,19,16,3,Dispossessed,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,edd7e258-f610-4a8f-ac55-3dbe95e3a685,23761,Alhassane Bangoura,17,Right Wing,68.7,64.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edd7e258-f610-4a8f-ac55-3dbe95e3a685,854,1,00:19:16.716,19,16,4,Duel,48,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,cf1f394b-02f5-40ab-985c-e46c3ca35ef1,5211,Jordi Alba Ramos,6,Left Back,51.4,15.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,
5d0f6bfb-421c-4ca5-a835-805f8c60b833,855,1,00:19:17.295,19,17,2,Ball Recovery,48,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,,10609,Jérémy Mathieu,5,Left Center Back,43.1,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948a1c0f-bfc6-4ebc-a26d-84cf7119e948,856,1,00:19:17.295,19,17,43,Carry,48,360,Rayo Vallecano,1,Regular Play,217,Barcelona,1.099322,,5d0f6bfb-421c-4ca5-a835-805f8c60b833,10609,Jérémy Mathieu,5,Left Center Back,43.1,16.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60823614-a772-419c-ba62-988d654d90c9,41.6,13.8,d3e60625-ecf3-4698-a3be-a30bc6c9f9a6,,,,,,,,,,,,,,,,,
d3e60625-ecf3-4698-a3be-a30bc6c9f9a6,857,1,00:19:17.398,19,17,17,Pressure,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.916318,,948a1c0f-bfc6-4ebc-a26d-84cf7119e948,23761,Alhassane Bangoura,17,Right Wing,72.1,64.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60823614-a772-419c-ba62-988d654d90c9,858,1,00:19:18.394,19,18,3,Dispossessed,48,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,a38ee06e-df21-43ba-8597-ffd46da3a536,10609,Jérémy Mathieu,5,Left Center Back,41.6,13.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a38ee06e-df21-43ba-8597-ffd46da3a536,859,1,00:19:18.394,19,18,4,Duel,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,60823614-a772-419c-ba62-988d654d90c9,23761,Alhassane Bangoura,17,Right Wing,78.5,66.3,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,,,
a810cbbf-de11-4dc0-bae2-b0f3afb10266,860,1,00:19:18.394,19,18,43,Carry,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.418781,,206fd10a-1886-4700-8136-d041ef35daf8,23761,Alhassane Bangoura,17,Right Wing,78.5,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a38ee06e-df21-43ba-8597-ffd46da3a536,90.1,74.4,,,,,,,,,,,,,,,,,,
206fd10a-1886-4700-8136-d041ef35daf8,861,1,00:19:22.813,19,22,30,Pass,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.598249,,1545bed2-5bb8-4c7a-8f93-723fabb4368a,23761,Alhassane Bangoura,17,Right Wing,90.1,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,13.437262,-0.25580856,1.0,Ground Pass,103.1,71.0,40.0,Right Foot,30db4840-e3d1-4a6e-a57d-a49975e8f33c,,,,,,,,9.0,Incomplete,,,,,,,,,,,
30db4840-e3d1-4a6e-a57d-a49975e8f33c,862,1,00:19:24.411,19,24,42,Ball Receipt*,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,206fd10a-1886-4700-8136-d041ef35daf8,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,101.9,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,
