id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,out,duel,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance,dribble,foul_won,off_camera,shot,substitution,ball_recovery,foul_committed,block,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,related_events_2,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events,pass_cross,clearance_head,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,clearance_right_foot,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_end_location_2,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,pass_no_touch,block_offensive,pass_technique_id,pass_technique_name,pass_outswinging,shot_aerial_won,shot_first_time
7ae70153-89f9-4c6a-ad70-f15f72365605,3304,2,00:43:11.342,88,11,17,Pressure,206,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,1.420652,,,16332,Ognjen Vranješ,2,Right Back,9.0,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cff07704-86e3-40a6-961a-1e8be902a000,3305,2,00:43:13.382,88,13,38,Miscontrol,206,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,26797,Francisco Medina Luna,17,Right Wing,111.7,4.4,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a71df9b-da1f-48d1-92b5-11b9598e8d52,3313,2,00:43:27.816,88,27,2,Ball Recovery,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,73.5,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864232c1-8952-46ad-9b3d-2db2778ac104,3314,2,00:43:27.816,88,27,43,Carry,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.022565,,8a71df9b-da1f-48d1-92b5-11b9598e8d52,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,73.5,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,998dd8e1-2476-4342-89b8-7b7babef194f,,,,,,,,,,,,,,73.5,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998dd8e1-2476-4342-89b8-7b7babef194f,3315,2,00:43:28.839,88,28,30,Pass,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.846079,,3aab862a-de9b-47bc-973a-abe4ffb6f9fd,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,73.5,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,17.10263,-1.1935472,1.0,Ground Pass,79.8,24.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aab862a-de9b-47bc-973a-abe4ffb6f9fd,3316,2,00:43:30.685,88,30,42,Ball Receipt*,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,998dd8e1-2476-4342-89b8-7b7babef194f,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,79.8,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e487b6b0-9b13-46fa-bdce-f879c8f6c4a5,3317,2,00:43:30.685,88,30,43,Carry,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.173439,,0f3cd4ba-12fe-44ff-b61a-ce36ac779b70,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,79.8,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,3aab862a-de9b-47bc-973a-abe4ffb6f9fd,,,,,,,,,,,,,,82.0,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f3cd4ba-12fe-44ff-b61a-ce36ac779b70,3318,2,00:43:30.858,88,30,30,Pass,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.786242,,38c2a3a8-4806-4262-8c1a-f7bacb04cfde,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,82.0,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,8.300602,-0.54455173,1.0,Ground Pass,89.1,19.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38c2a3a8-4806-4262-8c1a-f7bacb04cfde,3319,2,00:43:31.644,88,31,42,Ball Receipt*,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0f3cd4ba-12fe-44ff-b61a-ce36ac779b70,11298,José Ignacio Martínez García,6,Left Back,89.1,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfb948c5-91a9-4517-8f37-195fd7d38fe7,3320,2,00:43:31.644,88,31,43,Carry,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.836667,,38c2a3a8-4806-4262-8c1a-f7bacb04cfde,11298,José Ignacio Martínez García,6,Left Back,89.1,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,6e5f92a7-d1ab-4133-87eb-a713ae0c8a2c,,,,,,,,,,,,,,89.1,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e5f92a7-d1ab-4133-87eb-a713ae0c8a2c,3321,2,00:43:32.481,88,32,30,Pass,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.728303,,d0d4e78a-e34c-4532-a8fb-a0d09badb5f3,11298,José Ignacio Martínez García,6,Left Back,89.1,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,f2713901-42c3-45b2-904e-0b4f77f314f4,26685.0,Nicolás Ladislao Fedor Flores,24.62722,0.74518996,3.0,High Pass,107.2,36.6,38.0,Left Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0d4e78a-e34c-4532-a8fb-a0d09badb5f3,3322,2,00:43:34.209,88,34,42,Ball Receipt*,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6e5f92a7-d1ab-4133-87eb-a713ae0c8a2c,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,109.1,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2713901-42c3-45b2-904e-0b4f77f314f4,3323,2,00:43:34.209,88,34,10,Interception,208,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,6e5f92a7-d1ab-4133-87eb-a713ae0c8a2c,8818,Jorge Meré Pérez,5,Left Center Back,12.9,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc36ed00-4bce-42e9-b04d-0cdcf5abed70,3324,2,00:43:37.533,88,37,9,Clearance,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,11543,José Antonio Dorado Ramírez,5,Left Center Back,65.4,20.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd6263d2-cba9-494e-8c2f-d406d0f6b67a,3325,2,00:43:39.663,88,39,17,Pressure,208,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.175249,,8703f3fa-b13d-4a15-aacf-1dcd628c0535,11539,Adrián Embarba Blázquez,21,Left Wing,86.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b46094f7-79f6-494b-a0a1-2e69ed5fef26,3335,2,00:43:45.633,88,45,30,Pass,210,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.486305,,bc5700d0-4699-4faa-a515-834ccac70a76,11298,José Ignacio Martínez García,6,Left Back,69.1,10.7,,,,,True,,,,,,,,,,,,,,,,,,,,,f1027a2e-f530-4d23-975a-93ae5514318d,26848.0,Roberto Trashorras Gayoso,10.140019,0.92532283,2.0,Low Pass,75.2,18.8,38.0,Left Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36e5044d-e197-465b-b790-d335cd665309,3336,2,00:43:46.993,88,46,17,Pressure,210,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.45393,,1cc1352e-c675-4733-9823-043befdf3dca,27526,Rachid Aït-Atmane,9,Right Defensive Midfield,44.9,60.5,,,,,True,,,,,,,,,,,,,,,,,,,,,8e4f5c83-8eef-4812-ae00-a3c87440f368,,,,,,,,,,,,,,,,,,,,,,,f1027a2e-f530-4d23-975a-93ae5514318d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1027a2e-f530-4d23-975a-93ae5514318d,3337,2,00:43:47.120,88,47,42,Ball Receipt*,210,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,36e5044d-e197-465b-b790-d335cd665309,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,75.2,18.8,,,True,,,,,,,,,,,,,,,,,,,,,,,b46094f7-79f6-494b-a0a1-2e69ed5fef26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cc1352e-c675-4733-9823-043befdf3dca,3338,2,00:43:47.120,88,47,43,Carry,210,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.013104001,,36e5044d-e197-465b-b790-d335cd665309,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,75.2,18.8,,,True,,,,,,,,,,,,,,,,,,,,,,,8e4f5c83-8eef-4812-ae00-a3c87440f368,,,,,,,,,,,,,,75.2,17.0,,,,,,,,f1027a2e-f530-4d23-975a-93ae5514318d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e4f5c83-8eef-4812-ae00-a3c87440f368,3339,2,00:43:47.133,88,47,30,Pass,210,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.808506,,36e5044d-e197-465b-b790-d335cd665309,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,75.2,17.0,,,True,,,,,,,,,,,,,,,,,,,,,,,db950600-0e44-4b30-881f-e707cefa6121,6852.0,Jozabed Sánchez Ruiz,11.438969,2.599674,3.0,High Pass,65.4,22.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db950600-0e44-4b30-881f-e707cefa6121,3340,2,00:43:48.941,88,48,42,Ball Receipt*,210,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8e4f5c83-8eef-4812-ae00-a3c87440f368,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,65.4,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b51d216-2ec5-4b09-872b-07948f3c7a19,3341,2,00:43:48.941,88,48,43,Carry,210,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.263968,,db950600-0e44-4b30-881f-e707cefa6121,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,65.4,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,f3e9b506-ac6b-4d1d-87d2-7bed2ddba0ad,,,,,,,,,,,,,,68.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3e9b506-ac6b-4d1d-87d2-7bed2ddba0ad,3342,2,00:43:50.205,88,50,30,Pass,210,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.52992,,6b102e42-8cf7-414a-98d4-36e573b9139a,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,68.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,29.1,1.5707964,1.0,Ground Pass,68.5,52.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b102e42-8cf7-414a-98d4-36e573b9139a,3343,2,00:43:52.735,88,52,42,Ball Receipt*,210,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f3e9b506-ac6b-4d1d-87d2-7bed2ddba0ad,6914,Roberto Román Triguero,2,Right Back,68.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd458680-8d9a-4203-b532-e6b9be164b5c,3344,2,00:43:52.735,88,52,43,Carry,210,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.980148,,3bc626d5-2cfa-428d-be39-65dc18d79e44,6914,Roberto Román Triguero,2,Right Back,68.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,6b102e42-8cf7-414a-98d4-36e573b9139a,,,,,,,,,,,,,,68.5,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bc626d5-2cfa-428d-be39-65dc18d79e44,3345,2,00:43:53.715,88,53,30,Pass,210,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.32032,,f1830564-ffc1-493b-ad48-5556fcd35c36,6914,Roberto Román Triguero,2,Right Back,68.5,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,7.0007143,-1.19029,1.0,Ground Pass,71.1,51.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
