id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,off_camera,player,position,location,pass,under_pressure,duel,miscontrol,ball_receipt,counterpress,carry,clearance,out,interception,dribble,shot,goalkeeper,foul_committed,foul_won,ball_recovery,bad_behaviour,substitution,injury_stoppage,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,carry_end_location_0,carry_end_location_1,related_events_3,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,miscontrol_aerial_won,pass_switch,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,shot_one_on_one,duel_outcome_id,duel_outcome_name,dribble_nutmeg,related_events_4,shot_aerial_won,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,interception_outcome_id,interception_outcome_name,pass_through_ball,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_inswinging,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_aerial_won,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,foul_committed_offensive
6b446503-0603-4c01-8ccc-980f08f78945,2536,2,00:26:07.593,71,7,22,Foul Committed,179,360,Rayo Vallecano,4,From Throw In,212,Atlético Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adb9cb91-0d2d-45b7-a884-591726665fd0,ebad6535-2626-4dad-bc29-c08c0714f039,4788.0,Jesús Gámez Duarte,6.0,Left Back,47.3,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,
adb9cb91-0d2d-45b7-a884-591726665fd0,2537,2,00:26:07.593,71,7,21,Foul Won,179,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6b446503-0603-4c01-8ccc-980f08f78945,,4711.0,Pablo Hernández Domínguez,8.0,Left Wing Back,72.8,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e0530d7-b68c-42ba-b8c2-a8b2a56ee557,2538,2,00:26:49.130,71,49,30,Pass,180,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.356896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52a8d613-634c-4a90-bfa8-936aa3c657ce,,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,75.3,72.2,,,40.9187,-0.83380324,3.0,High Pass,102.8,41.9,,62.0,Free Kick,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52a8d613-634c-4a90-bfa8-936aa3c657ce,2539,2,00:26:50.487,71,50,9,Clearance,180,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4e0530d7-b68c-42ba-b8c2-a8b2a56ee557,,5259.0,José María Giménez de Vargas,3.0,Right Center Back,17.3,38.2,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4bb4e25-dc56-41ff-bdfa-bad7ffae577e,2540,2,00:26:53.521,71,53,4,Duel,180,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2f6edcd9-3076-4cd3-9ff5-59548f4708ab,,5487.0,Antoine Griezmann,21.0,Left Wing,37.6,36.6,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f6edcd9-3076-4cd3-9ff5-59548f4708ab,2541,2,00:26:53.521,71,53,30,Pass,180,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.289443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8cac608f-2259-4ea1-ad8c-67adb0fb15a3,d4bb4e25-dc56-41ff-bdfa-bad7ffae577e,6713.0,Diego Javier Llorente Ríos,10.0,Center Defensive Midfield,82.5,43.5,7900.0,Tiago Manuel Dias Correia,21.949259,-1.192828,3.0,High Pass,90.6,23.1,True,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cac608f-2259-4ea1-ad8c-67adb0fb15a3,2542,2,00:26:55.810,71,55,42,Ball Receipt*,180,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f6edcd9-3076-4cd3-9ff5-59548f4708ab,,7900.0,Tiago Manuel Dias Correia,7.0,Right Wing Back,90.6,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f90c3469-97b3-47b0-b423-5447fef6f59e,2543,2,00:26:55.861,71,55,30,Pass,180,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.590924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543c49de-6f9a-40ff-9a4f-db04d4aee798,,7900.0,Tiago Manuel Dias Correia,7.0,Right Wing Back,90.6,23.1,26690.0,Alberto Mateus Contreiras Gonçalves,21.731314,1.3291658,3.0,High Pass,95.8,44.2,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543c49de-6f9a-40ff-9a4f-db04d4aee798,2544,2,00:26:57.452,71,57,42,Ball Receipt*,180,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f90c3469-97b3-47b0-b423-5447fef6f59e,,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,95.8,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374cf21-eea0-4621-a82c-3afef973d62b,2545,2,00:26:57.492,71,57,30,Pass,180,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.80581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cafb6633-1525-41f9-a107-622afe20c6f6,,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,95.8,44.2,,,6.7911706,0.23783593,3.0,High Pass,102.4,45.8,,,,37.0,Head,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cafb6633-1525-41f9-a107-622afe20c6f6,2546,2,00:26:59.297,71,59,9,Clearance,180,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,1374cf21-eea0-4621-a82c-3afef973d62b,,5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,17.7,34.3,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b31ece6-853e-4345-9c13-ee50c73b57ba,2547,2,00:27:01.020,72,1,2,Ball Recovery,180,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,85.6,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8826476-f177-457a-8feb-79ba74da9a2b,2548,2,00:27:01.020,72,1,43,Carry,180,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.291462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b31ece6-853e-4345-9c13-ee50c73b57ba,5529f9e8-de20-4e00-b89b-a7ccfccb20d2,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,85.6,68.6,,,,,,,,,,,,,,,,,,,87.8,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5529f9e8-de20-4e00-b89b-a7ccfccb20d2,2549,2,00:27:02.312,72,2,16,Shot,180,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.256482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cac2677f-112e-41a3-9d89-a99dea1772ad,,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,87.8,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006004005,118.3,43.6,0.2,,,91.0,Half Volley,40.0,Right Foot,87.0,Open Play,100.0,Saved,102.1,30.7,6375.0,Juan Francisco Torres Belén,2.0,Right Back,False,102.5,39.7,5259.0,José María Giménez de Vargas,3.0,Right Center Back,False,102.1,47.1,5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,False,96.2,56.3,4788.0,Jesús Gámez Duarte,6.0,Left Back,False,91.7,43.1,5199.0,Jorge Resurrección Merodio,13.0,Right Center Midfield,False,91.6,50.0,6381.0,Saúl Ñíguez Esclapez,23.0,Center Forward,False,84.3,35.4,6383.0,Thomas Teye Partey,10.0,Center Defensive Midfield,False,87.4,54.5,5487.0,Antoine Griezmann,21.0,Left Wing,False,75.1,23.2,6377.0,Ángel Martín Correa,15.0,Left Center Midfield,False,69.2,56.3,17622.0,Jackson Arley Martínez Valencia,17.0,Right Wing,False,102.2,41.2,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,True,97.7,42.9,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,True,85.3,25.4,4711.0,Pablo Hernández Domínguez,8.0,Left Wing Back,True,92.0,60.6,6852.0,Jozabed Sánchez Ruiz,13.0,Right Center Midfield,True,84.4,44.9,6713.0,Diego Javier Llorente Ríos,10.0,Center Defensive Midfield,True,72.8,50.0,7900.0,Tiago Manuel Dias Correia,7.0,Right Wing Back,True,,,,,,,,,,,,,,,,,70.5,26.9,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,True,62.9,45.2,24138.0,Joaquín José Marín Ruiz,3.0,Right Center Back,True,,,,,,,,,,,,,,,,,,,,,,,,117.9,42.4,6378.0,Jan Oblak,1.0,Goalkeeper,False,
cac2677f-112e-41a3-9d89-a99dea1772ad,2550,2,00:27:03.568,72,3,23,Goal Keeper,180,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5529f9e8-de20-4e00-b89b-a7ccfccb20d2,,6378.0,Jan Oblak,1.0,Goalkeeper,2.2,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,35.0,Both Hands,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,
5cbe21bb-ab7d-4a74-b6be-3a304bb06354,2554,2,00:27:22.279,72,22,30,Pass,182,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.69927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,0ea15514-4e42-41f9-a061-9ef5b39ae00d,,26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,28.8,47.0,7900.0,Tiago Manuel Dias Correia,45.723625,-1.0787807,3.0,High Pass,50.4,6.7,,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ea15514-4e42-41f9-a061-9ef5b39ae00d,2555,2,00:27:24.978,72,24,42,Ball Receipt*,182,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cbe21bb-ab7d-4a74-b6be-3a304bb06354,,7900.0,Tiago Manuel Dias Correia,7.0,Right Wing Back,50.4,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f71adf87-7cb8-4bb5-a660-ebd948473d98,2556,2,00:27:25.912,72,25,17,Pressure,182,360,Rayo Vallecano,1,Regular Play,212,Atlético Madrid,3.45169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6377.0,Ángel Martín Correa,15.0,Left Center Midfield,58.2,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333a652a-a871-449d-8208-b44bc395add1,2557,2,00:27:29.703,72,29,38,Miscontrol,182,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,7.0,Right Wing Back,67.9,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
