id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,pass_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_3,related_events,pass_inswinging,pass_technique_id,pass_technique_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,dribble_overrun,foul_committed_advantage,foul_won_advantage,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,block_offensive,pass_through_ball,pass_outswinging,clearance_left_foot,clearance_aerial_won,clearance_right_foot
fb5d5a39-4e8d-45ca-8675-a1e3c380fe03,2237,2,00:06:01.222,51,1,42,Ball Receipt*,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,64e1d182-2704-4bf8-b907-3e2c8cd60a85,10727,Răzvan Dincă Raț,6,Left Back,66.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27c25eee-504f-4995-a0a6-350d89d727b9,2238,2,00:06:01.222,51,1,43,Carry,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.747034,,f34cac40-dcc1-446c-b425-7fd85060ec9c,10727,Răzvan Dincă Raț,6,Left Back,66.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5d5a39-4e8d-45ca-8675-a1e3c380fe03,66.4,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f34cac40-dcc1-446c-b425-7fd85060ec9c,2239,2,00:06:01.969,51,1,30,Pass,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.998627,,9a9e4ce1-054d-4607-8617-bf95b2785bc9,10727,Răzvan Dincă Raț,6,Left Back,66.4,3.6,26848.0,Roberto Trashorras Gayoso,14.047064,2.6524727,1.0,Ground Pass,54.0,10.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a9e4ce1-054d-4607-8617-bf95b2785bc9,2240,2,00:06:02.968,51,2,42,Ball Receipt*,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,f34cac40-dcc1-446c-b425-7fd85060ec9c,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,54.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf375405-2853-4597-a8df-d6f1639c9eeb,2241,2,00:06:02.968,51,2,43,Carry,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.484484,,681df46f-96ac-44d4-a2a8-6c9fbd3e1916,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,54.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9e4ce1-054d-4607-8617-bf95b2785bc9,54.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681df46f-96ac-44d4-a2a8-6c9fbd3e1916,2242,2,00:06:04.452,51,4,30,Pass,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.443986,,83a19f32-4fd6-423e-92c8-65d66bf3b8b6,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,54.2,11.1,6852.0,Jozabed Sánchez Ruiz,25.819372,1.532056,1.0,Ground Pass,55.2,36.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83a19f32-4fd6-423e-92c8-65d66bf3b8b6,2243,2,00:06:05.896,51,5,42,Ball Receipt*,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,681df46f-96ac-44d4-a2a8-6c9fbd3e1916,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,55.2,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d783fcb7-dc38-4c73-bb97-e3d72189847b,2244,2,00:06:05.896,51,5,30,Pass,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.290279,,35cccc3b-0369-4791-869e-e333e0ebd0b5,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,55.0,36.5,26222.0,José Eduardo Rosa Vale de Castro,24.55789,2.6997995,2.0,Low Pass,32.8,47.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35cccc3b-0369-4791-869e-e333e0ebd0b5,2245,2,00:06:08.187,51,8,42,Ball Receipt*,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,d783fcb7-dc38-4c73-bb97-e3d72189847b,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,32.8,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c797e0e1-2165-4acd-a3a1-4f0762322a74,2246,2,00:06:08.187,51,8,43,Carry,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.891671,,018d04f0-1a0e-4622-9932-34dc976cf84a,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,32.8,47.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,35cccc3b-0369-4791-869e-e333e0ebd0b5,38.1,37.2,,bc6a371a-4371-45af-9c30-edd91676ae9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc6a371a-4371-45af-9c30-edd91676ae9d,2247,2,00:06:08.714,51,8,17,Pressure,132,360,Rayo Vallecano,3,From Free Kick,217,Barcelona,0.732405,,c797e0e1-2165-4acd-a3a1-4f0762322a74,5246,Luis Alberto Suárez Díaz,23,Center Forward,88.6,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018d04f0-1a0e-4622-9932-34dc976cf84a,2248,2,00:06:11.078,51,11,30,Pass,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.596893,,9cbc08e7-4fba-42af-8685-b3f13ed676e3,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,38.1,37.2,11543.0,José Antonio Dorado Ramírez,21.762352,-1.8692952,2.0,Low Pass,31.7,16.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cbc08e7-4fba-42af-8685-b3f13ed676e3,2249,2,00:06:12.675,51,12,42,Ball Receipt*,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,018d04f0-1a0e-4622-9932-34dc976cf84a,11543,José Antonio Dorado Ramírez,3,Right Center Back,31.7,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8966d804-6204-48e5-b936-098298a0ae07,2250,2,00:06:12.675,51,12,43,Carry,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.259328,,558b24b9-48f6-46a6-ae42-973f147a361f,11543,José Antonio Dorado Ramírez,3,Right Center Back,31.7,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cbc08e7-4fba-42af-8685-b3f13ed676e3,34.7,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558b24b9-48f6-46a6-ae42-973f147a361f,2251,2,00:06:13.935,51,13,30,Pass,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.860652,,afca6de6-3e7a-4fbc-805e-85c67990b610,11543,José Antonio Dorado Ramírez,3,Right Center Back,34.7,15.8,10727.0,Răzvan Dincă Raț,27.3622,-0.515973,1.0,Ground Pass,58.5,2.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afca6de6-3e7a-4fbc-805e-85c67990b610,2252,2,00:06:15.795,51,15,42,Ball Receipt*,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,558b24b9-48f6-46a6-ae42-973f147a361f,10727,Răzvan Dincă Raț,6,Left Back,58.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a9c2362-b14b-4651-975d-e21259921b56,2253,2,00:06:15.795,51,15,43,Carry,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.244664,,06aa6967-d000-4b43-947e-1dee9e9350ab,10727,Răzvan Dincă Raț,6,Left Back,58.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afca6de6-3e7a-4fbc-805e-85c67990b610,64.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06aa6967-d000-4b43-947e-1dee9e9350ab,2254,2,00:06:17.040,51,17,30,Pass,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.655855,,0f7e5ff7-00c2-437d-b3eb-e75b9b126050,10727,Răzvan Dincă Raț,6,Left Back,64.7,1.6,11542.0,Javier Guerra Rodríguez,52.50238,0.6530246,3.0,High Pass,106.4,33.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,6e03d155-2d19-4236-a524-223862c155d1,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e03d155-2d19-4236-a524-223862c155d1,2255,2,00:06:19.696,51,19,42,Ball Receipt*,132,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,06aa6967-d000-4b43-947e-1dee9e9350ab,11542,Javier Guerra Rodríguez,23,Center Forward,104.9,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21f5018d-544a-4bd5-8814-5c96a44ba501,2268,2,00:07:01.600,52,1,30,Pass,134,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,5.512187,,2ebaa26a-785f-420a-92e0-b473a86ddc3f,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,26.4,57.7,10727.0,Răzvan Dincă Raț,59.994083,-1.1683121,1.0,Ground Pass,49.9,2.5,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ebaa26a-785f-420a-92e0-b473a86ddc3f,2269,2,00:07:07.112,52,7,42,Ball Receipt*,134,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,21f5018d-544a-4bd5-8814-5c96a44ba501,10727,Răzvan Dincă Raț,6,Left Back,49.9,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997d1a3e-f0c6-479a-995c-52014601daae,2270,2,00:07:08.846,52,8,30,Pass,134,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.084554,,1101362b-c42f-4ee2-a7af-7452c6bc22ca,10727,Răzvan Dincă Raț,6,Left Back,47.3,1.2,9246.0,Patrick Ebert,22.610838,0.32874346,1.0,Ground Pass,68.7,8.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101362b-c42f-4ee2-a7af-7452c6bc22ca,2271,2,00:07:09.931,52,9,42,Ball Receipt*,134,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,997d1a3e-f0c6-479a-995c-52014601daae,9246,Patrick Ebert,19,Center Attacking Midfield,68.7,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8c3ec21-675e-4cf2-811b-2f8c202c3c20,2272,2,00:07:09.931,52,9,43,Carry,134,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.665215,,1101362b-c42f-4ee2-a7af-7452c6bc22ca,9246,Patrick Ebert,19,Center Attacking Midfield,68.7,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91a8358c-8173-49a5-83e8-d89161b417f8,70.2,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91a8358c-8173-49a5-83e8-d89161b417f8,2273,2,00:07:10.596,52,10,30,Pass,134,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.102796,,72687d20-a08a-43c4-ac3f-3f51216ac893,9246,Patrick Ebert,19,Center Attacking Midfield,70.2,6.1,7900.0,Tiago Manuel Dias Correia,13.091982,-0.32658145,2.0,Low Pass,82.6,1.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72687d20-a08a-43c4-ac3f-3f51216ac893,2274,2,00:07:11.699,52,11,42,Ball Receipt*,134,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,91a8358c-8173-49a5-83e8-d89161b417f8,7900,Tiago Manuel Dias Correia,21,Left Wing,82.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64ff17e8-c37a-42e5-8802-47e61389d4cd,2275,2,00:07:11.699,52,11,43,Carry,134,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.723576,,6021d6c9-09a2-4f0e-865e-0bc2ca4bf300,7900,Tiago Manuel Dias Correia,21,Left Wing,82.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72687d20-a08a-43c4-ac3f-3f51216ac893,82.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6021d6c9-09a2-4f0e-865e-0bc2ca4bf300,2276,2,00:07:16.422,52,16,30,Pass,134,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.505589,,0a129552-9306-4de6-a750-429d98ce1092,7900,Tiago Manuel Dias Correia,21,Left Wing,82.8,2.5,10727.0,Răzvan Dincă Raț,20.341583,3.0776405,1.0,Ground Pass,62.5,3.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a129552-9306-4de6-a750-429d98ce1092,2277,2,00:07:17.928,52,17,42,Ball Receipt*,134,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,6021d6c9-09a2-4f0e-865e-0bc2ca4bf300,10727,Răzvan Dincă Raț,6,Left Back,62.5,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
