id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,interception,shot,counterpress,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,under_pressure,foul_committed,foul_won,out,clearance,ball_recovery,off_camera,duel,dribble,block,substitution,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_3,related_events_4,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_through_ball,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,shot_end_location_2,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,player,position
557151e6-abc6-409c-92b3-0f8658de369c,2906,2,00:32:34.311,77,34,30,Pass,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.002016,,ca540b5d-bbea-41cd-b8eb-56e6108a86c2,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,78.0,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,13.548431,-1.7189564,1.0,Ground Pass,76.0,52.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca540b5d-bbea-41cd-b8eb-56e6108a86c2,2907,2,00:32:35.313,77,35,42,Ball Receipt*,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,557151e6-abc6-409c-92b3-0f8658de369c,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,76.0,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71640f26-b1c5-47c3-aae1-fa073996565e,2908,2,00:32:35.313,77,35,43,Carry,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.453841,,6c677f40-176d-4b4b-baee-b0cead83ea75,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,76.0,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca540b5d-bbea-41cd-b8eb-56e6108a86c2,75.0,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c677f40-176d-4b4b-baee-b0cead83ea75,2909,2,00:32:35.767,77,35,30,Pass,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.783557,,00dfa1ef-1251-410d-8b2f-1375852e619d,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,75.0,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,18.853382,-1.6984408,1.0,Ground Pass,72.6,30.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00dfa1ef-1251-410d-8b2f-1375852e619d,2910,2,00:32:37.550,77,37,42,Ball Receipt*,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6c677f40-176d-4b4b-baee-b0cead83ea75,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,72.6,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d184c7d1-8328-4fdc-8d90-575aa2aea3b3,2911,2,00:32:37.550,77,37,43,Carry,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.385814,,00dfa1ef-1251-410d-8b2f-1375852e619d,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,72.6,30.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,ae48e404-da98-4a12-b7cf-d18a5490e594,79.5,25.1,b9be57f4-7a6b-43b7-8973-b7375c1f8db4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae48e404-da98-4a12-b7cf-d18a5490e594,2912,2,00:32:39.059,77,39,17,Pressure,173,360,Rayo Vallecano,1,Regular Play,221,Levante UD,2.541376,,b9be57f4-7a6b-43b7-8973-b7375c1f8db4,25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,46.5,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d184c7d1-8328-4fdc-8d90-575aa2aea3b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9be57f4-7a6b-43b7-8973-b7375c1f8db4,2913,2,00:32:40.936,77,40,30,Pass,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.436542,,9560bddf-63f1-4b1e-a2ec-56d97f7445b0,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,79.5,25.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,29.382479,-0.7348389,1.0,Ground Pass,101.3,5.4,40.0,Right Foot,,,,ae48e404-da98-4a12-b7cf-d18a5490e594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9560bddf-63f1-4b1e-a2ec-56d97f7445b0,2914,2,00:32:42.373,77,42,42,Ball Receipt*,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b9be57f4-7a6b-43b7-8973-b7375c1f8db4,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,101.3,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3800ab9c-4b13-4b28-9fa6-c0e1f5a48768,2915,2,00:32:42.373,77,42,43,Carry,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.159412,,1c47cb5f-39aa-453a-a161-f9b2523964f2,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,101.3,5.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,9560bddf-63f1-4b1e-a2ec-56d97f7445b0,104.3,5.4,ed704a51-53ff-4e73-8238-e29c12f51918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c47cb5f-39aa-453a-a161-f9b2523964f2,2916,2,00:32:42.845,77,42,17,Pressure,173,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.999411,,3800ab9c-4b13-4b28-9fa6-c0e1f5a48768,23943.0,Rubén García Santos,12.0,Right Midfield,15.5,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed704a51-53ff-4e73-8238-e29c12f51918,2917,2,00:32:44.532,77,44,3,Dispossessed,173,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,4a849bea-6d6a-4dbc-975f-0c2f382e9a65,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,104.3,5.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65c178f0-68fb-40f5-8818-3136b93ad195,2935,2,00:33:21.390,78,21,30,Pass,177,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,4.89372,,53bde2e1-9b25-497a-844e-22103ff53118,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,12.9,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,18.900265,1.019488,2.0,Low Pass,22.8,70.5,40.0,Right Foot,66.0,Recovery,,a0383d94-cfaf-49af-a7f1-1e4aa01ce494,,,,,,,,,,,,,,,,,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53bde2e1-9b25-497a-844e-22103ff53118,2936,2,00:33:26.284,78,26,42,Ball Receipt*,177,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,65c178f0-68fb-40f5-8818-3136b93ad195,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,22.8,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
029b9e55-c3de-4a11-8b73-e0935cbe74c2,2937,2,00:33:26.284,78,26,43,Carry,177,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,1.848746,,4d2c3ef2-b027-420b-b0e0-a33c12716eb3,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,22.8,70.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,53bde2e1-9b25-497a-844e-22103ff53118,118.6,53.8,a221e4bf-db48-4260-b72c-69362607baa4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a221e4bf-db48-4260-b72c-69362607baa4,2938,2,00:33:26.659,78,26,17,Pressure,177,360,Rayo Vallecano,6,From Counter,221,Levante UD,1.408837,,029b9e55-c3de-4a11-8b73-e0935cbe74c2,27656.0,Carl Medjani,3.0,Right Center Back,3.4,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d2c3ef2-b027-420b-b0e0-a33c12716eb3,2939,2,00:33:28.133,78,28,38,Miscontrol,177,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.0,,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,118.6,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0df67ec9-f831-4c5c-9f7c-d3249bf1711d,2940,2,00:33:28.175,78,28,9,Clearance,177,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.0,,,27656.0,Carl Medjani,3.0,Right Center Back,2.8,26.3,,,,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c20c536e-129a-4533-8a99-24db39f4bc0c,2941,2,00:33:28.338,78,28,17,Pressure,177,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.088378,,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,115.3,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a20b645b-d729-45eb-b213-f421e0c84094,2942,2,00:33:58.666,78,58,30,Pass,178,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,2.57731,,8b25cc5d-a07a-4740-bba7-8d024ad6ff65,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,120.0,80.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,24138.0,Joaquín José Marín Ruiz,21.430819,-2.7489552,1.0,Ground Pass,100.2,71.8,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b25cc5d-a07a-4740-bba7-8d024ad6ff65,2943,2,00:34:01.244,79,1,42,Ball Receipt*,178,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,a20b645b-d729-45eb-b213-f421e0c84094,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,100.2,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351219ca-0919-4eff-97d9-18580b45fa38,2944,2,00:34:02.041,79,2,30,Pass,178,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.596283,,8c1f07d6-c58f-4ca5-be17-f5085b7e290f,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,101.9,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,11.92057,-0.058755822,1.0,Ground Pass,113.8,71.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c1f07d6-c58f-4ca5-be17-f5085b7e290f,2945,2,00:34:02.638,79,2,42,Ball Receipt*,178,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,351219ca-0919-4eff-97d9-18580b45fa38,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,113.8,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889b1a74-5e1d-4ef5-9410-a2b595a92bf5,2946,2,00:34:02.638,79,2,43,Carry,178,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,2.247865,,8c1f07d6-c58f-4ca5-be17-f5085b7e290f,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,113.8,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d77158e3-a63a-4682-b591-bbb9b8991e5c,117.3,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d77158e3-a63a-4682-b591-bbb9b8991e5c,2947,2,00:34:04.885,79,4,30,Pass,178,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,3.428503,,da506edb-a304-4036-86a1-341c5e2a73bf,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,117.3,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,35.73024,-1.9856106,3.0,High Pass,102.9,24.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,True,6a11a1ea-0019-4c18-aa9c-0aa7045bc553,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da506edb-a304-4036-86a1-341c5e2a73bf,2948,2,00:34:08.314,79,8,42,Ball Receipt*,178,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,d77158e3-a63a-4682-b591-bbb9b8991e5c,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,102.9,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01467703-1e88-419d-b091-6bf17962b4e2,2949,2,00:34:08.314,79,8,43,Carry,178,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.159386,,6a11a1ea-0019-4c18-aa9c-0aa7045bc553,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,102.9,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da506edb-a304-4036-86a1-341c5e2a73bf,98.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
