id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,clearance,counterpress,out,off_camera,interception,goalkeeper,shot,dribble,foul_won,foul_committed,ball_recovery,50_50,miscontrol,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,related_events,related_events_2,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,pass_through_ball,pass_technique_id,pass_technique_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,pass_cross,pass_cut_back,pass_goal_assist,shot_end_location_2,shot_first_time,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
fe709f2d-bf2b-43dc-962b-a621cdfaf591,188,1,00:04:05.965,4,5,42,Ball Receipt*,13,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,eda51372-6194-4161-a3e9-64b1eec094f8,11298,José Ignacio Martínez García,6,Left Back,69.8,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252d1842-5378-4d40-af55-07dca1c1698b,200,1,00:04:20.843,4,20,30,Pass,15,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,2.641275,,856e099e-d9b3-491f-a9df-04ab5d97ce9b,7900,Tiago Manuel Dias Correia,21,Left Wing,27.7,5.3,6852.0,Jozabed Sánchez Ruiz,19.67257,0.26223958,3.0,High Pass,46.7,10.4,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856e099e-d9b3-491f-a9df-04ab5d97ce9b,201,1,00:04:23.484,4,23,42,Ball Receipt*,15,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,252d1842-5378-4d40-af55-07dca1c1698b,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,46.7,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8bb5ca9-cbd4-4172-a179-75b2b4ced37a,202,1,00:04:23.484,4,23,43,Carry,15,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,4.269335,,856e099e-d9b3-491f-a9df-04ab5d97ce9b,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,46.7,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c68d0b00-cfd6-4318-80d8-559aec03fbcb,80.3,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c68d0b00-cfd6-4318-80d8-559aec03fbcb,203,1,00:04:27.753,4,27,30,Pass,15,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,1.735547,,eebc50dc-66c3-4338-bcb5-2290c46a0fbd,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,80.3,19.6,7900.0,Tiago Manuel Dias Correia,16.683226,-0.8745231,1.0,Ground Pass,91.0,6.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c91c6769-af9f-45df-93fa-d49b8c16c7a0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eebc50dc-66c3-4338-bcb5-2290c46a0fbd,204,1,00:04:29.489,4,29,42,Ball Receipt*,15,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,c68d0b00-cfd6-4318-80d8-559aec03fbcb,7900,Tiago Manuel Dias Correia,21,Left Wing,91.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a437a31b-15f4-4214-b0af-8c5aadddc63b,205,1,00:04:29.489,4,29,43,Carry,15,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,3.588295,,c91c6769-af9f-45df-93fa-d49b8c16c7a0,7900,Tiago Manuel Dias Correia,21,Left Wing,91.0,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eebc50dc-66c3-4338-bcb5-2290c46a0fbd,93.2,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c91c6769-af9f-45df-93fa-d49b8c16c7a0,206,1,00:04:33.077,4,33,16,Shot,15,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.267567,,dd8c0b5b-f524-4fcb-899b-174106105244,7900,Tiago Manuel Dias Correia,21,Left Wing,93.2,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1514ca9-88b2-4b0d-acda-595f56d98435,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008286126,99.1,25.2,c68d0b00-cfd6-4318-80d8-559aec03fbcb,40.0,Right Foot,87.0,Open Play,96.0,Blocked,93.0,Normal,103.0,18.7,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,116.6,37.2,27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,False,103.8,46.3,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,True,88.9,34.4,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,True,100.5,41.7,6913.0,Fernando Navarro i Corbacho,6.0,Left Back,False,103.3,36.4,6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,False,99.6,25.5,23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,False,100.2,21.1,6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,False,94.4,26.7,6733.0,Pedro Mosquera Parada,11.0,Left Defensive Midfield,False,96.4,17.1,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,False,,,,,,,,,,,,,,,,,,,,,,
e1514ca9-88b2-4b0d-acda-595f56d98435,207,1,00:04:33.345,4,33,6,Block,15,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.0,,c91c6769-af9f-45df-93fa-d49b8c16c7a0,23806,Alejandro Bergantiños García,9,Right Defensive Midfield,21.0,54.9,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd8c0b5b-f524-4fcb-899b-174106105244,208,1,00:04:33.667,4,33,23,Goal Keeper,15,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.0,,c91c6769-af9f-45df-93fa-d49b8c16c7a0,27457,Manuel Fernández Muñíz,1,Goalkeeper,3.5,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,42.9,44.0,Set,,,,,,,,,,,,,,,,,,
aaf82c01-03c7-4fe0-9f69-c1dd2da984f3,209,1,00:04:44.365,4,44,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.983833,,23b90b16-5ee9-4d4b-a9c1-13868e93b82d,11298,José Ignacio Martínez García,6,Left Back,77.7,0.1,6914.0,Roberto Román Triguero,23.363647,2.9912212,2.0,Low Pass,54.6,3.6,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23b90b16-5ee9-4d4b-a9c1-13868e93b82d,210,1,00:04:47.349,4,47,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,aaf82c01-03c7-4fe0-9f69-c1dd2da984f3,6914,Roberto Román Triguero,5,Left Center Back,54.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50766ec2-5a24-4e9e-a0eb-2f38efe2b308,211,1,00:04:47.349,4,47,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.361298,,23b90b16-5ee9-4d4b-a9c1-13868e93b82d,6914,Roberto Román Triguero,5,Left Center Back,54.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50419ddb-e8a2-4a54-823b-4494565d7d96,45.2,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50419ddb-e8a2-4a54-823b-4494565d7d96,212,1,00:04:48.710,4,48,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.369711,,4b8c943e-fcbc-482a-8ecd-0ce059afd11e,6914,Roberto Román Triguero,5,Left Center Back,45.2,6.1,26222.0,José Eduardo Rosa Vale de Castro,30.900648,1.7104051,1.0,Ground Pass,40.9,36.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b8c943e-fcbc-482a-8ecd-0ce059afd11e,213,1,00:04:51.080,4,51,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,50419ddb-e8a2-4a54-823b-4494565d7d96,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,40.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbae3ab7-1f8d-4cae-982a-f57f9bf408bd,214,1,00:04:51.080,4,51,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.501034,,45e3115d-f43d-49dc-98bf-d1f0121697e8,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,40.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b8c943e-fcbc-482a-8ecd-0ce059afd11e,49.7,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45e3115d-f43d-49dc-98bf-d1f0121697e8,215,1,00:04:53.581,4,53,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.225416,,38cb4c2f-e37e-49bc-bdb4-674736ac57f2,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,49.7,30.1,11298.0,José Ignacio Martínez García,50.59427,-0.48751575,3.0,High Pass,94.4,6.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38cb4c2f-e37e-49bc-bdb4-674736ac57f2,216,1,00:04:56.806,4,56,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,45e3115d-f43d-49dc-98bf-d1f0121697e8,11298,José Ignacio Martínez García,6,Left Back,94.4,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be114414-2c9d-4616-90a1-cb2b8605c4ef,217,1,00:04:56.806,4,56,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.183892,,38cb4c2f-e37e-49bc-bdb4-674736ac57f2,11298,José Ignacio Martínez García,6,Left Back,94.4,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a45c2c8-5fe2-4e55-8a5d-27311bb6d3c3,94.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a45c2c8-5fe2-4e55-8a5d-27311bb6d3c3,218,1,00:04:56.990,4,56,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.433322,,e3fb2dd6-51a0-414f-ab17-c374945d5a55,11298,José Ignacio Martínez García,6,Left Back,94.0,8.3,7900.0,Tiago Manuel Dias Correia,7.2346387,2.2779233,1.0,Ground Pass,89.3,13.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3fb2dd6-51a0-414f-ab17-c374945d5a55,219,1,00:04:58.423,4,58,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6a45c2c8-5fe2-4e55-8a5d-27311bb6d3c3,7900,Tiago Manuel Dias Correia,21,Left Wing,89.3,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86dbab7d-91fb-4f38-9569-195b093774b9,220,1,00:04:58.423,4,58,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.064558,,a81835c3-276d-4bad-9557-00e76b1d803e,7900,Tiago Manuel Dias Correia,21,Left Wing,89.3,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3fb2dd6-51a0-414f-ab17-c374945d5a55,90.5,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a81835c3-276d-4bad-9557-00e76b1d803e,221,1,00:05:01.488,5,1,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.606601,,3b41706c-04fb-4d06-bca7-fc9371505012,7900,Tiago Manuel Dias Correia,21,Left Wing,90.5,8.1,6713.0,Diego Javier Llorente Ríos,13.416408,-2.961739,1.0,Ground Pass,77.3,5.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b41706c-04fb-4d06-bca7-fc9371505012,222,1,00:05:03.095,5,3,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a81835c3-276d-4bad-9557-00e76b1d803e,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,77.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b28fc9b-adac-4b9f-ac89-20340ad664a7,223,1,00:05:03.095,5,3,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.373359,,1064f16c-25e2-408a-8d0e-462bf9772c52,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,77.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b41706c-04fb-4d06-bca7-fc9371505012,77.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064f16c-25e2-408a-8d0e-462bf9772c52,224,1,00:05:03.468,5,3,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.76715,,0a5b301b-a02e-4d4e-9c5f-38a389a20d14,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,77.3,5.7,26848.0,Roberto Trashorras Gayoso,10.072239,1.0627335,1.0,Ground Pass,82.2,14.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a5b301b-a02e-4d4e-9c5f-38a389a20d14,225,1,00:05:04.235,5,4,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1064f16c-25e2-408a-8d0e-462bf9772c52,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,82.2,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cda42287-81b2-43bb-bcba-e11d69c5d9ab,226,1,00:05:04.235,5,4,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.072668,,0a5b301b-a02e-4d4e-9c5f-38a389a20d14,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,82.2,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e45811e-9a93-4e57-b5e4-540b13547284,82.2,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e45811e-9a93-4e57-b5e4-540b13547284,227,1,00:05:04.308,5,4,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.001073,,467ea58b-ccaa-4d96-aa49-89be98d7871b,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,82.2,14.5,7900.0,Tiago Manuel Dias Correia,12.976903,-1.0726796,2.0,Low Pass,88.4,3.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467ea58b-ccaa-4d96-aa49-89be98d7871b,228,1,00:05:05.309,5,5,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6e45811e-9a93-4e57-b5e4-540b13547284,7900,Tiago Manuel Dias Correia,21,Left Wing,88.4,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
032f1867-4610-43d0-8b4b-62984dea6556,229,1,00:05:05.309,5,5,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.157144,,467ea58b-ccaa-4d96-aa49-89be98d7871b,7900,Tiago Manuel Dias Correia,21,Left Wing,88.4,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5efa5583-2e15-42be-b0ee-a5eef2fd5fdb,89.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5efa5583-2e15-42be-b0ee-a5eef2fd5fdb,230,1,00:05:06.466,5,6,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.016547,,d10e6601-c57e-4419-80fa-c3a2500b9536,7900,Tiago Manuel Dias Correia,21,Left Wing,89.0,3.4,6713.0,Diego Javier Llorente Ríos,22.340322,3.0294526,1.0,Ground Pass,66.8,5.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d10e6601-c57e-4419-80fa-c3a2500b9536,231,1,00:05:07.482,5,7,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,5efa5583-2e15-42be-b0ee-a5eef2fd5fdb,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,66.8,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
