id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,ball_receipt,under_pressure,duel,carry,clearance,counterpress,dribble,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception,out,ball_recovery,foul_committed,foul_won,substitution,miscontrol,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,pass_outcome_id,pass_outcome_name,pass_body_part_id,pass_body_part_name,related_events_2,carry_end_location_0,carry_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_switch,pass_inswinging,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_outswinging,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,pass_cross,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_card_id,foul_committed_card_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,shot_end_location_2
ccd89f72-4d4c-4f90-9a1a-f005366bf281,1498,1,00:46:45.652,46,45,42,Ball Receipt*,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,7da43b5a-857a-46f1-8ab2-b8aa75553d3d,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,94.8,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50a8f6a6-932c-4776-a560-54e82eba8af7,1499,1,00:46:45.652,46,45,30,Pass,93,360,Rayo Vallecano,3,From Free Kick,1049,Granada,0.682019,,02790103-9d50-4bbf-ad50-a74eb2aa8f2e,,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,24.1,63.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,9.108787,-0.043927766,2.0,Low Pass,33.2,63.3,66.0,Recovery,,,,616976a3-7dc7-4c29-afdf-9d98eb002983,True,9.0,Incomplete,,,7da43b5a-857a-46f1-8ab2-b8aa75553d3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616976a3-7dc7-4c29-afdf-9d98eb002983,1500,1,00:46:45.652,46,45,4,Duel,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,50a8f6a6-932c-4776-a560-54e82eba8af7,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,96.0,16.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02790103-9d50-4bbf-ad50-a74eb2aa8f2e,1501,1,00:46:46.334,46,46,2,Ball Recovery,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,50a8f6a6-932c-4776-a560-54e82eba8af7,,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,86.9,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc125b22-aebd-4c27-b193-a7b7de7cc9f4,1502,1,00:46:46.334,46,46,43,Carry,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.037091,,02790103-9d50-4bbf-ad50-a74eb2aa8f2e,,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,86.9,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8ea7cf6-053f-47a2-8bee-e9bed59836f8,,,,,,,85.2,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8ea7cf6-053f-47a2-8bee-e9bed59836f8,1503,1,00:46:47.371,46,47,30,Pass,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.879409,,06712502-be90-42b9-9032-42a5c6fe5291,,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,85.2,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,6.8,-1.5707964,1.0,Ground Pass,85.2,7.1,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61f00632-119e-4d14-8af7-b7758a8f69aa,1504,1,00:46:47.510,46,47,17,Pressure,93,360,Rayo Vallecano,3,From Free Kick,1049,Granada,0.182105,,,,18721.0,Robert Ibáñez Castro,21.0,Left Wing,33.6,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06712502-be90-42b9-9032-42a5c6fe5291,1505,1,00:46:48.251,46,48,42,Ball Receipt*,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e8ea7cf6-053f-47a2-8bee-e9bed59836f8,,10727.0,Răzvan Dincă Raț,6.0,Left Back,85.2,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a8fda89-3d80-4e51-b0d3-8b9ae7b7d13f,1506,1,00:46:48.251,46,48,30,Pass,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.588786,,cf898ff4-7b28-4545-ac0f-fa0d82830975,,10727.0,Răzvan Dincă Raț,6.0,Left Back,85.2,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,4.1773195,2.3053908,1.0,Ground Pass,82.4,10.8,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf898ff4-7b28-4545-ac0f-fa0d82830975,1507,1,00:46:48.840,46,48,42,Ball Receipt*,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,1a8fda89-3d80-4e51-b0d3-8b9ae7b7d13f,,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,82.4,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de348b3a-04f4-49a4-b3ff-d96fbd3afd74,1508,1,00:46:48.840,46,48,43,Carry,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.876823,,0dfa130d-6103-4fb7-aa88-43c624cc1a01,,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,82.4,10.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6171461-7f80-4588-a28a-8670f9cf79ee,,,,,,cf898ff4-7b28-4545-ac0f-fa0d82830975,79.1,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6171461-7f80-4588-a28a-8670f9cf79ee,1509,1,00:46:49.290,46,49,17,Pressure,93,360,Rayo Vallecano,3,From Free Kick,1049,Granada,0.820352,,de348b3a-04f4-49a4-b3ff-d96fbd3afd74,,18721.0,Robert Ibáñez Castro,21.0,Left Wing,39.7,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dfa130d-6103-4fb7-aa88-43c624cc1a01,1510,1,00:46:50.716,46,50,30,Pass,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.723087,,ee89372a-8f3d-403b-a766-dd7c3306df15,,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,79.1,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,7.6902537,-0.22290023,1.0,Ground Pass,86.6,3.5,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee89372a-8f3d-403b-a766-dd7c3306df15,1511,1,00:46:51.439,46,51,42,Ball Receipt*,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,0dfa130d-6103-4fb7-aa88-43c624cc1a01,,10727.0,Răzvan Dincă Raț,6.0,Left Back,86.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96d3fb1c-ee23-4d49-a97a-97a0a28d28a6,1512,1,00:46:51.439,46,51,43,Carry,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.422161,,2f7abac5-3421-4755-9296-c7f6db782108,,10727.0,Răzvan Dincă Raț,6.0,Left Back,86.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee89372a-8f3d-403b-a766-dd7c3306df15,,,,,,,86.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f7abac5-3421-4755-9296-c7f6db782108,1513,1,00:46:51.862,46,51,30,Pass,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.767121,,4d2f248c-5ac4-4b62-80ec-8c9933905885,,10727.0,Răzvan Dincă Raț,6.0,Left Back,86.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,8.700575,0.91580147,1.0,Ground Pass,91.8,10.4,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d2f248c-5ac4-4b62-80ec-8c9933905885,1514,1,00:46:52.629,46,52,42,Ball Receipt*,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,2f7abac5-3421-4755-9296-c7f6db782108,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,91.8,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdd5a040-091b-427a-88d2-9d90271937a9,1515,1,00:46:52.629,46,52,38,Miscontrol,93,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,92.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c63c4fe-b175-45b0-813a-451760f04dfb,1532,2,00:00:00.854,45,0,30,Pass,95,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.435868,,db0131da-16c8-4dba-bb98-5256b317bba5,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,61.0,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,3.0594118,1.7681919,1.0,Ground Pass,60.4,43.1,65.0,Kick Off,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db0131da-16c8-4dba-bb98-5256b317bba5,1533,2,00:00:02.290,45,2,42,Ball Receipt*,95,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,1c63c4fe-b175-45b0-813a-451760f04dfb,,26848.0,Roberto Trashorras Gayoso,13.0,Right Center Midfield,60.4,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7e5b6cb-e299-4a3a-970e-47813a5b7d95,1534,2,00:00:02.290,45,2,43,Carry,95,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.915498,,58eb9758-0ba9-4fbb-913e-480cb90ef1c7,,26848.0,Roberto Trashorras Gayoso,13.0,Right Center Midfield,60.4,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db0131da-16c8-4dba-bb98-5256b317bba5,,,,,,,52.2,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58eb9758-0ba9-4fbb-913e-480cb90ef1c7,1535,2,00:00:03.205,45,3,30,Pass,95,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,2.760017,,183d8751-cc28-4560-9289-0f45dfba4111,,26848.0,Roberto Trashorras Gayoso,13.0,Right Center Midfield,52.2,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,46.040417,-0.58438814,3.0,High Pass,90.6,19.5,,,,,,73bd886c-2943-4dda-ad9f-f3d92dbe9b30,,9.0,Incomplete,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183d8751-cc28-4560-9289-0f45dfba4111,1536,2,00:00:05.965,45,5,42,Ball Receipt*,95,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,58eb9758-0ba9-4fbb-913e-480cb90ef1c7,,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,90.0,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
