id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,clearance,counterpress,dribble,shot,goalkeeper,interception,foul_committed,foul_won,ball_recovery,out,miscontrol,block,substitution,pass,related_events,pass_switch,pass_outcome_id,pass_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_2,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_cross,pass_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_punched_out,related_events_3,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,block_offensive,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_left_foot
72592a55-9611-459c-80cf-004710048bbb,609,1,00:13:46.426,13,46,17,Pressure,40,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.989875,,eef83526-ab41-4c29-be38-5c748eb58190,,6394,Aritz Aduriz Zubeldia,23,Center Forward,58.9,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c645dee-b7b7-49ae-ab66-0b7d95c4b740,610,1,00:13:47.536,13,47,30,Pass,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.371916,,5f253605-d096-4fa1-a6ed-ca6978bd1458,,4711,Pablo Hernández Domínguez,21,Left Wing,64.1,17.7,11298.0,José Ignacio Martínez García,13.34054,-0.98279375,1.0,Ground Pass,71.5,6.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f253605-d096-4fa1-a6ed-ca6978bd1458,611,1,00:13:48.908,13,48,42,Ball Receipt*,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8c645dee-b7b7-49ae-ab66-0b7d95c4b740,,11298,José Ignacio Martínez García,6,Left Back,71.5,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0bd7d01-fa35-49bd-8206-64a93af72173,612,1,00:13:48.908,13,48,43,Carry,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.101542,,5f253605-d096-4fa1-a6ed-ca6978bd1458,,11298,José Ignacio Martínez García,6,Left Back,71.5,6.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,7738a80c-698f-49ba-8c57-570a67b64996,71.4,5.6,,,,,de4f422b-968e-4fa5-9980-c6d82d4cb30e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de4f422b-968e-4fa5-9980-c6d82d4cb30e,613,1,00:13:49.698,13,49,17,Pressure,40,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.386141,,7738a80c-698f-49ba-8c57-570a67b64996,,6393,Iñaki Williams Arthuer,17,Right Wing,49.0,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0bd7d01-fa35-49bd-8206-64a93af72173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7738a80c-698f-49ba-8c57-570a67b64996,614,1,00:13:50.009,13,50,30,Pass,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.240389,,dcf8da83-8043-4684-9667-098df49ce674,,11298,José Ignacio Martínez García,6,Left Back,71.4,5.6,,,26.2,0.0,1.0,Ground Pass,97.6,5.6,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,9.0,Incomplete,de4f422b-968e-4fa5-9980-c6d82d4cb30e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcf8da83-8043-4684-9667-098df49ce674,615,1,00:13:51.250,13,51,10,Interception,40,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.0,,7738a80c-698f-49ba-8c57-570a67b64996,,6649,Óscar de Marcos Arana,2,Right Back,22.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62040373-a63c-4187-9a4c-453edcdd38ce,616,1,00:14:02.281,14,2,30,Pass,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.724725,,54985651-7df6-4aab-a9e7-c1b34128fca6,,11298,José Ignacio Martínez García,6,Left Back,97.3,0.1,4711.0,Pablo Hernández Domínguez,11.941943,1.6546329,2.0,Low Pass,96.3,12.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54985651-7df6-4aab-a9e7-c1b34128fca6,617,1,00:14:03.006,14,3,42,Ball Receipt*,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,62040373-a63c-4187-9a4c-453edcdd38ce,,4711,Pablo Hernández Domínguez,21,Left Wing,96.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3bd198c-c241-4aa1-b0dc-dfa48bcc46f8,618,1,00:14:03.006,14,3,43,Carry,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.65319,,54985651-7df6-4aab-a9e7-c1b34128fca6,,4711,Pablo Hernández Domínguez,21,Left Wing,96.3,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7760d66-d949-4037-b7d0-60753227886a,96.6,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7760d66-d949-4037-b7d0-60753227886a,619,1,00:14:04.659,14,4,30,Pass,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.700768,,22af9b3b-a081-4e98-b3ad-3d5cf2d65f72,,4711,Pablo Hernández Domínguez,21,Left Wing,96.6,12.0,11542.0,Javier Guerra Rodríguez,9.712878,1.0656978,2.0,Low Pass,101.3,20.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22af9b3b-a081-4e98-b3ad-3d5cf2d65f72,620,1,00:14:05.360,14,5,42,Ball Receipt*,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b7760d66-d949-4037-b7d0-60753227886a,,11542,Javier Guerra Rodríguez,23,Center Forward,101.3,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b03c3f7f-7f7b-4475-b233-71e42914c32f,621,1,00:14:05.360,14,5,43,Carry,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.513897,,22af9b3b-a081-4e98-b3ad-3d5cf2d65f72,,11542,Javier Guerra Rodríguez,23,Center Forward,101.3,20.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,7415bd5a-020b-4a90-b4c5-a0025bbff10b,96.3,19.3,,,,,a46e3891-86b2-435d-9d06-520b85e4243a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a46e3891-86b2-435d-9d06-520b85e4243a,622,1,00:14:05.716,14,5,17,Pressure,41,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.339286,,7415bd5a-020b-4a90-b4c5-a0025bbff10b,,6788,Xabier Etxeita Gorritxategi,3,Right Center Back,18.2,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b03c3f7f-7f7b-4475-b233-71e42914c32f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7415bd5a-020b-4a90-b4c5-a0025bbff10b,623,1,00:14:05.873,14,5,30,Pass,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.92242,,1f1f089e-952f-4d08-b9aa-6c6988a33b5d,,11542,Javier Guerra Rodríguez,23,Center Forward,96.3,19.3,6852.0,Jozabed Sánchez Ruiz,11.479112,1.2518005,2.0,Low Pass,99.9,30.2,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,9.0,Incomplete,a46e3891-86b2-435d-9d06-520b85e4243a,,,,,,,b3d92743-90be-40f3-a0a2-08a7392f8628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f1f089e-952f-4d08-b9aa-6c6988a33b5d,624,1,00:14:06.796,14,6,42,Ball Receipt*,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,7415bd5a-020b-4a90-b4c5-a0025bbff10b,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,100.1,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3d92743-90be-40f3-a0a2-08a7392f8628,625,1,00:14:06.796,14,6,30,Pass,41,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.881927,,7415bd5a-020b-4a90-b4c5-a0025bbff10b,,6396,Beñat Etxebarria Urkiaga,11,Left Defensive Midfield,20.2,49.9,6649.0,Óscar de Marcos Arana,3.2140317,-3.048116,1.0,Ground Pass,17.0,49.6,40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,bc8db0f2-3a4d-4aaa-8a34-693b2bf547a6,,,,,,,f5eaa51f-2841-4f38-b362-8cf935c42c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc8db0f2-3a4d-4aaa-8a34-693b2bf547a6,626,1,00:14:07.678,14,7,42,Ball Receipt*,41,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,b3d92743-90be-40f3-a0a2-08a7392f8628,,6649,Óscar de Marcos Arana,2,Right Back,13.9,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5eaa51f-2841-4f38-b362-8cf935c42c2a,627,1,00:14:07.678,14,7,2,Ball Recovery,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,b3d92743-90be-40f3-a0a2-08a7392f8628,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,103.1,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee7a63ae-4304-4a4a-bed1-2abcfdb0121e,628,1,00:14:07.678,14,7,43,Carry,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.596984,,2f083837-60d0-4092-8989-655c4d2fe451,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,103.1,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5eaa51f-2841-4f38-b362-8cf935c42c2a,104.9,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f083837-60d0-4092-8989-655c4d2fe451,629,1,00:14:08.275,14,8,30,Pass,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.155734,,cd935687-c2c8-4913-b7b9-9aa2da9348ee,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,104.9,30.5,,,3.4481878,1.0552473,2.0,Low Pass,106.6,33.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd935687-c2c8-4913-b7b9-9aa2da9348ee,630,1,00:14:08.430,14,8,10,Interception,41,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.0,,2f083837-60d0-4092-8989-655c4d2fe451,,6649,Óscar de Marcos Arana,2,Right Back,13.5,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a5942c-26c4-4e7d-be4c-6a627b8c6538,631,1,00:14:08.430,14,8,43,Carry,41,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,2.722306,,724f8962-383c-4825-ae2a-2b6fa954efbd,,6649,Óscar de Marcos Arana,2,Right Back,13.5,46.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,cd935687-c2c8-4913-b7b9-9aa2da9348ee,25.9,46.2,,,,,ffee393a-d1d7-494a-bed8-cbe633470454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724f8962-383c-4825-ae2a-2b6fa954efbd,632,1,00:14:11.153,14,11,39,Dribbled Past,41,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,01a5942c-26c4-4e7d-be4c-6a627b8c6538,,6914,Roberto Román Triguero,2,Right Back,94.2,33.9,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,3e21e73a-8d95-402e-a88d-147313eea9f2,,,,,,,ffee393a-d1d7-494a-bed8-cbe633470454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffee393a-d1d7-494a-bed8-cbe633470454,633,1,00:14:11.153,14,11,14,Dribble,41,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.0,,724f8962-383c-4825-ae2a-2b6fa954efbd,,6649,Óscar de Marcos Arana,2,Right Back,25.9,46.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e21e73a-8d95-402e-a88d-147313eea9f2,634,1,00:14:11.153,14,11,43,Carry,41,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,1.676087,,724f8962-383c-4825-ae2a-2b6fa954efbd,,6649,Óscar de Marcos Arana,2,Right Back,25.9,46.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,96d3064b-402a-41a1-a660-d5cac765890f,37.1,37.7,,,,,ffee393a-d1d7-494a-bed8-cbe633470454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96d3064b-402a-41a1-a660-d5cac765890f,635,1,00:14:12.829,14,12,30,Pass,41,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,3.972175,,38f8521d-ca2d-4f28-be2f-2485ac97461f,,6649,Óscar de Marcos Arana,2,Right Back,37.1,37.7,6392.0,Íñigo Lekue Martínez,41.37306,-0.766597,1.0,Ground Pass,66.9,9.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38f8521d-ca2d-4f28-be2f-2485ac97461f,636,1,00:14:16.801,14,16,42,Ball Receipt*,41,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,96d3064b-402a-41a1-a660-d5cac765890f,,6392,Íñigo Lekue Martínez,21,Left Wing,66.9,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
