id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,duel,clearance,counterpress,interception,ball_recovery,dribble,out,off_camera,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_won,foul_committed,miscontrol,substitution,block,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_2,carry_end_location_0,carry_end_location_1,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_assisted_shot_id,pass_shot_assist,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,shot_end_location_2,shot_aerial_won,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,related_events_4,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,player,position
fa3fadb0-90f6-4faf-a22e-f7e1a0c81a61,3464,2,00:40:40.943,85,40,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,1.342301,,6da4ccde-ae85-429d-b300-c59d9d9fd211,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,76.2,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,9.556673,1.3385073,1.0,Ground Pass,78.4,17.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3a90a9b-76a3-44e1-805f-ecc841e74df0,3468,2,00:40:46.380,85,46,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,1.290605,,3c85d2a5-7575-42fb-8f87-e9f514455994,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,84.2,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,8.475848,1.2341216,1.0,Ground Pass,87.0,13.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890fb34f-e4a5-4eb0-9e8c-c27ff7655ef4,3471,2,00:40:48.691,85,48,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,1.624444,,42af3864-4ed1-4f3f-bfc3-a3081a536e26,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,83.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,18.704277,3.1202056,2.0,Low Pass,65.1,11.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e3f3da3-f818-44e6-b833-bb5d241a25de,3474,2,00:40:52.341,85,52,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,1.630026,,220e4378-c287-4b25-ac3d-3fe6f3cd290f,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,63.6,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,40.613297,1.2708492,2.0,Low Pass,75.6,53.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1bec63d-5323-4737-be15-f821af1c94eb,3477,2,00:40:56.687,85,56,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,0.706626,,aa48e0ca-2de0-4400-bdbc-e59c9b03cab5,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,89.2,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.463745,0.9613378,1.0,Ground Pass,92.9,55.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dad45d5b-273f-4231-af30-6ac3bbd9e1fd,3480,2,00:40:58.561,85,58,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,0.641896,,75682413-5cc5-41c6-808c-fbe7c251e04e,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,92.9,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,15.384408,-1.1129626,1.0,Ground Pass,99.7,41.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89fe2ecb-5203-49c5-9fca-575c0ba15314,3487,2,00:41:01.097,86,1,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,0.700743,,f3bf494e-ba0f-4c5a-b6db-dcb1525c8ccf,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,97.7,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,7.7233415,-2.2920623,1.0,Ground Pass,92.6,28.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec1ab773-e722-4f66-aaee-f11370052195,3501,2,00:41:12.735,86,12,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,1.568817,,722db9d4-4757-4875-85fa-61924e493636,10609.0,Jérémy Mathieu,5.0,Left Center Back,34.4,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,23.269077,0.80667156,1.0,Ground Pass,50.5,34.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dd40c7e-5789-42d9-b66f-d55288371494,3504,2,00:41:19.403,86,19,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,2.005412,,0f1a0b02-8534-4bdc-a447-ce14a9f92d36,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,55.4,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,36.132256,-1.0588591,1.0,Ground Pass,73.1,10.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497e6033-e6c0-40a9-9eac-b41d48a78c26,3507,2,00:41:24.293,86,24,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,0.986738,,12c73c3b-4c86-4ad1-b622-eb1c6a7789e2,5211.0,Jordi Alba Ramos,6.0,Left Back,79.9,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,11.673046,2.0229502,1.0,Ground Pass,74.8,16.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0db9a631-f9a0-428a-a9fa-6dc891ca7ba0,3511,2,00:41:26.631,86,26,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,1.755659,,f444115c-6765-4ac6-b971-2d5742c0fce9,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,75.1,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,41.231056,1.5319809,2.0,Low Pass,76.7,59.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac4bd51b-2a47-4981-98c1-b2b715ab5c85,3514,2,00:41:30.201,86,30,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,1.40688,,c2ce9e3d-4420-456f-8acf-8f0372f07a76,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,82.5,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.9408245,-1.6614562,1.0,Ground Pass,81.6,52.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407bf549-0e79-4e00-aba0-427a7b82c21f,3517,2,00:41:34.357,86,34,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,0.742854,,5f57f2da-0615-44b8-868f-8807ba39cb00,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,87.6,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,17.80702,-1.2685815,1.0,Ground Pass,92.9,28.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fde7b4f9-0bd7-47c2-9046-9c67b1fb2690,3520,2,00:41:36.699,86,36,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,0.869301,,8d691a71-cb09-4a53-821c-cbe0b36ec3af,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,92.6,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,17.20465,-0.95054686,1.0,Ground Pass,102.6,13.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103df760-8433-4d7e-8a3d-f2612198a290,3524,2,00:41:40.370,86,40,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,0.8465,,948e3296-1848-4d81-b841-e28dfc19ee12,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,91.2,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,7.566373,2.36554,1.0,Ground Pass,85.8,20.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d36f9c7b-502e-4544-95ff-9deaf98610a1,3527,2,00:41:41.337,86,41,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,1.190411,,a0b06dba-6bb4-4e2f-ba34-ea906c11c9a3,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,86.5,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,5.481788,-0.9017533,1.0,Ground Pass,89.9,16.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,43dd67b6-21ff-472d-b67f-d43a9fb57964,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534afee-3144-4326-846f-0553ff13f89d,3606,2,00:42:53.571,87,53,30,Pass,208,217,Barcelona,1,Regular Play,217,Barcelona,1.365563,,9edd8df1-1d5e-4741-b3eb-8e965d8ad95e,10609.0,Jérémy Mathieu,5.0,Left Center Back,43.8,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,16.148375,2.012287,1.0,Ground Pass,36.9,59.1,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c67612fe-73ff-4558-b3ac-f2e1ec7873b9,3609,2,00:42:58.017,87,58,30,Pass,208,217,Barcelona,1,Regular Play,217,Barcelona,0.952806,,47136f45-51db-4285-9b32-36254560bb65,4324.0,Daniel Alves da Silva,2.0,Right Back,38.4,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,6.1911225,-2.113986,1.0,Ground Pass,35.2,58.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b764dbf-b396-4f1a-9f93-1ff544672399,3613,2,00:42:59.648,87,59,30,Pass,208,217,Barcelona,1,Regular Play,217,Barcelona,1.108414,,0716b6ea-dbad-4383-a1bd-d275a23972af,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,35.6,54.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d56fe33-7043-40d5-9771-4b11ced2ac68,10609.0,Jérémy Mathieu,12.026637,-1.5042281,1.0,Ground Pass,36.4,42.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96fe206f-6e16-4675-bd55-461fa36c2b06,3616,2,00:43:02.827,88,2,30,Pass,208,217,Barcelona,1,Regular Play,217,Barcelona,2.493308,,1f7b080b-17dd-4551-86bb-e8938bfd965b,10609.0,Jérémy Mathieu,5.0,Left Center Back,40.6,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7c06cec-c78f-4478-b832-fd458f506392,5216.0,Andrés Iniesta Luján,36.79837,-0.14727747,1.0,Ground Pass,77.0,30.1,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31fe0e57-c404-44fe-92b2-95397914e1b4,3625,2,00:43:09.322,88,9,30,Pass,208,217,Barcelona,1,Regular Play,217,Barcelona,0.92304,,264b5407-f4f0-46bb-89e3-cf65c66de70d,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,54.5,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,8.994443,-1.0723369,1.0,Ground Pass,58.8,10.8,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e40a6463-c164-49f4-abf6-5f7324af4db6,3628,2,00:43:10.405,88,10,30,Pass,208,217,Barcelona,1,Regular Play,217,Barcelona,0.683126,,82a5ffb0-036c-4b5e-b4a3-a1e9ae23dfc2,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,58.8,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,7.6655073,3.0107653,1.0,Ground Pass,51.2,11.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78f03a7c-2c6d-47f7-9e59-2cdb4a36f358,3631,2,00:43:11.208,88,11,30,Pass,208,217,Barcelona,1,Regular Play,217,Barcelona,0.579854,,4058bbce-3d75-4f4a-9ef4-9d2f987d11ed,5211.0,Jordi Alba Ramos,6.0,Left Back,50.6,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,4.110961,1.4977558,1.0,Ground Pass,50.9,16.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773b5925-a58c-4a93-a8f5-f8ea908b3a12,3634,2,00:43:13.024,88,13,30,Pass,208,217,Barcelona,1,Regular Play,217,Barcelona,1.322124,,879b0e14-b4a4-4360-b608-4306a62a8b6f,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,52.3,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,27.574808,1.4581367,1.0,Ground Pass,55.4,44.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7614d1e-c3f6-4508-a527-cbc7d854dfc9,3637,2,00:43:15.197,88,15,30,Pass,208,217,Barcelona,1,Regular Play,217,Barcelona,1.380281,,03b8c967-c734-4096-ae93-f3f98ab7ce76,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,55.4,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,17.348488,0.73238665,1.0,Ground Pass,68.3,56.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,6d628dca-285d-4c36-aa83-96c8a9dec874,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0c5083c-6004-4b8f-a0d1-f7e6e178b616,3651,2,00:43:54.573,88,54,30,Pass,210,217,Barcelona,1,Regular Play,217,Barcelona,1.049084,,b6d26806-0b85-4da3-9c70-952dd0c0dca2,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,29.8,6.8,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,18.320753,1.4559197,1.0,Ground Pass,31.9,25.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0677872-bda6-489b-b05b-8940dae5b682,3653,2,00:43:55.699,88,55,30,Pass,210,217,Barcelona,1,Regular Play,217,Barcelona,0.925168,,49356664-a9fd-416b-8540-0a266f181f3f,10609.0,Jérémy Mathieu,5.0,Left Center Back,31.9,25.3,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,19.104973,1.6756732,1.0,Ground Pass,29.9,44.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1848448-f318-48bb-a84e-d71e7a0f9180,3655,2,00:43:56.625,88,56,30,Pass,210,217,Barcelona,1,Regular Play,217,Barcelona,0.983621,,262ab570-b797-4f69-bc4e-e0e5ff5aa9f8,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,31.8,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,21.931713,0.42285392,1.0,Ground Pass,51.8,54.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92ef6b42-855b-4f5d-a720-bcb8af4a597d,3658,2,00:44:01.176,89,1,30,Pass,210,217,Barcelona,1,Regular Play,217,Barcelona,2.332852,,fee6b541-c6c7-49e4-b89a-ef3e56b09bf1,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,71.1,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,34.027782,-1.8172005,1.0,Ground Pass,62.8,23.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
