id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,out,clearance,foul_won,ball_receipt,dribble,duel,ball_recovery,shot,goalkeeper,counterpress,off_camera,interception,foul_committed,block,substitution,miscontrol,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,pass_switch,related_events_2,related_events,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name
cb6f093d-fb7a-4cc8-a9cb-70b31cf12143,143,1,00:02:40.371,2,40,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,0.7319,,d2e57f6b-14c4-4578-ab5f-37fdb9886d44,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.5,17.8,4320.0,Neymar da Silva Santos Junior,12.110326,0.041298818,1.0,Ground Pass,77.6,18.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2e57f6b-14c4-4578-ab5f-37fdb9886d44,144,1,00:02:41.103,2,41,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,cb6f093d-fb7a-4cc8-a9cb-70b31cf12143,4320,Neymar da Silva Santos Junior,21,Left Wing,77.6,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510efef-9e63-4c8a-b29f-25d0ff5a9b66,145,1,00:02:41.103,2,41,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,1.4698,,61f56dff-4c29-4264-94c2-1b525934861d,4320,Neymar da Silva Santos Junior,21,Left Wing,76.0,18.4,5503.0,Lionel Andrés Messi Cuccittini,12.258874,1.472751,1.0,Ground Pass,77.2,30.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61f56dff-4c29-4264-94c2-1b525934861d,146,1,00:02:42.573,2,42,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,1510efef-9e63-4c8a-b29f-25d0ff5a9b66,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.2,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281bcb8c-9188-4798-99b0-7c99ebb40181,147,1,00:02:42.573,2,42,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,1.465,,0135482b-23ab-48b9-8cde-4cc9c6124e1d,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.2,30.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,51800b31-6da8-425e-90cd-1ae5badb763a,75.2,34.4,,,,61f56dff-4c29-4264-94c2-1b525934861d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0135482b-23ab-48b9-8cde-4cc9c6124e1d,148,1,00:02:42.648,2,42,17,Pressure,9,217,Barcelona,1,Regular Play,210,Real Sociedad,0.656792,,281bcb8c-9188-4798-99b0-7c99ebb40181,6770,Esteban Félix Granero Molina,10,Center Defensive Midfield,40.3,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51800b31-6da8-425e-90cd-1ae5badb763a,149,1,00:02:44.038,2,44,3,Dispossessed,9,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,d622e723-ab99-45cb-afb6-92e257dedc49,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.2,34.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0fc65df-2441-4c34-bdc3-b4d5b4b862b0,161,1,00:02:55.015,2,55,2,Ball Recovery,11,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,d0f4e77b-cd35-45a9-9282-f2d28e7218c7,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.2,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c40537a6-7745-494a-bf2a-0e894d546adf,162,1,00:02:55.015,2,55,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,2.02987,,80e891bb-3463-49b7-8770-90c7bdea4f2d,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.2,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0fc65df-2441-4c34-bdc3-b4d5b4b862b0,15.7,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80e891bb-3463-49b7-8770-90c7bdea4f2d,163,1,00:02:57.045,2,57,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,2.41482,,e030ccc1-fc79-47d3-b54a-00f14bea5764,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,15.7,44.0,6998.0,Rafael Alcântara do Nascimento,13.245754,-0.08314123,1.0,Ground Pass,28.9,42.9,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e030ccc1-fc79-47d3-b54a-00f14bea5764,164,1,00:02:59.460,2,59,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,80e891bb-3463-49b7-8770-90c7bdea4f2d,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,28.9,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdbb9359-9f14-47e5-a240-a3b398c08a30,165,1,00:02:59.460,2,59,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,2.501823,,98e8ea56-2747-4fbf-948b-cee0bc5ad550,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,28.9,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e030ccc1-fc79-47d3-b54a-00f14bea5764,47.3,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98e8ea56-2747-4fbf-948b-cee0bc5ad550,166,1,00:03:01.962,3,1,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,1.2893,,7e0b1ba6-470b-4f3e-8539-a1f4f4f06f96,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,47.3,39.5,5203.0,Sergio Busquets i Burgos,15.302941,-1.5904016,1.0,Ground Pass,47.0,24.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e0b1ba6-470b-4f3e-8539-a1f4f4f06f96,167,1,00:03:03.251,3,3,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,98e8ea56-2747-4fbf-948b-cee0bc5ad550,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.0,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6a70132-aa3a-4876-88e7-e5aef530ef35,168,1,00:03:03.251,3,3,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,1.22,,5db1f76b-e73e-4c7a-8254-78aa40f41371,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.0,24.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,7e0b1ba6-470b-4f3e-8539-a1f4f4f06f96,47.0,21.9,,,,d7d96a24-d736-4584-b44b-c1133261ce86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5db1f76b-e73e-4c7a-8254-78aa40f41371,169,1,00:03:03.606,3,3,17,Pressure,11,217,Barcelona,1,Regular Play,210,Real Sociedad,1.26477,,a6a70132-aa3a-4876-88e7-e5aef530ef35,6671,Asier Illarramendi Andonegi,13,Right Center Midfield,73.1,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7d96a24-d736-4584-b44b-c1133261ce86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7d96a24-d736-4584-b44b-c1133261ce86,170,1,00:03:04.471,3,4,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,1.184296,,5db1f76b-e73e-4c7a-8254-78aa40f41371,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.0,21.9,6379.0,Sergi Roberto Carnicer,20.22004,-1.1314802,1.0,Ground Pass,55.6,3.6,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,68206e2e-f1ed-470a-a92b-11f9b59b760e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68206e2e-f1ed-470a-a92b-11f9b59b760e,171,1,00:03:05.656,3,5,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,d7d96a24-d736-4584-b44b-c1133261ce86,6379,Sergi Roberto Carnicer,6,Left Back,55.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311d77c7-d09a-4d52-b08b-4b8d898116b5,172,1,00:03:05.656,3,5,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,2.184504,,4783d115-25c6-4a7d-8142-0d05f48b95ed,6379,Sergi Roberto Carnicer,6,Left Back,55.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68206e2e-f1ed-470a-a92b-11f9b59b760e,56.1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783d115-25c6-4a7d-8142-0d05f48b95ed,173,1,00:03:07.840,3,7,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,0.8101,,7c478629-3634-43f7-8eb2-5e2abd4e7e78,6379,Sergi Roberto Carnicer,6,Left Back,56.1,3.6,4320.0,Neymar da Silva Santos Junior,9.226592,-0.07594064,1.0,Ground Pass,65.3,2.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c478629-3634-43f7-8eb2-5e2abd4e7e78,174,1,00:03:08.650,3,8,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,4783d115-25c6-4a7d-8142-0d05f48b95ed,4320,Neymar da Silva Santos Junior,21,Left Wing,65.3,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fec2753-9af4-402e-9271-2feff5852c3f,175,1,00:03:08.650,3,8,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,0.947699,,fd18393c-4e76-442f-897f-80c8d84fbe66,4320,Neymar da Silva Santos Junior,21,Left Wing,66.9,3.4,6379.0,Sergi Roberto Carnicer,12.2147455,-3.0924518,1.0,Ground Pass,54.7,2.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd18393c-4e76-442f-897f-80c8d84fbe66,176,1,00:03:09.598,3,9,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,5fec2753-9af4-402e-9271-2feff5852c3f,6379,Sergi Roberto Carnicer,6,Left Back,54.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83fcc9d6-a836-453e-a6df-0cffda97eb51,177,1,00:03:09.598,3,9,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,0.807625,,414638fe-aced-46f1-aefc-ca15cebbe0c3,6379,Sergi Roberto Carnicer,6,Left Back,54.7,2.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b7f1521c-ece9-4319-bbb5-99d7c778902a,54.1,2.9,,,,fd18393c-4e76-442f-897f-80c8d84fbe66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414638fe-aced-46f1-aefc-ca15cebbe0c3,178,1,00:03:09.670,3,9,17,Pressure,11,217,Barcelona,1,Regular Play,210,Real Sociedad,0.809584,,83fcc9d6-a836-453e-a6df-0cffda97eb51,6690,Xabier Prieto Argarate,17,Right Wing,62.6,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7f1521c-ece9-4319-bbb5-99d7c778902a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7f1521c-ece9-4319-bbb5-99d7c778902a,179,1,00:03:10.406,3,10,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,1.113808,,414638fe-aced-46f1-aefc-ca15cebbe0c3,6379,Sergi Roberto Carnicer,6,Left Back,54.1,2.9,5203.0,Sergio Busquets i Burgos,13.601471,1.8692952,1.0,Ground Pass,50.1,15.9,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,80bb0ef6-c84f-4d0e-a80e-2fbe603b64c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf13857-7d2e-4530-949f-642360be6fab,180,1,00:03:11.469,3,11,17,Pressure,11,217,Barcelona,1,Regular Play,210,Real Sociedad,1.079708,,80bb0ef6-c84f-4d0e-a80e-2fbe603b64c7,6671,Asier Illarramendi Andonegi,13,Right Center Midfield,67.4,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98cc9d25-9620-4f76-94b6-2493f02ede58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80bb0ef6-c84f-4d0e-a80e-2fbe603b64c7,181,1,00:03:11.519,3,11,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,b7f1521c-ece9-4319-bbb5-99d7c778902a,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,50.1,15.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,caf13857-7d2e-4530-949f-642360be6fab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98cc9d25-9620-4f76-94b6-2493f02ede58,182,1,00:03:11.519,3,11,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,1.082168,,80bb0ef6-c84f-4d0e-a80e-2fbe603b64c7,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,50.1,15.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,caf13857-7d2e-4530-949f-642360be6fab,46.7,17.0,,,,dea6f9f4-3840-4642-af8c-cc27181f08dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dea6f9f4-3840-4642-af8c-cc27181f08dc,183,1,00:03:12.602,3,12,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,0.894152,,1b0602af-0389-4158-b0a3-20453fda9a53,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.7,17.0,5506.0,Javier Alejandro Mascherano,8.302409,-2.9843645,1.0,Ground Pass,38.5,15.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b0602af-0389-4158-b0a3-20453fda9a53,184,1,00:03:13.496,3,13,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,dea6f9f4-3840-4642-af8c-cc27181f08dc,5506,Javier Alejandro Mascherano,5,Left Center Back,38.5,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09bbb0a8-3f97-4b14-99db-5d8d82dfcc6a,185,1,00:03:13.496,3,13,43,Carry,11,217,Barcelona,1,Regular Play,217,Barcelona,1.218886,,1b0602af-0389-4158-b0a3-20453fda9a53,5506,Javier Alejandro Mascherano,5,Left Center Back,38.5,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45067458-ffe9-4fa1-bd6e-9ac218401f12,34.8,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45067458-ffe9-4fa1-bd6e-9ac218401f12,186,1,00:03:14.715,3,14,30,Pass,11,217,Barcelona,1,Regular Play,217,Barcelona,1.635462,,4f0656bd-503a-409a-abb1-a453fe73de48,5506,Javier Alejandro Mascherano,5,Left Center Back,34.8,16.5,5213.0,Gerard Piqué Bernabéu,28.54908,1.829368,1.0,Ground Pass,27.5,44.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f0656bd-503a-409a-abb1-a453fe73de48,187,1,00:03:16.350,3,16,42,Ball Receipt*,11,217,Barcelona,1,Regular Play,217,Barcelona,,,45067458-ffe9-4fa1-bd6e-9ac218401f12,5213,Gerard Piqué Bernabéu,3,Right Center Back,27.5,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
