id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,out,clearance,duel,off_camera,dribble,foul_committed,foul_won,interception,shot,goalkeeper,injury_stoppage,substitution,ball_recovery,bad_behaviour,block,pass,pass_body_part_id,pass_body_part_name,related_events_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,related_events_2,carry_end_location_0,carry_end_location_1,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,pass_switch,foul_won_defensive,player,position,related_events_3,pass_goal_assist,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate
67f27dcc-2b43-46ed-9402-1ae7478d478e,1326,1,00:39:27.209,39,27,42,Ball Receipt*,68,217,Barcelona,4,From Throw In,217,Barcelona,,,935179bc-d922-46ef-8bb2-7fccf17cce5c,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,70.3,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06969345-70ea-43fb-8da9-45eb13247bd8,1327,1,00:39:27.209,39,27,10,Interception,68,217,Barcelona,4,From Throw In,218,Real Betis,0.0,,935179bc-d922-46ef-8bb2-7fccf17cce5c,27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,49.8,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,
d5aa0929-ea85-4c14-9018-1a2d7a130dd0,1339,1,00:39:32.163,39,32,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,1.7678,,5595c29a-6183-43f3-848b-be5f639922f8,10609.0,Jérémy Mathieu,6.0,Left Back,56.8,32.3,5506.0,Javier Alejandro Mascherano,15.432433,3.0767486,1.0,Ground Pass,41.4,33.3,64.0,Interception,,,,True,,,,,,,,,,,,,,,,,40.0,Right Foot,addde902-6967-4bc7-9713-12f4c6660bd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addde902-6967-4bc7-9713-12f4c6660bd5,1340,1,00:39:33.931,39,33,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,d5aa0929-ea85-4c14-9018-1a2d7a130dd0,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,41.4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02478f0e-41bb-40c4-a87f-e37bd3b52480,1341,1,00:39:33.931,39,33,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,2.1537,,52ff7b52-82e6-4f4e-8230-f66ba1a5a6ca,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,41.4,33.3,4691.0,Claudio Andrés Bravo Muñoz,30.101496,2.8829162,1.0,Ground Pass,12.3,41.0,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52ff7b52-82e6-4f4e-8230-f66ba1a5a6ca,1342,1,00:39:36.084,39,36,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,02478f0e-41bb-40c4-a87f-e37bd3b52480,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,12.3,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5276d29-5436-46a3-a110-d6f9654aa87f,1343,1,00:39:36.084,39,36,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,1.2105,,52ff7b52-82e6-4f4e-8230-f66ba1a5a6ca,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,12.3,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77720392-4b09-4216-b2b9-65588161e705,,,,,,,12.3,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77720392-4b09-4216-b2b9-65588161e705,1344,1,00:39:37.295,39,37,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,1.3589,,adc2c659-66e9-417f-b334-7b4fff8448c9,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,12.3,41.0,5506.0,Javier Alejandro Mascherano,12.369317,0.39852244,1.0,Ground Pass,23.7,45.8,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adc2c659-66e9-417f-b334-7b4fff8448c9,1345,1,00:39:38.654,39,38,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,77720392-4b09-4216-b2b9-65588161e705,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,23.7,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49875e8c-502f-47a0-ad2a-514a9f47d464,1346,1,00:39:38.654,39,38,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,1.2596,,6f127da9-4c83-4765-83a5-cdd6b6f3c234,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,23.7,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adc2c659-66e9-417f-b334-7b4fff8448c9,,,,,,,23.8,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f127da9-4c83-4765-83a5-cdd6b6f3c234,1347,1,00:39:39.913,39,39,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,1.2071,,7ad5e134-b44a-4b6f-a39d-751317ba4beb,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,23.8,48.0,5203.0,Sergio Busquets i Burgos,24.678938,-0.79399395,1.0,Ground Pass,41.1,30.4,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ad5e134-b44a-4b6f-a39d-751317ba4beb,1348,1,00:39:41.121,39,41,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,6f127da9-4c83-4765-83a5-cdd6b6f3c234,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,41.1,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75e68323-9285-4744-9db8-c157bd6f7a42,1349,1,00:39:41.121,39,41,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,1.6485,,41211d2f-146e-479d-bf62-077e81b9833a,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,41.1,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ad5e134-b44a-4b6f-a39d-751317ba4beb,,,,,,,43.9,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41211d2f-146e-479d-bf62-077e81b9833a,1350,1,00:39:42.769,39,42,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,1.002465,,6c9d03d8-cf0c-4af0-b911-4ebeedefc71a,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,43.9,31.6,5503.0,Lionel Andrés Messi Cuccittini,23.789284,0.2031663,1.0,Ground Pass,67.2,36.4,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c9d03d8-cf0c-4af0-b911-4ebeedefc71a,1351,1,00:39:43.771,39,43,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,41211d2f-146e-479d-bf62-077e81b9833a,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,67.2,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301f417-4438-4b6d-b23f-c9da9b025a16,1352,1,00:39:43.771,39,43,43,Carry,70,217,Barcelona,1,Regular Play,217,Barcelona,2.007735,,6c9d03d8-cf0c-4af0-b911-4ebeedefc71a,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,67.2,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adf62976-7cdd-4bc6-8714-281cefe25e89,,,,,,,78.7,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adf62976-7cdd-4bc6-8714-281cefe25e89,1353,1,00:39:45.779,39,45,30,Pass,70,217,Barcelona,1,Regular Play,217,Barcelona,1.071149,,7db60855-3836-4dd8-a8fa-dcb43123abbc,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,78.7,30.7,4320.0,Neymar da Silva Santos Junior,23.216589,-0.5736667,1.0,Ground Pass,98.2,18.1,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db60855-3836-4dd8-a8fa-dcb43123abbc,1354,1,00:39:46.850,39,46,42,Ball Receipt*,70,217,Barcelona,1,Regular Play,217,Barcelona,,,adf62976-7cdd-4bc6-8714-281cefe25e89,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,98.2,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fb7dd85-ee08-4d02-9e86-baf82d09b66b,1357,1,00:40:27.733,40,27,30,Pass,72,217,Barcelona,1,Regular Play,217,Barcelona,0.4965,,45662290-b9e6-4e1b-92c8-82e7a4707de0,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,20.0,44.7,4691.0,Claudio Andrés Bravo Muñoz,5.714018,-3.071532,2.0,Low Pass,14.3,44.3,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,defbe46c-bc41-4de8-9354-5a7d70cc213b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659962f4-3e61-4025-9db1-9951d2ce7755,1358,1,00:40:27.905,40,27,17,Pressure,72,217,Barcelona,1,Regular Play,218,Real Betis,0.571474,,45662290-b9e6-4e1b-92c8-82e7a4707de0,27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,100.6,35.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,cf8e4158-dfd0-412a-b07c-960c28d60aa5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45662290-b9e6-4e1b-92c8-82e7a4707de0,1359,1,00:40:28.229,40,28,42,Ball Receipt*,72,217,Barcelona,1,Regular Play,217,Barcelona,,,659962f4-3e61-4025-9db1-9951d2ce7755,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,14.3,44.3,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,8fb7dd85-ee08-4d02-9e86-baf82d09b66b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf8e4158-dfd0-412a-b07c-960c28d60aa5,1360,1,00:40:28.229,40,28,30,Pass,72,217,Barcelona,1,Regular Play,217,Barcelona,1.1209,,659962f4-3e61-4025-9db1-9951d2ce7755,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,14.4,45.4,6332.0,Thomas Vermaelen,20.211136,-1.2693872,2.0,Low Pass,20.4,26.1,,,,True,,,,,,,,,,,,,,,,,,,40.0,Right Foot,9bc614b4-c36f-422a-af7c-091552e66969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc614b4-c36f-422a-af7c-091552e66969,1361,1,00:40:29.350,40,29,42,Ball Receipt*,72,217,Barcelona,1,Regular Play,217,Barcelona,,,cf8e4158-dfd0-412a-b07c-960c28d60aa5,6332.0,Thomas Vermaelen,5.0,Left Center Back,20.4,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe93cc39-059d-44a1-9c1d-2d41232c593b,1362,1,00:40:29.350,40,29,43,Carry,72,217,Barcelona,1,Regular Play,217,Barcelona,1.9264,,9bc614b4-c36f-422a-af7c-091552e66969,6332.0,Thomas Vermaelen,5.0,Left Center Back,20.4,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc9dcbca-f216-4afd-84b5-cf3efb9fc2ce,,,,,,,25.7,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc9dcbca-f216-4afd-84b5-cf3efb9fc2ce,1363,1,00:40:31.277,40,31,30,Pass,72,217,Barcelona,1,Regular Play,217,Barcelona,0.7929,,5a11f784-5f7d-4838-8d9e-bc8a231f7203,6332.0,Thomas Vermaelen,5.0,Left Center Back,25.7,29.6,6379.0,Sergi Roberto Carnicer,12.303658,-0.02438541,1.0,Ground Pass,38.0,29.3,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a11f784-5f7d-4838-8d9e-bc8a231f7203,1364,1,00:40:32.070,40,32,42,Ball Receipt*,72,217,Barcelona,1,Regular Play,217,Barcelona,,,dc9dcbca-f216-4afd-84b5-cf3efb9fc2ce,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,38.0,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ebbf3c6-c3f5-46f6-a785-bd2d90c5af43,1365,1,00:40:32.070,40,32,30,Pass,72,217,Barcelona,1,Regular Play,217,Barcelona,0.6456,,a9b42a52-a99d-4eb4-990d-3d98928e3931,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,38.0,29.3,5203.0,Sergio Busquets i Burgos,5.448853,2.317253,1.0,Ground Pass,34.3,33.3,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12d1d92e-c8dc-437d-816a-2ffd115083e5,1366,1,00:40:32.277,40,32,17,Pressure,72,217,Barcelona,1,Regular Play,218,Real Betis,0.4628,,a9b42a52-a99d-4eb4-990d-3d98928e3931,27346.0,Petros Matheus dos Santos Araújo,13.0,Right Center Midfield,79.0,47.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,fc2f9868-f34a-4f90-8100-a53dc328112a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9b42a52-a99d-4eb4-990d-3d98928e3931,1367,1,00:40:32.715,40,32,42,Ball Receipt*,72,217,Barcelona,1,Regular Play,217,Barcelona,,,12d1d92e-c8dc-437d-816a-2ffd115083e5,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,34.3,33.3,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,7ebbf3c6-c3f5-46f6-a785-bd2d90c5af43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc2f9868-f34a-4f90-8100-a53dc328112a,1368,1,00:40:32.715,40,32,30,Pass,72,217,Barcelona,1,Regular Play,217,Barcelona,0.548076,,060b879a-e6d0-488b-bb00-1fe9201f55bf,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,33.4,34.6,6379.0,Sergi Roberto Carnicer,10.34698,-0.9640292,1.0,Ground Pass,39.3,26.1,,,,True,,,,,,,,,,,,,,,,,,,38.0,Left Foot,12d1d92e-c8dc-437d-816a-2ffd115083e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060b879a-e6d0-488b-bb00-1fe9201f55bf,1369,1,00:40:33.263,40,33,42,Ball Receipt*,72,217,Barcelona,1,Regular Play,217,Barcelona,,,fc2f9868-f34a-4f90-8100-a53dc328112a,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,39.3,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2b62c6f-eac5-4652-9845-7ce0270fe941,1370,1,00:40:33.263,40,33,43,Carry,72,217,Barcelona,1,Regular Play,217,Barcelona,0.761024,,060b879a-e6d0-488b-bb00-1fe9201f55bf,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,39.3,26.1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,a0485f91-d038-47f4-a58c-1dfa867c85c6,,,,,,e5c0b406-6d89-4a7b-9d78-c17d02ecd925,40.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0485f91-d038-47f4-a58c-1dfa867c85c6,1371,1,00:40:33.920,40,33,17,Pressure,72,217,Barcelona,1,Regular Play,218,Real Betis,0.3316,,b2b62c6f-eac5-4652-9845-7ce0270fe941,26723.0,Álvaro Cejudo Carmona,12.0,Right Midfield,78.4,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5c0b406-6d89-4a7b-9d78-c17d02ecd925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5c0b406-6d89-4a7b-9d78-c17d02ecd925,1372,1,00:40:34.024,40,34,30,Pass,72,217,Barcelona,1,Regular Play,217,Barcelona,1.4387,,a0485f91-d038-47f4-a58c-1dfa867c85c6,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,40.0,23.5,10609.0,Jérémy Mathieu,16.617159,-1.7953398,1.0,Ground Pass,36.3,7.3,,,,True,,,,,,,,,,,,,,,,,,,40.0,Right Foot,f71f98d5-809f-4ec6-90c6-0635e6e59a6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f71f98d5-809f-4ec6-90c6-0635e6e59a6c,1373,1,00:40:35.463,40,35,42,Ball Receipt*,72,217,Barcelona,1,Regular Play,217,Barcelona,,,e5c0b406-6d89-4a7b-9d78-c17d02ecd925,10609.0,Jérémy Mathieu,6.0,Left Back,36.3,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455a8f6f-2466-4ec0-8c1e-81d904ffb877,1374,1,00:40:35.463,40,35,30,Pass,72,217,Barcelona,1,Regular Play,217,Barcelona,1.7208,,21c2e112-6b0e-4651-b2e2-f33e395d9d0f,10609.0,Jérémy Mathieu,6.0,Left Back,36.2,7.1,6379.0,Sergi Roberto Carnicer,19.302332,0.015542789,1.0,Ground Pass,55.5,7.4,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
