id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper,off_camera,ball_recovery,block,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_switch,pass_outcome_id,pass_outcome_name,foul_committed_advantage,foul_won_advantage,related_events_3,pass_cut_back,pass_deflected,block_deflection,player,position,location,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,dribble_overrun,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,ball_recovery_offensive,clearance_right_foot,pass_aerial_won,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,pass_goal_assist
d5bda45d-3368-4733-bd05-5bd221d15f33,2186,2,00:10:00.102,55,0,30,Pass,113,217,Barcelona,3,From Free Kick,217,Barcelona,2.230393,,a06d8921-1b15-4374-bd5f-c15e33d1757e,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,44.3,67.6,4691.0,Claudio Andrés Bravo Muñoz,30.327545,-2.013798,1.0,Ground Pass,31.3,40.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a06d8921-1b15-4374-bd5f-c15e33d1757e,2187,2,00:10:02.332,55,2,42,Ball Receipt*,113,217,Barcelona,3,From Free Kick,217,Barcelona,,,d5bda45d-3368-4733-bd05-5bd221d15f33,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,31.3,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fce9d329-a2d8-4f35-a403-a29894be1fc7,2188,2,00:10:02.332,55,2,43,Carry,113,217,Barcelona,3,From Free Kick,217,Barcelona,0.080007,,a06d8921-1b15-4374-bd5f-c15e33d1757e,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,31.3,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b424ab65-5e52-4a67-88f8-6e6f64037e3e,,31.3,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b424ab65-5e52-4a67-88f8-6e6f64037e3e,2189,2,00:10:02.412,55,2,30,Pass,113,217,Barcelona,3,From Free Kick,217,Barcelona,1.876,,73c2124b-60d5-40fc-b335-152a0b13ee82,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,31.3,40.2,5506.0,Javier Alejandro Mascherano,13.829317,-1.1459641,1.0,Ground Pass,37.0,27.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73c2124b-60d5-40fc-b335-152a0b13ee82,2190,2,00:10:04.288,55,4,42,Ball Receipt*,113,217,Barcelona,3,From Free Kick,217,Barcelona,,,b424ab65-5e52-4a67-88f8-6e6f64037e3e,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,37.0,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837594db-4dc4-4e62-b501-2af41dc4b550,2191,2,00:10:04.288,55,4,43,Carry,113,217,Barcelona,3,From Free Kick,217,Barcelona,2.5146,,73c2124b-60d5-40fc-b335-152a0b13ee82,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,37.0,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875f806c-1d22-4b57-8a2b-59d4c52067a2,,43.9,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875f806c-1d22-4b57-8a2b-59d4c52067a2,2192,2,00:10:06.803,55,6,30,Pass,113,217,Barcelona,3,From Free Kick,217,Barcelona,1.3658,,8643f5fd-82fb-44ab-aee1-0e9d68140bc3,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,43.9,25.3,4320.0,Neymar da Silva Santos Junior,30.865028,-0.27562943,1.0,Ground Pass,73.6,16.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd1d3e56-2288-4d8e-b347-24ebffcf3026,2193,2,00:10:07.899,55,7,17,Pressure,113,217,Barcelona,3,From Free Kick,209,Celta Vigo,2.48275,,4e15e0d7-ede6-4e6e-867d-78f3d9ed8c20,6805.0,Hugo Mallo Novegil,2.0,Right Back,43.2,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8643f5fd-82fb-44ab-aee1-0e9d68140bc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8643f5fd-82fb-44ab-aee1-0e9d68140bc3,2194,2,00:10:08.169,55,8,42,Ball Receipt*,113,217,Barcelona,3,From Free Kick,217,Barcelona,,,875f806c-1d22-4b57-8a2b-59d4c52067a2,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,73.6,16.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,fd1d3e56-2288-4d8e-b347-24ebffcf3026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e15e0d7-ede6-4e6e-867d-78f3d9ed8c20,2195,2,00:10:08.169,55,8,43,Carry,113,217,Barcelona,3,From Free Kick,217,Barcelona,3.6641,,50d3bc45-6e72-4567-ab84-dfe54ebd6402,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,73.6,16.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,8643f5fd-82fb-44ab-aee1-0e9d68140bc3,b5dbbe69-3c64-4171-a30b-b32b376c4aae,65.7,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd1d3e56-2288-4d8e-b347-24ebffcf3026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5dbbe69-3c64-4171-a30b-b32b376c4aae,2196,2,00:10:11.463,55,11,17,Pressure,113,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.352795,,4e15e0d7-ede6-4e6e-867d-78f3d9ed8c20,6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,51.6,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978d9303-2750-46ab-b093-06816bade61f,2197,2,00:10:11.833,55,11,39,Dribbled Past,113,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.0,,50d3bc45-6e72-4567-ab84-dfe54ebd6402,6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,54.4,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a92bc9f7-534e-4305-9cd4-58d457f7f479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50d3bc45-6e72-4567-ab84-dfe54ebd6402,2198,2,00:10:11.833,55,11,14,Dribble,113,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,978d9303-2750-46ab-b093-06816bade61f,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,65.7,32.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a92bc9f7-534e-4305-9cd4-58d457f7f479,2199,2,00:10:11.833,55,11,43,Carry,113,217,Barcelona,3,From Free Kick,217,Barcelona,2.2121,,50d3bc45-6e72-4567-ab84-dfe54ebd6402,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,65.7,32.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,978d9303-2750-46ab-b093-06816bade61f,e28c2511-4782-4a0e-9dcd-ec5b6a8ec4ab,72.7,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e28c2511-4782-4a0e-9dcd-ec5b6a8ec4ab,2200,2,00:10:14.045,55,14,30,Pass,113,217,Barcelona,3,From Free Kick,217,Barcelona,1.117,,08fab279-e80d-430d-9791-b56d45ffd2a8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,72.7,52.6,4324.0,Daniel Alves da Silva,9.745255,2.24714,1.0,Ground Pass,66.6,60.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08fab279-e80d-430d-9791-b56d45ffd2a8,2201,2,00:10:15.162,55,15,42,Ball Receipt*,113,217,Barcelona,3,From Free Kick,217,Barcelona,,,e28c2511-4782-4a0e-9dcd-ec5b6a8ec4ab,4324.0,Daniel Alves da Silva,2.0,Right Back,66.6,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0256e27-4ad8-4910-928f-6adbd2faf284,2202,2,00:10:15.162,55,15,43,Carry,113,217,Barcelona,3,From Free Kick,217,Barcelona,0.7921,,08fab279-e80d-430d-9791-b56d45ffd2a8,4324.0,Daniel Alves da Silva,2.0,Right Back,66.6,60.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,ce996b83-e93e-404c-8c4c-8d15475be9f8,d5ed85af-f6c2-4cc4-8c0c-c72d2b87d231,66.6,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5ed85af-f6c2-4cc4-8c0c-c72d2b87d231,2203,2,00:10:15.507,55,15,17,Pressure,113,217,Barcelona,3,From Free Kick,209,Celta Vigo,0.473698,,ce996b83-e93e-404c-8c4c-8d15475be9f8,27342.0,Josep Señé Escudero,21.0,Left Wing,48.3,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0256e27-4ad8-4910-928f-6adbd2faf284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce996b83-e93e-404c-8c4c-8d15475be9f8,2204,2,00:10:15.954,55,15,30,Pass,113,217,Barcelona,3,From Free Kick,217,Barcelona,1.2143,,7f4531bc-29e1-4388-aab9-e3611a723647,4324.0,Daniel Alves da Silva,2.0,Right Back,66.6,60.2,5503.0,Lionel Andrés Messi Cuccittini,27.650135,0.77261114,1.0,Ground Pass,86.4,79.5,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,d5ed85af-f6c2-4cc4-8c0c-c72d2b87d231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f4531bc-29e1-4388-aab9-e3611a723647,2205,2,00:10:17.168,55,17,42,Ball Receipt*,113,217,Barcelona,3,From Free Kick,217,Barcelona,,,ce996b83-e93e-404c-8c4c-8d15475be9f8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,86.4,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041e6c4-1682-4f62-b683-3670c0d91e84,2206,2,00:10:17.168,55,17,38,Miscontrol,113,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,86.4,79.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d812c9d0-d9c9-4908-8552-f8d896fee20d,2213,2,00:10:35.932,55,35,2,Ball Recovery,115,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,88.5,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b169fde8-71ad-46f8-a5ec-d88e13ae96ba,2214,2,00:10:35.932,55,35,43,Carry,115,217,Barcelona,1,Regular Play,217,Barcelona,2.71541,,b3beb13c-595b-4fbc-b64e-b3da3664c5cb,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,88.5,63.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,be363143-e651-480a-b0c7-36d20004f10f,d812c9d0-d9c9-4908-8552-f8d896fee20d,97.9,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be363143-e651-480a-b0c7-36d20004f10f,2215,2,00:10:38.647,55,38,39,Dribbled Past,115,217,Barcelona,1,Regular Play,209,Celta Vigo,0.0,,6878bf65-40fc-4606-8b38-70b198eff9dd,6796.0,Nemanja Radoja,10.0,Center Defensive Midfield,22.2,26.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,b169fde8-71ad-46f8-a5ec-d88e13ae96ba,b3beb13c-595b-4fbc-b64e-b3da3664c5cb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3beb13c-595b-4fbc-b64e-b3da3664c5cb,2216,2,00:10:38.647,55,38,14,Dribble,115,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,be363143-e651-480a-b0c7-36d20004f10f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,97.9,53.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6878bf65-40fc-4606-8b38-70b198eff9dd,2217,2,00:10:38.647,55,38,43,Carry,115,217,Barcelona,1,Regular Play,217,Barcelona,1.07829,,6b28c548-dffd-4691-977d-9e65dce58d73,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,97.9,53.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,b3beb13c-595b-4fbc-b64e-b3da3664c5cb,be363143-e651-480a-b0c7-36d20004f10f,96.2,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e57c1f68-3250-4493-8596-371911a19ec3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b28c548-dffd-4691-977d-9e65dce58d73,2218,2,00:10:39.179,55,39,17,Pressure,115,217,Barcelona,1,Regular Play,209,Celta Vigo,0.500905,,6878bf65-40fc-4606-8b38-70b198eff9dd,6805.0,Hugo Mallo Novegil,2.0,Right Back,23.0,40.2,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
