id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,counterpress,dribble,duel,off_camera,out,ball_recovery,interception,shot,goalkeeper,clearance,foul_won,block,foul_committed,miscontrol,substitution,bad_behaviour,related_events_0,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_won_defensive,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,clearance_head,pass_deflected,block_deflection,pass_through_ball,clearance_aerial_won,ball_recovery_recovery_failure,pass_switch,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cut_back
73da56a5-b6fd-4b8e-bcf6-cc6ca489398d,949,1,00:20:21.916,20,21,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,0.529,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,59.4,26.8,,,,,,,,,,,,,,,,,,,,,d190042a-ccf3-4997-aea9-d850f9d0ddce,,,,6379.0,Sergi Roberto Carnicer,8.321658,0.07216363,1.0,Ground Pass,67.7,27.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32e756ca-16e3-4a72-94de-7ba8e27004fc,950,1,00:20:22.142,20,22,17,Pressure,43,217,Barcelona,4,From Throw In,209,Celta Vigo,0.7865,,,19668,Augusto Matías Fernández,9,Right Defensive Midfield,51.0,51.7,,,,,,,,,,,,,,,,,,,,,418e0da8-8cfb-42e9-b1f2-ad0091253732,d190042a-ccf3-4997-aea9-d850f9d0ddce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d190042a-ccf3-4997-aea9-d850f9d0ddce,951,1,00:20:22.445,20,22,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,67.7,27.4,,True,,,,,,,,,,,,,,,,,,,32e756ca-16e3-4a72-94de-7ba8e27004fc,73da56a5-b6fd-4b8e-bcf6-cc6ca489398d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418e0da8-8cfb-42e9-b1f2-ad0091253732,952,1,00:20:22.445,20,22,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,1.1799,,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,67.7,27.4,,True,,,,,,,,,,,,,,,,,,,32e756ca-16e3-4a72-94de-7ba8e27004fc,d190042a-ccf3-4997-aea9-d850f9d0ddce,66.9,26.6,,,,,,,,,,,d558a8bb-5c80-46f1-aee3-40e089707809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d558a8bb-5c80-46f1-aee3-40e089707809,953,1,00:20:23.625,20,23,3,Dispossessed,43,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,66.9,26.6,,True,,,,,,,,,,,,,,,,,,,f208e581-8d6d-4181-8830-f11d5652af4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f09fabb-65d1-4b13-ad7f-1a499a30338a,981,1,00:20:43.297,20,43,4,Duel,45,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5506,Javier Alejandro Mascherano,5,Left Center Back,7.0,11.4,,True,,,True,,,,,,,,,,,,,,,,7775e48c-b979-4c62-8861-15a4b096f2a9,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45fed884-51ba-4a4a-92d8-4ab5d5532ced,982,1,00:20:43.297,20,43,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,5.014191,,,5506,Javier Alejandro Mascherano,5,Left Center Back,7.0,11.4,,,,,,,,,,,,,,,,,,,,,7f09fabb-65d1-4b13-ad7f-1a499a30338a,bf2309d7-76ae-43d8-a70b-89aa91e667fe,23.9,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf2309d7-76ae-43d8-a70b-89aa91e667fe,983,1,00:20:48.311,20,48,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,1.5891,,,5506,Javier Alejandro Mascherano,5,Left Center Back,23.9,8.7,,,,,,,,,,,,,,,,,,,,,5a7dae15-758c-4086-a0cf-47db73f0d688,,,,5203.0,Sergio Busquets i Burgos,16.523922,0.6652894,1.0,Ground Pass,36.9,18.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787924ee-f1b5-4197-ac49-96f29dcfc090,984,1,00:20:49.331,20,49,17,Pressure,45,217,Barcelona,1,Regular Play,209,Celta Vigo,1.4368,,,6797,Daniel Wass,22,Right Center Forward,83.2,49.2,,,,,,,,,,,,,,,,,,,,,33ecccd1-b41a-4882-9942-5be712c19c19,5a7dae15-758c-4086-a0cf-47db73f0d688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a7dae15-758c-4086-a0cf-47db73f0d688,985,1,00:20:49.900,20,49,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,36.9,18.9,,True,,,,,,,,,,,,,,,,,,,787924ee-f1b5-4197-ac49-96f29dcfc090,bf2309d7-76ae-43d8-a70b-89aa91e667fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33ecccd1-b41a-4882-9942-5be712c19c19,986,1,00:20:49.900,20,49,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,2.1032,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,36.9,18.9,,True,,,,,,,,,,,,,,,,,,,5a7dae15-758c-4086-a0cf-47db73f0d688,787924ee-f1b5-4197-ac49-96f29dcfc090,42.5,27.4,,,,,,,,,,,9308ac8c-a105-4e6f-91d9-6ec4a58bbb30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9308ac8c-a105-4e6f-91d9-6ec4a58bbb30,987,1,00:20:52.003,20,52,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,1.6,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,42.5,27.4,,,,,,,,,,,,,,,,,,,,,1a8faeb4-4b37-4a58-8f4b-1b43a31f4107,,,,5216.0,Andrés Iniesta Luján,11.353414,1.4737569,1.0,Ground Pass,43.6,38.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a8faeb4-4b37-4a58-8f4b-1b43a31f4107,988,1,00:20:53.603,20,53,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,43.6,38.7,,,,,,,,,,,,,,,,,,,,,9308ac8c-a105-4e6f-91d9-6ec4a58bbb30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d295eeff-127c-4c06-a01d-15694a872d0d,989,1,00:20:53.603,20,53,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,0.8,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,43.6,38.7,,,,,,,,,,,,,,,,,,,,,1a8faeb4-4b37-4a58-8f4b-1b43a31f4107,72d0f388-b969-4b1b-8409-f4d1e12a4ea9,45.9,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d0f388-b969-4b1b-8409-f4d1e12a4ea9,990,1,00:20:54.403,20,54,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,0.9741,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,45.9,37.2,,,,,,,,,,,,,,,,,,,,,36b14922-4385-4c0c-b8cc-7c28148c9711,,,,5503.0,Lionel Andrés Messi Cuccittini,12.258874,-0.5880026,1.0,Ground Pass,56.1,30.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7aeb4c1f-f71b-43be-ab8b-847787880dee,991,1,00:20:55.249,20,55,17,Pressure,45,217,Barcelona,1,Regular Play,209,Celta Vigo,1.293167,,,6794,Gustavo Daniel Cabral Cáceres,3,Right Center Back,56.0,48.8,,,,,,,,,,,,,,,,,,,,,36b14922-4385-4c0c-b8cc-7c28148c9711,caeef782-a00d-468f-9c23-74ed7b9b385c,,,,,,,,,,,,,f0960b04-51bf-4dc1-9fd2-f32c7f84bee4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36b14922-4385-4c0c-b8cc-7c28148c9711,992,1,00:20:55.377,20,55,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.1,30.4,,True,,,,,,,,,,,,,,,,,,,72d0f388-b969-4b1b-8409-f4d1e12a4ea9,7aeb4c1f-f71b-43be-ab8b-847787880dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caeef782-a00d-468f-9c23-74ed7b9b385c,993,1,00:20:55.377,20,55,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,1.124604,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.1,30.4,,True,,,,,,,,,,,,,,,,,,,36b14922-4385-4c0c-b8cc-7c28148c9711,7aeb4c1f-f71b-43be-ab8b-847787880dee,54.6,35.3,,,,,,,,,,,f0960b04-51bf-4dc1-9fd2-f32c7f84bee4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0960b04-51bf-4dc1-9fd2-f32c7f84bee4,994,1,00:20:56.502,20,56,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,0.897696,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,54.6,35.3,,True,,,,,,,,,,,,,,,,,,,7aeb4c1f-f71b-43be-ab8b-847787880dee,a6ed0754-b5d7-4bc2-90db-64372d836113,,,5216.0,Andrés Iniesta Luján,8.109871,1.620139,1.0,Ground Pass,54.2,43.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ed0754-b5d7-4bc2-90db-64372d836113,995,1,00:20:57.400,20,57,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,54.2,43.4,,,,,,,,,,,,,,,,,,,,,f0960b04-51bf-4dc1-9fd2-f32c7f84bee4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0374c88d-2d16-49d4-8750-d8b81587c7f3,996,1,00:20:57.400,20,57,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,1.0701,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,54.2,43.4,,,,,,,,,,,,,,,,,,,,,a6ed0754-b5d7-4bc2-90db-64372d836113,c9b7e642-e46a-43e4-bed0-d4ac195a8e05,52.9,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9b7e642-e46a-43e4-bed0-d4ac195a8e05,997,1,00:20:58.470,20,58,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,5.193448,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,52.9,44.7,,,,,,,,,,,,,,,,,,,,,973af0c0-0d81-4b9e-94d5-3d1b182fc942,,,,4324.0,Daniel Alves da Silva,65.42973,0.3299669,2.0,Low Pass,114.8,65.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a393df5-d788-4266-b77d-0dc4620fc2e8,998,1,00:21:02.194,21,2,17,Pressure,45,217,Barcelona,1,Regular Play,209,Celta Vigo,1.902132,,,6802,Jonathan Castro Otto,6,Left Back,11.5,25.6,,,,,,,,,,,,,,,,,,,,,20bb6b58-cc31-415e-b1e1-45158e2b432f,973af0c0-0d81-4b9e-94d5-3d1b182fc942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973af0c0-0d81-4b9e-94d5-3d1b182fc942,999,1,00:21:03.663,21,3,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,,4324,Daniel Alves da Silva,2,Right Back,114.8,65.9,,True,,,,,,,,,,,,,,,,,,,6a393df5-d788-4266-b77d-0dc4620fc2e8,c9b7e642-e46a-43e4-bed0-d4ac195a8e05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20bb6b58-cc31-415e-b1e1-45158e2b432f,1000,1,00:21:03.663,21,3,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,1.516452,,,4324,Daniel Alves da Silva,2,Right Back,114.8,65.9,,True,,,,,,,,,,,,,,,,,,,6a393df5-d788-4266-b77d-0dc4620fc2e8,973af0c0-0d81-4b9e-94d5-3d1b182fc942,116.4,58.4,,,,,,,,,,,a9d7be88-5fed-4fff-9b28-723ab3053a1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9d7be88-5fed-4fff-9b28-723ab3053a1b,1001,1,00:21:05.180,21,5,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,2.2275,,,4324,Daniel Alves da Silva,2,Right Back,116.4,58.4,,,,,,,,,,,,,,,,,,,,,99a410b7-7bdb-43c1-8a70-10e4ed54a8ad,,,,5503.0,Lionel Andrés Messi Cuccittini,14.818907,-2.587285,1.0,Ground Pass,103.8,50.6,40.0,Right Foot,,,,,,,,,,,,,,,,,fe51928d-83aa-435f-bb90-6b6062f05fb2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
99a410b7-7bdb-43c1-8a70-10e4ed54a8ad,1002,1,00:21:07.407,21,7,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,103.8,50.6,,,,,,,,,,,,,,,,,,,,,a9d7be88-5fed-4fff-9b28-723ab3053a1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290bfc87-fbb1-4118-b663-f5710f57a2ca,1003,1,00:21:07.407,21,7,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,1.009021,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,103.8,50.6,,True,,,,,,,,,,,,,,,,,,,99a410b7-7bdb-43c1-8a70-10e4ed54a8ad,b0e2b549-fd9a-4956-828b-99fe275d2de2,104.2,47.5,,,,,,,,,,,b358359c-0dc8-4fd5-9fb5-bebd16fe19b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0e2b549-fd9a-4956-828b-99fe275d2de2,1004,1,00:21:08.416,21,8,39,Dribbled Past,45,217,Barcelona,1,Regular Play,209,Celta Vigo,0.0,,,6805,Hugo Mallo Novegil,2,Right Back,16.8,33.5,,,,,,,,,,,,,,,,,,,,,290bfc87-fbb1-4118-b663-f5710f57a2ca,b358359c-0dc8-4fd5-9fb5-bebd16fe19b8,,,,,,,,,,,,,b7a45c66-eaa3-4d58-920e-da29b803891b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b358359c-0dc8-4fd5-9fb5-bebd16fe19b8,1005,1,00:21:08.416,21,8,14,Dribble,45,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,104.2,47.5,,True,,,,,,,,,,,,,,,,,,,b0e2b549-fd9a-4956-828b-99fe275d2de2,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7a45c66-eaa3-4d58-920e-da29b803891b,1006,1,00:21:08.416,21,8,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,0.496279,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,104.2,47.5,,True,,,,,,,,,,,,,,,,,,,b0e2b549-fd9a-4956-828b-99fe275d2de2,b358359c-0dc8-4fd5-9fb5-bebd16fe19b8,102.9,43.7,,,,,,,,,,,fe51928d-83aa-435f-bb90-6b6062f05fb2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
