id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry,ball_receipt,counterpress,dribble,duel,off_camera,out,ball_recovery,interception,shot,goalkeeper,clearance,foul_won,block,foul_committed,miscontrol,substitution,bad_behaviour,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1
6cea5d9e-f996-4a83-9cef-d7365df48a57,3194,2,00:39:24.647,84,24,19,Substitution,171,217,Barcelona,9,From Kick Off,209,Celta Vigo,0.0,,,6797,Daniel Wass,15,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,7577.0,Carles Planas Antolínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b42542b-73b8-4149-8f88-d7a3feaaa17e,3207,2,00:39:48.599,84,48,30,Pass,173,217,Barcelona,4,From Throw In,217,Barcelona,1.6198,,fa92514f-bf95-4593-a002-b67e019567d9,5470,Ivan Rakitić,13,Right Center Midfield,38.4,80.0,5213.0,Gerard Piqué Bernabéu,17.896648,-2.3838553,2.0,Low Pass,25.4,67.7,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa92514f-bf95-4593-a002-b67e019567d9,3208,2,00:39:50.218,84,50,42,Ball Receipt*,173,217,Barcelona,4,From Throw In,217,Barcelona,,,7b42542b-73b8-4149-8f88-d7a3feaaa17e,5213,Gerard Piqué Bernabéu,3,Right Center Back,25.4,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3929a27b-862a-402c-8d8a-e966f00ee516,3209,2,00:39:50.218,84,50,43,Carry,173,217,Barcelona,4,From Throw In,217,Barcelona,1.3961,,7a4770ec-d976-4e58-8cad-5a7ea877f7e2,5213,Gerard Piqué Bernabéu,3,Right Center Back,25.4,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa92514f-bf95-4593-a002-b67e019567d9,,27.1,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a4770ec-d976-4e58-8cad-5a7ea877f7e2,3210,2,00:39:51.615,84,51,30,Pass,173,217,Barcelona,4,From Throw In,217,Barcelona,1.678,,59823b87-810c-4fb2-a5c8-da9fb3b86894,5213,Gerard Piqué Bernabéu,3,Right Center Back,27.1,67.7,5506.0,Javier Alejandro Mascherano,32.290245,-1.4621911,1.0,Ground Pass,30.6,35.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59823b87-810c-4fb2-a5c8-da9fb3b86894,3211,2,00:39:53.293,84,53,42,Ball Receipt*,173,217,Barcelona,4,From Throw In,217,Barcelona,,,7a4770ec-d976-4e58-8cad-5a7ea877f7e2,5506,Javier Alejandro Mascherano,5,Left Center Back,30.6,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020b3341-8a27-4edb-8305-769110c68820,3212,2,00:39:53.293,84,53,43,Carry,173,217,Barcelona,4,From Throw In,217,Barcelona,4.6049,,59823b87-810c-4fb2-a5c8-da9fb3b86894,5506,Javier Alejandro Mascherano,5,Left Center Back,30.6,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4d20538-0e21-47c4-9ad1-3021ee7354a1,,35.5,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d20538-0e21-47c4-9ad1-3021ee7354a1,3213,2,00:39:57.897,84,57,30,Pass,173,217,Barcelona,4,From Throw In,217,Barcelona,1.855774,,555ae002-cc9e-4089-976d-3aaf18ac9cfd,5506,Javier Alejandro Mascherano,5,Left Center Back,35.5,36.2,5470.0,Ivan Rakitić,25.159094,0.60453916,1.0,Ground Pass,56.2,50.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555ae002-cc9e-4089-976d-3aaf18ac9cfd,3214,2,00:39:59.753,84,59,42,Ball Receipt*,173,217,Barcelona,4,From Throw In,217,Barcelona,,,c4d20538-0e21-47c4-9ad1-3021ee7354a1,5470,Ivan Rakitić,13,Right Center Midfield,56.2,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8ecebbf-739f-49ce-9878-db79329f233c,3215,2,00:39:59.753,84,59,43,Carry,173,217,Barcelona,4,From Throw In,217,Barcelona,2.816926,,555ae002-cc9e-4089-976d-3aaf18ac9cfd,5470,Ivan Rakitić,13,Right Center Midfield,56.2,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af4ff71a-8c26-4285-8115-6817ebdafec7,,66.3,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af4ff71a-8c26-4285-8115-6817ebdafec7,3216,2,00:40:02.570,85,2,30,Pass,173,217,Barcelona,4,From Throw In,217,Barcelona,1.7343,,ec652d3f-9400-4319-9375-daad21464f8f,5470,Ivan Rakitić,13,Right Center Midfield,66.3,60.1,4324.0,Daniel Alves da Silva,17.86309,0.996768,1.0,Ground Pass,76.0,75.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec652d3f-9400-4319-9375-daad21464f8f,3217,2,00:40:04.304,85,4,42,Ball Receipt*,173,217,Barcelona,4,From Throw In,217,Barcelona,,,af4ff71a-8c26-4285-8115-6817ebdafec7,4324,Daniel Alves da Silva,2,Right Back,76.0,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fad5a577-642b-4597-8f17-aaa595db5254,3218,2,00:40:04.304,85,4,43,Carry,173,217,Barcelona,4,From Throw In,217,Barcelona,1.1398,,bf385a16-651f-4379-8bca-35dd47583d00,4324,Daniel Alves da Silva,2,Right Back,76.0,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec652d3f-9400-4319-9375-daad21464f8f,,76.0,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf385a16-651f-4379-8bca-35dd47583d00,3219,2,00:40:05.444,85,5,30,Pass,173,217,Barcelona,4,From Throw In,217,Barcelona,1.3129,,15eb817f-cd32-40cc-90f1-0a3cb9ed3194,4324,Daniel Alves da Silva,2,Right Back,76.0,75.1,6616.0,Munir El Haddadi Mohamed,17.167994,-0.5863871,1.0,Ground Pass,90.3,65.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15eb817f-cd32-40cc-90f1-0a3cb9ed3194,3220,2,00:40:06.757,85,6,42,Ball Receipt*,173,217,Barcelona,4,From Throw In,217,Barcelona,,,bf385a16-651f-4379-8bca-35dd47583d00,6616,Munir El Haddadi Mohamed,12,Right Midfield,90.3,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750c25b5-161c-466f-97fd-73e992b63fcd,3221,2,00:40:06.757,85,6,43,Carry,173,217,Barcelona,4,From Throw In,217,Barcelona,2.7971,,15eb817f-cd32-40cc-90f1-0a3cb9ed3194,6616,Munir El Haddadi Mohamed,12,Right Midfield,90.3,65.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,ce761e5a-4343-4942-bd7c-14aee8005810,cff0a94f-a4df-4740-9b3d-8db37b88266f,104.5,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cff0a94f-a4df-4740-9b3d-8db37b88266f,3222,2,00:40:07.706,85,7,17,Pressure,173,217,Barcelona,4,From Throw In,209,Celta Vigo,1.809283,,750c25b5-161c-466f-97fd-73e992b63fcd,7577,Carles Planas Antolínez,15,Left Center Midfield,22.6,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce761e5a-4343-4942-bd7c-14aee8005810,3223,2,00:40:09.554,85,9,3,Dispossessed,173,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,b42a9789-6e30-42ec-8e68-bc0fcfe2473c,6616,Munir El Haddadi Mohamed,12,Right Midfield,104.5,71.2,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b42a9789-6e30-42ec-8e68-bc0fcfe2473c,3224,2,00:40:09.554,85,9,4,Duel,173,217,Barcelona,4,From Throw In,209,Celta Vigo,0.0,,ce761e5a-4343-4942-bd7c-14aee8005810,7577,Carles Planas Antolínez,15,Left Center Midfield,16.5,9.8,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,17.0,Success Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08257b0c-0938-4a0e-945a-e215065252b8,3256,2,00:41:23.362,86,23,30,Pass,175,217,Barcelona,7,From Goal Kick,217,Barcelona,3.029202,,a11ca99e-54b5-4fd8-963a-6f0cf14f7d9c,20055,Marc-André ter Stegen,1,Goalkeeper,7.0,45.0,4324.0,Daniel Alves da Silva,54.23329,0.7136262,3.0,High Pass,48.0,80.5,63.0,Goal Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a11ca99e-54b5-4fd8-963a-6f0cf14f7d9c,3257,2,00:41:26.392,86,26,42,Ball Receipt*,175,217,Barcelona,7,From Goal Kick,217,Barcelona,,,08257b0c-0938-4a0e-945a-e215065252b8,4324,Daniel Alves da Silva,2,Right Back,43.4,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6ebfe09-45d5-4f6d-bcf4-993f7539eeaa,3269,2,00:42:10.719,87,10,30,Pass,177,217,Barcelona,3,From Free Kick,217,Barcelona,2.5618,,2f40905a-bc93-468c-a9db-99c52ee21331,20055,Marc-André ter Stegen,1,Goalkeeper,14.4,45.3,5246.0,Luis Alberto Suárez Díaz,50.70799,0.017749615,3.0,High Pass,65.1,46.2,62.0,Free Kick,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f40905a-bc93-468c-a9db-99c52ee21331,3270,2,00:42:13.281,87,13,42,Ball Receipt*,177,217,Barcelona,3,From Free Kick,217,Barcelona,,,a6ebfe09-45d5-4f6d-bcf4-993f7539eeaa,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,65.1,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859056c6-4222-4634-a761-e5effebf8a35,3271,2,00:42:13.281,87,13,30,Pass,177,217,Barcelona,3,From Free Kick,217,Barcelona,2.1061,,a69442b1-3a27-4ede-901f-82e5bf45e343,5246,Luis Alberto Suárez Díaz,24,Left Center Forward,65.1,46.2,4320.0,Neymar da Silva Santos Junior,13.5948515,-0.73336184,3.0,High Pass,75.2,37.1,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a69442b1-3a27-4ede-901f-82e5bf45e343,3272,2,00:42:15.387,87,15,42,Ball Receipt*,177,217,Barcelona,3,From Free Kick,217,Barcelona,,,859056c6-4222-4634-a761-e5effebf8a35,4320,Neymar da Silva Santos Junior,16,Left Midfield,75.2,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c14492b-f21c-4daf-b64b-84e057110b02,3273,2,00:42:15.462,87,15,30,Pass,177,217,Barcelona,3,From Free Kick,217,Barcelona,1.861897,,30c4d099-ff84-44de-b7f5-47a971587a32,4320,Neymar da Silva Santos Junior,16,Left Midfield,75.2,37.1,5216.0,Andrés Iniesta Luján,14.8946295,-1.8989162,2.0,Low Pass,70.4,23.0,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,f2c715bf-adc4-4d68-bdd5-b9ed56c9949d,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8427fd9-2c34-48c0-856c-24dc4fe74539,3274,2,00:42:17.104,87,17,17,Pressure,177,217,Barcelona,3,From Free Kick,217,Barcelona,1.1126,,15886883-1e5a-4a17-a11f-d1ec63d4337b,10609,Jérémy Mathieu,6,Left Back,75.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2c715bf-adc4-4d68-bdd5-b9ed56c9949d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30c4d099-ff84-44de-b7f5-47a971587a32,3275,2,00:42:17.324,87,17,42,Ball Receipt*,177,217,Barcelona,3,From Free Kick,217,Barcelona,,,2c14492b-f21c-4daf-b64b-84e057110b02,5216,Andrés Iniesta Luján,15,Left Center Midfield,69.0,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
