id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,ball_receipt,clearance,off_camera,interception,out,shot,goalkeeper,counterpress,dribble,foul_won,foul_committed,ball_recovery,block,injury_stoppage,bad_behaviour,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events_3,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_goal_assist,shot_first_time
8141e8a5-e520-4054-b7d3-60b4aa6bce41,1110,1,00:29:07.424,29,7,17,Pressure,43,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.566188,,66b1c4f1-3ee3-496f-b5bc-5ded25796ba5,18925,Ignacio Cases Mora,15,Left Center Midfield,37.3,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d63838b-a572-421b-b67c-838482b6700e,,,9e16e17c-fb32-4509-8689-e0fe3a7420da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d63838b-a572-421b-b67c-838482b6700e,1111,1,00:29:07.821,29,7,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,8141e8a5-e520-4054-b7d3-60b4aa6bce41,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.2,63.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a622a7d2-d7fd-4e6f-9191-b6911d52ad07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e16e17c-fb32-4509-8689-e0fe3a7420da,1112,1,00:29:07.821,29,7,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,0.004358,,66b1c4f1-3ee3-496f-b5bc-5ded25796ba5,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.2,63.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6d63838b-a572-421b-b67c-838482b6700e,80.6,63.4,8141e8a5-e520-4054-b7d3-60b4aa6bce41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66b1c4f1-3ee3-496f-b5bc-5ded25796ba5,1113,1,00:29:07.825,29,7,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,1.207178,,11be78cd-f87c-4e8e-859a-d8394c5337ef,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.6,63.4,5203.0,Sergio Busquets i Burgos,17.767385,-2.1150768,1.0,Ground Pass,71.4,48.2,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,8141e8a5-e520-4054-b7d3-60b4aa6bce41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11be78cd-f87c-4e8e-859a-d8394c5337ef,1114,1,00:29:09.032,29,9,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,66b1c4f1-3ee3-496f-b5bc-5ded25796ba5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,71.4,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e644e1b-b242-4444-a286-90549d05413b,1115,1,00:29:09.032,29,9,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,0.004156,,11be78cd-f87c-4e8e-859a-d8394c5337ef,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,71.4,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9152ed69-8592-41a7-884b-f13d6af60b03,71.4,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9152ed69-8592-41a7-884b-f13d6af60b03,1116,1,00:29:09.037,29,9,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,1.784221,,4680c848-e582-434f-bd9f-388ba078edb8,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,71.4,48.2,10609.0,Jérémy Mathieu,17.39224,-1.3090829,1.0,Ground Pass,75.9,31.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680c848-e582-434f-bd9f-388ba078edb8,1117,1,00:29:10.821,29,10,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,9152ed69-8592-41a7-884b-f13d6af60b03,10609,Jérémy Mathieu,5,Left Center Back,75.9,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3d20c3a-cfeb-4eeb-92dd-d92089bf0638,1118,1,00:29:10.821,29,10,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,1.806903,,4680c848-e582-434f-bd9f-388ba078edb8,10609,Jérémy Mathieu,5,Left Center Back,75.9,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d8f1f53-9fad-456a-9da9-7e3ff8aec452,82.8,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d8f1f53-9fad-456a-9da9-7e3ff8aec452,1119,1,00:29:12.628,29,12,30,Pass,43,217,Barcelona,4,From Throw In,217,Barcelona,1.274034,,2df2f226-64e2-42e0-8d1d-c42c739565c3,10609,Jérémy Mathieu,5,Left Center Back,82.8,31.4,4320.0,Neymar da Silva Santos Junior,14.071603,-0.7904233,1.0,Ground Pass,92.7,21.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,082d1d55-e185-46da-bdb8-4eab0e962e87,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2df2f226-64e2-42e0-8d1d-c42c739565c3,1120,1,00:29:13.902,29,13,42,Ball Receipt*,43,217,Barcelona,4,From Throw In,217,Barcelona,,,8d8f1f53-9fad-456a-9da9-7e3ff8aec452,4320,Neymar da Silva Santos Junior,21,Left Wing,92.7,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512118d5-5c42-4c3a-bb08-18662a946a7a,1121,1,00:29:13.902,29,13,43,Carry,43,217,Barcelona,4,From Throw In,217,Barcelona,2.58185,,082d1d55-e185-46da-bdb8-4eab0e962e87,4320,Neymar da Silva Santos Junior,21,Left Wing,92.7,21.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2df2f226-64e2-42e0-8d1d-c42c739565c3,97.3,22.7,7dea45a6-d650-42eb-9d1d-ffb7f69282c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dea45a6-d650-42eb-9d1d-ffb7f69282c6,1122,1,00:29:16.026,29,16,17,Pressure,43,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.382097,,512118d5-5c42-4c3a-bb08-18662a946a7a,23838,Pablo Pérez Rodríguez,17,Right Wing,21.5,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
082d1d55-e185-46da-bdb8-4eab0e962e87,1123,1,00:29:16.484,29,16,16,Shot,43,217,Barcelona,4,From Throw In,217,Barcelona,1.431659,,7d49b7df-a95a-45ec-b4b1-573dafea1467,4320,Neymar da Silva Santos Junior,21,Left Wing,97.3,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017487079,118.8,37.9,0.4,8d8f1f53-9fad-456a-9da9-7e3ff8aec452,40.0,Right Foot,87.0,Open Play,100.0,Saved,93.0,Normal,118.8,37.9,6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,False,105.3,22.1,26633.0,Alberto Lora Ramos,2.0,Right Back,False,99.7,23.8,23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,False,100.5,36.2,18925.0,Ignacio Cases Mora,15.0,Left Center Midfield,False,102.2,27.5,18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,False,105.7,29.0,26256.0,Igor Lichnovsky Osorio,3.0,Right Center Back,False,108.2,37.3,8818.0,Jorge Meré Pérez,5.0,Left Center Back,False,107.3,42.9,24686.0,Roberto Canella Suárez,6.0,Left Back,False,101.9,48.6,23994.0,Alejandro Menéndez Díez,21.0,Left Wing,False,103.1,48.2,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,93.6,35.1,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,82.5,22.3,10609.0,Jérémy Mathieu,5.0,Left Center Back,True,84.6,19.7,6926.0,Alen Halilović,19.0,Center Attacking Midfield,False,106.5,23.8,11094.0,Arda Turan,15.0,Left Center Midfield,True,104.3,13.2,22102.0,Adriano Correia Claro,6.0,Left Back,True,112.1,31.2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,,,,,,,,,,,,,,,,,
58831dae-c0aa-4a0b-9231-8fe401ce7184,1124,1,00:29:16.793,29,16,6,Block,43,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.0,,,18398,Omar Mascarell González,9,Right Defensive Midfield,15.0,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
7d49b7df-a95a-45ec-b4b1-573dafea1467,1125,1,00:29:17.915,29,17,23,Goal Keeper,43,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.0,,082d1d55-e185-46da-bdb8-4eab0e962e87,6610,Iván Cuéllar Sacristán,1,Goalkeeper,1.3,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Standing,44.0,Set,35.0,Both Hands,33.0,Shot Saved,15.0,Success,,,,,,
57590026-7b6d-49e5-aeac-6c391ad19635,1135,1,00:29:42.653,29,42,2,Ball Recovery,45,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,0a456452-84b8-4ed1-8be1-dc09e9758173,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,40.3,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32b79a9b-e43d-4463-a3a1-16429758eca2,1136,1,00:29:42.653,29,42,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,10.413389,,57590026-7b6d-49e5-aeac-6c391ad19635,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,40.3,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4eeab06-34e1-405e-8077-6c8f138c807b,61.4,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4eeab06-34e1-405e-8077-6c8f138c807b,1137,1,00:29:53.066,29,53,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,2.668509,,2fcf7a55-1356-463d-9506-b286ea200bab,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,61.4,44.7,22102.0,Adriano Correia Claro,46.407974,-1.0348114,3.0,High Pass,85.1,4.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fcf7a55-1356-463d-9506-b286ea200bab,1138,1,00:29:55.735,29,55,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,a4eeab06-34e1-405e-8077-6c8f138c807b,22102,Adriano Correia Claro,6,Left Back,85.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46e48c60-c486-48e1-bd86-3dced112cc03,1139,1,00:29:55.735,29,55,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,1.622722,,2fcf7a55-1356-463d-9506-b286ea200bab,22102,Adriano Correia Claro,6,Left Back,85.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be998dd8-886e-4fd3-a58d-b6acda595745,86.7,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be998dd8-886e-4fd3-a58d-b6acda595745,1140,1,00:29:57.357,29,57,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,1.349346,,3c3d427f-5f63-4760-8df5-c3eac5ecbae7,22102,Adriano Correia Claro,6,Left Back,86.7,6.6,11094.0,Arda Turan,13.300376,2.2067788,1.0,Ground Pass,78.8,17.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c3d427f-5f63-4760-8df5-c3eac5ecbae7,1141,1,00:29:58.707,29,58,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,be998dd8-886e-4fd3-a58d-b6acda595745,11094,Arda Turan,15,Left Center Midfield,78.8,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0741072-9eb1-47cd-81a7-e6c317ea99e1,1142,1,00:29:58.707,29,58,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,0.66549,,3c3d427f-5f63-4760-8df5-c3eac5ecbae7,11094,Arda Turan,15,Left Center Midfield,78.8,17.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4168ac95-85ec-4595-80de-5b969e6289eb,80.5,13.2,9d33064d-a505-4e7d-ba21-b8f0c5ca0710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4168ac95-85ec-4595-80de-5b969e6289eb,1143,1,00:29:58.961,29,58,17,Pressure,45,217,Barcelona,1,Regular Play,1041,Sporting Gijón,1.10308,,0abe666b-7f40-41a8-a1bf-b1d67d95909f,6926,Alen Halilović,19,Center Attacking Midfield,41.0,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828e8ee7-8c81-4bb9-abd4-5d2a65da00b6,,,9d33064d-a505-4e7d-ba21-b8f0c5ca0710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0741072-9eb1-47cd-81a7-e6c317ea99e1,,,,,
9d33064d-a505-4e7d-ba21-b8f0c5ca0710,1144,1,00:29:59.372,29,59,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,0.673548,,0abe666b-7f40-41a8-a1bf-b1d67d95909f,11094,Arda Turan,15,Left Center Midfield,80.5,13.2,22102.0,Adriano Correia Claro,8.973851,-1.323115,1.0,Ground Pass,82.7,4.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,4168ac95-85ec-4595-80de-5b969e6289eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0abe666b-7f40-41a8-a1bf-b1d67d95909f,1145,1,00:30:00.046,30,0,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,4168ac95-85ec-4595-80de-5b969e6289eb,22102,Adriano Correia Claro,6,Left Back,82.7,4.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,9d33064d-a505-4e7d-ba21-b8f0c5ca0710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828e8ee7-8c81-4bb9-abd4-5d2a65da00b6,1146,1,00:30:00.046,30,0,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,0.220161,,0abe666b-7f40-41a8-a1bf-b1d67d95909f,22102,Adriano Correia Claro,6,Left Back,82.7,4.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,23c4519e-0302-4ee9-a7c6-310fbc7d3fbc,82.7,4.5,4168ac95-85ec-4595-80de-5b969e6289eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23c4519e-0302-4ee9-a7c6-310fbc7d3fbc,1147,1,00:30:00.266,30,0,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,1.285701,,d5aa7a96-d21b-4f57-bbda-ae537e40df1d,22102,Adriano Correia Claro,6,Left Back,82.7,4.5,10609.0,Jérémy Mathieu,20.30394,2.6713371,1.0,Ground Pass,64.6,13.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5aa7a96-d21b-4f57-bbda-ae537e40df1d,1148,1,00:30:01.551,30,1,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,23c4519e-0302-4ee9-a7c6-310fbc7d3fbc,10609,Jérémy Mathieu,5,Left Center Back,64.6,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
