id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble,block,foul_committed,ball_recovery,substitution,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events,related_events_2,pass_switch,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_left_foot,related_events_3,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,player,position,location
c69affb5-7ec4-45e0-82f8-792aefb3db99,3625,2,00:39:08.478,84,8,23,Goal Keeper,148,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,c9e4e9b5-41ee-4bd2-8039-2e85503265f1,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,2.6,40.8,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,15.0,Success,46.0,Standing,,,,,,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a89e50dc-9949-4996-8002-ce4910f3dd85,3626,2,00:39:12.551,84,12,30,Pass,149,217,Barcelona,8,From Keeper,217,Barcelona,2.138441,,1f90bf80-6f6a-48cf-a74e-b730e63ef0ef,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,7.2,43.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,27.819597,-0.47811607,2.0,Low Pass,31.9,30.7,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f90bf80-6f6a-48cf-a74e-b730e63ef0ef,3627,2,00:39:14.689,84,14,42,Ball Receipt*,149,217,Barcelona,8,From Keeper,217,Barcelona,,,a89e50dc-9949-4996-8002-ce4910f3dd85,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,31.9,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef394822-da5b-42a7-ae70-6b994145981d,3628,2,00:39:16.011,84,16,30,Pass,149,217,Barcelona,8,From Keeper,217,Barcelona,2.6142,,94aa3608-add0-43de-bc94-9411b781be42,6998.0,Rafael Alcântara do Nascimento,15.0,Left Center Midfield,41.3,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,27.644348,-0.685475,1.0,Ground Pass,62.7,12.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94aa3608-add0-43de-bc94-9411b781be42,3629,2,00:39:18.625,84,18,42,Ball Receipt*,149,217,Barcelona,8,From Keeper,217,Barcelona,,,ef394822-da5b-42a7-ae70-6b994145981d,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,62.7,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ff74773-5b7d-4b85-9c10-206849c9fcb0,3630,2,00:39:18.625,84,18,43,Carry,149,217,Barcelona,8,From Keeper,217,Barcelona,1.3144,,35d94d74-d077-4982-8cb9-05d5673f4aca,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,62.7,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94aa3608-add0-43de-bc94-9411b781be42,77.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35d94d74-d077-4982-8cb9-05d5673f4aca,3631,2,00:39:19.939,84,19,30,Pass,149,217,Barcelona,8,From Keeper,217,Barcelona,1.413506,,dfa8fb4d-4ca6-4330-bfb0-5cab495f52a8,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,77.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,13.113733,1.5250268,1.0,Ground Pass,78.2,23.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfa8fb4d-4ca6-4330-bfb0-5cab495f52a8,3632,2,00:39:21.353,84,21,42,Ball Receipt*,149,217,Barcelona,8,From Keeper,217,Barcelona,,,35d94d74-d077-4982-8cb9-05d5673f4aca,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,78.2,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35abb6f8-e6d3-4b24-838a-0f2bfaa840ac,3633,2,00:39:21.353,84,21,43,Carry,149,217,Barcelona,8,From Keeper,217,Barcelona,2.484694,,ae466dd0-42ed-4449-ae09-29c1db922e40,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,78.2,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfa8fb4d-4ca6-4330-bfb0-5cab495f52a8,87.6,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae466dd0-42ed-4449-ae09-29c1db922e40,3634,2,00:39:23.838,84,23,30,Pass,149,217,Barcelona,8,From Keeper,217,Barcelona,0.8312,,09325e82-dea2-4707-bf42-ad93d8ed3d06,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,87.6,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,14.199296,1.3651136,1.0,Ground Pass,90.5,42.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09325e82-dea2-4707-bf42-ad93d8ed3d06,3635,2,00:39:24.669,84,24,42,Ball Receipt*,149,217,Barcelona,8,From Keeper,217,Barcelona,,,ae466dd0-42ed-4449-ae09-29c1db922e40,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,90.5,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c0e00ab-782e-4762-85f4-aefe633bafe7,3636,2,00:39:24.669,84,24,30,Pass,149,217,Barcelona,8,From Keeper,217,Barcelona,0.6867,,666bd3f8-850f-427b-ac5e-371389e17386,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,90.5,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.798718,-0.8579976,1.0,Ground Pass,95.6,35.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666bd3f8-850f-427b-ac5e-371389e17386,3637,2,00:39:25.356,84,25,42,Ball Receipt*,149,217,Barcelona,8,From Keeper,217,Barcelona,,,4c0e00ab-782e-4762-85f4-aefe633bafe7,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,95.6,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c49fc2ba-79f1-41e3-b431-b2d6825a0a6b,3638,2,00:39:25.356,84,25,30,Pass,149,217,Barcelona,8,From Keeper,217,Barcelona,1.1288,,b116ae71-7872-4e3e-906f-1252e0b1eb37,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,95.2,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.500435,1.0721436,1.0,Ground Pass,100.7,45.0,38.0,Left Foot,,c5d79eb2-a5a5-45e6-a506-d793e39d0e2f,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5d79eb2-a5a5-45e6-a506-d793e39d0e2f,3639,2,00:39:26.484,84,26,42,Ball Receipt*,149,217,Barcelona,8,From Keeper,217,Barcelona,,,c49fc2ba-79f1-41e3-b431-b2d6825a0a6b,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,100.7,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccc449fb-fc53-4a58-82c6-b0db38b11852,3725,2,00:41:51.919,86,51,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,0.994312,,58f55512-3cda-4a39-983a-1c9cf3624af1,4324.0,Daniel Alves da Silva,2.0,Right Back,14.9,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.248555,-0.753962,3.0,High Pass,23.1,72.3,,,,,,,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58f55512-3cda-4a39-983a-1c9cf3624af1,3726,2,00:41:52.914,86,52,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,ccc449fb-fc53-4a58-82c6-b0db38b11852,5470.0,Ivan Rakitić,13.0,Right Center Midfield,23.1,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54e4f8f1-415e-4338-83f9-14b518309194,3727,2,00:41:52.914,86,52,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,0.7514,,53b2bce3-b350-48b0-8cb0-c0cbbbd9483d,5470.0,Ivan Rakitić,13.0,Right Center Midfield,23.1,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.706183,2.659514,2.0,Low Pass,14.5,76.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53b2bce3-b350-48b0-8cb0-c0cbbbd9483d,3728,2,00:41:53.665,86,53,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,54e4f8f1-415e-4338-83f9-14b518309194,4324.0,Daniel Alves da Silva,2.0,Right Back,14.5,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd902da1-b0fc-4daf-a4ad-df8545ae7938,3729,2,00:41:53.665,86,53,43,Carry,153,217,Barcelona,4,From Throw In,217,Barcelona,0.5546,,3cd997f5-65e6-4d2e-8979-2e832be58549,4324.0,Daniel Alves da Silva,2.0,Right Back,14.5,76.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53b2bce3-b350-48b0-8cb0-c0cbbbd9483d,14.9,77.2,,8a23b51e-637a-4311-91aa-aeedb74b4db0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a23b51e-637a-4311-91aa-aeedb74b4db0,3730,2,00:41:54.163,86,54,17,Pressure,153,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.84722,,3cd997f5-65e6-4d2e-8979-2e832be58549,25997.0,Jonás Manuel Gutiérrez,16.0,Left Midfield,103.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd902da1-b0fc-4daf-a4ad-df8545ae7938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cd997f5-65e6-4d2e-8979-2e832be58549,3731,2,00:41:54.220,86,54,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,1.1832,,78b24c5c-4d5a-4e59-8384-b3d43ea28708,4324.0,Daniel Alves da Silva,2.0,Right Back,14.9,77.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,7.962412,-0.20232163,3.0,High Pass,22.7,75.6,40.0,Right Foot,,8a23b51e-637a-4311-91aa-aeedb74b4db0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78b24c5c-4d5a-4e59-8384-b3d43ea28708,3732,2,00:41:55.403,86,55,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,3cd997f5-65e6-4d2e-8979-2e832be58549,5470.0,Ivan Rakitić,13.0,Right Center Midfield,22.7,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3db73ca4-4313-4e3b-9885-b6d38bc387ae,3733,2,00:41:55.403,86,55,43,Carry,153,217,Barcelona,4,From Throw In,217,Barcelona,0.4754,,364f2962-51be-48ee-95b9-f7c906606781,5470.0,Ivan Rakitić,13.0,Right Center Midfield,22.7,75.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78b24c5c-4d5a-4e59-8384-b3d43ea28708,22.0,78.5,,cd7f36a9-e26e-423a-9662-179b8ae84b90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364f2962-51be-48ee-95b9-f7c906606781,3734,2,00:41:55.581,86,55,17,Pressure,153,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.424507,,3db73ca4-4313-4e3b-9885-b6d38bc387ae,5724.0,Fayçal Fajr,15.0,Left Center Midfield,96.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd7f36a9-e26e-423a-9662-179b8ae84b90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd7f36a9-e26e-423a-9662-179b8ae84b90,3735,2,00:41:55.878,86,55,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,0.2263,,364f2962-51be-48ee-95b9-f7c906606781,5470.0,Ivan Rakitić,13.0,Right Center Midfield,22.0,78.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,4.1868844,-0.7008544,2.0,Low Pass,25.2,75.8,40.0,Right Foot,,a9579113-4aee-4a06-8ceb-8b1e02f8e54e,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9579113-4aee-4a06-8ceb-8b1e02f8e54e,3736,2,00:41:56.105,86,56,6,Block,153,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,cd7f36a9-e26e-423a-9662-179b8ae84b90,5724.0,Fayçal Fajr,15.0,Left Center Midfield,94.9,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11bb6d66-9282-47c7-856d-e06e5e0eb0ef,3737,2,00:41:57.280,86,57,17,Pressure,153,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.383958,,fbc9a47e-a466-43de-ad4d-54fa071bef6d,6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,103.7,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbc9a47e-a466-43de-ad4d-54fa071bef6d,3738,2,00:41:57.465,86,57,2,Ball Recovery,153,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,11bb6d66-9282-47c7-856d-e06e5e0eb0ef,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,22.5,64.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284b8dde-fa48-49b3-80d0-78e5cc231096,3739,2,00:41:59.033,86,59,17,Pressure,153,217,Barcelona,4,From Throw In,217,Barcelona,0.428456,,6e2743cd-8c63-426f-ad04-23f3f16e0ab6,4324.0,Daniel Alves da Silva,2.0,Right Back,18.8,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edc577bc-7a01-4111-a5d8-cba8be31ca42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edc577bc-7a01-4111-a5d8-cba8be31ca42,3740,2,00:41:59.060,86,59,2,Ball Recovery,153,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.0,,284b8dde-fa48-49b3-80d0-78e5cc231096,25997.0,Jonás Manuel Gutiérrez,16.0,Left Midfield,101.3,10.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e2743cd-8c63-426f-ad04-23f3f16e0ab6,3741,2,00:41:59.060,86,59,43,Carry,153,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.4879,,284b8dde-fa48-49b3-80d0-78e5cc231096,25997.0,Jonás Manuel Gutiérrez,16.0,Left Midfield,101.3,10.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879d859f-21fc-4951-9314-9494e1199ff0,102.7,11.3,,edc577bc-7a01-4111-a5d8-cba8be31ca42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879d859f-21fc-4951-9314-9494e1199ff0,3742,2,00:41:59.548,86,59,30,Pass,153,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,1.0475,,555b3aab-9771-4bdc-8f1d-383b03438a8e,25997.0,Jonás Manuel Gutiérrez,16.0,Left Midfield,102.7,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724.0,Fayçal Fajr,6.258594,2.9159913,1.0,Ground Pass,96.6,12.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555b3aab-9771-4bdc-8f1d-383b03438a8e,3743,2,00:42:00.595,87,0,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,,,879d859f-21fc-4951-9314-9494e1199ff0,5724.0,Fayçal Fajr,15.0,Left Center Midfield,96.6,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc8f49c8-dde0-44f2-8fb3-31e749002c5c,3744,2,00:42:00.595,87,0,43,Carry,153,217,Barcelona,4,From Throw In,219,RC Deportivo La Coruña,0.6355,,555b3aab-9771-4bdc-8f1d-383b03438a8e,5724.0,Fayçal Fajr,15.0,Left Center Midfield,96.6,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830d0f36-c602-4dd9-8efa-8c6e1d0f063d,96.6,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
