id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,ball_receipt,counterpress,dribble,off_camera,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,out,clearance,foul_committed,50_50,foul_won,ball_recovery,bad_behaviour,substitution,half_end,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,foul_won_defensive,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_head,pass_cut_back,pass_aerial_won,clearance_right_foot,pass_cross,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_outswinging,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
07f1482e-f75d-4fac-899b-b55b207a7fad,3366,2,00:39:08.832,84,8,43,Carry,166,217,Barcelona,2,From Corner,217,Barcelona,1.291493,,315cba03-22d0-40cb-bd2a-659ee38a4bed,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,72.7,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,842e4270-b0c2-480a-9a9a-3a840e209228,,,,,,,,,,,,,,,72.1,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315cba03-22d0-40cb-bd2a-659ee38a4bed,3367,2,00:39:10.124,84,10,30,Pass,166,217,Barcelona,2,From Corner,217,Barcelona,1.857856,,23ef54a3-f97a-4552-8825-9a0f5de9e33b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,72.1,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,40.753036,1.0830041,3.0,High Pass,91.2,68.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23ef54a3-f97a-4552-8825-9a0f5de9e33b,3368,2,00:39:11.982,84,11,42,Ball Receipt*,166,217,Barcelona,2,From Corner,217,Barcelona,,,315cba03-22d0-40cb-bd2a-659ee38a4bed,5470,Ivan Rakitić,13,Right Center Midfield,91.2,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97d8fb82-3255-4bfb-a560-467b402ba2f9,3369,2,00:39:11.982,84,11,43,Carry,166,217,Barcelona,2,From Corner,217,Barcelona,5.486144,,09233ea2-aa07-4d68-b8fa-61bb18e503e8,5470,Ivan Rakitić,13,Right Center Midfield,91.2,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,23ef54a3-f97a-4552-8825-9a0f5de9e33b,,,,,,,,,,,,,,,116.8,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09233ea2-aa07-4d68-b8fa-61bb18e503e8,3370,2,00:39:17.468,84,17,30,Pass,166,217,Barcelona,2,From Corner,217,Barcelona,1.447046,,ec899c35-49ff-45e3-9310-cb727be9bfa9,5470,Ivan Rakitić,13,Right Center Midfield,116.8,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,29.358644,-1.9475076,3.0,High Pass,106.0,40.5,40.0,Right Foot,,,,,,,,,,,,,,,,,e5965a61-bbfe-4746-a037-a804c6423379,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec899c35-49ff-45e3-9310-cb727be9bfa9,3371,2,00:39:18.915,84,18,42,Ball Receipt*,166,217,Barcelona,2,From Corner,217,Barcelona,,,09233ea2-aa07-4d68-b8fa-61bb18e503e8,5213,Gerard Piqué Bernabéu,3,Right Center Back,106.0,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab8c42bd-3b7c-49f7-9802-ae7b57581a48,3372,2,00:39:18.915,84,18,43,Carry,166,217,Barcelona,2,From Corner,217,Barcelona,0.972254,,e5965a61-bbfe-4746-a037-a804c6423379,5213,Gerard Piqué Bernabéu,3,Right Center Back,106.0,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec899c35-49ff-45e3-9310-cb727be9bfa9,,,,,,,,,,,,,,,106.2,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5965a61-bbfe-4746-a037-a804c6423379,3373,2,00:39:19.887,84,19,16,Shot,166,217,Barcelona,2,From Corner,217,Barcelona,0.1251,,9fc11e22-3be7-4769-87a1-6a82138de509,5213,Gerard Piqué Bernabéu,3,Right Center Back,106.2,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8ad9c65-5434-47c6-8445-4943593794bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075231686,108.6,40.3,,09233ea2-aa07-4d68-b8fa-61bb18e503e8,40.0,Right Foot,87.0,Open Play,96.0,Blocked,93.0,Normal,109.2,40.3,6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,False,118.7,40.2,25144.0,Diego Alves Carreira,1.0,Goalkeeper,False,108.4,32.7,7005.0,João Pedro Cavaco Cancelo,12.0,Right Midfield,False,111.1,36.0,6663.0,Antonio Barragán Fernández,2.0,Right Back,False,109.9,43.0,4406.0,Aymen Abdennour,5.0,Left Center Back,False,107.7,42.1,3638.0,Shkodran Mustafi,3.0,Right Center Back,False,103.4,47.0,10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,False,113.7,50.6,6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,False,114.4,56.9,26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,False,104.3,36.2,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,107.6,24.2,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,,,,,,,,,,,,,,,,94.7,26.4,5211.0,Jordi Alba Ramos,6.0,Left Back,True,,,,,,,,,,,104.1,43.8,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,True,98.5,43.3,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,,,,116.9,50.1,6379.0,Sergi Roberto Carnicer,2.0,Right Back,True,113.4,59.8,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True
9fc11e22-3be7-4769-87a1-6a82138de509,3374,2,00:39:20.012,84,20,6,Block,166,217,Barcelona,2,From Corner,207,Valencia,0.0,,e5965a61-bbfe-4746-a037-a804c6423379,6595,Daniel Parejo Muñoz,13,Right Center Midfield,11.5,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8ad9c65-5434-47c6-8445-4943593794bb,3375,2,00:39:20.092,84,20,23,Goal Keeper,166,217,Barcelona,2,From Corner,207,Valencia,0.0,,e5965a61-bbfe-4746-a037-a804c6423379,25144,Diego Alves Carreira,1,Goalkeeper,1.4,39.9,,,,,,,,,,,,,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,39.9,,,,,,,,,,,,,,,
42dbd208-227f-4529-86b4-4bf0d4543a94,3376,2,00:39:20.495,84,20,2,Ball Recovery,166,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,5216,Andrés Iniesta Luján,15,Left Center Midfield,104.0,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a4cb42b-612d-47a5-83bb-d45466bd77d2,3386,2,00:39:44.256,84,44,30,Pass,168,217,Barcelona,3,From Free Kick,217,Barcelona,1.5517,,f04ad756-ac05-4deb-8684-1d807c318186,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,12.6,46.3,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,14.721752,0.05436814,1.0,Ground Pass,27.3,47.1,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f04ad756-ac05-4deb-8684-1d807c318186,3387,2,00:39:45.808,84,45,42,Ball Receipt*,168,217,Barcelona,3,From Free Kick,217,Barcelona,,,2a4cb42b-612d-47a5-83bb-d45466bd77d2,5470,Ivan Rakitić,13,Right Center Midfield,27.3,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd3296d8-5fb1-41c8-93af-04846621695e,3388,2,00:39:46.608,84,46,30,Pass,168,217,Barcelona,3,From Free Kick,217,Barcelona,1.455619,,0d1d67b9-9ac5-4ed5-9ecd-9c89c3d95f4f,5470,Ivan Rakitić,13,Right Center Midfield,45.1,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,28.018923,0.75005937,1.0,Ground Pass,65.6,77.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d1d67b9-9ac5-4ed5-9ecd-9c89c3d95f4f,3389,2,00:39:48.064,84,48,42,Ball Receipt*,168,217,Barcelona,3,From Free Kick,217,Barcelona,,,bd3296d8-5fb1-41c8-93af-04846621695e,6379,Sergi Roberto Carnicer,2,Right Back,65.6,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520a53cd-0fd4-4388-9caf-039c763e7d3d,3390,2,00:39:48.064,84,48,43,Carry,168,217,Barcelona,3,From Free Kick,217,Barcelona,1.337581,,0d1d67b9-9ac5-4ed5-9ecd-9c89c3d95f4f,6379,Sergi Roberto Carnicer,2,Right Back,65.6,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec436f3e-166d-4a45-91ca-f974cb687778,,,,,,,,,,,,,,,73.1,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec436f3e-166d-4a45-91ca-f974cb687778,3391,2,00:39:49.401,84,49,30,Pass,168,217,Barcelona,3,From Free Kick,217,Barcelona,1.378149,,5eea247c-3558-48f4-aafa-29101ce6de23,6379,Sergi Roberto Carnicer,2,Right Back,73.1,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,9.829039,-2.3633885,1.0,Ground Pass,66.1,68.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eea247c-3558-48f4-aafa-29101ce6de23,3392,2,00:39:50.779,84,50,42,Ball Receipt*,168,217,Barcelona,3,From Free Kick,217,Barcelona,,,ec436f3e-166d-4a45-91ca-f974cb687778,5470,Ivan Rakitić,13,Right Center Midfield,66.1,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b99436e7-76eb-4615-a712-629ea5529ca9,3393,2,00:39:50.779,84,50,43,Carry,168,217,Barcelona,3,From Free Kick,217,Barcelona,1.534451,,5eea247c-3558-48f4-aafa-29101ce6de23,5470,Ivan Rakitić,13,Right Center Midfield,66.1,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e1f15d1-54f3-4ec7-86d2-dc3438161146,,,,,,,,,,,,,,,66.9,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e1f15d1-54f3-4ec7-86d2-dc3438161146,3394,2,00:39:52.314,84,52,30,Pass,168,217,Barcelona,3,From Free Kick,217,Barcelona,1.258611,,5f062aea-1956-4b94-920d-822da1e8d5a2,5470,Ivan Rakitić,13,Right Center Midfield,66.9,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,21.411446,-1.5380977,1.0,Ground Pass,67.6,47.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f062aea-1956-4b94-920d-822da1e8d5a2,3395,2,00:39:53.573,84,53,42,Ball Receipt*,168,217,Barcelona,3,From Free Kick,217,Barcelona,,,6e1f15d1-54f3-4ec7-86d2-dc3438161146,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.6,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67b68d39-c2e2-4935-b505-790baee68863,3396,2,00:39:53.573,84,53,43,Carry,168,217,Barcelona,3,From Free Kick,217,Barcelona,2.911889,,5f062aea-1956-4b94-920d-822da1e8d5a2,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,67.6,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6dd7df5-ea4a-4af2-87e5-03bf940b81ae,,,,,,,,,,,,,,,83.7,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6dd7df5-ea4a-4af2-87e5-03bf940b81ae,3397,2,00:39:56.484,84,56,30,Pass,168,217,Barcelona,3,From Free Kick,217,Barcelona,0.964865,,210f2d59-4e05-4114-8819-40503d2ee096,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.7,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.916501,-0.43496695,1.0,Ground Pass,93.6,31.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c168a0d-72bd-4907-aa65-70f6cd53ef2c,3398,2,00:39:56.829,84,56,17,Pressure,168,217,Barcelona,3,From Free Kick,207,Valencia,2.049804,,210f2d59-4e05-4114-8819-40503d2ee096,6663,Antonio Barragán Fernández,2,Right Back,21.4,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7f64d40-5b5a-4e48-8e7b-55411bb1aca9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210f2d59-4e05-4114-8819-40503d2ee096,3399,2,00:39:57.449,84,57,42,Ball Receipt*,168,217,Barcelona,3,From Free Kick,217,Barcelona,,,4c168a0d-72bd-4907-aa65-70f6cd53ef2c,4320,Neymar da Silva Santos Junior,21,Left Wing,93.6,31.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,d6dd7df5-ea4a-4af2-87e5-03bf940b81ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7f64d40-5b5a-4e48-8e7b-55411bb1aca9,3400,2,00:39:57.449,84,57,43,Carry,168,217,Barcelona,3,From Free Kick,217,Barcelona,1.90519,,210f2d59-4e05-4114-8819-40503d2ee096,4320,Neymar da Silva Santos Junior,21,Left Wing,93.6,31.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,422422c5-29d6-41ce-b881-38d06d512a67,,,,,,,,,,,,,,4c168a0d-72bd-4907-aa65-70f6cd53ef2c,89.1,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422422c5-29d6-41ce-b881-38d06d512a67,3401,2,00:39:59.354,84,59,14,Dribble,168,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,34c7e501-cc4d-4b57-86e6-ff24b12b1f82,4320,Neymar da Silva Santos Junior,21,Left Wing,89.1,30.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34c7e501-cc4d-4b57-86e6-ff24b12b1f82,3402,2,00:39:59.354,84,59,4,Duel,168,217,Barcelona,3,From Free Kick,207,Valencia,0.0,,422422c5-29d6-41ce-b881-38d06d512a67,6595,Daniel Parejo Muñoz,13,Right Center Midfield,31.0,49.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
