id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,duel,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,dribble,interception,out,clearance,foul_committed,foul_won,block,substitution,ball_recovery,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,related_events,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_one_on_one,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,block_save_block,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_head,pass_inswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events_4,pass_cross,ball_recovery_recovery_failure,pass_goal_assist
e73a9087-ee51-4ce8-b6e2-8eb9e497231d,3295,2,00:29:38.655,74,38,43,Carry,145,217,Barcelona,7,From Goal Kick,217,Barcelona,3.2445,,09fb16b8-7779-4370-8cbf-4385e0c9bbd3,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,41.3,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,2a12d39d-f5a6-4d77-96c5-7f9b5baad878,,,,,,,,,,,,,,,52.4,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a12d39d-f5a6-4d77-96c5-7f9b5baad878,3296,2,00:29:41.900,74,41,30,Pass,145,217,Barcelona,7,From Goal Kick,217,Barcelona,1.142471,,28ce4d00-5645-4b74-ab22-592a5f34d8ac,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,52.4,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,14.795945,2.9786663,1.0,Ground Pass,37.8,55.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28ce4d00-5645-4b74-ab22-592a5f34d8ac,3297,2,00:29:43.042,74,43,42,Ball Receipt*,145,217,Barcelona,7,From Goal Kick,217,Barcelona,,,2a12d39d-f5a6-4d77-96c5-7f9b5baad878,5506,Javier Alejandro Mascherano,3,Right Center Back,37.8,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cba66fac-6044-4a37-83c5-0c5a0e87f067,3298,2,00:29:43.042,74,43,43,Carry,145,217,Barcelona,7,From Goal Kick,217,Barcelona,2.133725,,28ce4d00-5645-4b74-ab22-592a5f34d8ac,5506,Javier Alejandro Mascherano,3,Right Center Back,37.8,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,7f3d0542-a8b7-4916-98b6-7d299132d97a,,,,,,,,,,,,,,,40.2,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f3d0542-a8b7-4916-98b6-7d299132d97a,3299,2,00:29:45.176,74,45,30,Pass,145,217,Barcelona,7,From Goal Kick,217,Barcelona,0.740276,,7e0076c7-34e6-4664-9033-c297ef94cfe4,5506,Javier Alejandro Mascherano,3,Right Center Back,40.2,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,15.057224,-0.2965458,1.0,Ground Pass,54.6,51.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e0076c7-34e6-4664-9033-c297ef94cfe4,3300,2,00:29:45.916,74,45,42,Ball Receipt*,145,217,Barcelona,7,From Goal Kick,217,Barcelona,,,7f3d0542-a8b7-4916-98b6-7d299132d97a,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,54.6,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e36df3c6-26c5-4125-9ce0-ce6b4da492a1,3301,2,00:29:45.916,74,45,43,Carry,145,217,Barcelona,7,From Goal Kick,217,Barcelona,6.587424,,66e882aa-c264-407f-8948-a97e52066af0,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,54.6,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,7e0076c7-34e6-4664-9033-c297ef94cfe4,,,,,,,,,,,,,,,73.3,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66e882aa-c264-407f-8948-a97e52066af0,3302,2,00:29:52.504,74,52,30,Pass,145,217,Barcelona,7,From Goal Kick,217,Barcelona,0.62049,,938e5690-a080-4823-ba09-c351a2c2596e,6998,Rafael Alcântara do Nascimento,13,Right Center Midfield,73.3,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,12.280066,-0.64675844,1.0,Ground Pass,83.1,19.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938e5690-a080-4823-ba09-c351a2c2596e,3303,2,00:29:53.124,74,53,42,Ball Receipt*,145,217,Barcelona,7,From Goal Kick,217,Barcelona,,,66e882aa-c264-407f-8948-a97e52066af0,4320,Neymar da Silva Santos Junior,21,Left Wing,83.1,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31636d6c-f962-4e81-a71f-460cbbbb796d,3304,2,00:29:53.124,74,53,43,Carry,145,217,Barcelona,7,From Goal Kick,217,Barcelona,3.491123,,938e5690-a080-4823-ba09-c351a2c2596e,4320,Neymar da Silva Santos Junior,21,Left Wing,83.1,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,95c01207-2235-4263-873b-a50f1eab996d,,,,,,,,,,,,,,,83.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95c01207-2235-4263-873b-a50f1eab996d,3305,2,00:29:56.615,74,56,30,Pass,145,217,Barcelona,7,From Goal Kick,217,Barcelona,0.684029,,373f9e7d-b5b5-47d0-8977-c048511dd60d,4320,Neymar da Silva Santos Junior,21,Left Wing,83.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,3.733631,-1.7051178,1.0,Ground Pass,82.6,17.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373f9e7d-b5b5-47d0-8977-c048511dd60d,3306,2,00:29:57.299,74,57,42,Ball Receipt*,145,217,Barcelona,7,From Goal Kick,217,Barcelona,,,95c01207-2235-4263-873b-a50f1eab996d,5216,Andrés Iniesta Luján,15,Left Center Midfield,82.6,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dacb4704-4617-4549-a190-032864992116,3307,2,00:29:57.299,74,57,43,Carry,145,217,Barcelona,7,From Goal Kick,217,Barcelona,0.673348,,373f9e7d-b5b5-47d0-8977-c048511dd60d,5216,Andrés Iniesta Luján,15,Left Center Midfield,82.6,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,7a399438-49b3-4fa8-9cb8-11e23a686699,,,,,,,,,,,,,,,85.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a399438-49b3-4fa8-9cb8-11e23a686699,3308,2,00:29:57.973,74,57,30,Pass,145,217,Barcelona,7,From Goal Kick,217,Barcelona,1.472177,,157ad1e4-a8c8-42e9-8eae-b29f5031233f,5216,Andrés Iniesta Luján,15,Left Center Midfield,85.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,14.239382,-1.0568767,1.0,Ground Pass,92.7,1.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157ad1e4-a8c8-42e9-8eae-b29f5031233f,3309,2,00:29:59.445,74,59,42,Ball Receipt*,145,217,Barcelona,7,From Goal Kick,217,Barcelona,,,7a399438-49b3-4fa8-9cb8-11e23a686699,5211,Jordi Alba Ramos,6,Left Back,92.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf8798c7-da4e-4e67-9960-0f7d8c0515ac,3310,2,00:29:59.445,74,59,43,Carry,145,217,Barcelona,7,From Goal Kick,217,Barcelona,4.133833,,157ad1e4-a8c8-42e9-8eae-b29f5031233f,5211,Jordi Alba Ramos,6,Left Back,92.7,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,aad3ed90-580e-4e71-ab9a-16b18fb41266,,,,,,,,,,,,,,,95.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aad3ed90-580e-4e71-ab9a-16b18fb41266,3311,2,00:30:03.579,75,3,30,Pass,145,217,Barcelona,7,From Goal Kick,217,Barcelona,0.800438,,f89784e4-6283-4e3d-a9b9-1eeeb4bf0400,5211,Jordi Alba Ramos,6,Left Back,95.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,12.586501,2.3561945,1.0,Ground Pass,86.8,19.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f89784e4-6283-4e3d-a9b9-1eeeb4bf0400,3312,2,00:30:04.379,75,4,42,Ball Receipt*,145,217,Barcelona,7,From Goal Kick,217,Barcelona,,,aad3ed90-580e-4e71-ab9a-16b18fb41266,4320,Neymar da Silva Santos Junior,21,Left Wing,86.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2609340a-308b-4caa-b7bf-0129ae74d375,3313,2,00:30:04.379,75,4,43,Carry,145,217,Barcelona,7,From Goal Kick,217,Barcelona,2.063143,,d0e9b321-1fd7-4131-9061-304466765a60,4320,Neymar da Silva Santos Junior,21,Left Wing,86.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,f89784e4-6283-4e3d-a9b9-1eeeb4bf0400,,,,,,,,,,,,,,,86.3,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0e9b321-1fd7-4131-9061-304466765a60,3314,2,00:30:06.442,75,6,30,Pass,145,217,Barcelona,7,From Goal Kick,217,Barcelona,1.149215,,5cc01855-9fab-4b85-b7bb-54fadbf64efd,4320,Neymar da Silva Santos Junior,21,Left Wing,86.3,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,10.917875,2.067219,1.0,Ground Pass,81.1,36.9,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cc01855-9fab-4b85-b7bb-54fadbf64efd,3315,2,00:30:07.591,75,7,42,Ball Receipt*,145,217,Barcelona,7,From Goal Kick,217,Barcelona,,,d0e9b321-1fd7-4131-9061-304466765a60,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,81.1,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e06363fa-b2e7-4277-a94b-c116d304c415,3316,2,00:30:07.591,75,7,43,Carry,145,217,Barcelona,7,From Goal Kick,217,Barcelona,1.043939,,4eb3452f-04ed-4e4a-9854-a1adb96bb231,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,81.1,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,5cc01855-9fab-4b85-b7bb-54fadbf64efd,,,,,,,,,,,,,,,80.9,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4eb3452f-04ed-4e4a-9854-a1adb96bb231,3317,2,00:30:08.635,75,8,30,Pass,145,217,Barcelona,7,From Goal Kick,217,Barcelona,1.655259,,a9ef3b5b-b99d-4b20-b549-b219f4b98585,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,80.9,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,29.40017,1.3860753,1.0,Ground Pass,86.3,70.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9ef3b5b-b99d-4b20-b549-b219f4b98585,3318,2,00:30:10.291,75,10,42,Ball Receipt*,145,217,Barcelona,7,From Goal Kick,217,Barcelona,,,4eb3452f-04ed-4e4a-9854-a1adb96bb231,6379,Sergi Roberto Carnicer,2,Right Back,86.3,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bbe44f5-7c04-4ce3-b28a-fd192d4028fe,3319,2,00:30:10.291,75,10,43,Carry,145,217,Barcelona,7,From Goal Kick,217,Barcelona,1.434486,,99959b64-ada7-4575-b91e-2eef0c69874b,6379,Sergi Roberto Carnicer,2,Right Back,86.3,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,a9ef3b5b-b99d-4b20-b549-b219f4b98585,,,,,,,,,,,,,,,87.7,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99959b64-ada7-4575-b91e-2eef0c69874b,3320,2,00:30:11.725,75,11,30,Pass,145,217,Barcelona,7,From Goal Kick,217,Barcelona,1.227034,,609d295c-4aff-4794-bec5-08b3cadd4702,6379,Sergi Roberto Carnicer,2,Right Back,87.7,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.770975,-2.070143,1.0,Ground Pass,83.5,55.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609d295c-4aff-4794-bec5-08b3cadd4702,3321,2,00:30:12.952,75,12,42,Ball Receipt*,145,217,Barcelona,7,From Goal Kick,217,Barcelona,,,99959b64-ada7-4575-b91e-2eef0c69874b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.5,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41a66b18-e402-47bf-ac91-b70918360c67,3322,2,00:30:12.952,75,12,43,Carry,145,217,Barcelona,7,From Goal Kick,217,Barcelona,1.372439,,609d295c-4aff-4794-bec5-08b3cadd4702,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.5,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,d7854ef8-c4e3-4d5e-acae-e84bce2a33c3,,,,,,,,,,,,,,,80.7,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7854ef8-c4e3-4d5e-acae-e84bce2a33c3,3323,2,00:30:14.325,75,14,30,Pass,145,217,Barcelona,7,From Goal Kick,217,Barcelona,3.098322,,0ca575a1-9e4c-4375-97e7-a26fd6c2bd1a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.7,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,800f18e5-e7ea-4601-b81e-ef2fc60e4b05,5211.0,Jordi Alba Ramos,47.06644,-0.8741538,3.0,High Pass,110.9,19.7,,,38.0,Left Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ca575a1-9e4c-4375-97e7-a26fd6c2bd1a,3324,2,00:30:17.423,75,17,42,Ball Receipt*,145,217,Barcelona,7,From Goal Kick,217,Barcelona,,,d7854ef8-c4e3-4d5e-acae-e84bce2a33c3,5211,Jordi Alba Ramos,6,Left Back,110.9,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
