id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,duel,ball_receipt,counterpress,interception,clearance,shot,goalkeeper,off_camera,out,block,ball_recovery,foul_committed,foul_won,injury_stoppage,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,foul_committed_card_id,foul_committed_card_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,pass_outcome_id,pass_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_3,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_inswinging,foul_won_defensive
1de5c1b4-00bb-452d-a089-51e49dd93134,3914,2,00:45:29.514,90,29,17,Pressure,167,217,Barcelona,1,Regular Play,207,Valencia,0.811586,,86120e9f-264f-406b-b4d1-17a39a4ba1f3,4406,Aymen Abdennour,5,Left Center Back,22.5,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782ca44e-c0e0-422b-9b19-882df9802099,3915,2,00:45:30.411,90,30,30,Pass,167,217,Barcelona,1,Regular Play,217,Barcelona,0.8677,,fe21cffb-d3ba-4697-a8f7-98119a56c45f,5246,Luis Alberto Suárez Díaz,23,Center Forward,99.7,54.4,5503.0,Lionel Andrés Messi Cuccittini,13.553228,-1.6594522,2.0,Low Pass,98.5,40.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20188482-262a-4837-9ccd-907c4d2a2468,True,,,
fe295c26-21d2-4fbb-93da-86f44df4df85,3916,2,00:45:30.798,90,30,17,Pressure,167,217,Barcelona,1,Regular Play,207,Valencia,1.256581,,8c2e1660-f5cd-42e8-b188-45991252c5e5,6595,Daniel Parejo Muñoz,13,Right Center Midfield,15.5,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe21cffb-d3ba-4697-a8f7-98119a56c45f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe21cffb-d3ba-4697-a8f7-98119a56c45f,3917,2,00:45:31.279,90,31,42,Ball Receipt*,167,217,Barcelona,1,Regular Play,217,Barcelona,,,782ca44e-c0e0-422b-9b19-882df9802099,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,98.5,40.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,fe295c26-21d2-4fbb-93da-86f44df4df85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c2e1660-f5cd-42e8-b188-45991252c5e5,3918,2,00:45:31.279,90,31,43,Carry,167,217,Barcelona,1,Regular Play,217,Barcelona,0.8957,,20188482-262a-4837-9ccd-907c4d2a2468,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,98.5,40.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,f67d87ae-2970-47fa-adc6-c45c5923d467,101.2,39.4,fe21cffb-d3ba-4697-a8f7-98119a56c45f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe295c26-21d2-4fbb-93da-86f44df4df85,,,,,,,,,,,,,,,
f67d87ae-2970-47fa-adc6-c45c5923d467,3919,2,00:45:31.292,90,31,17,Pressure,167,217,Barcelona,1,Regular Play,207,Valencia,0.880291,,8c2e1660-f5cd-42e8-b188-45991252c5e5,4406,Aymen Abdennour,5,Left Center Back,20.6,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20188482-262a-4837-9ccd-907c4d2a2468,3920,2,00:45:32.175,90,32,16,Shot,167,217,Barcelona,1,Regular Play,217,Barcelona,0.5762,,09509c01-e724-4299-bcaf-9ac99e6abe7a,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,101.2,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.054578137,118.6,39.4,0.0,38.0,Left Foot,87.0,Open Play,100.0,Saved,93.0,Normal,118.9,39.3,6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,False,104.5,28.0,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,104.0,54.1,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,95.7,29.9,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,True,87.4,51.9,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,98.5,45.6,27481.0,Carlos Carbonell Gil,21.0,Left Wing,False,101.1,53.4,6763.0,Pablo Daniel Piatti,15.0,Left Center Midfield,False,102.9,45.8,27482.0,Aderllan Leandro de Jesus Santos,3.0,Right Center Back,False,101.4,40.7,4406.0,Aymen Abdennour,5.0,Left Center Back,False,103.3,40.1,6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,False,103.5,38.4,6592.0,Rúben Miguel Nunes Vezo,2.0,Right Back,False,105.3,51.6,6596.0,José Luis Gayà Peña,6.0,Left Back,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782ca44e-c0e0-422b-9b19-882df9802099,,
09509c01-e724-4299-bcaf-9ac99e6abe7a,3921,2,00:45:32.751,90,32,23,Goal Keeper,167,217,Barcelona,1,Regular Play,207,Valencia,0.0,,20188482-262a-4837-9ccd-907c4d2a2468,6898,Jaume Doménech Sánchez,1,Goalkeeper,1.2,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Standing,44.0,Set,35.0,Both Hands,33.0,Shot Saved,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,
4bafbff0-07ef-4f36-a471-d3d6dfd668d0,3923,2,00:45:51.042,90,51,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.967216,,72e7a769-b290-47d5-89e4-124ace317894,4324,Daniel Alves da Silva,2,Right Back,56.8,63.6,5506.0,Javier Alejandro Mascherano,21.44621,-2.0824237,2.0,Low Pass,46.3,44.9,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,9d94074d-65eb-4617-935a-addca5a43552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d94074d-65eb-4617-935a-addca5a43552,3924,2,00:45:53.009,90,53,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,4bafbff0-07ef-4f36-a471-d3d6dfd668d0,5506,Javier Alejandro Mascherano,5,Left Center Back,46.3,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
057cdda5-ba8d-4435-9564-20cbaf01c3d6,3925,2,00:45:53.009,90,53,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,2.341184,,9d94074d-65eb-4617-935a-addca5a43552,5506,Javier Alejandro Mascherano,5,Left Center Back,46.3,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b74c9d03-e314-466f-9276-570fdfe0f857,50.5,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b74c9d03-e314-466f-9276-570fdfe0f857,3926,2,00:45:55.350,90,55,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,0.749549,,05785165-469e-4b9f-a555-2acfe5d36d22,5506,Javier Alejandro Mascherano,5,Left Center Back,50.5,33.1,5216.0,Andrés Iniesta Luján,6.2169123,-0.194241,1.0,Ground Pass,56.6,31.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05785165-469e-4b9f-a555-2acfe5d36d22,3927,2,00:45:56.100,90,56,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,b74c9d03-e314-466f-9276-570fdfe0f857,5216,Andrés Iniesta Luján,15,Left Center Midfield,56.6,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a843444-da2e-4c0d-ab63-1acf333aae99,3928,2,00:45:56.100,90,56,43,Carry,169,217,Barcelona,1,Regular Play,217,Barcelona,1.644651,,05785165-469e-4b9f-a555-2acfe5d36d22,5216,Andrés Iniesta Luján,15,Left Center Midfield,56.6,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8114491-15e3-48be-bae3-effc16422301,60.2,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8114491-15e3-48be-bae3-effc16422301,3929,2,00:45:57.745,90,57,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.3182,,161f03e4-731a-48e2-85cb-56ab88f02d29,5216,Andrés Iniesta Luján,15,Left Center Midfield,60.2,34.6,5503.0,Lionel Andrés Messi Cuccittini,24.129856,-0.10379234,3.0,High Pass,84.2,32.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,92c6344e-386e-4faf-9a25-ca3f02ce11cc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
161f03e4-731a-48e2-85cb-56ab88f02d29,3930,2,00:45:59.063,90,59,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,217,Barcelona,,,e8114491-15e3-48be-bae3-effc16422301,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,85.0,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,
92c6344e-386e-4faf-9a25-ca3f02ce11cc,3931,2,00:45:59.063,90,59,30,Pass,169,217,Barcelona,1,Regular Play,207,Valencia,0.951333,,ceaa996b-0783-4bcc-991e-49a5101ac834,27482,Aderllan Leandro de Jesus Santos,3,Right Center Back,35.9,48.0,6595.0,Daniel Parejo Muñoz,7.7620873,-0.66669285,2.0,Low Pass,42.0,43.2,70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,e8114491-15e3-48be-bae3-effc16422301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceaa996b-0783-4bcc-991e-49a5101ac834,3932,2,00:46:00.014,91,0,42,Ball Receipt*,169,217,Barcelona,1,Regular Play,207,Valencia,,,92c6344e-386e-4faf-9a25-ca3f02ce11cc,6595,Daniel Parejo Muñoz,13,Right Center Midfield,42.0,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd96fe-9609-4f53-8e03-7900173e480a,3933,2,00:46:00.014,91,0,43,Carry,169,217,Barcelona,1,Regular Play,207,Valencia,2.828673,,a4de1be2-5b10-4f44-8395-e7d3d9427a21,6595,Daniel Parejo Muñoz,13,Right Center Midfield,42.0,43.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,b9d06129-f83c-449e-924e-695e9bc81b6c,45.2,39.2,ceaa996b-0783-4bcc-991e-49a5101ac834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9d06129-f83c-449e-924e-695e9bc81b6c,3934,2,00:46:00.813,91,0,17,Pressure,169,217,Barcelona,1,Regular Play,217,Barcelona,1.164985,,c4dd96fe-9609-4f53-8e03-7900173e480a,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.5,32.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdfc7530-5c38-466c-b27a-945dc581097b,3935,2,00:46:02.843,91,2,22,Foul Committed,169,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,a4de1be2-5b10-4f44-8395-e7d3d9427a21,5216,Andrés Iniesta Luján,15,Left Center Midfield,74.9,40.9,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4de1be2-5b10-4f44-8395-e7d3d9427a21,3936,2,00:46:02.843,91,2,21,Foul Won,169,217,Barcelona,1,Regular Play,207,Valencia,0.0,,bdfc7530-5c38-466c-b27a-945dc581097b,6595,Daniel Parejo Muñoz,13,Right Center Midfield,45.2,39.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548e5cd7-0ad9-485a-87bf-1a33eb6dcfda,3939,2,00:46:29.559,91,29,30,Pass,171,217,Barcelona,4,From Throw In,217,Barcelona,1.8283,,55b77701-ef7b-49c0-b084-13eb6ddd16cd,4324,Daniel Alves da Silva,2,Right Back,20.5,80.0,5246.0,Luis Alberto Suárez Díaz,22.965408,-0.20166539,2.0,Low Pass,43.0,75.4,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55b77701-ef7b-49c0-b084-13eb6ddd16cd,3940,2,00:46:31.387,91,31,42,Ball Receipt*,171,217,Barcelona,4,From Throw In,217,Barcelona,,,548e5cd7-0ad9-485a-87bf-1a33eb6dcfda,5246,Luis Alberto Suárez Díaz,23,Center Forward,43.0,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56cbb5ff-71e1-46e5-a7a1-670d0dc0a7a4,3941,2,00:46:31.387,91,31,43,Carry,171,217,Barcelona,4,From Throw In,217,Barcelona,0.0358,,55b77701-ef7b-49c0-b084-13eb6ddd16cd,5246,Luis Alberto Suárez Díaz,23,Center Forward,43.0,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589c8b1e-0d47-44e7-8ca9-e729931f8e64,43.0,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589c8b1e-0d47-44e7-8ca9-e729931f8e64,3942,2,00:46:31.423,91,31,30,Pass,171,217,Barcelona,4,From Throw In,217,Barcelona,1.7801,,116bb0d2-aba7-4c14-85be-d736a0b4f2c7,5246,Luis Alberto Suárez Díaz,23,Center Forward,43.0,75.4,5203.0,Sergio Busquets i Burgos,18.03136,-2.1388016,3.0,High Pass,33.3,60.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116bb0d2-aba7-4c14-85be-d736a0b4f2c7,3943,2,00:46:33.203,91,33,42,Ball Receipt*,171,217,Barcelona,4,From Throw In,217,Barcelona,,,589c8b1e-0d47-44e7-8ca9-e729931f8e64,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,33.3,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
