id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,out,clearance,duel,off_camera,dribble,foul_committed,foul_won,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,injury_stoppage,substitution,ball_recovery,bad_behaviour,block,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,related_events_3
66aec36a-e724-499c-b64f-88f2f98747fd,3456,2,00:46:01.797,91,1,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,0.7223,,0511ae74-990d-47c6-82b9-baed28958adf,4320,Neymar da Silva Santos Junior,21,Left Wing,86.8,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,9.021087,-2.1987777,1.0,Ground Pass,81.5,14.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0511ae74-990d-47c6-82b9-baed28958adf,3457,2,00:46:02.519,91,2,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,66aec36a-e724-499c-b64f-88f2f98747fd,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,81.5,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7abdacfe-3d74-4dc6-8643-351ab7bba178,3458,2,00:46:02.519,91,2,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,0.08,,0511ae74-990d-47c6-82b9-baed28958adf,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,81.5,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e38b11e-36ca-419b-83f8-1c03b49d8095,81.5,14.2,,,,,,,,,,,,,,,,,,,,,,,,,
9e38b11e-36ca-419b-83f8-1c03b49d8095,3459,2,00:46:02.599,91,2,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,0.9336,,e7fc8c37-0b65-4319-9d34-e695dc3aea39,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,81.5,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,6.7675695,2.5453935,1.0,Ground Pass,75.9,18.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7fc8c37-0b65-4319-9d34-e695dc3aea39,3460,2,00:46:03.533,91,3,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,9e38b11e-36ca-419b-83f8-1c03b49d8095,22102,Adriano Correia Claro,6,Left Back,75.9,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cf64d3c-bda4-4720-a526-c5953d4f2b04,3461,2,00:46:03.533,91,3,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,0.040000003,,e7fc8c37-0b65-4319-9d34-e695dc3aea39,22102,Adriano Correia Claro,6,Left Back,75.9,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9086d42-f5be-4721-a62e-43b2898b58df,76.1,18.2,,,,,,,,,,,,,,,,,,,,,,,,,
f9086d42-f5be-4721-a62e-43b2898b58df,3462,2,00:46:03.573,91,3,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,0.6985,,fb793647-6832-412c-a7d7-1aff7677e172,22102,Adriano Correia Claro,6,Left Back,76.1,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,8.778382,-0.7370488,1.0,Ground Pass,82.6,12.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb793647-6832-412c-a7d7-1aff7677e172,3463,2,00:46:04.271,91,4,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,f9086d42-f5be-4721-a62e-43b2898b58df,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,82.6,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cd10d84-a7c6-40bf-96ed-8d491537af4e,3464,2,00:46:04.271,91,4,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,0.527,,033d23d4-8fde-47bd-ab63-fbaf3255fc47,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,82.6,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb793647-6832-412c-a7d7-1aff7677e172,82.6,12.3,,,,,,,,,,,,,,,,,,,,,,,,,
033d23d4-8fde-47bd-ab63-fbaf3255fc47,3465,2,00:46:04.798,91,4,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.739,,2ad26508-f6f5-4170-86ab-5fd0aa2a58d7,6616,Munir El Haddadi Mohamed,15,Left Center Midfield,82.6,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,15.100331,1.9722098,1.0,Ground Pass,76.7,26.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f582522d-d8c6-4f6b-aa52-dee016d24ce2,3466,2,00:46:06.121,91,6,17,Pressure,163,217,Barcelona,1,Regular Play,218,Real Betis,0.4641,,15877634-159c-4c74-958a-2897b4b835c0,19724,Rafael van der Vaart,24,Left Center Forward,43.4,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ad26508-f6f5-4170-86ab-5fd0aa2a58d7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ad26508-f6f5-4170-86ab-5fd0aa2a58d7,3467,2,00:46:06.537,91,6,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,033d23d4-8fde-47bd-ab63-fbaf3255fc47,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,76.7,26.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f582522d-d8c6-4f6b-aa52-dee016d24ce2,,,,,,,,,,,,,,,,,,,,,,,,,,,
15877634-159c-4c74-958a-2897b4b835c0,3468,2,00:46:06.537,91,6,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,0.501791,,148eb991-83f8-4602-a157-a4d96d8838dc,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,76.7,26.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ad26508-f6f5-4170-86ab-5fd0aa2a58d7,81.7,23.2,815f5f53-def6-47f7-b1fe-08d60727e427,,,,,,,,,,,,,,,,,,,,,,,,f582522d-d8c6-4f6b-aa52-dee016d24ce2
148eb991-83f8-4602-a157-a4d96d8838dc,3469,2,00:46:07.039,91,7,39,Dribbled Past,163,217,Barcelona,1,Regular Play,218,Real Betis,0.0,,15877634-159c-4c74-958a-2897b4b835c0,19724,Rafael van der Vaart,24,Left Center Forward,38.4,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815f5f53-def6-47f7-b1fe-08d60727e427,,,e5722ccf-7adc-4405-afa5-c95f5f9ff052,,,,,,,,,,,,,,,,,,,,,,,,
815f5f53-def6-47f7-b1fe-08d60727e427,3470,2,00:46:07.039,91,7,14,Dribble,163,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,148eb991-83f8-4602-a157-a4d96d8838dc,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,81.7,23.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,
e5722ccf-7adc-4405-afa5-c95f5f9ff052,3471,2,00:46:07.039,91,7,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,2.840809,,148eb991-83f8-4602-a157-a4d96d8838dc,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,81.7,23.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e97fe3d-bd82-4bb9-875f-1fbf769076dc,86.8,22.2,815f5f53-def6-47f7-b1fe-08d60727e427,,,,,,,,,,,,,,,,,,,,,,,,ceb86483-f3af-4c1e-a3f1-67b03ed96f43
5e97fe3d-bd82-4bb9-875f-1fbf769076dc,3472,2,00:46:09.664,91,9,17,Pressure,163,217,Barcelona,1,Regular Play,218,Real Betis,0.324,,ceb86483-f3af-4c1e-a3f1-67b03ed96f43,5671,Alfred John Momar N''Diaye,15,Left Center Midfield,31.2,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5722ccf-7adc-4405-afa5-c95f5f9ff052,,,,,,,,,,,,,,,,,,,,,,,,,,,
ceb86483-f3af-4c1e-a3f1-67b03ed96f43,3473,2,00:46:09.880,91,9,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,0.6331,,18ce5d90-a866-4f04-b469-0989e58866b5,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,86.8,22.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,2.7073972,1.4968573,1.0,Ground Pass,87.0,24.9,40.0,Right Foot,,,,5e97fe3d-bd82-4bb9-875f-1fbf769076dc,,,f9746821-0dee-4237-872f-123d4ef02cc6,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,
f9746821-0dee-4237-872f-123d4ef02cc6,3474,2,00:46:10.513,91,10,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,ceb86483-f3af-4c1e-a3f1-67b03ed96f43,4320,Neymar da Silva Santos Junior,21,Left Wing,89.3,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,
18ce5d90-a866-4f04-b469-0989e58866b5,3475,2,00:46:10.513,91,10,6,Block,163,217,Barcelona,1,Regular Play,218,Real Betis,0.0,,ceb86483-f3af-4c1e-a3f1-67b03ed96f43,5671,Alfred John Momar N''Diaye,15,Left Center Midfield,33.1,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933880d8-8f7f-4546-bb3f-6e8b81d84d08,3476,2,00:46:11.583,91,11,2,Ball Recovery,163,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,22102,Adriano Correia Claro,6,Left Back,77.1,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5769b6c9-a0c9-4554-b769-6f5c9235299c,3477,2,00:46:11.583,91,11,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,7.0367,,45bde4fb-5d66-4643-8c50-9bac865ce38f,22102,Adriano Correia Claro,6,Left Back,77.1,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933880d8-8f7f-4546-bb3f-6e8b81d84d08,71.9,24.5,,,,,,,,,,,,,,,,,,,,,,,,,
45bde4fb-5d66-4643-8c50-9bac865ce38f,3478,2,00:46:18.620,91,18,30,Pass,163,217,Barcelona,1,Regular Play,217,Barcelona,1.3557,,637b1561-ee30-4db9-b8de-6e75831a1399,22102,Adriano Correia Claro,6,Left Back,71.9,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,31.075714,1.4644035,1.0,Ground Pass,75.2,55.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637b1561-ee30-4db9-b8de-6e75831a1399,3479,2,00:46:19.976,91,19,42,Ball Receipt*,163,217,Barcelona,1,Regular Play,217,Barcelona,,,45bde4fb-5d66-4643-8c50-9bac865ce38f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.2,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc75fe9d-4f66-47fe-bbcb-e2a498efedbb,3480,2,00:46:19.976,91,19,43,Carry,163,217,Barcelona,1,Regular Play,217,Barcelona,1.3649,,256bb39b-a772-468d-b8ae-6bc8313cceae,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.2,55.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637b1561-ee30-4db9-b8de-6e75831a1399,78.6,54.5,928f8571-f82e-4b52-9229-691cd335583f,,,,,,,,,,,,,,,,,,,,,,,,
256bb39b-a772-468d-b8ae-6bc8313cceae,3481,2,00:46:20.677,91,20,17,Pressure,163,217,Barcelona,1,Regular Play,218,Real Betis,0.6238,,dc75fe9d-4f66-47fe-bbcb-e2a498efedbb,27346,Petros Matheus dos Santos Araújo,13,Right Center Midfield,37.5,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928f8571-f82e-4b52-9229-691cd335583f,3482,2,00:46:21.340,91,21,14,Dribble,163,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,41b92d1e-4841-4f45-ba3f-0fe39d4b24b7,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.6,54.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,
