id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,counterpress,duel,off_camera,ball_receipt,interception,out,clearance,ball_recovery,foul_committed,foul_won,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,50_50,block,miscontrol,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,location,pass_deflected,block_deflection,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,foul_committed_advantage,foul_won_advantage,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_technique_id,pass_technique_name,pass_through_ball,interception_outcome_id,interception_outcome_name,miscontrol_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_cross,shot_end_location_2,shot_saved_to_post,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_shot_saved_to_post,clearance_right_foot,pass_goal_assist,shot_first_time
52794918-1f60-4db3-a269-11897f447c76,877,1,00:22:34.741,22,34,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,06eae9fa-a53e-4541-a49e-623a373ed09f,10609,Jérémy Mathieu,5,Left Center Back,64.4,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44a7839b-552c-4648-af92-5a5f1844eac5,878,1,00:22:34.741,22,34,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,2.9719,,24cd4b60-e115-4ffb-bb5b-ea2435394dd0,10609,Jérémy Mathieu,5,Left Center Back,64.4,39.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52794918-1f60-4db3-a269-11897f447c76,68.4,24.7,f6acc005-01a7-4fc2-8c95-cad2d3f76a31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6acc005-01a7-4fc2-8c95-cad2d3f76a31,879,1,00:22:34.741,22,34,6,Block,43,217,Barcelona,3,From Free Kick,216,Getafe,0.0,,44a7839b-552c-4648-af92-5a5f1844eac5,16426,Wanderson Maciel Sousa Campos,22,Right Center Forward,48.8,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24cd4b60-e115-4ffb-bb5b-ea2435394dd0,880,1,00:22:37.713,22,37,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,1.077735,,160361ab-f230-4afd-a513-d1f24fb86ab0,10609,Jérémy Mathieu,5,Left Center Back,68.4,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,24.186773,-0.7678561,1.0,Ground Pass,85.8,7.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd94f439-5bf6-4df3-b151-08960e34aba3,881,1,00:22:38.704,22,38,17,Pressure,43,217,Barcelona,3,From Free Kick,216,Getafe,2.079435,,160361ab-f230-4afd-a513-d1f24fb86ab0,27092,Abdoul Karim Yoda,12,Right Midfield,39.3,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97ff2174-5b35-4683-870c-f21265c15f0b,,,b4285213-6f67-4358-8ca0-a3da8c151789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160361ab-f230-4afd-a513-d1f24fb86ab0,882,1,00:22:38.791,22,38,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,24cd4b60-e115-4ffb-bb5b-ea2435394dd0,4320,Neymar da Silva Santos Junior,21,Left Wing,85.8,7.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd94f439-5bf6-4df3-b151-08960e34aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97ff2174-5b35-4683-870c-f21265c15f0b,883,1,00:22:38.791,22,38,43,Carry,43,217,Barcelona,3,From Free Kick,217,Barcelona,1.969065,,160361ab-f230-4afd-a513-d1f24fb86ab0,4320,Neymar da Silva Santos Junior,21,Left Wing,85.8,7.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4285213-6f67-4358-8ca0-a3da8c151789,97.0,12.3,fd94f439-5bf6-4df3-b151-08960e34aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4285213-6f67-4358-8ca0-a3da8c151789,884,1,00:22:40.760,22,40,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,0.5109,,2849512a-1d9f-416f-af63-9fb56b3b762d,4320,Neymar da Silva Santos Junior,21,Left Wing,97.0,12.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,6.140033,1.8513331,1.0,Ground Pass,95.3,18.2,40.0,Right Foot,,,,fd94f439-5bf6-4df3-b151-08960e34aba3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849512a-1d9f-416f-af63-9fb56b3b762d,885,1,00:22:41.271,22,41,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,b4285213-6f67-4358-8ca0-a3da8c151789,5216,Andrés Iniesta Luján,15,Left Center Midfield,95.3,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b42adb-b71b-4f7f-82c3-3e66f663fcba,886,1,00:22:41.271,22,41,30,Pass,43,217,Barcelona,3,From Free Kick,217,Barcelona,1.43,,809122a5-03e6-4d6e-a17e-e8107f9164c0,5216,Andrés Iniesta Luján,15,Left Center Midfield,95.1,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,16.4195,0.04874185,1.0,Ground Pass,111.5,20.5,40.0,Right Foot,,,,e6377051-30d4-46c3-915c-5cf9691fe1e3,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6377051-30d4-46c3-915c-5cf9691fe1e3,887,1,00:22:42.701,22,42,42,Ball Receipt*,43,217,Barcelona,3,From Free Kick,217,Barcelona,,,f5b42adb-b71b-4f7f-82c3-3e66f663fcba,4320,Neymar da Silva Santos Junior,21,Left Wing,108.5,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfb252b8-a4d8-4b98-8484-b54062a2e06e,923,1,00:24:12.779,24,12,2,Ball Recovery,47,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,721a6fc1-99a2-45c8-8df7-5cff7fafa9f3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,48.7,43.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02d07ea3-e790-483a-958f-1d42a95c0dd8,924,1,00:24:12.779,24,12,43,Carry,47,217,Barcelona,1,Regular Play,217,Barcelona,0.309338,,0cba4c18-cb8a-47e9-b0bb-fb3d806b50e4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,48.7,43.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edb5fb0-d5e2-4d0c-adf6-c9f5068bcc2c,48.7,43.0,721a6fc1-99a2-45c8-8df7-5cff7fafa9f3,,,,,,,,,,,,cfb252b8-a4d8-4b98-8484-b54062a2e06e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cba4c18-cb8a-47e9-b0bb-fb3d806b50e4,925,1,00:24:13.088,24,13,39,Dribbled Past,47,217,Barcelona,1,Regular Play,216,Getafe,0.0,,02d07ea3-e790-483a-958f-1d42a95c0dd8,27402,Álvaro Daniel Pereira Barragán,6,Left Back,71.4,37.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5edb5fb0-d5e2-4d0c-adf6-c9f5068bcc2c,,,e145b0ad-7fdc-45b3-8ec6-e34801c798e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5edb5fb0-d5e2-4d0c-adf6-c9f5068bcc2c,926,1,00:24:13.088,24,13,14,Dribble,47,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,0cba4c18-cb8a-47e9-b0bb-fb3d806b50e4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,48.7,43.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721a6fc1-99a2-45c8-8df7-5cff7fafa9f3,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e145b0ad-7fdc-45b3-8ec6-e34801c798e5,927,1,00:24:13.088,24,13,43,Carry,47,217,Barcelona,1,Regular Play,217,Barcelona,5.102152,,085f0ce3-f46b-45d4-91fa-fc52dda73522,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,48.7,43.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cba4c18-cb8a-47e9-b0bb-fb3d806b50e4,68.0,57.7,5edb5fb0-d5e2-4d0c-adf6-c9f5068bcc2c,,,,,,,,,,,,721a6fc1-99a2-45c8-8df7-5cff7fafa9f3,,,a6eb721a-44b1-4db0-94b4-a9b3d37db1f8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6eb721a-44b1-4db0-94b4-a9b3d37db1f8,928,1,00:24:15.828,24,15,17,Pressure,47,217,Barcelona,1,Regular Play,216,Getafe,2.552807,,085f0ce3-f46b-45d4-91fa-fc52dda73522,6736,Álvaro Medrán Just,15,Left Center Midfield,57.2,26.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e145b0ad-7fdc-45b3-8ec6-e34801c798e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfce41dd-6dd5-4271-9a84-97b5ece20476,929,1,00:24:18.190,24,18,22,Foul Committed,47,217,Barcelona,1,Regular Play,216,Getafe,0.0,,085f0ce3-f46b-45d4-91fa-fc52dda73522,6736,Álvaro Medrán Just,15,Left Center Midfield,52.1,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
085f0ce3-f46b-45d4-91fa-fc52dda73522,930,1,00:24:18.190,24,18,21,Foul Won,47,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,a6eb721a-44b1-4db0-94b4-a9b3d37db1f8,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,68.0,57.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfce41dd-6dd5-4271-9a84-97b5ece20476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b4c28a5-f25f-4039-9124-89a4af15b7b3,931,1,00:24:29.881,24,29,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,0.496521,,b5ecfacf-9929-4026-8325-8421fc8d26b4,11094,Arda Turan,13,Right Center Midfield,64.4,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.135173,-1.4536875,1.0,Ground Pass,65.0,45.7,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5ecfacf-9929-4026-8325-8421fc8d26b4,932,1,00:24:30.377,24,30,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,1b4c28a5-f25f-4039-9124-89a4af15b7b3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,65.0,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc8d0db5-3e44-4a80-b7f8-90fd0f75849b,933,1,00:24:30.377,24,30,43,Carry,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.637579,,b5ecfacf-9929-4026-8325-8421fc8d26b4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,65.0,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f708bec7-4f82-4093-9fb0-6d9d34cbad7c,64.8,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f708bec7-4f82-4093-9fb0-6d9d34cbad7c,934,1,00:24:32.015,24,32,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.289,,d37cb48f-dc8b-4504-a933-fb1459e3a788,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.8,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,19.479477,-1.1921965,1.0,Ground Pass,72.0,21.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d37cb48f-dc8b-4504-a933-fb1459e3a788,935,1,00:24:33.304,24,33,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,f708bec7-4f82-4093-9fb0-6d9d34cbad7c,5216,Andrés Iniesta Luján,15,Left Center Midfield,72.0,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b74316c5-c229-4866-98b6-1b7abb0a1745,936,1,00:24:33.304,24,33,43,Carry,48,217,Barcelona,3,From Free Kick,217,Barcelona,1.588908,,928e6a63-82d3-4ff9-bc62-f3dd868f3b94,5216,Andrés Iniesta Luján,15,Left Center Midfield,72.0,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d37cb48f-dc8b-4504-a933-fb1459e3a788,70.9,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928e6a63-82d3-4ff9-bc62-f3dd868f3b94,937,1,00:24:34.893,24,34,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,0.711792,,bc3ca556-fbac-418e-92cc-b656361f45f8,5216,Andrés Iniesta Luján,15,Left Center Midfield,70.9,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.198039,0.84089667,1.0,Ground Pass,77.7,35.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc3ca556-fbac-418e-92cc-b656361f45f8,938,1,00:24:35.604,24,35,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,928e6a63-82d3-4ff9-bc62-f3dd868f3b94,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.7,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d69da75-846e-4d19-8991-eb89cb1df387,939,1,00:24:35.604,24,35,30,Pass,48,217,Barcelona,3,From Free Kick,217,Barcelona,0.6661,,34e1cf06-eb12-43be-a432-cc1d96404e6b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.7,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.3334846,-0.09559812,1.0,Ground Pass,85.0,35.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34e1cf06-eb12-43be-a432-cc1d96404e6b,940,1,00:24:36.271,24,36,42,Ball Receipt*,48,217,Barcelona,3,From Free Kick,217,Barcelona,,,9d69da75-846e-4d19-8991-eb89cb1df387,4320,Neymar da Silva Santos Junior,21,Left Wing,85.0,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52144300-9bca-47ec-8fcb-7f0519cc6b38,941,1,00:24:36.271,24,36,43,Carry,48,217,Barcelona,3,From Free Kick,217,Barcelona,2.871492,,34e1cf06-eb12-43be-a432-cc1d96404e6b,4320,Neymar da Silva Santos Junior,21,Left Wing,85.0,35.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388009d7-3164-4630-8166-bd946c9391df,96.8,44.1,56f8f5e5-76bb-42ea-b4ad-8cb744ceb6c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388009d7-3164-4630-8166-bd946c9391df,942,1,00:24:38.274,24,38,17,Pressure,48,217,Barcelona,3,From Free Kick,216,Getafe,0.724254,,52144300-9bca-47ec-8fcb-7f0519cc6b38,17054,Emiliano Daniel Velázquez Maldonado,5,Left Center Back,23.3,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517ad0ab-beb9-425c-9c1a-6f0c95a6b2fd,943,1,00:24:39.142,24,39,39,Dribbled Past,48,217,Barcelona,3,From Free Kick,216,Getafe,0.0,,56f8f5e5-76bb-42ea-b4ad-8cb744ceb6c0,17054,Emiliano Daniel Velázquez Maldonado,5,Left Center Back,23.3,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de12cd36-3812-445b-b647-a65b0a99f50e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
