id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt,interception,foul_committed,foul_won,clearance,out,dribble,shot,goalkeeper,off_camera,miscontrol,ball_recovery,substitution,50_50,bad_behaviour,related_events,duel,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,related_events_3,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,clearance_left_foot,player,position,location,pass_cross,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,miscontrol_aerial_won,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,ball_recovery_recovery_failure,shot_end_location_2,clearance_aerial_won,pass_through_ball,dribble_overrun
0afeb735-0c62-4053-b7c0-aaf0171a6e24,1119,1,00:24:12.248,24,12,43,Carry,51,36,Manchester City,1,Regular Play,36,Manchester City,1.737769,,77cf4739-b22e-4b41-830e-5bfd9c0848cf,38465.0,Claudio Reyna,13.0,Right Center Midfield,38.5,61.5,,,True,,,,,,,,,,,,,,,,,,,,,,,a3ff88f1-1748-467c-a4d6-59e3ffc1385a,37.5,58.1,,,,,,,,,,,b5ba054b-698b-425e-a22f-0aac4f9c12c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3ff88f1-1748-467c-a4d6-59e3ffc1385a,1120,1,00:24:13.985,24,13,30,Pass,51,36,Manchester City,1,Regular Play,36,Manchester City,0.665726,,1786d7a5-f2a8-4081-9efe-bd19d9a851c2,38465.0,Claudio Reyna,13.0,Right Center Midfield,37.5,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15519.0,Nicolas Anelka,12.727922,0.14189705,1.0,Ground Pass,50.1,59.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8887d0a-7c1e-4e69-9a63-93c02a281ad5,1121,1,00:24:14.397,24,14,17,Pressure,51,36,Manchester City,1,Regular Play,1,Arsenal,0.340055,,1786d7a5-f2a8-4081-9efe-bd19d9a851c2,15637.0,Sulzeer Jeremiah ''Sol' Campbell,5.0,Left Center Back,72.7,22.0,,,,True,,,,,,,,,,,,,,,,,,,,,,6f4a46fa-c24f-4b23-8f6c-ccadc53e4672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786d7a5-f2a8-4081-9efe-bd19d9a851c2,1122,1,00:24:14.651,24,14,42,Ball Receipt*,51,36,Manchester City,1,Regular Play,36,Manchester City,,,a3ff88f1-1748-467c-a4d6-59e3ffc1385a,15519.0,Nicolas Anelka,23.0,Center Forward,50.1,59.9,,,True,,,,,,,,,,,,,,,,,,,,,,,a8887d0a-7c1e-4e69-9a63-93c02a281ad5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f4a46fa-c24f-4b23-8f6c-ccadc53e4672,1123,1,00:24:14.651,24,14,30,Pass,51,36,Manchester City,1,Regular Play,36,Manchester City,1.17814,,35acd3db-ee60-4a3b-b367-5f5d0e798189,15519.0,Nicolas Anelka,23.0,Center Forward,45.8,61.5,,,True,,,,,,,,,,,,,,,,,,,,,,,a8887d0a-7c1e-4e69-9a63-93c02a281ad5,,,38465.0,Claudio Reyna,8.256513,1.2758592,1.0,Ground Pass,48.2,69.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35acd3db-ee60-4a3b-b367-5f5d0e798189,1124,1,00:24:15.829,24,15,42,Ball Receipt*,51,36,Manchester City,1,Regular Play,36,Manchester City,,,6f4a46fa-c24f-4b23-8f6c-ccadc53e4672,38465.0,Claudio Reyna,13.0,Right Center Midfield,48.2,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625caefd-936c-46ad-b8e7-da5acb5ecf49,1125,1,00:24:15.829,24,15,43,Carry,51,36,Manchester City,1,Regular Play,36,Manchester City,2.776577,,16fcb2a9-d14c-4e16-9196-140dbb92d4d5,38465.0,Claudio Reyna,13.0,Right Center Midfield,48.2,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,35acd3db-ee60-4a3b-b367-5f5d0e798189,79.6,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16fcb2a9-d14c-4e16-9196-140dbb92d4d5,1126,1,00:24:18.606,24,18,30,Pass,51,36,Manchester City,1,Regular Play,36,Manchester City,3.752017,,443cb4c8-826e-4675-82d8-c6b22693975a,38465.0,Claudio Reyna,13.0,Right Center Midfield,79.6,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15519.0,Nicolas Anelka,38.019073,-1.0895035,1.0,Ground Pass,97.2,34.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443cb4c8-826e-4675-82d8-c6b22693975a,1127,1,00:24:22.358,24,22,42,Ball Receipt*,51,36,Manchester City,1,Regular Play,36,Manchester City,,,16fcb2a9-d14c-4e16-9196-140dbb92d4d5,15519.0,Nicolas Anelka,23.0,Center Forward,97.2,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed05f5c9-bac3-4c9e-af62-00f6e42c874a,1128,1,00:24:22.358,24,22,43,Carry,51,36,Manchester City,1,Regular Play,36,Manchester City,1.503676,,443cb4c8-826e-4675-82d8-c6b22693975a,15519.0,Nicolas Anelka,23.0,Center Forward,97.2,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,53e47cc3-f52e-422a-89d2-b5ceaf50b976,109.3,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53e47cc3-f52e-422a-89d2-b5ceaf50b976,1129,1,00:24:23.862,24,23,14,Dribble,51,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,4b3c9436-15a9-4a10-90b6-87cdf18b482a,15519.0,Nicolas Anelka,23.0,Center Forward,109.3,29.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341106c1-80ac-4aa0-a31f-6831a44691fc,1146,1,00:24:47.501,24,47,30,Pass,53,36,Manchester City,3,From Free Kick,36,Manchester City,2.76837,,d1fca773-159e-4bc5-a4e4-b005342f4c90,20447.0,Richard Dunne,3.0,Right Center Back,31.3,68.8,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,40218.0,Sylvain Distin,19.376274,-1.7681919,1.0,Ground Pass,27.5,49.8,40.0,Right Foot,,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1fca773-159e-4bc5-a4e4-b005342f4c90,1147,1,00:24:50.270,24,50,42,Ball Receipt*,53,36,Manchester City,3,From Free Kick,36,Manchester City,,,341106c1-80ac-4aa0-a31f-6831a44691fc,40218.0,Sylvain Distin,5.0,Left Center Back,27.5,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82604f6c-c213-4874-8ae9-d06993e3dd0e,1148,1,00:24:50.990,24,50,30,Pass,53,36,Manchester City,3,From Free Kick,36,Manchester City,0.795105,,be221302-6415-4e27-823f-8d1e8f1ca658,40218.0,Sylvain Distin,5.0,Left Center Back,26.9,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24758.0,Michael Tarnat,11.562439,-1.4668248,1.0,Ground Pass,28.1,31.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be221302-6415-4e27-823f-8d1e8f1ca658,1149,1,00:24:51.785,24,51,42,Ball Receipt*,53,36,Manchester City,3,From Free Kick,36,Manchester City,,,82604f6c-c213-4874-8ae9-d06993e3dd0e,24758.0,Michael Tarnat,6.0,Left Back,28.1,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7098ec74-9532-4ef4-8ba4-e89e29947b30,1150,1,00:24:51.785,24,51,43,Carry,53,36,Manchester City,3,From Free Kick,36,Manchester City,2.012376,,6d6e9503-1986-4af9-befe-38b272b146b2,24758.0,Michael Tarnat,6.0,Left Back,28.1,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,be221302-6415-4e27-823f-8d1e8f1ca658,28.1,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d6e9503-1986-4af9-befe-38b272b146b2,1151,1,00:24:53.797,24,53,30,Pass,53,36,Manchester City,3,From Free Kick,36,Manchester City,1.91171,,ed8b62bf-2b3d-4149-b319-7262e3dbd6fc,24758.0,Michael Tarnat,6.0,Left Back,28.1,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40215.0,Jihai Sun,53.21842,1.1071488,3.0,High Pass,51.9,78.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed8b62bf-2b3d-4149-b319-7262e3dbd6fc,1152,1,00:24:55.709,24,55,42,Ball Receipt*,53,36,Manchester City,3,From Free Kick,36,Manchester City,,,6d6e9503-1986-4af9-befe-38b272b146b2,40215.0,Jihai Sun,2.0,Right Back,51.9,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a5ee54-a1c5-4b07-b0c9-82e80145ac52,1153,1,00:24:55.709,24,55,43,Carry,53,36,Manchester City,3,From Free Kick,36,Manchester City,2.755653,,51a350d7-eb9f-430f-8255-f03769e3f8ad,40215.0,Jihai Sun,2.0,Right Back,51.9,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,ed8b62bf-2b3d-4149-b319-7262e3dbd6fc,52.0,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51a350d7-eb9f-430f-8255-f03769e3f8ad,1154,1,00:24:58.465,24,58,30,Pass,53,36,Manchester City,3,From Free Kick,36,Manchester City,4.149505,,c80ea5d1-a753-408d-93f1-be466373fe7c,40215.0,Jihai Sun,2.0,Right Back,52.0,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38551.0,Shaun Wright-Phillips,65.0243,-0.3061876,3.0,High Pass,114.0,58.5,40.0,Right Foot,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b402416-13c6-4059-bd53-8860f35cb605,1155,1,00:25:02.020,25,2,17,Pressure,53,36,Manchester City,3,From Free Kick,36,Manchester City,0.845347,,04cabe34-3035-4663-820d-05505756a87f,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,111.2,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c80ea5d1-a753-408d-93f1-be466373fe7c,1156,1,00:25:02.448,25,2,42,Ball Receipt*,53,36,Manchester City,3,From Free Kick,36,Manchester City,,,51a350d7-eb9f-430f-8255-f03769e3f8ad,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,113.0,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b29c3079-6020-4522-bdb7-8bea75928871,1157,1,00:25:02.448,25,2,22,Foul Committed,53,36,Manchester City,3,From Free Kick,36,Manchester City,0.0,,04cabe34-3035-4663-820d-05505756a87f,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,110.0,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04cabe34-3035-4663-820d-05505756a87f,1158,1,00:25:02.448,25,2,21,Foul Won,53,36,Manchester City,3,From Free Kick,1,Arsenal,0.0,,0b402416-13c6-4059-bd53-8860f35cb605,12529.0,Ashley Cole,6.0,Left Back,10.1,20.5,,,True,,,,,,,,,,,,,,,,,,,,,,,b29c3079-6020-4522-bdb7-8bea75928871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed5f6154-c532-4d72-bb20-897be6fd7a76,1174,1,00:26:11.245,26,11,30,Pass,55,36,Manchester City,7,From Goal Kick,36,Manchester City,3.423829,,2f7e76ed-5ac8-4e28-a43d-c90a99ea23cf,20329.0,David James,1.0,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.357414,-0.10880141,3.0,High Pass,83.9,35.7,40.0,Right Foot,,9.0,Incomplete,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cce28b98-8c90-4786-8bd9-8d4866a24f40,1175,1,00:26:14.669,26,14,4,Duel,55,36,Manchester City,7,From Goal Kick,36,Manchester City,0.0,,2f7e76ed-5ac8-4e28-a43d-c90a99ea23cf,15519.0,Nicolas Anelka,23.0,Center Forward,83.9,35.7,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f7e76ed-5ac8-4e28-a43d-c90a99ea23cf,1176,1,00:26:14.669,26,14,9,Clearance,55,36,Manchester City,7,From Goal Kick,1,Arsenal,0.0,,cce28b98-8c90-4786-8bd9-8d4866a24f40,38412.0,Kolo Habib Touré,3.0,Right Center Back,36.2,44.4,,,True,,,,,,,,,,,,,,,,,,,,,,,ed5f6154-c532-4d72-bb20-897be6fd7a76,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
8367eda4-21ee-4126-9081-84e4f0bf32d7,1177,1,00:26:16.117,26,16,2,Ball Recovery,55,36,Manchester City,7,From Goal Kick,36,Manchester City,0.0,,,19636.0,Paul Bosvelt,15.0,Left Center Midfield,64.3,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bffee58c-ee36-43c7-a41d-6c4879fbb37e,1178,1,00:26:16.117,26,16,43,Carry,55,36,Manchester City,7,From Goal Kick,36,Manchester City,0.779861,,8367eda4-21ee-4126-9081-84e4f0bf32d7,19636.0,Paul Bosvelt,15.0,Left Center Midfield,64.3,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,fd79464b-089d-4c0f-b547-a337fc795411,66.9,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd79464b-089d-4c0f-b547-a337fc795411,1179,1,00:26:16.897,26,16,30,Pass,55,36,Manchester City,7,From Goal Kick,36,Manchester City,0.075162,,891780af-c218-4074-8a26-c857aaff9f5b,19636.0,Paul Bosvelt,15.0,Left Center Midfield,66.9,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3931766,2.4206214,1.0,Ground Pass,63.6,42.6,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891780af-c218-4074-8a26-c857aaff9f5b,1180,1,00:26:16.973,26,16,6,Block,55,36,Manchester City,7,From Goal Kick,1,Arsenal,0.0,,fd79464b-089d-4c0f-b547-a337fc795411,40221.0,Gilberto Aparecido da Silva,15.0,Left Center Midfield,56.5,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983a8993-6055-47d8-9f11-7b8fa88148b1,1181,1,00:26:17.733,26,17,30,Pass,55,36,Manchester City,7,From Goal Kick,36,Manchester City,0.780078,,44647311-5e45-4ed5-99b4-b1d117d4c343,19636.0,Paul Bosvelt,15.0,Left Center Midfield,62.2,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38552.0,Joey Barton,4.909175,-0.9884434,2.0,Low Pass,64.9,36.9,40.0,Right Foot,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44647311-5e45-4ed5-99b4-b1d117d4c343,1182,1,00:26:18.514,26,18,42,Ball Receipt*,55,36,Manchester City,7,From Goal Kick,36,Manchester City,,,983a8993-6055-47d8-9f11-7b8fa88148b1,38552.0,Joey Barton,10.0,Center Defensive Midfield,64.9,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
