id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,clearance,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,interception,counterpress,dribble,duel,ball_recovery,foul_won,block,foul_committed,bad_behaviour,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,duel_type_id,duel_type_name,related_events_3,pass_aerial_won,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_switch,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_advantage,foul_won_advantage
c7bf5bbf-509b-4b42-b481-fe0f5fa7fa39,3525,2,00:42:40.020,87,40,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,4.2176,,3249beae-7d8f-4648-aebd-7c7a777dc1c5,,3508,Sandro Ramírez Castillo,17,Right Wing,76.5,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c1bf7bd-659f-4590-8270-ad995c729409,69.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3249beae-7d8f-4648-aebd-7c7a777dc1c5,3526,2,00:42:44.238,87,44,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,0.5011,,c6957767-b364-409b-9e2b-a7307581827d,,3508,Sandro Ramírez Castillo,17,Right Wing,69.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,6.264982,1.9987448,1.0,Ground Pass,66.9,29.7,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6957767-b364-409b-9e2b-a7307581827d,3527,2,00:42:44.739,87,44,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,3249beae-7d8f-4648-aebd-7c7a777dc1c5,,5211,Jordi Alba Ramos,6,Left Back,66.9,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c621f8df-bb92-4b32-8b76-fbdc8738be7b,3528,2,00:42:44.739,87,44,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,7d275762-b037-4e57-8f0a-6a7db52f3dcd,,5211,Jordi Alba Ramos,6,Left Back,66.9,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6957767-b364-409b-9e2b-a7307581827d,66.9,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d275762-b037-4e57-8f0a-6a7db52f3dcd,3529,2,00:42:44.779,87,44,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,1.134608,,4e9de896-a750-428e-9645-38e035696daa,,5211,Jordi Alba Ramos,6,Left Back,66.9,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,6.71193,-1.1404697,1.0,Ground Pass,69.7,23.6,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e9de896-a750-428e-9645-38e035696daa,3530,2,00:42:45.913,87,45,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,7d275762-b037-4e57-8f0a-6a7db52f3dcd,,3508,Sandro Ramírez Castillo,17,Right Wing,69.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b865fc7-3acb-44af-8902-706c6ff510b3,3531,2,00:42:45.913,87,45,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.079992004,,4e9de896-a750-428e-9645-38e035696daa,,3508,Sandro Ramírez Castillo,17,Right Wing,69.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e20777-700f-4e56-a60a-aac5bc2ff931,69.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86e20777-700f-4e56-a60a-aac5bc2ff931,3532,2,00:42:45.993,87,45,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,0.9316,,56d8ba4a-1c3a-4f9b-b0ef-8269a60dacbf,,3508,Sandro Ramírez Castillo,17,Right Wing,69.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,11.574109,1.7444675,1.0,Ground Pass,67.7,35.0,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56d8ba4a-1c3a-4f9b-b0ef-8269a60dacbf,3533,2,00:42:46.925,87,46,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,86e20777-700f-4e56-a60a-aac5bc2ff931,,20131,Xavier Hernández Creus,15,Left Center Midfield,67.7,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff01029-055b-422e-a7f4-3155dbbd1da8,3534,2,00:42:46.925,87,46,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.12,,56d8ba4a-1c3a-4f9b-b0ef-8269a60dacbf,,20131,Xavier Hernández Creus,15,Left Center Midfield,67.7,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79fee931-2740-406a-9d90-b80b7e6df149,67.7,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79fee931-2740-406a-9d90-b80b7e6df149,3535,2,00:42:47.045,87,47,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,0.989497,,2df19975-f688-44cf-8375-06a710234d50,,20131,Xavier Hernández Creus,15,Left Center Midfield,67.7,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,11.287161,-3.0172377,1.0,Ground Pass,56.5,33.4,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2df19975-f688-44cf-8375-06a710234d50,3536,2,00:42:48.034,87,48,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,79fee931-2740-406a-9d90-b80b7e6df149,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37657a02-721c-4518-906d-f5ab070b2742,3537,2,00:42:48.034,87,48,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.635303,,2df19975-f688-44cf-8375-06a710234d50,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62c7efd3-e01d-46a8-8387-b71148009488,56.5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62c7efd3-e01d-46a8-8387-b71148009488,3538,2,00:42:48.670,87,48,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,1.619043,,d2030254-0d0f-40a0-b1dd-4c36f8736e81,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,56.5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,23.461031,1.7464561,1.0,Ground Pass,52.4,56.5,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2030254-0d0f-40a0-b1dd-4c36f8736e81,3539,2,00:42:50.289,87,50,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,62c7efd3-e01d-46a8-8387-b71148009488,,5213,Gerard Piqué Bernabéu,3,Right Center Back,52.4,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96973a81-9cb8-430c-81d3-d74748fb7f6b,3540,2,00:42:50.289,87,50,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,1.393757,,8580e525-5f98-4246-8739-fa1d32f6813b,,5213,Gerard Piqué Bernabéu,3,Right Center Back,52.4,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2030254-0d0f-40a0-b1dd-4c36f8736e81,52.8,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8580e525-5f98-4246-8739-fa1d32f6813b,3541,2,00:42:51.683,87,51,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,1.650654,,9559eb36-80d0-49f4-bc09-1ebc43b02d9f,,5213,Gerard Piqué Bernabéu,3,Right Center Back,52.8,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,28.222687,0.8606328,1.0,Ground Pass,71.2,78.1,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9559eb36-80d0-49f4-bc09-1ebc43b02d9f,3542,2,00:42:53.333,87,53,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,8580e525-5f98-4246-8739-fa1d32f6813b,,4324,Daniel Alves da Silva,2,Right Back,71.2,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24d52432-c02e-431a-87d1-fe9579829bf1,3543,2,00:42:53.333,87,53,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,2.567546,,5d46587e-6a77-4b02-b2c8-14253c84eb47,,4324,Daniel Alves da Silva,2,Right Back,71.2,78.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e099787-a9f1-4877-a51d-ebdcdcc725be,76.1,75.4,,,,,9559eb36-80d0-49f4-bc09-1ebc43b02d9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d46587e-6a77-4b02-b2c8-14253c84eb47,3544,2,00:42:54.894,87,54,17,Pressure,161,217,Barcelona,1,Regular Play,222,Villarreal,1.007284,,24d52432-c02e-431a-87d1-fe9579829bf1,,6771,Manuel Trigueros Muñoz,15,Left Center Midfield,45.3,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
093276ca-81e7-49ec-8075-23bb17c0bae7,3545,2,00:42:55.901,87,55,39,Dribbled Past,161,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,631ec194-4c10-437b-aec3-876eb3faa8bb,,6771,Manuel Trigueros Muñoz,15,Left Center Midfield,44.9,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e099787-a9f1-4877-a51d-ebdcdcc725be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e099787-a9f1-4877-a51d-ebdcdcc725be,3546,2,00:42:55.901,87,55,14,Dribble,161,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,093276ca-81e7-49ec-8075-23bb17c0bae7,,4324,Daniel Alves da Silva,2,Right Back,76.1,75.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631ec194-4c10-437b-aec3-876eb3faa8bb,3547,2,00:42:55.901,87,55,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.5283,,093276ca-81e7-49ec-8075-23bb17c0bae7,,4324,Daniel Alves da Silva,2,Right Back,76.1,75.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54e81649-fe1c-41ad-8276-c28c69b4a66e,75.9,78.1,,,,,8e099787-a9f1-4877-a51d-ebdcdcc725be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54e81649-fe1c-41ad-8276-c28c69b4a66e,3548,2,00:42:56.429,87,56,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,1.033717,,88cab271-2c7f-4d55-be82-24f96d9b4cec,,4324,Daniel Alves da Silva,2,Right Back,75.9,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,8.683317,-2.8854413,1.0,Ground Pass,67.5,75.9,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88cab271-2c7f-4d55-be82-24f96d9b4cec,3549,2,00:42:57.463,87,57,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,54e81649-fe1c-41ad-8276-c28c69b4a66e,,5470,Ivan Rakitić,13,Right Center Midfield,67.5,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369dfa5f-a20c-480e-a60f-a2c3e5b4a218,3550,2,00:42:57.463,87,57,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.212783,,88cab271-2c7f-4d55-be82-24f96d9b4cec,,5470,Ivan Rakitić,13,Right Center Midfield,67.5,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8dfc548-d023-4d87-98d8-803a9d265d42,65.9,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8dfc548-d023-4d87-98d8-803a9d265d42,3551,2,00:42:57.676,87,57,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,0.671289,,cd3fccbf-4b71-4c7e-9b54-2512921150ae,,5470,Ivan Rakitić,13,Right Center Midfield,65.9,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,6.0008335,0.41145626,1.0,Ground Pass,71.4,78.7,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd3fccbf-4b71-4c7e-9b54-2512921150ae,3552,2,00:42:58.347,87,58,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,a8dfc548-d023-4d87-98d8-803a9d265d42,,4324,Daniel Alves da Silva,2,Right Back,71.4,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8618e75-5cb8-4445-801d-e5e2d557777c,3553,2,00:42:58.347,87,58,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,0.120011,,cd3fccbf-4b71-4c7e-9b54-2512921150ae,,4324,Daniel Alves da Silva,2,Right Back,71.4,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffe00573-b8de-44b6-8398-f81cd4f2af88,64.4,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffe00573-b8de-44b6-8398-f81cd4f2af88,3554,2,00:42:58.467,87,58,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,2.705634,,4058cfc1-faf6-4cbf-8b03-5285f7d922b7,,4324,Daniel Alves da Silva,2,Right Back,64.4,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,26.600752,-2.3880985,2.0,Low Pass,45.0,58.3,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058cfc1-faf6-4cbf-8b03-5285f7d922b7,3555,2,00:43:01.173,88,1,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,ffe00573-b8de-44b6-8398-f81cd4f2af88,,5213,Gerard Piqué Bernabéu,3,Right Center Back,45.0,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c64e2dca-a923-422f-aa17-314d26691a8d,3556,2,00:43:01.173,88,1,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,1.351966,,4058cfc1-faf6-4cbf-8b03-5285f7d922b7,,5213,Gerard Piqué Bernabéu,3,Right Center Back,45.0,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d20e54ef-73d5-4017-953d-d446b208fd03,46.9,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d20e54ef-73d5-4017-953d-d446b208fd03,3557,2,00:43:02.525,88,2,30,Pass,161,217,Barcelona,1,Regular Play,217,Barcelona,1.507496,,268494d5-71ef-47a7-9460-33eb9cdc95bb,,5213,Gerard Piqué Bernabéu,3,Right Center Back,46.9,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,30.746708,-1.2737321,1.0,Ground Pass,55.9,26.7,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268494d5-71ef-47a7-9460-33eb9cdc95bb,3558,2,00:43:04.032,88,4,42,Ball Receipt*,161,217,Barcelona,1,Regular Play,217,Barcelona,,,d20e54ef-73d5-4017-953d-d446b208fd03,,20131,Xavier Hernández Creus,15,Left Center Midfield,55.9,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8d34231-b2cb-4f59-a770-ff1608dc8fe2,3559,2,00:43:04.032,88,4,43,Carry,161,217,Barcelona,1,Regular Play,217,Barcelona,1.237404,,268494d5-71ef-47a7-9460-33eb9cdc95bb,,20131,Xavier Hernández Creus,15,Left Center Midfield,55.9,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7e67383-34ab-4fe4-95f2-fc1c352b18c7,55.9,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
