id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,player,position,carry_end_location_0,carry_end_location_1,duel_type_id,duel_type_name,pass_aerial_won,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate
012cc500-c89f-4928-a03e-bebaec31b0e6,1910,2,00:06:13.255,51,13,17,Pressure,118,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.684846,,45324c63-df67-4c87-a47f-36c708c3d705,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,70.8,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538f59d1-b66e-48eb-9c6a-51fb0e4ddb94,1911,2,00:06:14.992,51,14,30,Pass,118,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.529766,,4974251a-ea7d-4112-a9d7-1dab0e114ffe,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,56.1,54.9,23761.0,Alhassane Bangoura,35.346428,0.15910225,1.0,Ground Pass,91.0,60.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,4b8f77f8-9824-4048-bea6-12b3166bb4e8,,,,,,,,,,,,,,,,,,,,4abbd2b4-f0c2-4e1e-875d-064efdf8ec7e,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974251a-ea7d-4112-a9d7-1dab0e114ffe,1912,2,00:06:18.521,51,18,42,Ball Receipt*,118,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,538f59d1-b66e-48eb-9c6a-51fb0e4ddb94,23761.0,Alhassane Bangoura,17.0,Right Wing,91.0,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4abbd2b4-f0c2-4e1e-875d-064efdf8ec7e,1913,2,00:06:18.761,51,18,16,Shot,118,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.986867,,efc4341c-d539-4705-9d1d-fef89f5f4f16,23761.0,Alhassane Bangoura,17.0,Right Wing,93.3,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008817796,117.1,43.9,0.2,538f59d1-b66e-48eb-9c6a-51fb0e4ddb94,40.0,Right Foot,93.0,Normal,True,100.0,Saved,87.0,Open Play,90.8,31.2,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,96.6,56.2,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,False,91.8,52.8,5201.0,Sergio Ramos García,5.0,Left Center Back,False,93.9,34.0,3063.0,Danilo Luiz da Silva,2.0,Right Back,False,117.6,43.5,5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,False
351d62ad-2d5d-4f24-92df-dff46fc42872,1934,2,00:06:41.627,51,41,30,Pass,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.534719,,b2330348-ec20-43ac-a014-2673c88e6d47,11298.0,José Ignacio Martínez García,6.0,Left Back,26.4,8.3,26222.0,José Eduardo Rosa Vale de Castro,6.2008066,2.4819639,1.0,Ground Pass,21.5,12.1,40.0,Right Foot,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,fd2235d7-d7c6-49d4-8b8f-c8d4fe0b424d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd2235d7-d7c6-49d4-8b8f-c8d4fe0b424d,1935,2,00:06:43.162,51,43,42,Ball Receipt*,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,351d62ad-2d5d-4f24-92df-dff46fc42872,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,21.5,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c931d0cd-4f2d-4c0b-baf3-9888de1a0b4f,1936,2,00:06:43.162,51,43,43,Carry,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.612424,,14f38cff-4dfc-4991-98a0-8af5d9ae45cb,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,21.5,12.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ec38af6e-7b56-40b5-940a-8e42049280c0,,,,,,,,,,12.7,7.0,,,,fd2235d7-d7c6-49d4-8b8f-c8d4fe0b424d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec38af6e-7b56-40b5-940a-8e42049280c0,1937,2,00:06:44.720,51,44,17,Pressure,126,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.937754,,c931d0cd-4f2d-4c0b-baf3-9888de1a0b4f,6399.0,Gareth Frank Bale,17.0,Right Wing,104.0,73.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee62e6d2-7ef2-487a-a878-6da79e3d3b73,1938,2,00:06:45.774,51,45,22,Foul Committed,126,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,14f38cff-4dfc-4991-98a0-8af5d9ae45cb,6399.0,Gareth Frank Bale,17.0,Right Wing,107.4,73.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14f38cff-4dfc-4991-98a0-8af5d9ae45cb,1939,2,00:06:45.774,51,45,21,Foul Won,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,ee62e6d2-7ef2-487a-a878-6da79e3d3b73,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,12.7,7.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da86b8af-0599-471c-a935-47136d1525cc,1940,2,00:07:06.078,52,6,30,Pass,127,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.35437,,1a94c57c-1335-4177-b50f-2ac97428dea6,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,15.0,9.8,,,36.060642,0.67733943,1.0,Ground Pass,43.1,32.4,40.0,Right Foot,62.0,Free Kick,,,,,True,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80a8c242-3d4f-4f33-a3e5-1d224bbba89e,1941,2,00:07:10.040,52,10,17,Pressure,127,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.716899,,1a94c57c-1335-4177-b50f-2ac97428dea6,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,14.0,8.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad8b2c56-0b48-4871-a3fb-4bc9d0de935e,1947,2,00:07:12.371,52,12,10,Interception,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,2428e9cd-d8a0-4c7d-80bf-10103e1478bb,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,27.0,37.6,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,d0a9c60a-1a1a-4e5a-8f28-bd43f8e7302d,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cef1229e-8cf5-4f19-81f3-6adbf9719d8d,1948,2,00:07:12.371,52,12,43,Carry,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.133721,,ad8b2c56-0b48-4871-a3fb-4bc9d0de935e,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,27.0,37.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,d0a9c60a-1a1a-4e5a-8f28-bd43f8e7302d,,,,,,,,,,28.9,43.8,,,,ffdfd7e6-9344-463c-a4fa-e3dc7a4703b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffdfd7e6-9344-463c-a4fa-e3dc7a4703b1,1949,2,00:07:13.505,52,13,30,Pass,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.660778,,917ed911-47e5-4a29-bff4-69ff4fe79406,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,28.9,43.8,26848.0,Roberto Trashorras Gayoso,15.088075,0.34480727,1.0,Ground Pass,43.1,48.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917ed911-47e5-4a29-bff4-69ff4fe79406,1950,2,00:07:14.166,52,14,42,Ball Receipt*,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ffdfd7e6-9344-463c-a4fa-e3dc7a4703b1,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,43.1,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38dfab32-e2fb-478f-b447-e127952fc51f,1951,2,00:07:14.166,52,14,43,Carry,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.012625001,,7352ebf9-12df-417e-8adc-d98d85cde50d,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,43.1,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917ed911-47e5-4a29-bff4-69ff4fe79406,,,,,,,,,,43.1,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7352ebf9-12df-417e-8adc-d98d85cde50d,1952,2,00:07:14.178,52,14,30,Pass,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.968765,,c390c033-e5cf-423d-a69e-a0d7baf3caf7,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,43.1,48.9,6852.0,Jozabed Sánchez Ruiz,8.104937,-2.9805007,1.0,Ground Pass,35.1,47.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c390c033-e5cf-423d-a69e-a0d7baf3caf7,1953,2,00:07:15.147,52,15,42,Ball Receipt*,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7352ebf9-12df-417e-8adc-d98d85cde50d,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,35.1,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55f2e497-e6a6-41d1-9087-87bf6c56c3f1,1954,2,00:07:15.147,52,15,43,Carry,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.999996,,370a5a7a-f3f3-43e3-8add-917c5700d6f1,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,35.1,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c390c033-e5cf-423d-a69e-a0d7baf3caf7,,,,,,,,,,40.3,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370a5a7a-f3f3-43e3-8add-917c5700d6f1,1955,2,00:07:17.147,52,17,30,Pass,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.68974,,2e2c2321-9535-41f9-b6c1-f0388fed3e30,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,40.3,50.6,23761.0,Alhassane Bangoura,23.82016,1.155982,1.0,Ground Pass,49.9,72.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e2c2321-9535-41f9-b6c1-f0388fed3e30,1956,2,00:07:18.837,52,18,42,Ball Receipt*,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,370a5a7a-f3f3-43e3-8add-917c5700d6f1,23761.0,Alhassane Bangoura,17.0,Right Wing,49.9,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139d3f81-19df-4a31-b4c6-8607e92f30cb,1957,2,00:07:18.837,52,18,43,Carry,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.198816,,2d883001-2412-4b68-9451-f6b8cc0be645,23761.0,Alhassane Bangoura,17.0,Right Wing,49.9,72.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2e2c2321-9535-41f9-b6c1-f0388fed3e30,,,,,,,,,,51.8,69.7,,,,7117a5d4-835d-41f8-baf3-0bec085f535b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d883001-2412-4b68-9451-f6b8cc0be645,1958,2,00:07:19.420,52,19,17,Pressure,129,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.471248,,139d3f81-19df-4a31-b4c6-8607e92f30cb,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,67.4,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117a5d4-835d-41f8-baf3-0bec085f535b,1959,2,00:07:20.036,52,20,14,Dribble,129,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,22f5f9a8-4d13-4213-9054-116a63134b54,23761.0,Alhassane Bangoura,17.0,Right Wing,51.8,69.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db9189ee-6d35-4d11-96b1-4a7eb6012e6f,1975,2,00:07:30.010,52,30,10,Interception,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,fdda92c9-0819-481f-80c5-7c285613bf0e,11298.0,José Ignacio Martínez García,6.0,Left Back,30.0,28.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
052ff1a2-3fca-4832-8535-f381dc82ed8f,1976,2,00:07:30.010,52,30,43,Carry,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.4404,,6ab6cc34-6626-4419-b38d-f3ca8352bf4f,11298.0,José Ignacio Martínez García,6.0,Left Back,30.0,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db9189ee-6d35-4d11-96b1-4a7eb6012e6f,,,,,,,,,,32.4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ab6cc34-6626-4419-b38d-f3ca8352bf4f,1977,2,00:07:32.451,52,32,30,Pass,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.714111,,11762350-4834-4eb1-bc92-89519c6dcca6,11298.0,José Ignacio Martínez García,6.0,Left Back,32.4,33.3,26848.0,Roberto Trashorras Gayoso,11.609048,1.273564,1.0,Ground Pass,35.8,44.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11762350-4834-4eb1-bc92-89519c6dcca6,1978,2,00:07:33.165,52,33,42,Ball Receipt*,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6ab6cc34-6626-4419-b38d-f3ca8352bf4f,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,35.8,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ccd276b-278a-403e-b2a3-a55c3caa4efe,1979,2,00:07:33.165,52,33,43,Carry,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.239995,,11762350-4834-4eb1-bc92-89519c6dcca6,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,35.8,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437bcfb4-10d4-4424-aec7-55af0b59cc4a,,,,,,,,,,35.8,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437bcfb4-10d4-4424-aec7-55af0b59cc4a,1980,2,00:07:34.405,52,34,30,Pass,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.871589,,6b746f51-918a-436e-b181-79aef996167f,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,35.8,44.4,23761.0,Alhassane Bangoura,8.905055,0.42848623,1.0,Ground Pass,43.9,48.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b746f51-918a-436e-b181-79aef996167f,1981,2,00:07:35.276,52,35,42,Ball Receipt*,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,437bcfb4-10d4-4424-aec7-55af0b59cc4a,23761.0,Alhassane Bangoura,17.0,Right Wing,43.9,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64821bb2-0da9-4093-92b4-b3ffb3d3a88c,1982,2,00:07:35.276,52,35,43,Carry,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.839997,,6b746f51-918a-436e-b181-79aef996167f,23761.0,Alhassane Bangoura,17.0,Right Wing,43.9,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72237310-1dde-493e-a181-ffa41f035cc2,,,,,,,,,,46.5,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72237310-1dde-493e-a181-ffa41f035cc2,1983,2,00:07:36.116,52,36,30,Pass,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.371825,,8c93fc45-dcb6-4fb6-8166-ed45b7ae0930,23761.0,Alhassane Bangoura,17.0,Right Wing,46.5,48.9,26848.0,Roberto Trashorras Gayoso,7.3334846,-1.6663945,1.0,Ground Pass,45.8,41.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c93fc45-dcb6-4fb6-8166-ed45b7ae0930,1984,2,00:07:37.488,52,37,42,Ball Receipt*,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,72237310-1dde-493e-a181-ffa41f035cc2,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,45.8,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747fbb7-60c5-4a93-ab37-a22bcf71f669,1985,2,00:07:37.488,52,37,43,Carry,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.519999,,8c93fc45-dcb6-4fb6-8166-ed45b7ae0930,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,45.8,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bab8b69f-e6fa-467a-b08c-a10c1d63c2df,,,,,,,,,,50.1,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bab8b69f-e6fa-467a-b08c-a10c1d63c2df,1986,2,00:07:39.008,52,39,30,Pass,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.240705,,091c6271-09f0-45fc-981b-78c98b491725,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,50.1,49.6,11542.0,Javier Guerra Rodríguez,37.27801,0.24107498,3.0,High Pass,86.3,58.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,1220bfb8-554d-4289-a7e1-4ce5e9f88dc6,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220bfb8-554d-4289-a7e1-4ce5e9f88dc6,1987,2,00:07:41.249,52,41,42,Ball Receipt*,131,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,bab8b69f-e6fa-467a-b08c-a10c1d63c2df,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,88.6,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
091c6271-09f0-45fc-981b-78c98b491725,1988,2,00:07:41.249,52,41,10,Interception,131,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,bab8b69f-e6fa-467a-b08c-a10c1d63c2df,5201.0,Sergio Ramos García,5.0,Left Center Back,33.8,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
