id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,out,off_camera,interception,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot,dribble,foul_won,foul_committed,ball_recovery,50_50,miscontrol,block,substitution,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,goalkeeper,pass_recipient_id,pass_recipient_name,related_events_1,related_events,carry_end_location_0,carry_end_location_1,pass_cross,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_2,duel_type_id,duel_type_name,related_events_3,pass_aerial_won,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure
c9b5bcbb-13f1-4d19-82ea-2dadbfaf234b,475,1,00:12:14.499,12,14,43,Carry,32,360,Rayo Vallecano,8,From Keeper,219,RC Deportivo La Coruña,0.504619,,3126f61e-7f9f-42e5-a56e-adaa5bd9bafd,25921,Rubén Gracia Calmache,21,Left Wing,63.6,10.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a22a1ed-ce3b-4f1c-90a8-78fc6d41a13b,,62.3,11.1,,,,,,be6a4a22-a9ed-49dd-87aa-339c3582edcb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a22a1ed-ce3b-4f1c-90a8-78fc6d41a13b,476,1,00:12:14.577,12,14,17,Pressure,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.43222,,be6a4a22-a9ed-49dd-87aa-339c3582edcb,24138,Joaquín José Marín Ruiz,2,Right Back,53.7,69.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9b5bcbb-13f1-4d19-82ea-2dadbfaf234b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be6a4a22-a9ed-49dd-87aa-339c3582edcb,477,1,00:12:15.003,12,15,30,Pass,32,360,Rayo Vallecano,8,From Keeper,219,RC Deportivo La Coruña,0.472292,,5a22a1ed-ce3b-4f1c-90a8-78fc6d41a13b,25921,Rubén Gracia Calmache,21,Left Wing,62.3,11.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,4.3416586,0.13863973,1.0,Ground Pass,66.6,11.7,40.0,Right Foot,,,9.0,Incomplete,,,,9e120eda-c602-4aff-944e-d73222b9f952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e120eda-c602-4aff-944e-d73222b9f952,478,1,00:12:15.476,12,15,6,Block,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,be6a4a22-a9ed-49dd-87aa-339c3582edcb,24138,Joaquín José Marín Ruiz,2,Right Back,53.5,68.4,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39d9e17b-90df-42d2-b01b-611b654b7a49,479,1,00:12:16.849,12,16,30,Pass,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.606235,,5b3844c3-c524-4c5b-8f90-87cebb3d1419,4711,Pablo Hernández Domínguez,17,Right Wing,59.1,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.46342,-0.66792905,1.0,Ground Pass,68.1,62.8,40.0,Right Foot,66.0,Recovery,,,,26848.0,Roberto Trashorras Gayoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b3844c3-c524-4c5b-8f90-87cebb3d1419,480,1,00:12:17.455,12,17,42,Ball Receipt*,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,39d9e17b-90df-42d2-b01b-611b654b7a49,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,68.1,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710e1cde-b0af-4679-86eb-798371ff387c,481,1,00:12:17.455,12,17,43,Carry,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.928365,,5b3844c3-c524-4c5b-8f90-87cebb3d1419,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,68.1,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6361a3b5-3197-4208-bc35-fb33bb437d3a,,75.8,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361a3b5-3197-4208-bc35-fb33bb437d3a,482,1,00:12:18.384,12,18,30,Pass,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.922453,,27de6c18-510f-4dd2-8d7a-3d6f11e7bb6e,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,75.8,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.932515,-1.2786981,1.0,Ground Pass,80.1,45.3,40.0,Right Foot,,,,,,6852.0,Jozabed Sánchez Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fe6eec2-83a5-495d-9631-c94629bae884,483,1,00:12:19.243,12,19,17,Pressure,32,360,Rayo Vallecano,8,From Keeper,219,RC Deportivo La Coruña,0.064002,,27de6c18-510f-4dd2-8d7a-3d6f11e7bb6e,6869,Alejandro Arribas Garrido,3,Right Center Back,39.0,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5f3e4d0-bda6-4747-b807-aa734fd6c43e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27de6c18-510f-4dd2-8d7a-3d6f11e7bb6e,484,1,00:12:19.306,12,19,42,Ball Receipt*,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,2fe6eec2-83a5-495d-9631-c94629bae884,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,80.1,45.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6361a3b5-3197-4208-bc35-fb33bb437d3a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5f3e4d0-bda6-4747-b807-aa734fd6c43e,485,1,00:12:19.306,12,19,43,Carry,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.410579,,27de6c18-510f-4dd2-8d7a-3d6f11e7bb6e,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,80.1,45.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fe6eec2-83a5-495d-9631-c94629bae884,,79.0,45.7,,,,,,7233f366-f399-4df5-9f71-7cad301f3a73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7233f366-f399-4df5-9f71-7cad301f3a73,486,1,00:12:19.717,12,19,14,Dribble,32,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,53272cdf-e985-429f-88b0-c707d60ed6d3,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,79.0,45.7,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985cb5ac-acb5-49ac-8b34-215765a92e57,499,1,00:12:23.901,12,23,30,Pass,34,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.554175,,97a6ed56-286d-4345-9672-4fbfbf3e7f12,4711,Pablo Hernández Domínguez,17,Right Wing,65.7,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.409193,-2.3968225,1.0,Ground Pass,52.9,57.9,40.0,Right Foot,66.0,Recovery,,,,26222.0,José Eduardo Rosa Vale de Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97a6ed56-286d-4345-9672-4fbfbf3e7f12,500,1,00:12:25.455,12,25,42,Ball Receipt*,34,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,985cb5ac-acb5-49ac-8b34-215765a92e57,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,52.9,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f69b2966-6af1-4b17-a5fe-63e9225fa85e,501,1,00:12:25.455,12,25,43,Carry,34,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.887904,,69f44759-72d1-4e71-ba1e-67000204776e,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,52.9,57.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97a6ed56-286d-4345-9672-4fbfbf3e7f12,,51.2,60.9,,,,,,ec80c438-54df-4602-8cf7-5b8c812e7427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec80c438-54df-4602-8cf7-5b8c812e7427,502,1,00:12:26.030,12,26,17,Pressure,34,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.455827,,69f44759-72d1-4e71-ba1e-67000204776e,7782,Luis Alberto Romero Alconchel,19,Center Attacking Midfield,67.2,22.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f69b2966-6af1-4b17-a5fe-63e9225fa85e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69f44759-72d1-4e71-ba1e-67000204776e,503,1,00:12:26.343,12,26,30,Pass,34,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.161172,,a11bf223-3316-4eb0-9ca2-6649d17e21d7,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,51.2,60.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,9.159148,1.7574856,1.0,Ground Pass,49.5,69.9,40.0,Right Foot,,,,,,4711.0,Pablo Hernández Domínguez,ec80c438-54df-4602-8cf7-5b8c812e7427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a11bf223-3316-4eb0-9ca2-6649d17e21d7,504,1,00:12:27.504,12,27,42,Ball Receipt*,34,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,69f44759-72d1-4e71-ba1e-67000204776e,4711,Pablo Hernández Domínguez,17,Right Wing,49.5,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fce1669-9803-4631-a79d-c947af8edd9a,505,1,00:12:27.504,12,27,43,Carry,34,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.629751,,a11bf223-3316-4eb0-9ca2-6649d17e21d7,4711,Pablo Hernández Domínguez,17,Right Wing,49.5,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b956df49-39e3-4b20-a072-99a091441300,,49.5,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b956df49-39e3-4b20-a072-99a091441300,506,1,00:12:28.134,12,28,30,Pass,34,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.634766,,71692fad-7969-4e26-aee8-611fc0f34c93,4711,Pablo Hernández Domínguez,17,Right Wing,49.5,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.35032,-2.6253078,1.0,Ground Pass,11.8,48.5,40.0,Right Foot,,,,,,24255.0,Juan Carlos Martín Corral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71692fad-7969-4e26-aee8-611fc0f34c93,507,1,00:12:30.769,12,30,42,Ball Receipt*,34,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b956df49-39e3-4b20-a072-99a091441300,24255,Juan Carlos Martín Corral,1,Goalkeeper,11.8,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fdfcc79-340d-49b8-8bab-06ef5eafdb86,508,1,00:12:30.769,12,30,43,Carry,34,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.09196,,3c84a18b-cdd1-4aec-a12f-980e5f01a0d0,24255,Juan Carlos Martín Corral,1,Goalkeeper,11.8,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71692fad-7969-4e26-aee8-611fc0f34c93,,11.8,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c84a18b-cdd1-4aec-a12f-980e5f01a0d0,509,1,00:12:30.861,12,30,30,Pass,34,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.613129,,,24255,Juan Carlos Martín Corral,1,Goalkeeper,11.8,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.222782,0.97590256,2.0,Low Pass,32.1,78.9,38.0,Left Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363a755a-f433-42c2-a81c-9efe15b7a4d0,515,1,00:13:07.274,13,7,30,Pass,36,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.292614,,f81d42f3-5132-4cb3-a108-69c94ef4168b,24255,Juan Carlos Martín Corral,1,Goalkeeper,6.0,44.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,40.17412,-1.0090308,3.0,High Pass,27.4,10.0,40.0,Right Foot,63.0,Goal Kick,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f81d42f3-5132-4cb3-a108-69c94ef4168b,516,1,00:13:08.567,13,8,6,Block,36,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,0.0,,363a755a-f433-42c2-a81c-9efe15b7a4d0,5724,Fayçal Fajr,17,Right Wing,92.7,70.1,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec2aab62-1f71-47e3-bf32-235996c87ece,517,1,00:13:33.886,13,33,30,Pass,37,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.876242,,aecd9360-6307-4aa7-a2ba-b2b0cc33f74c,24255,Juan Carlos Martín Corral,1,Goalkeeper,6.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.34654,-0.114373475,3.0,High Pass,73.9,28.2,40.0,Right Foot,63.0,Goal Kick,,,,26685.0,Nicolás Ladislao Fedor Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aecd9360-6307-4aa7-a2ba-b2b0cc33f74c,518,1,00:13:37.762,13,37,42,Ball Receipt*,37,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,ec2aab62-1f71-47e3-bf32-235996c87ece,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,73.9,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c71a3830-acb4-49b3-bfed-47f86849dcf7,519,1,00:13:37.762,13,37,4,Duel,37,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,0.0,,17b87557-da07-4a04-ace3-6e9a49dd4f24,23806,Alejandro Bergantiños García,9,Right Defensive Midfield,46.2,51.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17b87557-da07-4a04-ace3-6e9a49dd4f24,520,1,00:13:37.762,13,37,30,Pass,37,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.086765,,8360a1d3-91d8-4551-af00-d1faf985461c,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,73.9,28.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,14.764823,1.076855,2.0,Low Pass,80.9,41.2,,,,,9.0,Incomplete,,4711.0,Pablo Hernández Domínguez,c71a3830-acb4-49b3-bfed-47f86849dcf7,,,,,,,,,fc00668f-d8f1-4706-8af3-e102428360de,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc00668f-d8f1-4706-8af3-e102428360de,521,1,00:13:38.849,13,38,42,Ball Receipt*,37,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,17b87557-da07-4a04-ace3-6e9a49dd4f24,4711,Pablo Hernández Domínguez,17,Right Wing,77.9,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360a1d3-91d8-4551-af00-d1faf985461c,522,1,00:13:38.849,13,38,30,Pass,37,360,Rayo Vallecano,7,From Goal Kick,219,RC Deportivo La Coruña,2.749841,,17b87557-da07-4a04-ace3-6e9a49dd4f24,6913,Fernando Navarro i Corbacho,6,Left Back,39.2,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.211723,3.0241234,2.0,Low Pass,23.1,40.8,37.0,Head,66.0,Recovery,,,,27457.0,Manuel Fernández Muñíz,6efcc06a-84e8-47c7-bb52-6652927fb995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fcac8ae-e458-49ed-842f-f25e44db08c2,523,1,00:13:41.380,13,41,17,Pressure,37,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.332776,,6efcc06a-84e8-47c7-bb52-6652927fb995,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,91.4,38.6,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faab16f6-f838-4017-9df5-b57798430697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
