id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,related_events,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_through_ball,shot_one_on_one,shot_end_location_2,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,clearance_aerial_won,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_inswinging,related_events_3,dribble_nutmeg,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_first_time,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist
c5c6ff06-a4fb-4d35-86d3-bbf0b6f9375e,2536,2,00:28:55.776,73,55,9,Clearance,137,360,Rayo Vallecano,2,From Corner,1049,Granada,0.0,,c4af163b-848f-412b-82f7-677b320048f9,6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,6.6,50.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8393bedd-f097-4f85-90da-8a2f88ebb2fd,2537,2,00:28:57.404,73,57,2,Ball Recovery,137,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,87.1,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdf2acf2-d278-4d33-8919-86312c18bea2,2538,2,00:28:57.404,73,57,43,Carry,137,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.517399,,8393bedd-f097-4f85-90da-8a2f88ebb2fd,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,87.1,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd6c64c5-6203-49fe-96cf-73b9e7d5dcf3,90.5,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd6c64c5-6203-49fe-96cf-73b9e7d5dcf3,2539,2,00:28:58.921,73,58,16,Shot,137,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.217013,,0dbf06ee-4005-4686-a854-4c9ac583afc7,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,90.5,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013831149,120.0,32.9,,98.0,Off T,87.0,Open Play,40.0,Right Foot,91.0,Half Volley,,105.6,49.1,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,True,97.8,49.9,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,True,91.4,41.5,16073.0,Aras Özbiliz,13.0,Right Center Midfield,True,110.3,35.4,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,True,106.4,41.5,18404.0,José Ángel Crespo Rincón,4.0,Center Back,True,105.7,27.3,6914.0,Roberto Román Triguero,5.0,Left Center Back,True,104.3,30.6,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,False,106.7,38.8,19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,False,104.7,35.9,3160.0,Rene Krhin,9.0,Right Defensive Midfield,False,100.3,32.1,6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,False,99.3,32.8,27109.0,Youssef El-Arabi,22.0,Right Center Forward,False,101.9,38.7,7158.0,Cristiano Biraghi,6.0,Left Back,False,105.5,45.9,4546.0,Dimitri Foulquier,2.0,Right Back,False,,,,,,,,,0.2,92.8,30.8,6680.0,Rubén Rochina Naixes,12.0,Right Midfield,False,92.7,39.2,26776.0,Juan Isaac Cuenca López,16.0,Left Midfield,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4,39.5,27240.0,Jesús Fernández Collado,1.0,Goalkeeper,False,,,,,,,,,,,,,
0dbf06ee-4005-4686-a854-4c9ac583afc7,2540,2,00:29:00.138,74,0,23,Goal Keeper,137,360,Rayo Vallecano,2,From Corner,1049,Granada,0.0,,dd6c64c5-6203-49fe-96cf-73b9e7d5dcf3,27240.0,Jesús Fernández Collado,1.0,Goalkeeper,2.7,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,40.6,32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1e21629-b368-4ca0-9f48-8b95b5e0e48f,2545,2,00:29:34.042,74,34,2,Ball Recovery,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,38a67092-4f58-43ce-be48-f0d4ed8505f8,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,18.5,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7233ff48-c767-463e-995b-f0d355befbad,2546,2,00:29:34.042,74,34,43,Carry,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.439996,,422051de-b9f2-4210-9e6c-8c8d405ca349,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,18.5,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e21629-b368-4ca0-9f48-8b95b5e0e48f,18.3,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422051de-b9f2-4210-9e6c-8c8d405ca349,2547,2,00:29:35.482,74,35,30,Pass,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.6,,25976fd9-6773-419f-b3d3-f0642372d61e,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,18.3,13.7,6914.0,Roberto Román Triguero,20.408821,-0.4241944,1.0,Ground Pass,36.9,5.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25976fd9-6773-419f-b3d3-f0642372d61e,2548,2,00:29:37.082,74,37,42,Ball Receipt*,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,422051de-b9f2-4210-9e6c-8c8d405ca349,6914.0,Roberto Román Triguero,5.0,Left Center Back,36.9,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ddacb08-3c7c-4d26-b889-2cd13a5f8e1f,2549,2,00:29:37.082,74,37,43,Carry,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.265309,,25976fd9-6773-419f-b3d3-f0642372d61e,6914.0,Roberto Román Triguero,5.0,Left Center Back,36.9,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30c9721b-954b-4826-81ad-6300183284d6,46.7,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30c9721b-954b-4826-81ad-6300183284d6,2550,2,00:29:39.348,74,39,30,Pass,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.6,,54ebc64d-0d2a-438a-b3f9-f1223ebf3b83,6914.0,Roberto Román Triguero,5.0,Left Center Back,46.7,6.9,4711.0,Pablo Hernández Domínguez,21.402103,1.5848141,1.0,Ground Pass,46.4,28.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54ebc64d-0d2a-438a-b3f9-f1223ebf3b83,2551,2,00:29:40.948,74,40,42,Ball Receipt*,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,30c9721b-954b-4826-81ad-6300183284d6,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,46.4,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea3d1735-44c3-4fba-9f14-3b7dcb9ae1a8,2552,2,00:29:40.948,74,40,43,Carry,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.08,,3ed41e3b-843c-4f07-8912-9952ab249bb7,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,46.4,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54ebc64d-0d2a-438a-b3f9-f1223ebf3b83,55.2,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ed41e3b-843c-4f07-8912-9952ab249bb7,2553,2,00:29:43.028,74,43,30,Pass,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.785747,,b3f3318c-379b-4973-8788-af091d99dd02,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,55.2,40.0,11539.0,Adrián Embarba Blázquez,51.564426,0.70715386,3.0,High Pass,94.4,73.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3f3318c-379b-4973-8788-af091d99dd02,2554,2,00:29:45.813,74,45,42,Ball Receipt*,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3ed41e3b-843c-4f07-8912-9952ab249bb7,11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,94.4,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37a832d3-f50c-43df-84d7-960ebe6c8b78,2555,2,00:29:45.813,74,45,43,Carry,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.879997,,b3f3318c-379b-4973-8788-af091d99dd02,11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,94.4,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdc64951-dc77-4a3c-b523-232dc7f1d908,103.1,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdc64951-dc77-4a3c-b523-232dc7f1d908,2556,2,00:29:48.693,74,48,30,Pass,139,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.706163,,,11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,103.1,61.4,,,42.137512,-1.1581141,3.0,High Pass,120.0,22.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0962fa55-c0e2-45bc-858d-5a32c86698db,2560,2,00:30:26.031,75,26,30,Pass,141,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.12,,10e3a1ff-5dfb-4740-85a3-cd0fed45c0bc,6914.0,Roberto Román Triguero,5.0,Left Center Back,47.6,0.1,18404.0,José Ángel Crespo Rincón,20.445293,2.3873262,2.0,Low Pass,32.7,14.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10e3a1ff-5dfb-4740-85a3-cd0fed45c0bc,2561,2,00:30:28.151,75,28,42,Ball Receipt*,141,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0962fa55-c0e2-45bc-858d-5a32c86698db,18404.0,José Ángel Crespo Rincón,4.0,Center Back,32.7,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338015a0-0c26-4adb-967d-150ab567c180,2562,2,00:30:28.151,75,28,43,Carry,141,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.505704,,10e3a1ff-5dfb-4740-85a3-cd0fed45c0bc,18404.0,José Ángel Crespo Rincón,4.0,Center Back,32.7,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65152762-b37a-499e-ad38-f71f7075c353,36.5,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65152762-b37a-499e-ad38-f71f7075c353,2563,2,00:30:29.657,75,29,30,Pass,141,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.6,,47362dc9-a16b-4015-976c-7b20673ac84f,18404.0,José Ángel Crespo Rincón,4.0,Center Back,36.5,16.2,26222.0,José Eduardo Rosa Vale de Castro,37.649437,1.4161276,1.0,Ground Pass,42.3,53.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
