id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,off_camera,duel,interception,goalkeeper,clearance,foul_won,counterpress,out,dribble,ball_recovery,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,pass_outcome_id,pass_outcome_name,related_events,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,pass_aerial_won,pass_deflected,pass_through_ball,ball_recovery_recovery_failure,clearance_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_offensive,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,location,pass_cross,foul_committed_advantage,foul_won_advantage,related_events_4,pass_cut_back,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,dribble_nutmeg,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_first_time,pass_inswinging,pass_goal_assist
6a4243ec-f48c-4adb-b004-a5ec0d2e88d5,1477,1,00:39:59.696,39,59,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.985801,,38e34c08-a58e-4bc6-89b0-b258420c776e,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,24.9,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df2a45f1-ddd7-4013-bff7-19f366f539a4,36.0,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38e34c08-a58e-4bc6-89b0-b258420c776e,1478,1,00:40:03.682,40,3,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.409138,,9457d44e-aaca-4928-9ef3-09f49d891b05,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,36.0,42.3,18404.0,José Ángel Crespo Rincón,15.388308,-1.7273982,1.0,Ground Pass,33.6,27.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9457d44e-aaca-4928-9ef3-09f49d891b05,1479,1,00:40:06.091,40,6,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,38e34c08-a58e-4bc6-89b0-b258420c776e,18404,José Ángel Crespo Rincón,5,Left Center Back,33.6,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5724c1db-29c2-4961-9b44-3b04a6bc8253,1480,1,00:40:06.091,40,6,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.609381,,9457d44e-aaca-4928-9ef3-09f49d891b05,18404,José Ángel Crespo Rincón,5,Left Center Back,33.6,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed7aa3a9-810b-45fb-9063-a43ca65c624a,35.8,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed7aa3a9-810b-45fb-9063-a43ca65c624a,1481,1,00:40:06.700,40,6,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.507431,,9b21de28-42bd-432c-a847-3d1c452ec8d2,18404,José Ángel Crespo Rincón,5,Left Center Back,35.8,15.4,11539.0,Adrián Embarba Blázquez,13.621306,-0.5656031,1.0,Ground Pass,47.3,8.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b21de28-42bd-432c-a847-3d1c452ec8d2,1482,1,00:40:08.208,40,8,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ed7aa3a9-810b-45fb-9063-a43ca65c624a,11539,Adrián Embarba Blázquez,21,Left Wing,47.3,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce048f88-4891-46bf-afde-241493759ead,1483,1,00:40:08.208,40,8,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.6,,9a3f0ff2-18c0-4d90-a806-dec84a61a1ae,11539,Adrián Embarba Blázquez,21,Left Wing,47.3,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b21de28-42bd-432c-a847-3d1c452ec8d2,50.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a3f0ff2-18c0-4d90-a806-dec84a61a1ae,1484,1,00:40:09.808,40,9,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.019979,,a5bc10d6-6d1a-48dc-b082-45b1c6b58854,11539,Adrián Embarba Blázquez,21,Left Wing,50.1,10.0,26848.0,Roberto Trashorras Gayoso,8.989994,2.0195196,1.0,Ground Pass,46.2,18.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5bc10d6-6d1a-48dc-b082-45b1c6b58854,1485,1,00:40:10.828,40,10,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9a3f0ff2-18c0-4d90-a806-dec84a61a1ae,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,46.2,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5d30d81-2a75-4844-889c-656b24022376,1486,1,00:40:10.828,40,10,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.041955,,a5bc10d6-6d1a-48dc-b082-45b1c6b58854,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,46.2,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d95e771c-21f1-480b-a643-1c45a6f63a6b,51.4,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d95e771c-21f1-480b-a643-1c45a6f63a6b,1487,1,00:40:13.870,40,13,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.125505,,b9477728-24e7-4968-afd2-3ec6ae95587b,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,51.4,21.1,26607.0,José Raúl Baena Urdiales,16.97292,0.768733,1.0,Ground Pass,63.6,32.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9477728-24e7-4968-afd2-3ec6ae95587b,1488,1,00:40:14.995,40,14,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d95e771c-21f1-480b-a643-1c45a6f63a6b,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,63.6,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8270a051-2469-44ae-81b0-32811bfc3afa,1489,1,00:40:14.995,40,14,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.743909,,7c09dc07-643f-4957-9860-23906bdd5774,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,63.6,32.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,b9477728-24e7-4968-afd2-3ec6ae95587b,70.8,19.4,d57c681e-4344-4b30-913a-aead85f03108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c09dc07-643f-4957-9860-23906bdd5774,1490,1,00:40:18.195,40,18,17,Pressure,85,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.619533,,8270a051-2469-44ae-81b0-32811bfc3afa,6758,Víctor Sánchez Mata,13,Right Center Midfield,55.5,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d57c681e-4344-4b30-913a-aead85f03108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d57c681e-4344-4b30-913a-aead85f03108,1491,1,00:40:18.739,40,18,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.934665,,32a6effb-1d1c-4ac4-83c4-534f3b073e9b,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,70.8,19.4,26848.0,Roberto Trashorras Gayoso,7.072482,2.5575116,1.0,Ground Pass,64.9,23.3,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,7c09dc07-643f-4957-9860-23906bdd5774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32a6effb-1d1c-4ac4-83c4-534f3b073e9b,1492,1,00:40:19.674,40,19,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d57c681e-4344-4b30-913a-aead85f03108,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,64.9,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54a53e4e-b59f-4071-8e97-042b0540b4eb,1493,1,00:40:19.674,40,19,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.129364,,0022f583-8e69-49af-bca2-e632c0a8a786,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,64.9,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32a6effb-1d1c-4ac4-83c4-534f3b073e9b,63.1,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022f583-8e69-49af-bca2-e632c0a8a786,1494,1,00:40:22.803,40,22,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.527831,,2e61028b-1214-429b-849a-2fb8e5f08bed,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,63.1,24.1,24782.0,Jonhatan Montiel Caballero,25.335548,1.270266,1.0,Ground Pass,70.6,48.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e61028b-1214-429b-849a-2fb8e5f08bed,1495,1,00:40:24.331,40,24,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0022f583-8e69-49af-bca2-e632c0a8a786,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,70.6,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bdb0f6a-aa89-4cd5-8a8a-388ba036a14a,1496,1,00:40:24.331,40,24,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.506369,,2fceef12-6036-4304-b3ab-cb32d1dad902,24782,Jonhatan Montiel Caballero,19,Center Attacking Midfield,73.2,54.7,6713.0,Diego Javier Llorente Ríos,20.026234,2.7898352,2.0,Low Pass,54.4,61.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fceef12-6036-4304-b3ab-cb32d1dad902,1497,1,00:40:25.837,40,25,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6bdb0f6a-aa89-4cd5-8a8a-388ba036a14a,6713,Diego Javier Llorente Ríos,3,Right Center Back,54.4,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bba2f1d-82cf-4437-b208-a3e7454ad744,1498,1,00:40:25.837,40,25,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,6.018403,,2fceef12-6036-4304-b3ab-cb32d1dad902,6713,Diego Javier Llorente Ríos,3,Right Center Back,54.4,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce8c06a2-ac4c-47af-8168-fe47a3ff3d8e,76.2,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce8c06a2-ac4c-47af-8168-fe47a3ff3d8e,1499,1,00:40:31.856,40,31,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.095012,,32ab7a50-1866-4ed4-810d-b5ee9a9f7a8a,6713,Diego Javier Llorente Ríos,3,Right Center Back,76.2,71.4,6914.0,Roberto Román Triguero,9.347192,2.687514,1.0,Ground Pass,67.8,75.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32ab7a50-1866-4ed4-810d-b5ee9a9f7a8a,1500,1,00:40:32.951,40,32,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ce8c06a2-ac4c-47af-8168-fe47a3ff3d8e,6914,Roberto Román Triguero,2,Right Back,67.8,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8b95fcb-51a1-4631-ad86-02c3d04050ba,1501,1,00:40:32.951,40,32,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.301728,,1800a1d9-9696-43ea-99c1-1600a48fedc8,6914,Roberto Román Triguero,2,Right Back,67.8,75.2,26848.0,Roberto Trashorras Gayoso,17.788198,-1.8498682,1.0,Ground Pass,62.9,58.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800a1d9-9696-43ea-99c1-1600a48fedc8,1502,1,00:40:34.253,40,34,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c8b95fcb-51a1-4631-ad86-02c3d04050ba,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,62.9,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30a4da1e-a293-4e2b-86f1-509d322e9a04,1503,1,00:40:34.253,40,34,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.620041,,1800a1d9-9696-43ea-99c1-1600a48fedc8,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,62.9,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46410741-ea36-4265-9ffe-82bb3ef8b514,64.0,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46410741-ea36-4265-9ffe-82bb3ef8b514,1504,1,00:40:37.873,40,37,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.425404,,f8fd7119-90cc-4f51-8b20-61df4e57ea71,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,64.0,54.7,26607.0,José Raúl Baena Urdiales,22.881653,-1.2089566,1.0,Ground Pass,72.1,33.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
