id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,goalkeeper,dribble,duel,foul_committed,off_camera,clearance,shot,foul_won,interception,out,ball_recovery,bad_behaviour,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,related_events,pass_cross,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_offensive,foul_won_defensive,pass_deflected,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,clearance_head,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_outswinging,pass_technique_id,pass_technique_name,clearance_right_foot
b193fb1d-b4d9-4cc5-8cbe-37f90732292a,1478,1,00:39:10.847,39,10,23,Goal Keeper,82,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,f0d2dc19-e4c5-41d8-87ba-528e21d094e3,6823,Sergio Rico González,1,Goalkeeper,1.8,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,39.7,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32779999-0beb-46fe-8138-e6906d62586a,1513,1,00:40:39.343,40,39,30,Pass,84,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.377491,,18935da5-e98c-4f15-824a-5b6cd8fe967a,26070,Antonio Rodríguez Martínez,1,Goalkeeper,16.7,66.4,10727.0,Răzvan Dincă Raț,72.41768,-0.6954455,3.0,High Pass,72.3,20.0,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,5c13cd2c-d0c4-4941-8ad1-3e9f88b07292,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c13cd2c-d0c4-4941-8ad1-3e9f88b07292,1514,1,00:40:42.721,40,42,42,Ball Receipt*,84,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,32779999-0beb-46fe-8138-e6906d62586a,10727,Răzvan Dincă Raț,6,Left Back,64.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911890d1-aacf-4bf4-8cfb-9c931f75a9a1,1543,1,00:41:35.699,41,35,23,Goal Keeper,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,a81a67a5-0d98-444c-a63c-24d258c1d980,26070,Antonio Rodríguez Martínez,1,Goalkeeper,6.1,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263aeb60-9c49-456a-b8ea-d95c2e009138,1544,1,00:41:54.285,41,54,30,Pass,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.683526,,8fc50fa9-ec99-409e-95b2-0cca3b745690,26070,Antonio Rodríguez Martínez,1,Goalkeeper,12.0,37.6,7900.0,Tiago Manuel Dias Correia,61.49553,-0.47455627,2.0,Low Pass,66.7,9.5,69.0,Keeper Arm,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fc50fa9-ec99-409e-95b2-0cca3b745690,1545,1,00:41:55.968,41,55,42,Ball Receipt*,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,263aeb60-9c49-456a-b8ea-d95c2e009138,7900,Tiago Manuel Dias Correia,17,Right Wing,66.7,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72464275-5c1f-46f6-a903-8572182a0a8c,1546,1,00:41:56.707,41,56,17,Pressure,87,360,Rayo Vallecano,8,From Keeper,213,Sevilla,0.374044,,,23816,José Antonio Reyes Calderón,17,Right Wing,47.8,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250766a7-7236-4bd7-8a34-6ecd31fa275c,1547,1,00:41:57.426,41,57,39,Dribbled Past,87,360,Rayo Vallecano,8,From Keeper,213,Sevilla,0.0,,58e0748f-7161-43f2-9d2e-bfbee687a2d8,23816,José Antonio Reyes Calderón,17,Right Wing,47.8,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bb0c18d-8fd4-465b-bd94-4bff8ce7b665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58e0748f-7161-43f2-9d2e-bfbee687a2d8,1548,1,00:41:57.426,41,57,14,Dribble,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,250766a7-7236-4bd7-8a34-6ecd31fa275c,7900,Tiago Manuel Dias Correia,17,Right Wing,72.3,15.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bb0c18d-8fd4-465b-bd94-4bff8ce7b665,1549,1,00:41:57.426,41,57,43,Carry,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.394009,,250766a7-7236-4bd7-8a34-6ecd31fa275c,7900,Tiago Manuel Dias Correia,17,Right Wing,72.3,15.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,58e0748f-7161-43f2-9d2e-bfbee687a2d8,dd36ad95-3bc7-472b-ae01-06be9b0651b9,74.3,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd36ad95-3bc7-472b-ae01-06be9b0651b9,1550,1,00:41:58.820,41,58,30,Pass,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.589653,,9660a50f-1143-44ce-a1b1-2ef40e78cc78,7900,Tiago Manuel Dias Correia,17,Right Wing,74.3,19.9,26848.0,Roberto Trashorras Gayoso,14.73635,1.7069353,1.0,Ground Pass,72.3,34.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9660a50f-1143-44ce-a1b1-2ef40e78cc78,1551,1,00:42:00.409,42,0,42,Ball Receipt*,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,dd36ad95-3bc7-472b-ae01-06be9b0651b9,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,72.3,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5b6db13-9814-427c-bde7-94f5fd06fcec,1552,1,00:42:00.409,42,0,43,Carry,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,2.408913,,9660a50f-1143-44ce-a1b1-2ef40e78cc78,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,72.3,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2b27e97-8b6a-4ae2-9f6c-9bcfa421fc6b,,80.6,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2b27e97-8b6a-4ae2-9f6c-9bcfa421fc6b,1553,1,00:42:02.818,42,2,30,Pass,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.45498,,60270b6d-e04f-464d-883f-81d515e75958,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,80.6,33.2,11298.0,José Ignacio Martínez García,43.459408,1.3715957,1.0,Ground Pass,89.2,75.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60270b6d-e04f-464d-883f-81d515e75958,1554,1,00:42:04.273,42,4,42,Ball Receipt*,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,f2b27e97-8b6a-4ae2-9f6c-9bcfa421fc6b,11298,José Ignacio Martínez García,2,Right Back,89.2,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c793ffd5-b7b4-4ef2-8f75-f75188492f17,1555,1,00:42:04.273,42,4,43,Carry,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.650591,,3438097d-1168-4a43-add7-a5e4f7805e0d,11298,José Ignacio Martínez García,2,Right Back,89.2,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60270b6d-e04f-464d-883f-81d515e75958,,85.1,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438097d-1168-4a43-add7-a5e4f7805e0d,1556,1,00:42:05.924,42,5,30,Pass,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.783801,,7cffdaf8-5215-4b74-9fbe-cf3c28caab70,11298,José Ignacio Martínez García,2,Right Back,85.1,69.8,7900.0,Tiago Manuel Dias Correia,36.44242,-0.91576993,3.0,High Pass,107.3,40.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,eaa5b2a2-72af-4496-b1a0-4d22537a8bce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaa5b2a2-72af-4496-b1a0-4d22537a8bce,1557,1,00:42:07.708,42,7,42,Ball Receipt*,87,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,3438097d-1168-4a43-add7-a5e4f7805e0d,7900,Tiago Manuel Dias Correia,17,Right Wing,108.8,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cffdaf8-5215-4b74-9fbe-cf3c28caab70,1558,1,00:42:07.708,42,7,30,Pass,87,360,Rayo Vallecano,8,From Keeper,213,Sevilla,2.181236,,3438097d-1168-4a43-add7-a5e4f7805e0d,7948,Marco Andreolli,3,Right Center Back,12.8,39.2,6356.0,Michael Krohn-Dehli,28.066528,-0.8838134,3.0,High Pass,30.6,17.5,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,45e0cef7-0769-44a8-8ced-f10fa5f31471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45e0cef7-0769-44a8-8ced-f10fa5f31471,1559,1,00:42:09.889,42,9,42,Ball Receipt*,87,360,Rayo Vallecano,8,From Keeper,213,Sevilla,,,7cffdaf8-5215-4b74-9fbe-cf3c28caab70,6356,Michael Krohn-Dehli,21,Left Wing,30.6,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373cd3c2-e78a-4f02-ba53-bb2eca280371,1560,1,00:42:09.889,42,9,30,Pass,87,360,Rayo Vallecano,8,From Keeper,213,Sevilla,1.990136,,,6356,Michael Krohn-Dehli,21,Left Wing,30.9,17.5,,,16.514841,-1.6131952,2.0,Low Pass,30.2,1.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352799f6-c294-494b-8e23-c11411035995,1561,1,00:42:14.858,42,14,30,Pass,88,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.901566,,3a8ab64e-0fc5-41a8-9ae8-672050358de1,11298,José Ignacio Martínez García,2,Right Back,88.8,80.0,26848.0,Roberto Trashorras Gayoso,15.67801,-2.0915246,2.0,Low Pass,81.0,66.4,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a8ab64e-0fc5-41a8-9ae8-672050358de1,1562,1,00:42:15.759,42,15,42,Ball Receipt*,88,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,352799f6-c294-494b-8e23-c11411035995,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,81.0,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25c0631f-f62f-4259-944e-5086a1a918e3,1563,1,00:42:15.759,42,15,43,Carry,88,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.361282,,3a8ab64e-0fc5-41a8-9ae8-672050358de1,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,81.0,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e9a3883-79db-44ae-adab-023d9ac4e29a,,80.7,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e9a3883-79db-44ae-adab-023d9ac4e29a,1564,1,00:42:18.121,42,18,30,Pass,88,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.074027,,0a25faf3-f8ea-40c7-a60f-2171d6ed1c3d,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,80.7,63.8,26607.0,José Raúl Baena Urdiales,9.750897,-2.6962917,1.0,Ground Pass,71.9,59.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a25faf3-f8ea-40c7-a60f-2171d6ed1c3d,1565,1,00:42:19.195,42,19,42,Ball Receipt*,88,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3e9a3883-79db-44ae-adab-023d9ac4e29a,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,71.9,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a848153-392e-4868-bbe7-a6f1ffdc66bd,1566,1,00:42:19.195,42,19,43,Carry,88,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.324831,,0a25faf3-f8ea-40c7-a60f-2171d6ed1c3d,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,71.9,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c5f29d7-ad32-4996-88d3-c94e42df23ba,,73.0,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c5f29d7-ad32-4996-88d3-c94e42df23ba,1567,1,00:42:21.519,42,21,30,Pass,88,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.893287,,93569bbb-a21e-48c4-b56b-57295be44449,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,73.0,59.6,6852.0,Jozabed Sánchez Ruiz,11.941943,-0.47862777,1.0,Ground Pass,83.6,54.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
