id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,off_camera,duel,interception,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance,foul_won,counterpress,out,dribble,ball_recovery,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,duel_type_id,duel_type_name,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,related_events_3,pass_switch,duel_outcome_id,duel_outcome_name,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1
45d6c1ea-2fdc-4f10-9bc1-434ed58255b1,2527,2,00:25:05.148,70,5,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.079873,,3886144e-a029-4550-ab78-96d4b6cfeefe,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,20.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,910978f4-bd9c-4f0d-9bdb-7df3f5c821d8,,11542.0,Javier Guerra Rodríguez,6.661081,-0.13552772,2.0,Low Pass,27.0,40.1,,,,,,,,,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910978f4-bd9c-4f0d-9bdb-7df3f5c821d8,2528,2,00:25:05.228,70,5,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,45d6c1ea-2fdc-4f10-9bc1-434ed58255b1,11542.0,Javier Guerra Rodríguez,19.0,Center Attacking Midfield,30.2,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886144e-a029-4550-ab78-96d4b6cfeefe,2529,2,00:25:05.228,70,5,6,Block,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.0,,45d6c1ea-2fdc-4f10-9bc1-434ed58255b1,6758.0,Víctor Sánchez Mata,11.0,Left Defensive Midfield,93.1,40.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fae7891-e0aa-4718-883b-ec0b398474de,2530,2,00:25:06.378,70,6,17,Pressure,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.206498,,5ae6b0bd-83be-49a2-aa6e-949ae20af6da,6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,95.2,59.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,9602ff45-230c-469a-b3aa-a8f5eb35cf73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602ff45-230c-469a-b3aa-a8f5eb35cf73,2531,2,00:25:06.533,70,6,2,Ball Recovery,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,2fae7891-e0aa-4718-883b-ec0b398474de,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,25.7,21.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ae6b0bd-83be-49a2-aa6e-949ae20af6da,2532,2,00:25:06.533,70,6,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.467814,,2fae7891-e0aa-4718-883b-ec0b398474de,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,25.7,21.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,9602ff45-230c-469a-b3aa-a8f5eb35cf73,a00bbdbd-7772-4855-b58a-8af68dcfbfd9,,,,,,,,,,,,,,,25.9,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de2b65ba-2535-4695-8c41-bdd80e762eef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00bbdbd-7772-4855-b58a-8af68dcfbfd9,2533,2,00:25:07.001,70,7,39,Dribbled Past,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.0,,5ae6b0bd-83be-49a2-aa6e-949ae20af6da,6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,94.2,64.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,acc466a6-0c34-49c5-a95a-85a94ba54b85,de2b65ba-2535-4695-8c41-bdd80e762eef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de2b65ba-2535-4695-8c41-bdd80e762eef,2534,2,00:25:07.001,70,7,14,Dribble,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,a00bbdbd-7772-4855-b58a-8af68dcfbfd9,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,25.9,16.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acc466a6-0c34-49c5-a95a-85a94ba54b85,2535,2,00:25:07.001,70,7,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.022991,,01be8cca-61e8-467f-8c1d-e6eed91750dc,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,25.9,16.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,a00bbdbd-7772-4855-b58a-8af68dcfbfd9,de2b65ba-2535-4695-8c41-bdd80e762eef,,,,,,,,,,,,,,,27.2,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec6f9b82-6f75-47ee-97f8-de01fc25d6a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec6f9b82-6f75-47ee-97f8-de01fc25d6a4,2536,2,00:25:08.724,70,8,17,Pressure,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.595598,,acc466a6-0c34-49c5-a95a-85a94ba54b85,6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,92.4,74.8,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01be8cca-61e8-467f-8c1d-e6eed91750dc,2537,2,00:25:10.024,70,10,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.965609,,d7b49576-4f7a-4f65-b717-b6ce63508179,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,27.2,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,18.146349,0.6170464,1.0,Ground Pass,42.0,16.6,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7b49576-4f7a-4f65-b717-b6ce63508179,2538,2,00:25:11.990,70,11,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,01be8cca-61e8-467f-8c1d-e6eed91750dc,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,42.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa46da9a-e121-4d06-966c-2ef2215f901c,2539,2,00:25:11.990,70,11,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.877917,,0a2d2901-3e04-4275-ab04-5c92c46d9ef6,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,42.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7b49576-4f7a-4f65-b717-b6ce63508179,,,,,,,,,,,,,,,,64.7,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a2d2901-3e04-4275-ab04-5c92c46d9ef6,2540,2,00:25:13.868,70,13,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.780699,,5847dd7e-bc19-4e54-b9fd-064274be42d1,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,64.7,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,23.1225,-0.78234005,1.0,Ground Pass,81.1,4.2,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5847dd7e-bc19-4e54-b9fd-064274be42d1,2541,2,00:25:15.648,70,15,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0a2d2901-3e04-4275-ab04-5c92c46d9ef6,11542.0,Javier Guerra Rodríguez,19.0,Center Attacking Midfield,81.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fc89671-c0fd-4c95-bd98-18abed829f68,2542,2,00:25:15.648,70,15,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.036638003,,5847dd7e-bc19-4e54-b9fd-064274be42d1,11542.0,Javier Guerra Rodríguez,19.0,Center Attacking Midfield,81.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,640db3ee-7d82-4042-a046-76c6c939df15,,,,,,,,,,,,,,,,81.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640db3ee-7d82-4042-a046-76c6c939df15,2543,2,00:25:15.685,70,15,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.730027,,476c26d7-fe83-4cab-90e3-c32492bf4e84,11542.0,Javier Guerra Rodríguez,19.0,Center Attacking Midfield,81.6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16073.0,Aras Özbiliz,17.30029,0.6377208,1.0,Ground Pass,95.5,14.3,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518955cb-91b7-48f0-8b88-6f949035975e,2544,2,00:25:18.410,70,18,17,Pressure,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,1.521158,,4268b9b7-1636-4a92-8f49-cc049fef436f,5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,17.4,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,476c26d7-fe83-4cab-90e3-c32492bf4e84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476c26d7-fe83-4cab-90e3-c32492bf4e84,2545,2,00:25:18.415,70,18,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,518955cb-91b7-48f0-8b88-6f949035975e,16073.0,Aras Özbiliz,21.0,Left Wing,95.5,14.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,640db3ee-7d82-4042-a046-76c6c939df15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4268b9b7-1636-4a92-8f49-cc049fef436f,2546,2,00:25:18.415,70,18,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,6.137686,,476c26d7-fe83-4cab-90e3-c32492bf4e84,16073.0,Aras Özbiliz,21.0,Left Wing,95.5,14.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,512b17b5-9b47-4432-bfcd-4fad57ff3697,518955cb-91b7-48f0-8b88-6f949035975e,,,,,,,,,,,,,,,106.8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b8bbfb-1836-40ca-8e30-979efa5cec57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60b8bbfb-1836-40ca-8e30-979efa5cec57,2547,2,00:25:24.155,70,24,17,Pressure,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.463146,,4268b9b7-1636-4a92-8f49-cc049fef436f,5598.0,Óscar Esau Duarte Gaitán,5.0,Left Center Back,15.7,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,512b17b5-9b47-4432-bfcd-4fad57ff3697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512b17b5-9b47-4432-bfcd-4fad57ff3697,2548,2,00:25:24.553,70,24,38,Miscontrol,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,60b8bbfb-1836-40ca-8e30-979efa5cec57,16073.0,Aras Özbiliz,21.0,Left Wing,106.8,5.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
