id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,interception,shot,counterpress,goalkeeper,under_pressure,foul_committed,foul_won,out,clearance,ball_recovery,off_camera,duel,dribble,block,substitution,bad_behaviour,pass,related_events,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,duel_outcome_id,duel_outcome_name,pass_cross,interception_outcome_id,interception_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_inswinging,clearance_head,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_outswinging,shot_first_time,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_goal_assist,shot_open_goal
541c7593-8241-43b6-8e2b-064f1c98e249,2307,2,00:16:41.928,61,41,43,Carry,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.559244,,09e0ff38-dad6-49cc-965b-7787b890564c,7900,Tiago Manuel Dias Correia,16,Left Midfield,75.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77e42fc5-8f3a-4ba9-8ee7-dee735e8b6c6,,96.6,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09e0ff38-dad6-49cc-965b-7787b890564c,2308,2,00:16:45.487,61,45,30,Pass,144,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.789854,,34c57359-2a7b-4acc-aea1-73e39743262d,7900,Tiago Manuel Dias Correia,16,Left Midfield,96.6,7.8,,,38.62538,1.0445855,3.0,High Pass,116.0,41.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43097867-5686-48f3-80bb-542bfd861a47,2327,2,00:17:10.353,62,10,10,Interception,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c45dd30f-42a0-404b-bcf3-6d347f1cd2b9,27144,Antonio Amaya Carazo,3,Right Center Back,45.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4bd424e-94f8-4240-b60f-c1e888dc31ae,2328,2,00:17:10.353,62,10,43,Carry,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.991836,,43097867-5686-48f3-80bb-542bfd861a47,27144,Antonio Amaya Carazo,3,Right Center Back,45.5,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d187c397-2900-418a-ab5c-691327cde8fe,,27.3,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d187c397-2900-418a-ab5c-691327cde8fe,2329,2,00:17:13.345,62,13,30,Pass,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.575502,,abab7111-83d4-436d-8477-898035f405bb,27144,Antonio Amaya Carazo,3,Right Center Back,27.3,58.0,4711.0,Pablo Hernández Domínguez,15.572412,0.83082145,1.0,Ground Pass,37.8,69.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abab7111-83d4-436d-8477-898035f405bb,2330,2,00:17:14.920,62,14,42,Ball Receipt*,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d187c397-2900-418a-ab5c-691327cde8fe,4711,Pablo Hernández Domínguez,12,Right Midfield,37.8,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f07967ef-de46-4c1a-8c7f-dbb9a2db0d4e,2331,2,00:17:14.920,62,14,43,Carry,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.317495,,5059895c-2ad6-4925-b1b7-26fa3fb9a2c4,4711,Pablo Hernández Domínguez,12,Right Midfield,37.8,69.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,644e3bf2-88dc-4a38-80ae-993cfdad4e34,,38.5,73.2,abab7111-83d4-436d-8477-898035f405bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5059895c-2ad6-4925-b1b7-26fa3fb9a2c4,2332,2,00:17:15.025,62,15,17,Pressure,146,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.45263,,644e3bf2-88dc-4a38-80ae-993cfdad4e34,23943,Rubén García Santos,16,Left Midfield,81.0,10.3,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,f07967ef-de46-4c1a-8c7f-dbb9a2db0d4e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644e3bf2-88dc-4a38-80ae-993cfdad4e34,2333,2,00:17:15.238,62,15,30,Pass,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.595392,,5059895c-2ad6-4925-b1b7-26fa3fb9a2c4,4711,Pablo Hernández Domínguez,12,Right Midfield,38.5,73.2,27144.0,Antonio Amaya Carazo,11.410959,3.0977612,1.0,Ground Pass,27.1,73.7,40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a1064d22-3f21-4963-abfa-c0753fff8f4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1064d22-3f21-4963-abfa-c0753fff8f4d,2334,2,00:17:16.833,62,16,42,Ball Receipt*,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,644e3bf2-88dc-4a38-80ae-993cfdad4e34,27144,Antonio Amaya Carazo,3,Right Center Back,27.1,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b85e08e1-a301-462c-84e7-964b7d5d9ab3,2335,2,00:17:16.833,62,16,43,Carry,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.027176,,49c2a33e-4b7b-47cb-a3c2-740dac7650e9,27144,Antonio Amaya Carazo,3,Right Center Back,27.1,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1064d22-3f21-4963-abfa-c0753fff8f4d,,27.1,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49c2a33e-4b7b-47cb-a3c2-740dac7650e9,2336,2,00:17:16.860,62,16,30,Pass,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.144323,,,27144,Antonio Amaya Carazo,3,Right Center Back,27.1,73.7,,,39.012817,-0.025635408,1.0,Ground Pass,66.1,72.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03a271db-4352-43df-b232-686216692d7f,2337,2,00:17:18.375,62,18,17,Pressure,146,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.59706,,,26012,David Navarro Pedrós,5,Left Center Back,54.3,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a20cb4f-18d1-408e-ac12-434513885f22,2338,2,00:17:19.005,62,19,22,Foul Committed,146,360,Rayo Vallecano,1,Regular Play,221,Levante UD,0.0,,cfc97fc1-548c-4e0a-83e3-0f411ebe6476,26012,David Navarro Pedrós,5,Left Center Back,54.3,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfc97fc1-548c-4e0a-83e3-0f411ebe6476,2339,2,00:17:19.005,62,19,21,Foul Won,146,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,2a20cb4f-18d1-408e-ac12-434513885f22,11542,Javier Guerra Rodríguez,23,Center Forward,65.8,70.2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71cc5d0b-f50d-4617-843e-554265561f22,2340,2,00:17:55.283,62,55,30,Pass,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.326345,,f1165ae7-251a-4b53-9568-0fe3b26359b8,26848,Roberto Trashorras Gayoso,10,Center Defensive Midfield,65.8,70.2,27144.0,Antonio Amaya Carazo,19.003159,-2.100386,1.0,Ground Pass,56.2,53.8,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1165ae7-251a-4b53-9568-0fe3b26359b8,2341,2,00:17:56.610,62,56,42,Ball Receipt*,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,71cc5d0b-f50d-4617-843e-554265561f22,27144,Antonio Amaya Carazo,3,Right Center Back,56.2,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c4ecaa2-f7da-4fc4-9992-204654d15eb9,2342,2,00:17:56.610,62,56,43,Carry,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.043020003,,cc135379-4720-4604-a979-78b11fc8f1e2,27144,Antonio Amaya Carazo,3,Right Center Back,56.2,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1165ae7-251a-4b53-9568-0fe3b26359b8,,56.2,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc135379-4720-4604-a979-78b11fc8f1e2,2343,2,00:17:56.653,62,56,30,Pass,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.046146,,647c2352-0e0b-4a49-88e9-e8a3a8f2bd78,27144,Antonio Amaya Carazo,3,Right Center Back,56.2,53.8,26848.0,Roberto Trashorras Gayoso,20.90598,1.1520864,1.0,Ground Pass,64.7,72.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647c2352-0e0b-4a49-88e9-e8a3a8f2bd78,2344,2,00:17:57.699,62,57,42,Ball Receipt*,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,cc135379-4720-4604-a979-78b11fc8f1e2,26848,Roberto Trashorras Gayoso,10,Center Defensive Midfield,64.7,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292e903e-1d53-41cd-87f5-5c215491aa8c,2345,2,00:17:57.699,62,57,43,Carry,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.732813,,647c2352-0e0b-4a49-88e9-e8a3a8f2bd78,26848,Roberto Trashorras Gayoso,10,Center Defensive Midfield,64.7,72.9,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8c56cd32-f469-46fd-a782-ae9eb65ee8c1,,62.6,75.2,ed28e3a5-c5bd-497b-8aeb-a0c726c8c11f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed28e3a5-c5bd-497b-8aeb-a0c726c8c11f,2346,2,00:17:58.214,62,58,17,Pressure,147,360,Rayo Vallecano,3,From Free Kick,221,Levante UD,0.582415,,292e903e-1d53-41cd-87f5-5c215491aa8c,5678,Jefferson Andrés Lerma Solís,15,Left Center Midfield,55.0,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c56cd32-f469-46fd-a782-ae9eb65ee8c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c56cd32-f469-46fd-a782-ae9eb65ee8c1,2347,2,00:17:58.432,62,58,30,Pass,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.141012,,2399e0c7-fa90-4e05-b29e-babda4f054fc,26848,Roberto Trashorras Gayoso,10,Center Defensive Midfield,62.6,75.2,,,13.453624,-0.08931399,1.0,Ground Pass,76.0,74.0,40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ed28e3a5-c5bd-497b-8aeb-a0c726c8c11f,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399e0c7-fa90-4e05-b29e-babda4f054fc,2348,2,00:17:59.573,62,59,30,Pass,147,360,Rayo Vallecano,3,From Free Kick,221,Levante UD,0.798074,,8c56cd32-f469-46fd-a782-ae9eb65ee8c1,23943,Rubén García Santos,16,Left Midfield,44.1,6.1,25134.0,Deyverson Brum Silva Acosta,10.012992,0.15037143,1.0,Ground Pass,54.0,7.6,38.0,Left Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,f173d3db-a525-4357-a3b2-dab1494cb6b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f173d3db-a525-4357-a3b2-dab1494cb6b2,2349,2,00:18:00.371,63,0,42,Ball Receipt*,147,360,Rayo Vallecano,3,From Free Kick,221,Levante UD,,,2399e0c7-fa90-4e05-b29e-babda4f054fc,25134,Deyverson Brum Silva Acosta,23,Center Forward,54.0,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
decd154c-59de-4509-a0bd-bc0fe9891b0b,2350,2,00:18:00.371,63,0,30,Pass,147,360,Rayo Vallecano,3,From Free Kick,221,Levante UD,1.932142,,cd7cfbd1-8469-4ef8-a4c3-9942c4947b77,25134,Deyverson Brum Silva Acosta,23,Center Forward,54.0,7.6,,,14.2411375,3.0006886,1.0,Ground Pass,39.9,9.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd7cfbd1-8469-4ef8-a4c3-9942c4947b77,2351,2,00:18:02.303,63,2,30,Pass,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.040356,,52827d24-7ca9-4bfd-b47a-fc83a69bad17,24138,Joaquín José Marín Ruiz,2,Right Back,80.2,70.5,11542.0,Javier Guerra Rodríguez,33.818634,-0.75193787,2.0,Low Pass,104.9,47.4,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,decd154c-59de-4509-a0bd-bc0fe9891b0b,,,,,,,,,,,,,,,,,,8fab48cc-d442-49f9-b435-62d907709d02,True,108.0,Through Ball,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
