id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,counterpress,ball_receipt,foul_won,shot,block,goalkeeper,off_camera,out,clearance,interception,foul_committed,dribble,ball_recovery,substitution,miscontrol,pass,related_events_1,pass_outcome_id,pass_outcome_name,related_events,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_cross,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_technique_id,pass_technique_name,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,pass_aerial_won,clearance_right_foot
8030ed0a-d658-4faa-9785-e03af175f2ba,2791,2,00:30:25.336,75,25,43,Carry,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.279852,,319ca13f-b235-4968-89ec-2a259bc6a4ef,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,59.4,62.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4425ddea-aa6e-4d47-badd-333de5eb1fe2,,,,61.2,54.9,5d34f489-f7fb-4ab3-98f3-771d7e13577e,,,b0bd0226-c7b8-408d-b114-55290f3cd312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0bd0226-c7b8-408d-b114-55290f3cd312,2792,2,00:30:26.616,75,26,30,Pass,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.861209,,1ce1f8fd-5f5a-4c8d-a74d-1858919dab10,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,61.2,54.9,11542.0,Javier Guerra Rodríguez,36.368393,-1.1305147,3.0,High Pass,76.7,22.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ce1f8fd-5f5a-4c8d-a74d-1858919dab10,2793,2,00:30:28.477,75,28,42,Ball Receipt*,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b0bd0226-c7b8-408d-b114-55290f3cd312,11542,Javier Guerra Rodríguez,23,Center Forward,76.7,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930b2d6d-184f-4887-8321-8a4e1ff69eff,2794,2,00:30:28.477,75,28,43,Carry,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.14484,,0d7f60a7-36dc-4449-94e5-dd163946c7c6,11542,Javier Guerra Rodríguez,23,Center Forward,76.7,22.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,1ce1f8fd-5f5a-4c8d-a74d-1858919dab10,,,,76.4,20.2,a26a8855-2a2a-43e5-b825-7a99c8435096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a26a8855-2a2a-43e5-b825-7a99c8435096,2795,2,00:30:28.904,75,28,17,Pressure,186,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.736046,,0d7f60a7-36dc-4449-94e5-dd163946c7c6,6609,Denis Suárez Fernández,12,Right Midfield,45.7,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930b2d6d-184f-4887-8321-8a4e1ff69eff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d7f60a7-36dc-4449-94e5-dd163946c7c6,2796,2,00:30:29.622,75,29,30,Pass,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.691174,,0ca1709b-6e6d-48d2-bc2c-0c5b38e98d9b,11542,Javier Guerra Rodríguez,23,Center Forward,76.4,20.2,26607.0,José Raúl Baena Urdiales,12.882546,2.6571147,1.0,Ground Pass,65.0,26.2,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,a26a8855-2a2a-43e5-b825-7a99c8435096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ca1709b-6e6d-48d2-bc2c-0c5b38e98d9b,2797,2,00:30:31.313,75,31,42,Ball Receipt*,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0d7f60a7-36dc-4449-94e5-dd163946c7c6,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,65.0,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a3be15f-ff18-4700-91ad-07ac9a921ba8,2798,2,00:30:31.313,75,31,43,Carry,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.319443,,0ca1709b-6e6d-48d2-bc2c-0c5b38e98d9b,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,65.0,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ebc9b50-d642-476c-b22f-1431b779cc7c,,,,71.9,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ebc9b50-d642-476c-b22f-1431b779cc7c,2799,2,00:30:33.632,75,33,30,Pass,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.994632,,751fba89-e44c-4fdd-b45e-40192060543a,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,71.9,24.3,6852.0,Jozabed Sánchez Ruiz,8.527602,2.2565258,1.0,Ground Pass,66.5,30.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751fba89-e44c-4fdd-b45e-40192060543a,2800,2,00:30:34.627,75,34,42,Ball Receipt*,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1ebc9b50-d642-476c-b22f-1431b779cc7c,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,66.5,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987d70df-2c43-4731-a86d-c6c2405a4c8c,2801,2,00:30:34.627,75,34,43,Carry,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.785968,,751fba89-e44c-4fdd-b45e-40192060543a,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,66.5,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1e67dcb-39fd-4cf7-a2f8-fc47f469130a,,,,69.2,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1e67dcb-39fd-4cf7-a2f8-fc47f469130a,2802,2,00:30:36.413,75,36,30,Pass,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.243032,,ee204200-3d30-4e07-9511-d0357efa8122,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,69.2,29.3,26607.0,José Raúl Baena Urdiales,10.720075,-1.4209839,1.0,Ground Pass,70.8,18.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee204200-3d30-4e07-9511-d0357efa8122,2803,2,00:30:37.656,75,37,42,Ball Receipt*,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b1e67dcb-39fd-4cf7-a2f8-fc47f469130a,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,70.8,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35290c16-4bf8-437e-8e9d-91811357f053,2804,2,00:30:37.656,75,37,43,Carry,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.964292,,6f1629f6-6fc1-4e7c-b5e0-742cdbf1409a,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,70.8,18.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,ee204200-3d30-4e07-9511-d0357efa8122,,,,69.8,22.1,f6d3385d-86ce-462c-93a8-b91fcf68cfd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f1629f6-6fc1-4e7c-b5e0-742cdbf1409a,2805,2,00:30:38.085,75,38,17,Pressure,186,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.336876,,35290c16-4bf8-437e-8e9d-91811357f053,6609,Denis Suárez Fernández,12,Right Midfield,49.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6d3385d-86ce-462c-93a8-b91fcf68cfd0,2806,2,00:30:39.620,75,39,30,Pass,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.727736,,66d30f20-972c-42b9-ba00-12db8ce9e738,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,69.8,22.1,6852.0,Jozabed Sánchez Ruiz,10.564564,2.2825027,1.0,Ground Pass,62.9,30.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66d30f20-972c-42b9-ba00-12db8ce9e738,2807,2,00:30:40.348,75,40,42,Ball Receipt*,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f6d3385d-86ce-462c-93a8-b91fcf68cfd0,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.9,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7c57792-7c97-4641-ba38-befb443aad92,2808,2,00:30:40.348,75,40,43,Carry,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.719331,,10d0bc73-6427-4cdf-9c28-a73bd4338aa1,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.9,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d30f20-972c-42b9-ba00-12db8ce9e738,,,,62.5,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10d0bc73-6427-4cdf-9c28-a73bd4338aa1,2809,2,00:30:42.067,75,42,30,Pass,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.815652,,4de0c0b3-7035-4f19-87fe-996ca8695f46,6852,Jozabed Sánchez Ruiz,9,Right Defensive Midfield,62.5,35.7,24138.0,Joaquín José Marín Ruiz,40.11546,1.3954021,1.0,Ground Pass,69.5,75.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4de0c0b3-7035-4f19-87fe-996ca8695f46,2810,2,00:30:43.883,75,43,42,Ball Receipt*,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,10d0bc73-6427-4cdf-9c28-a73bd4338aa1,24138,Joaquín José Marín Ruiz,2,Right Back,69.5,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45a28849-72c8-42b6-8839-f78a1cfd73ee,2811,2,00:30:43.883,75,43,43,Carry,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.729053,,4de0c0b3-7035-4f19-87fe-996ca8695f46,24138,Joaquín José Marín Ruiz,2,Right Back,69.5,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bfe7ac4-a91d-4c95-892c-d8f1671b322f,,,,76.4,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bfe7ac4-a91d-4c95-892c-d8f1671b322f,2812,2,00:30:45.612,75,45,30,Pass,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.877155,,0752b970-da31-45b0-ad48-4b2ad97ce743,24138,Joaquín José Marín Ruiz,2,Right Back,76.4,75.2,11539.0,Adrián Embarba Blázquez,9.300538,0.2945464,1.0,Ground Pass,85.3,77.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0752b970-da31-45b0-ad48-4b2ad97ce743,2813,2,00:30:46.489,75,46,42,Ball Receipt*,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8bfe7ac4-a91d-4c95-892c-d8f1671b322f,11539,Adrián Embarba Blázquez,21,Left Wing,85.3,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6828badd-7ee6-4e51-9fc5-836ed63df3a1,2814,2,00:30:46.489,75,46,43,Carry,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.560753,,0752b970-da31-45b0-ad48-4b2ad97ce743,11539,Adrián Embarba Blázquez,21,Left Wing,85.3,77.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,adeccadf-6762-4ef9-a1f7-cceeee7b0c98,,,,103.1,77.1,b4005d65-be97-4ef0-969e-faaae98ca5e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4005d65-be97-4ef0-969e-faaae98ca5e4,2815,2,00:30:48.476,75,48,17,Pressure,186,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.849461,,6828badd-7ee6-4e51-9fc5-836ed63df3a1,6829,Samuel Castillejo Azuaga,16,Left Midfield,19.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adeccadf-6762-4ef9-a1f7-cceeee7b0c98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adeccadf-6762-4ef9-a1f7-cceeee7b0c98,2816,2,00:30:49.050,75,49,30,Pass,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.011088,,5ec0453a-14f0-4008-8ebd-6670bf463671,11539,Adrián Embarba Blázquez,21,Left Wing,103.1,77.1,24138.0,Joaquín José Marín Ruiz,18.369812,-1.168049,1.0,Ground Pass,110.3,60.2,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,b4005d65-be97-4ef0-969e-faaae98ca5e4,9.0,Incomplete,,,,e307d8fb-c37f-46d1-ac30-7bd5f8bd49af,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ec0453a-14f0-4008-8ebd-6670bf463671,2817,2,00:30:51.061,75,51,42,Ball Receipt*,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,adeccadf-6762-4ef9-a1f7-cceeee7b0c98,24138,Joaquín José Marín Ruiz,2,Right Back,113.6,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e307d8fb-c37f-46d1-ac30-7bd5f8bd49af,2818,2,00:30:51.061,75,51,10,Interception,186,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,adeccadf-6762-4ef9-a1f7-cceeee7b0c98,6935,Adrián Marín Gómez,6,Left Back,9.8,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759b40e0-004f-4d0d-b988-3c8d22c68130,2819,2,00:30:51.831,75,51,2,Ball Recovery,186,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,,6771,Manuel Trigueros Muñoz,9,Right Defensive Midfield,9.3,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfa2e8b6-90f7-4c96-a837-119f07d69cb5,2820,2,00:30:51.831,75,51,43,Carry,186,360,Rayo Vallecano,1,Regular Play,222,Villarreal,3.960781,,759b40e0-004f-4d0d-b988-3c8d22c68130,6771,Manuel Trigueros Muñoz,9,Right Defensive Midfield,9.3,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b044f8fe-89ec-42fb-b67e-ac223e5b9f32,,,,9.3,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b044f8fe-89ec-42fb-b67e-ac223e5b9f32,2821,2,00:30:55.792,75,55,30,Pass,186,360,Rayo Vallecano,1,Regular Play,222,Villarreal,3.19941,,82f7b88c-5fe5-4351-b20d-ec2c22790775,6771,Manuel Trigueros Muñoz,9,Right Defensive Midfield,9.3,7.2,,,55.946404,0.13987482,3.0,High Pass,64.7,15.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82f7b88c-5fe5-4351-b20d-ec2c22790775,2822,2,00:30:58.991,75,58,2,Ball Recovery,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,b044f8fe-89ec-42fb-b67e-ac223e5b9f32,6713,Diego Javier Llorente Ríos,3,Right Center Back,55.4,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b425999-cb27-43f7-a4e0-72db84eb36b0,2823,2,00:30:58.991,75,58,43,Carry,186,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.28119,,82f7b88c-5fe5-4351-b20d-ec2c22790775,6713,Diego Javier Llorente Ríos,3,Right Center Back,55.4,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6c6f5bd-5764-4496-a2c8-e19ef344b264,,,,57.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
