id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper,block,ball_recovery,substitution,pass,pass_switch,related_events,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_deflected,ball_recovery_recovery_failure,pass_cross,dribble_overrun,duel_outcome_id,duel_outcome_name
6df93c2e-6c67-4279-bdf9-40eea9971cf2,3015,2,00:39:10.379,84,10,17,Pressure,169,360,Rayo Vallecano,1,Regular Play,217,Barcelona,1.977712,,bb90d031-1187-4f04-a749-603f94481957,5506,Javier Alejandro Mascherano,10,Center Defensive Midfield,79.8,50.8,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b518d26e-f594-4d24-bfef-40196764843a,3016,2,00:39:12.357,84,12,17,Pressure,169,360,Rayo Vallecano,1,Regular Play,217,Barcelona,1.079707,,924ece31-8c96-4908-8bf6-e067e1c23d57,11094,Arda Turan,15,Left Center Midfield,81.0,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ee99471-fd12-4545-8fe4-147587762a14,3017,2,00:39:12.709,84,12,39,Dribbled Past,169,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,924ece31-8c96-4908-8bf6-e067e1c23d57,11094,Arda Turan,15,Left Center Midfield,83.3,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924ece31-8c96-4908-8bf6-e067e1c23d57,3018,2,00:39:12.709,84,12,14,Dribble,169,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,0ee99471-fd12-4545-8fe4-147587762a14,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,36.8,30.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b518d26e-f594-4d24-bfef-40196764843a,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,True,,
9bf56278-3f4f-4d43-a3c7-88f2d11caf7e,3019,2,00:39:14.569,84,14,2,Ball Recovery,169,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.6,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06e998f1-e229-45ae-ac22-3d5db826651d,3020,2,00:39:14.569,84,14,43,Carry,169,360,Rayo Vallecano,1,Regular Play,217,Barcelona,4.842922,,25698551-de10-4b76-969d-c63f565af5ce,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.6,59.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4372f3c6-b510-4c44-83f6-1d6f0aac05d0,95.7,66.3,9bf56278-3f4f-4d43-a3c7-88f2d11caf7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4372f3c6-b510-4c44-83f6-1d6f0aac05d0,3021,2,00:39:15.640,84,15,17,Pressure,169,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.6522,,06e998f1-e229-45ae-ac22-3d5db826651d,6914,Roberto Román Triguero,6,Left Back,26.3,18.8,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25698551-de10-4b76-969d-c63f565af5ce,3022,2,00:39:19.412,84,19,3,Dispossessed,169,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,940a01fd-7ef6-4b27-b495-919b41253c7c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,95.7,66.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940a01fd-7ef6-4b27-b495-919b41253c7c,3023,2,00:39:19.412,84,19,4,Duel,169,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,25698551-de10-4b76-969d-c63f565af5ce,6914,Roberto Román Triguero,6,Left Back,24.4,13.8,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,16.0,Success In Play
f413ced4-a5fa-4ddb-a651-92ae2289c13d,3024,2,00:39:22.077,84,22,2,Ball Recovery,170,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,27.1,4.7,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74e2ddb2-ddef-4149-9d83-cb4a3d61a5a5,3025,2,00:39:23.566,84,23,17,Pressure,170,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.996066,,,11094,Arda Turan,15,Left Center Midfield,92.8,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9944b563-c7b2-4e83-8f77-07a3dcb3fb9c,3026,2,00:39:24.577,84,24,30,Pass,170,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.043332,,056b0185-883a-4ae8-8140-8850a3e0ac40,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,30.3,3.9,11539.0,Adrián Embarba Blázquez,44.65792,0.20749623,2.0,Low Pass,74.0,13.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,848381ff-286a-45ad-aa85-13547a17d268,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848381ff-286a-45ad-aa85-13547a17d268,3027,2,00:39:29.620,84,29,42,Ball Receipt*,170,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9944b563-c7b2-4e83-8f77-07a3dcb3fb9c,11539,Adrián Embarba Blázquez,13,Right Center Midfield,51.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,
