id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,ball_receipt,under_pressure,duel,out,clearance,carry,dribble,counterpress,foul_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception,shot,50_50,foul_committed,miscontrol,substitution,ball_recovery,related_events,goalkeeper,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_switch,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location_0,carry_end_location_1,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,related_events_3,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,clearance_aerial_won,clearance_left_foot
cc21560d-0665-4286-b2b1-99f2362bc14c,2569,2,00:34:24.379,79,24,42,Ball Receipt*,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,11e349fa-b945-4d65-a566-de0ca2664e94,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,61.1,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544fd6f0-d22c-4b06-ae01-da39e42c562b,2570,2,00:34:24.379,79,24,43,Carry,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.776304,,9fee4245-a4c5-4e69-afb7-981e83f1110b,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,61.1,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc21560d-0665-4286-b2b1-99f2362bc14c,,,,,,,,,,,,,,62.9,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fee4245-a4c5-4e69-afb7-981e83f1110b,2571,2,00:34:26.155,79,26,30,Pass,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.846006,,297a4379-15cc-46cc-ad0d-e5ee73a681fa,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,62.9,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,7.1309185,0.2551824,1.0,Ground Pass,69.8,25.4,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297a4379-15cc-46cc-ad0d-e5ee73a681fa,2572,2,00:34:27.001,79,27,42,Ball Receipt*,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,9fee4245-a4c5-4e69-afb7-981e83f1110b,,11542,Javier Guerra Rodríguez,23,Center Forward,69.8,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd4a3198-d748-4c30-bb36-03aa003ab86d,2573,2,00:34:27.001,79,27,30,Pass,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.239999,,8119b921-f480-48c1-832c-a329d70926e4,,11542,Javier Guerra Rodríguez,23,Center Forward,70.2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,18.777113,1.9700937,1.0,Ground Pass,62.9,43.3,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119b921-f480-48c1-832c-a329d70926e4,2574,2,00:34:28.241,79,28,42,Ball Receipt*,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,bd4a3198-d748-4c30-bb36-03aa003ab86d,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,62.9,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f6e9352-2b25-475f-af3c-8fe71840a9e9,2575,2,00:34:28.241,79,28,43,Carry,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.948908,,8119b921-f480-48c1-832c-a329d70926e4,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,62.9,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4098709-7f86-4348-8111-72758fbd2f68,,,,,,,,,,,,,,73.7,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4098709-7f86-4348-8111-72758fbd2f68,2576,2,00:34:32.190,79,32,30,Pass,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.50581,,d2c4543f-79b7-4699-b703-a443f2f29b48,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,73.7,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,55.23269,-1.0990517,3.0,High Pass,98.8,5.3,True,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2c4543f-79b7-4699-b703-a443f2f29b48,2577,2,00:34:34.696,79,34,42,Ball Receipt*,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,c4098709-7f86-4348-8111-72758fbd2f68,,7900,Tiago Manuel Dias Correia,21,Left Wing,98.8,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276f0b67-8f06-4dc6-b9e7-7eefb0cd277b,2578,2,00:34:34.696,79,34,43,Carry,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.91662,,67d2704c-7088-4160-aff5-af03474b6958,,7900,Tiago Manuel Dias Correia,21,Left Wing,98.8,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2c4543f-79b7-4699-b703-a443f2f29b48,,,,,,,,,,,,,,109.3,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d2704c-7088-4160-aff5-af03474b6958,2579,2,00:34:37.613,79,37,30,Pass,185,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.271008,,8f3cea76-7a69-448b-bbf2-b7a138607ca7,,7900,Tiago Manuel Dias Correia,21,Left Wing,109.3,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.129538,1.2675018,3.0,High Pass,118.0,37.3,,,,38.0,Left Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,
5960def6-22bc-46f2-afbc-8b270771ca98,2594,2,00:34:54.096,79,54,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.510801,,bbf09b4a-a12c-49ab-850d-58e0c64e507f,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,40.3,12.8,,,,,,,,,True,,,,,,,,,,,,,,,,,,,f977c2ad-722d-4010-9eb4-668543193651,10727.0,Răzvan Dincă Raț,5.9236813,-1.19029,3.0,High Pass,42.5,7.3,,64.0,Interception,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f977c2ad-722d-4010-9eb4-668543193651,2595,2,00:34:56.606,79,56,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,5960def6-22bc-46f2-afbc-8b270771ca98,,10727,Răzvan Dincă Raț,6,Left Back,42.5,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3d93417-c11c-45b4-949f-5121c6c05798,2596,2,00:34:56.606,79,56,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.124636,,ff3eaaaa-a9cd-4302-a316-5624a395acfc,,10727,Răzvan Dincă Raț,6,Left Back,42.5,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26070.0,Antonio Rodríguez Martínez,34.972134,2.6792238,2.0,Low Pass,11.2,22.9,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff3eaaaa-a9cd-4302-a316-5624a395acfc,2597,2,00:34:59.731,79,59,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e3d93417-c11c-45b4-949f-5121c6c05798,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,11.2,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e0852ef-8401-492a-9c49-5e6f167d4afe,2598,2,00:34:59.731,79,59,43,Carry,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.368758,,6460ba96-753d-4e3f-b87c-8efb586fa06e,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,11.2,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff3eaaaa-a9cd-4302-a316-5624a395acfc,,,,,,,,,,,,,,10.5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6460ba96-753d-4e3f-b87c-8efb586fa06e,2599,2,00:35:04.100,80,4,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.771389,,9fcbb83b-e2e7-4980-a33a-f25eb82659bd,,26070,Antonio Rodríguez Martínez,1,Goalkeeper,10.5,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,29.751303,0.6710664,1.0,Ground Pass,33.8,51.9,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fcbb83b-e2e7-4980-a33a-f25eb82659bd,2600,2,00:35:05.871,80,5,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6460ba96-753d-4e3f-b87c-8efb586fa06e,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,33.8,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94894595-6ffe-4048-938b-4be55043d3b5,2601,2,00:35:05.871,80,5,43,Carry,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.934217,,40288c21-e8fb-4daf-9149-a013d218c0b5,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,33.8,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fcbb83b-e2e7-4980-a33a-f25eb82659bd,,,,,,,,,,,,,,35.6,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40288c21-e8fb-4daf-9149-a013d218c0b5,2602,2,00:35:06.805,80,6,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.459273,,293cdf7e-fe6b-4624-9193-14c764c112f0,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,35.6,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,17.088007,1.2120256,1.0,Ground Pass,41.6,76.3,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293cdf7e-fe6b-4624-9193-14c764c112f0,2603,2,00:35:08.265,80,8,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,40288c21-e8fb-4daf-9149-a013d218c0b5,,6914,Roberto Román Triguero,2,Right Back,41.6,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc5aed4f-f5b7-4257-a1fc-036757658708,2604,2,00:35:08.265,80,8,43,Carry,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.033307,,293cdf7e-fe6b-4624-9193-14c764c112f0,,6914,Roberto Román Triguero,2,Right Back,41.6,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b4e6c4f-3ee1-49bf-b7f9-f5c9f2b2ee9f,,,,,,,,,,,,,,44.3,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b4e6c4f-3ee1-49bf-b7f9-f5c9f2b2ee9f,2605,2,00:35:09.298,80,9,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.998436,,a6f59d40-21fc-4b92-8912-789fd752726f,,6914,Roberto Román Triguero,2,Right Back,44.3,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,11.326517,-1.8114923,1.0,Ground Pass,41.6,65.4,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6f59d40-21fc-4b92-8912-789fd752726f,2606,2,00:35:10.296,80,10,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2b4e6c4f-3ee1-49bf-b7f9-f5c9f2b2ee9f,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,41.6,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a995b773-0f1c-4caf-af28-3ec9b3f4cb19,2607,2,00:35:10.296,80,10,43,Carry,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.744291,,17058e88-d9bb-4028-8e42-8fd4be056feb,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,41.6,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6f59d40-21fc-4b92-8912-789fd752726f,,,,,,,,,,,,,,51.1,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17058e88-d9bb-4028-8e42-8fd4be056feb,2608,2,00:35:13.041,80,13,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.593151,,6821c137-fa7e-4da0-93b7-74c6bd9f281f,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,51.1,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,34.18318,-1.7710605,1.0,Ground Pass,44.3,31.3,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6821c137-fa7e-4da0-93b7-74c6bd9f281f,2609,2,00:35:14.634,80,14,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,17058e88-d9bb-4028-8e42-8fd4be056feb,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,44.3,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eabac0ce-833f-47ca-abeb-50f6d7ac7476,2610,2,00:35:14.634,80,14,43,Carry,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.777453,,47eaacbd-ebc8-4a64-911d-48124b24282e,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,44.3,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6821c137-fa7e-4da0-93b7-74c6bd9f281f,,,,,,,,,,,,,,53.2,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47eaacbd-ebc8-4a64-911d-48124b24282e,2611,2,00:35:17.411,80,17,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.989694,,0051eb2f-f4c7-4b40-a5fe-16477c3ba20d,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,53.2,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,27.750496,-1.2137127,1.0,Ground Pass,62.9,5.2,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0051eb2f-f4c7-4b40-a5fe-16477c3ba20d,2612,2,00:35:18.401,80,18,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,47eaacbd-ebc8-4a64-911d-48124b24282e,,10727,Răzvan Dincă Raț,6,Left Back,62.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f1b8004-2dbf-495a-a6bd-5583d19ce6f5,2613,2,00:35:18.401,80,18,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.290397,,8d071a34-b60c-48f8-9326-a3a9df17577c,,10727,Răzvan Dincă Raț,6,Left Back,61.8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,11.107204,2.782822,1.0,Ground Pass,51.4,10.2,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d071a34-b60c-48f8-9326-a3a9df17577c,2614,2,00:35:19.691,80,19,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9f1b8004-2dbf-495a-a6bd-5583d19ce6f5,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,51.4,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f62dedf4-500d-4857-8ff5-2bc6369110a9,2615,2,00:35:19.691,80,19,43,Carry,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.527312,,8d071a34-b60c-48f8-9326-a3a9df17577c,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,51.4,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1d00ecf-da61-4f23-906b-72914a0a3897,,,,,,,,,,,,,,53.4,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1d00ecf-da61-4f23-906b-72914a0a3897,2616,2,00:35:22.219,80,22,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.639998,,b053a6a0-7dc0-4e13-adb1-200b60e342ee,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,53.4,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,19.928873,2.1198215,1.0,Ground Pass,43.0,33.3,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b053a6a0-7dc0-4e13-adb1-200b60e342ee,2617,2,00:35:23.859,80,23,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d1d00ecf-da61-4f23-906b-72914a0a3897,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,43.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91632197-eb63-47e7-bed9-d7fae1b12023,2618,2,00:35:23.859,80,23,43,Carry,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.975836,,1496802e-ca35-42ff-b342-ac9a4b690a13,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,43.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,b053a6a0-7dc0-4e13-adb1-200b60e342ee,,,,,,,,,,,,,,43.0,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496802e-ca35-42ff-b342-ac9a4b690a13,2619,2,00:35:24.835,80,24,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.723095,,a4e55062-f410-49b5-9dd9-b332e438ff77,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,43.0,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,39.4255,1.0708423,1.0,Ground Pass,61.9,74.2,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4e55062-f410-49b5-9dd9-b332e438ff77,2620,2,00:35:26.558,80,26,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1496802e-ca35-42ff-b342-ac9a4b690a13,,6713,Diego Javier Llorente Ríos,3,Right Center Back,61.9,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f4bdd6d-40e1-42f4-bac3-216cfd9568ab,2621,2,00:35:26.558,80,26,43,Carry,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.741808,,a4e55062-f410-49b5-9dd9-b332e438ff77,,6713,Diego Javier Llorente Ríos,3,Right Center Back,61.9,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba442768-1af8-4a68-840e-271dea19effb,,,,,,,,,,,,,,63.1,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba442768-1af8-4a68-840e-271dea19effb,2622,2,00:35:28.299,80,28,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.839999,,3a2fa5b9-dfe3-4941-9ff4-61484a974214,,6713,Diego Javier Llorente Ríos,3,Right Center Back,63.1,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,12.073939,-1.0218543,1.0,Ground Pass,69.4,65.8,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a2fa5b9-dfe3-4941-9ff4-61484a974214,2623,2,00:35:29.139,80,29,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ba442768-1af8-4a68-840e-271dea19effb,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,69.4,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d325311-7851-4101-b3ca-4df6aa9097aa,2624,2,00:35:29.139,80,29,43,Carry,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.512446,,3a2fa5b9-dfe3-4941-9ff4-61484a974214,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,69.4,65.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,7909cdcb-0c7b-465a-b362-8f1c434708ce,,,,,,,,,,,,,,70.8,70.0,7c30eb36-d047-45a8-9e73-553ddb072368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c30eb36-d047-45a8-9e73-553ddb072368,2625,2,00:35:29.424,80,29,17,Pressure,187,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.469,,9d325311-7851-4101-b3ca-4df6aa9097aa,,23924,Mamadou Sylla Diallo,23,Center Forward,52.4,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49069fb5-b9be-48ca-95c7-3b58e7cedff7,2626,2,00:35:30.652,80,30,22,Foul Committed,187,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.0,,7909cdcb-0c7b-465a-b362-8f1c434708ce,,23924,Mamadou Sylla Diallo,23,Center Forward,49.3,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7909cdcb-0c7b-465a-b362-8f1c434708ce,2627,2,00:35:30.652,80,30,21,Foul Won,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,49069fb5-b9be-48ca-95c7-3b58e7cedff7,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,70.8,70.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26682610-90af-41e9-a0bf-8ab0c550a001,2628,2,00:35:47.093,80,47,19,Substitution,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,11542,Javier Guerra Rodríguez,23,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,26690.0,Alberto Mateus Contreiras Gonçalves,,,,,,,,,,,,,,,,,,,,,
ee57b140-5142-4f09-97d2-74efa0a7dc2a,2629,2,00:36:13.390,81,13,30,Pass,188,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.71873,,f7363f68-ee22-4787-9cef-9d977f0646f8,True,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,70.5,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,42.537632,-1.3720176,1.0,Ground Pass,78.9,28.6,True,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7363f68-ee22-4787-9cef-9d977f0646f8,2630,2,00:36:14.109,81,14,42,Ball Receipt*,188,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,ee57b140-5142-4f09-97d2-74efa0a7dc2a,,7900,Tiago Manuel Dias Correia,21,Left Wing,78.9,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eba4d08-71ff-43b1-a17f-21aa94e0ab76,2631,2,00:36:17.002,81,17,30,Pass,188,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.870416,,15a9dd43-c21c-428c-8c8f-e6dc276fa676,True,7900,Tiago Manuel Dias Correia,21,Left Wing,77.1,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,13.201515,3.1264422,1.0,Ground Pass,63.9,18.9,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15a9dd43-c21c-428c-8c8f-e6dc276fa676,2632,2,00:36:18.872,81,18,42,Ball Receipt*,188,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,9eba4d08-71ff-43b1-a17f-21aa94e0ab76,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,63.9,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9305b463-f8b4-4871-a866-414d2619a4b3,2633,2,00:36:19.138,81,19,30,Pass,188,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.154381,,59a877d1-1f5a-449f-96cc-54b106ee8211,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,63.9,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,57.111294,-0.18846722,3.0,High Pass,120.0,8.2,,,,40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,
59a877d1-1f5a-449f-96cc-54b106ee8211,2634,2,00:36:23.292,81,23,42,Ball Receipt*,188,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,9305b463-f8b4-4871-a866-414d2619a4b3,,10727,Răzvan Dincă Raț,6,Left Back,100.7,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,
