id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,off_camera,player,position,location,pass,carry,under_pressure,ball_receipt,interception,duel,counterpress,goalkeeper,shot,clearance,out,foul_committed,foul_won,dribble,ball_recovery,block,substitution,bad_behaviour,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,duel_outcome_id,duel_outcome_name,pass_deflected,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_switch
8cd50571-bda6-4b9b-bdce-d41e68bc3cc9,130,1,00:02:57.968,2,57,3,Dispossessed,7,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,c5bed15d-a22e-4035-8dd2-5b71d021d858,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,112.0,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5bed15d-a22e-4035-8dd2-5b71d021d858,131,1,00:02:57.968,2,57,4,Duel,7,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,8cd50571-bda6-4b9b-bdce-d41e68bc3cc9,23800.0,Laureano Sanabria Ruiz,2.0,Right Back,8.1,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,
c072c351-1db7-4b5e-aad8-af5f061379d4,132,1,00:02:57.968,2,57,43,Carry,7,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,1.422445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,57a71e04-4204-4e7b-a273-2b389b3484e2,23800.0,Laureano Sanabria Ruiz,2.0,Right Back,8.1,65.7,,,,,,,,,,,,,c5bed15d-a22e-4035-8dd2-5b71d021d858,7.5,68.2,e3e4b0c4-4303-4e20-945c-f51eb6fb7f55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3e4b0c4-4303-4e20-945c-f51eb6fb7f55,133,1,00:02:58.714,2,58,17,Pressure,7,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.465096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,c072c351-1db7-4b5e-aad8-af5f061379d4,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,111.9,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57a71e04-4204-4e7b-a273-2b389b3484e2,134,1,00:02:59.391,2,59,30,Pass,7,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,0.235951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e8e7075-2f39-4e65-bbdc-c93c74a8aa2a,23800.0,Laureano Sanabria Ruiz,2.0,Right Back,7.5,68.2,,,2.505993,0.49934673,1.0,Ground Pass,9.7,69.4,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e8e7075-2f39-4e65-bbdc-c93c74a8aa2a,135,1,00:02:59.627,2,59,6,Block,7,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,57a71e04-4204-4e7b-a273-2b389b3484e2,9246.0,Patrick Ebert,17.0,Right Wing,110.4,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad281f90-be07-484f-8293-d805da59e505,136,1,00:03:03.893,3,3,2,Ball Recovery,7,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,119.3,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff2f62cb-1de0-415f-835b-c687fe4c49ec,137,1,00:03:03.893,3,3,43,Carry,7,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.536337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46ca4ee4-c410-40bc-a460-d3f08d7068b8,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,119.3,4.1,,,,,,,,,,,,,ad281f90-be07-484f-8293-d805da59e505,118.5,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46ca4ee4-c410-40bc-a460-d3f08d7068b8,138,1,00:03:05.429,3,5,30,Pass,7,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.04503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f04f497f-a75e-4f07-ab37-07839ed2b72a,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,118.5,8.2,11542.0,Javier Guerra Rodríguez,25.500196,1.5668747,2.0,Low Pass,118.6,33.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,e3de5515-b8b9-4553-b6ef-52b60841c639,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,
11c09c1b-b32e-404e-9024-c6560e50b153,139,1,00:03:06.392,3,6,17,Pressure,7,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,0.34312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3de5515-b8b9-4553-b6ef-52b60841c639,6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,1.6,46.4,,,,,,,,,,,,,f04f497f-a75e-4f07-ab37-07839ed2b72a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f04f497f-a75e-4f07-ab37-07839ed2b72a,140,1,00:03:06.474,3,6,42,Ball Receipt*,7,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,11c09c1b-b32e-404e-9024-c6560e50b153,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,118.6,33.7,,,,,,,,,,,,,46ca4ee4-c410-40bc-a460-d3f08d7068b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3de5515-b8b9-4553-b6ef-52b60841c639,141,1,00:03:06.474,3,6,16,Shot,7,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.704232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,11c09c1b-b32e-404e-9024-c6560e50b153,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,116.7,33.3,,,,,,,,,,,,,9b5c5526-bbb4-4dc7-aeed-aa5012f1a643,,,,,,,,,,,,,,,,,,,0.09216059,120.0,34.6,2.2,46ca4ee4-c410-40bc-a460-d3f08d7068b8,40.0,Right Foot,87.0,Open Play,98.0,Off T,91.0,Half Volley,120.0,38.0,27305.0,Germán Darío Lux,1.0,Goalkeeper,False,116.8,33.8,6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,False,109.6,32.2,6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,False,103.3,24.4,5582.0,Celso Borges Mora,13.0,Right Center Midfield,False,109.0,42.5,6913.0,Fernando Navarro i Corbacho,6.0,Left Back,False,117.1,15.6,23800.0,Laureano Sanabria Ruiz,2.0,Right Back,False,105.5,11.1,6738.0,Juan Francisco Moreno Fuertes,12.0,Right Midfield,False,116.9,25.8,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,False,110.2,7.4,9246.0,Patrick Ebert,17.0,Right Wing,True,100.4,21.4,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,True,101.1,31.8,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
9b5c5526-bbb4-4dc7-aeed-aa5012f1a643,142,1,00:03:07.178,3,7,23,Goal Keeper,7,360,Rayo Vallecano,2,From Corner,219,RC Deportivo La Coruña,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3de5515-b8b9-4553-b6ef-52b60841c639,27305.0,Germán Darío Lux,1.0,Goalkeeper,0.1,42.1,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,,,,,,,,,,,,,,,0.1,42.1,
83ce4352-459a-467b-97e8-9aa145db62c4,184,1,00:05:05.254,5,5,30,Pass,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.221253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,59506134-0942-47e2-a298-b6573066afac,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,29.1,47.6,11298.0,José Ignacio Martínez García,24.203306,-0.9438226,1.0,Ground Pass,43.3,28.0,40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a407dc06-5df1-4fde-b99d-28b720a93f15,185,1,00:05:05.270,5,5,17,Pressure,10,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.27059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,5582.0,Celso Borges Mora,13.0,Right Center Midfield,91.4,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59506134-0942-47e2-a298-b6573066afac,186,1,00:05:07.475,5,7,42,Ball Receipt*,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83ce4352-459a-467b-97e8-9aa145db62c4,11298.0,José Ignacio Martínez García,6.0,Left Back,43.3,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c18e62a2-67a9-435a-b1cb-4966ae46b8ed,187,1,00:05:07.475,5,7,43,Carry,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.504621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0870c824-f382-4438-99de-7a7c3c677256,11298.0,José Ignacio Martínez García,6.0,Left Back,43.3,28.0,,,,,,,,,,,,,59506134-0942-47e2-a298-b6573066afac,77.9,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0870c824-f382-4438-99de-7a7c3c677256,188,1,00:05:11.979,5,11,30,Pass,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.174062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194b5136-2244-48c5-b71d-b8fb19b4f379,11298.0,José Ignacio Martínez García,6.0,Left Back,77.9,15.1,4711.0,Pablo Hernández Domínguez,9.108238,-1.2351577,1.0,Ground Pass,80.9,6.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194b5136-2244-48c5-b71d-b8fb19b4f379,189,1,00:05:13.153,5,13,42,Ball Receipt*,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0870c824-f382-4438-99de-7a7c3c677256,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,80.9,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f111b0d3-2f0a-4626-9d98-caa1e84fa50a,190,1,00:05:13.153,5,13,43,Carry,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.350555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194b5136-2244-48c5-b71d-b8fb19b4f379,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,80.9,6.5,,,,,,,,,,,,,fc3b04c0-7650-434c-a8f1-46a426d43d1e,101.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc3b04c0-7650-434c-a8f1-46a426d43d1e,191,1,00:05:16.504,5,16,30,Pass,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.784943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086f40ff-b6f0-4d49-9286-26f69b669a0b,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,101.0,5.1,11539.0,Adrián Embarba Blázquez,13.803261,1.592532,1.0,Ground Pass,100.7,18.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
086f40ff-b6f0-4d49-9286-26f69b669a0b,192,1,00:05:17.289,5,17,42,Ball Receipt*,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc3b04c0-7650-434c-a8f1-46a426d43d1e,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,100.7,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c35c812-21cd-482e-b4f8-5fbf002ffb23,193,1,00:05:17.289,5,17,43,Carry,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.890471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086f40ff-b6f0-4d49-9286-26f69b669a0b,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,100.7,18.9,,,,,,,,,,,,,60ba6182-d180-42ad-958b-7402a8d10961,100.3,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60ba6182-d180-42ad-958b-7402a8d10961,194,1,00:05:18.179,5,18,30,Pass,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.440726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ba0ae7c-38d2-4038-81b9-b4d54825a94c,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,100.3,21.2,26848.0,Roberto Trashorras Gayoso,20.28916,-2.591875,1.0,Ground Pass,83.0,10.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
